TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-01-17,2024-01-17,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1567.90,1577.70,1540.00,1543.90,1543.90,1578.65,,1543.45,,,11309,17614338.00,1949,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3139.95,3160.00,3046.55,3084.80,3101.00,3145.25,,3087.00,,,12758,39648865.00,1548,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,186.60,188.50,183.70,185.70,185.70,186.75,,185.65,,,599156,111429916.00,6809,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,112.65,113.30,109.20,110.40,110.40,114.00,,110.55,,,281291,31308819.00,2921,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500058,INE819C01011,BIHSPONG,XT,,,,,BIHAR SPONGE IRON LTD.,14.62,14.62,14.62,14.62,14.62,13.93,,14.62,,,258266,3775848.00,244,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,19.86,19.86,19.86,19.86,19.86,20.26,,19.86,,,14748,292895.00,21,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,272.55,274.95,270.00,270.80,270.80,272.50,,270.70,,,10684,2903371.00,576,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1040.00,1067.75,1037.45,1060.50,1060.50,1050.30,,1061.70,,,8066,8515851.00,1050,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,14850.00,15187.75,14850.00,15018.65,15186.75,15176.50,,15018.65,,,9,134474.00,9,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,375.00,385.00,373.00,379.85,385.00,367.65,,379.85,,,1061,399614.00,48,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500074,INE110A01019,BPL,T,,,,,BPL LTD.,87.99,90.70,86.00,87.00,87.00,88.77,,86.72,,,15970,1391838.00,144,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,398.75,400.00,385.00,387.50,387.10,398.75,,388.80,,,2461,968788.00,304,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,24.01,26.90,23.99,26.90,26.90,24.46,,26.87,,,626784,16567171.00,1682,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,138.00,141.40,136.10,138.40,138.40,138.85,,138.35,,,575387,80050137.00,5221,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,384.00,387.00,382.55,384.75,384.75,386.80,,384.95,,,226189,87082130.00,4621,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,324.85,324.85,314.40,319.30,319.15,325.65,,319.40,,,146761,46998532.00,3714,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1301.30,1311.40,1283.35,1293.50,1293.50,1301.45,,1294.00,,,26595,34471579.00,1727,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,516.10,540.30,516.10,528.90,523.10,535.85,,525.40,,,2746,1462532.00,270,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,4046.15,4107.00,3982.25,4099.75,4107.00,4070.65,,4102.10,,,3367,13620863.00,901,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,452.30,474.00,448.40,463.25,463.25,452.50,,463.10,,,117879,54279134.00,4229,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,558.75,558.75,546.10,549.45,549.45,558.95,,549.45,,,68597,37839840.00,5419,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500097,INE495A01022,DALMIASUG,B,,,,,DALMIA BHARAT SUGAR AND INDUST,399.00,400.05,394.05,395.15,396.05,399.10,,394.25,,,4331,1719946.00,270,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500101,INE034A01011,ARVIND,A,,,,,ARVIND LTD.,281.15,295.70,273.45,278.45,278.45,289.35,,278.40,,,134604,38198534.00,4767,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500103,INE257A01026,BHEL,A,,,,,BHARAT HEAVY ELECTRICALS LTD.,200.80,213.20,200.05,206.65,206.65,202.90,,207.10,,,5083351,1058013837.00,34932,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500104,INE094A01015,HINDPETRO,A,,,,,HINDUSTAN PETROLEUM CORPORATIO,450.10,458.60,446.20,449.05,449.05,452.70,,449.10,,,323657,146583686.00,5644,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500106,INE039A01010,IFCI,A,,,,,IFCI LTD.,30.99,32.43,30.58,31.52,31.52,31.42,,31.55,,,7088713,224702468.00,10404,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500108,INE153A01019,MTNL,B,,,,,MAHANAGAR TELEPHONE NIGAM LTD.,34.04,36.37,33.95,35.07,35.07,35.03,,35.05,,,1601930,56517710.00,4641,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500109,INE103A01014,MRPL,A,,,,,MANGALORE REFINERY & PETROCHEM,171.85,176.70,168.30,171.15,171.15,174.05,,171.20,,,692974,119598475.00,6445,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500110,INE178A01016,CHENNPETRO,A,,,,,CHENNAI PETROLEUM CORPORATION,839.90,872.20,835.45,855.75,855.75,841.00,,855.70,,,159266,136246887.00,5671,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500112,INE062A01020,SBIN,A,,,,,STATE BANK OF INDIA,627.90,636.70,623.50,626.15,626.15,636.80,,626.00,,,546363,343606773.00,13243,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500113,INE114A01011,SAIL,A,,,,,STEEL AUTHORITY OF INDIA LTD.,118.30,118.30,112.60,113.10,113.10,119.50,,113.10,,,2775894,318604441.00,17347,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500114,INE280A01028,TITAN,A,,,,,TITAN COMPANY LIMITED,3819.30,3854.35,3802.20,3830.00,3814.00,3819.30,,3830.05,,,14203,54419556.00,1755,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500116,INE008A01015,IDBI,A,,,,,IDBI BANK LTD.,69.88,70.20,68.50,68.67,68.67,70.42,,68.65,,,909806,62887316.00,2980,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500117,INE500A01029,DCW,B,,,,,DCW LTD.,61.82,62.21,59.57,60.18,60.25,62.62,,60.20,,,675151,41301340.00,4051,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500119,INE041A01016,DHAMPURSUG,A,,,,,DHAMPUR SUGAR MILLS LTD.,259.65,264.00,259.00,262.45,262.70,265.20,,262.55,,,22054,5768268.00,670,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500120,INE591D01014,DIAMINESQ,B,,,,,DIAMINES & CHEMICALS LTD.,525.40,539.55,512.60,525.60,528.85,532.80,,526.55,,,8422,4422467.00,1107,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500123,INE280B01018,ELANTAS,B,,,,,ELANTAS BECK INDIA LTD.,8313.00,8400.00,8050.10,8296.30,8370.00,8324.65,,8296.30,,,548,4502611.00,114,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500124,INE089A01023,DRREDDY,A,,,,,DR.REDDYS LABORATORIES LTD.,5759.90,5759.90,5630.00,5645.45,5645.45,5758.10,,5649.85,,,6598,37430022.00,1229,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500125,INE126A01031,EIDPARRY,A,,,,,E.I.D.-PARRY (INDIA) LTD.,571.75,580.85,570.60,576.75,575.55,580.40,,576.65,,,8066,4660115.00,445,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500126,INE199A01012,PGHL,A,,,,,PROCTER & GAMBLE HEALTH LIMITE,5244.60,5244.60,5121.00,5218.85,5213.75,5236.30,,5213.00,,,523,2713605.00,129,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500128,INE086A01029,ELECTCAST,A,,,,,ELECTROSTEEL CASTINGS LTD.,130.75,138.00,130.00,135.15,135.50,132.60,,134.90,,,341217,46237226.00,3459,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500133,INE284A01012,ESABINDIA,A,,,,,ESAB INDIA LTD.,5689.95,5689.95,5548.00,5598.35,5595.00,5632.55,,5617.45,,,333,1861885.00,95,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500135,INE255A01020,EPL,A,,,,,EPL LIMITED,198.00,200.00,196.20,197.50,197.50,199.50,,197.65,,,62918,12455600.00,1666,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500136,INE778B01029,ESTER,B,,,,,ESTER INDUSTRIES LTD.,100.41,104.00,99.90,100.41,100.41,102.59,,100.76,,,38923,3930255.00,836,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500142,INE512A01016,FGP,X,,,,,FGP LTD.,7.75,7.75,7.37,7.37,7.37,7.75,,7.37,,,4822,36135.00,20,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500143,INE160F01013,PHCAP,X,,,,,PH CAPITAL LTD.,108.95,108.95,99.50,101.80,101.45,104.70,,101.80,,,1858,193472.00,55,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500144,INE235A01022,FINCABLES,A,,,,,FINOLEX CABLES LTD.,1045.00,1064.65,1044.30,1056.20,1053.60,1045.50,,1057.15,,,9012,9518844.00,676,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500147,INE515A01019,COCKERILL,B,,,,,JOHN COCKERILL INDIA LIMITED,3489.00,3548.95,3372.25,3397.20,3420.95,3487.10,,3397.20,,,10263,35527840.00,902,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500148,INE516A01017,UFLEX,A,,,,,UFLEX LTD.,469.00,469.65,464.75,465.60,467.00,472.30,,465.10,,,10576,4932405.00,750,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500150,INE519A01011,FOSECOIND,B,,,,,FOSECO INDIA LTD.,3687.00,3687.00,3632.00,3632.85,3632.00,3690.65,,3640.25,,,72,262625.00,39,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500151,INE973A01010,GOLDENTOBC,Z,,,,,GOLDEN TOBACCO LTD.,54.25,55.53,52.00,52.15,52.00,54.25,,52.34,,,2235,119859.00,30,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500153,INE388A01029,GANESHBE,B,,,,,GANESH BENZOPLAST LTD.,160.00,163.05,156.00,157.30,157.30,162.30,,157.35,,,64535,10267481.00,1515,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500159,INE085D01033,METROGLOBL,X,,,,,METROGLOBAL LIMITED,142.00,147.00,141.00,144.25,143.00,141.40,,144.25,,,6709,967669.00,124,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500160,INE043A01012,GTL,T,,,,,GTL LTD.,13.98,13.98,13.98,13.98,13.98,14.71,,14.00,,,836367,11692410.00,818,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500163,INE260B01028,GODFRYPHLP,A,,,,,GODFREY PHILLIPS INDIA LTD.,2169.85,2169.85,2113.85,2129.45,2142.00,2127.90,,2130.30,,,959,2047940.00,314,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500164,INE233A01035,GODREJIND,A,,,,,GODREJ INDUSTRIES LTD.,843.10,846.00,799.80,814.45,840.00,843.70,,814.00,,,17929,14735243.00,1270,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500165,INE531A01024,KANSAINER,A,,,,,KANSAI NEROLAC PAINTS LTD.,342.65,343.65,338.00,340.20,340.35,343.75,,339.35,,,12944,4412583.00,534,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500166,INE300A01016,GOODRICKE,X,,,,,GOODRICKE GROUP LTD.,210.45,212.80,204.00,205.15,205.15,210.45,,205.15,,,22061,4585361.00,321,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500168,INE533A01012,GOODYEAR,B,,,,,GOODYEAR INDIA LTD.,1302.95,1303.90,1290.25,1298.90,1298.90,1302.50,,1298.90,,,6184,8034192.00,601,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500170,INE537A01013,GTNINDS,XT,,,,,GTN INDUSTRIES LTD.,46.00,48.47,46.00,48.47,48.47,46.17,,48.47,,,66175,3158745.00,402,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500171,INE539A01019,GHCL,A,,,,,GHCL LTD.,606.10,610.00,590.15,594.95,594.00,606.00,,594.75,,,29215,17623611.00,712,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500173,INE538A01037,GFLLIMITED,B,,,,,GFL LIMITED,96.18,98.20,95.00,96.34,96.34,96.10,,96.01,,,8813,847191.00,206,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500174,INE540A01017,GLFL,T,,,,,GUJARAT LEASE FINANCING LTD.,7.67,7.67,7.67,7.67,7.67,7.31,,7.75,,,7900,60593.00,9,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500179,INE236A01020,HCL-INSYS,B,,,,,HCL INFOSYSTEMS LTD.,21.71,21.90,21.29,21.35,21.35,21.89,,21.31,,,269039,5796026.00,1821,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500180,INE040A01034,HDFCBANK,A,,,,,HDFC BANK LTD.,1583.85,1596.00,1527.25,1536.90,1536.90,1678.95,,1537.50,,,2211606,3459534933.00,94477,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500182,INE158A01026,HEROMOTOCO,A,,,,,HERO MOTOCORP LTD.,4339.95,4424.20,4339.95,4368.10,4371.35,4383.65,,4370.80,,,8492,37293180.00,1316,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500183,INE548A01028,HFCL,A,,,,,HFCL LIMITED,84.98,86.68,83.15,83.96,83.96,86.17,,84.00,,,1368062,116315936.00,8810,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500184,INE019C01026,HSCL,T,,,,,Himadri Speciality Chemical Lt,385.00,388.00,375.00,377.30,377.30,392.90,,377.00,,,215630,81990491.00,6093,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500185,INE549A01026,HCC,A,,,,,HINDUSTAN CONSTRUCTION CO.LTD.,32.00,33.07,31.77,32.08,32.08,32.68,,32.05,,,3502211,113351009.00,4214,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500186,INE345A01011,HINDOILEXP,A,,,,,HINDUSTAN OIL EXPLORATION CO.L,174.35,175.95,170.85,172.10,173.00,174.80,,172.30,,,76126,13201309.00,1079,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500187,INE415A01038,AGI,A,,,,,AGI GREENPAC LIMITED,840.30,851.65,807.10,816.45,816.45,850.35,,819.40,,,14778,12236899.00,1252,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500188,INE267A01025,HINDZINC,A,,,,,HINDUSTAN ZINC LTD.,319.90,319.90,314.15,316.00,316.20,320.35,,315.90,,,58541,18498872.00,1853,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500189,INE353A01023,NDLVENTURE,B,,,,,NDL Ventures Limited,128.25,129.05,122.00,122.90,123.70,127.65,,122.60,,,3242,402823.00,179,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500191,INE262A01018,HMT,Z,,,,,HMT LTD.,52.10,52.40,49.40,50.96,50.96,52.00,,50.67,,,37159,1881009.00,121,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500192,INE962B01011,PRAGBOS,X,,,,,PRAG BOSIMI SYNTHETICS LTD.,3.72,3.72,3.72,3.72,3.72,3.91,,3.72,,,40279,149837.00,69,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500193,INE102A01024,HLVLTD,B,,,,,HLV LIMITED,28.77,29.50,28.45,29.00,29.21,29.36,,29.09,,,149124,4298128.00,1902,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500199,INE204A01010,IGPL,B,,,,,I G PETROCHEMICALS LTD.,510.05,510.05,500.90,502.70,503.15,507.80,,502.45,,,1892,953713.00,211,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500201,INE560A01015,INDIAGLYCO,B,,,,,INDIA GLYCOLS LTD.,889.75,893.20,878.00,883.55,883.00,897.45,,884.00,,,22948,20294305.00,1731,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500202,INE333C01013,INDLEASE,XT,,,,,INDIA LEASE DEVELOPMENT LTD.,11.30,11.60,10.50,11.44,10.53,11.05,,11.44,,,2414,26627.00,27,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500206,INE680B01019,MARGOFIN,XT,,,,,MARGO FINANCE LIMITED,45.62,45.62,43.57,45.62,45.62,43.45,,45.62,,,6246,283724.00,52,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500207,INE156A01020,INDORAMA,B,,,,,INDO RAMA SYNTHETICS (INDIA) L,54.04,54.74,53.50,53.83,53.80,54.47,,53.85,,,12213,660026.00,151,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500209,INE009A01021,INFY,A,,,,,INFOSYS LTD.,1620.00,1646.95,1620.00,1639.90,1639.90,1630.95,,1640.20,,,113061,185323068.00,5196,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500210,INE177A01018,INGERRAND,A,,,,,INGERSOLL-RAND (INDIA) LTD.,3101.00,3148.10,3075.00,3115.40,3115.40,3134.40,,3118.85,,,3049,9510587.00,1412,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500213,INE262B01016,ITHL,X,,,,,INTERNATIONAL TRAVEL HOUSE LTD,611.00,615.00,601.65,606.45,611.50,610.60,,606.45,,,16803,10232929.00,454,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500214,INE570A01022,IONEXCHANG,A,,,,,ION EXCHANGE (INDIA) LTD.,547.15,577.45,547.15,574.45,574.45,554.20,,574.45,,,40854,23270653.00,2050,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500215,INE209A01019,ATFL,B,,,,,AGRO TECH FOODS LTD.,840.45,852.35,830.75,846.00,843.35,844.80,,850.35,,,724,606418.00,151,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500219,INE175A01038,JISLJALEQS,A,,,,,JAIN IRRIGATION SYSTEMS LTD.,58.50,59.98,58.40,59.75,59.75,59.28,,59.80,,,499189,29580675.00,2226,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500223,INE945A01026,JCTLTD,X,,,,,JCT LTD.,3.02,3.06,2.92,3.00,3.00,3.07,,3.00,,,1934728,5806771.00,1456,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500227,INE197D01010,JINDALPOLY,B,,,,,JINDAL POLY FILMS LTD.,662.00,671.75,652.55,653.75,653.10,667.10,,653.35,,,1014,670087.00,207,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500228,INE019A01038,JSWSTEEL,A,,,,,JSW STEEL LTD.,822.65,829.45,810.15,812.45,812.45,832.35,,812.65,,,65170,53344553.00,4096,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500231,INE864B01027,UMANGDAIRY,B,,,,,UMANG DAIRIES LTD.,75.84,76.80,74.70,74.96,74.77,75.83,,74.85,,,709,53601.00,44,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500233,INE217B01036,KAJARIACER,A,,,,,KAJARIA CERAMICS LTD.,1382.05,1411.75,1381.50,1397.10,1394.90,1395.15,,1396.30,,,3943,5495534.00,697,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500234,INE437B01014,KAKATCEM,B,,,,,KAKATIYA CEMENT SUGAR & INDUST,245.70,245.70,237.00,238.90,238.90,240.85,,238.25,,,1012,241400.00,56,F1,1,,,,,
2024-01-17,2024-01-17,CM,BSE,STK,500235,INE907A01026,KSL,B,,,,,KALYANI STEELS LTD.,579.85,616.70,575.45,601.05,599.20,584.85,,600.25,,,25191,15144641.00,1515,F1,1,,,,,
