Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
03-JUN-2026,20MICRONS,188.94,183.66,0.0283,0.0299,0.0299,0.5712
03-JUN-2026,21STCENMGM,33.16,33.87,-0.0212,0.0199,0.0199,0.3802
03-JUN-2026,360ONE,1072.50,1089.20,-0.0155,0.0214,0.0214,0.4088
03-JUN-2026,3BBLACKBIO,1138.70,1114.40,0.0216,0.0342,0.0341,0.6515
03-JUN-2026,3IINFOLTD,17.16,17.40,-0.0139,0.0243,0.0243,0.4643
03-JUN-2026,3MINDIA,32450.00,32610.00,-0.0049,0.0186,0.0186,0.3554
03-JUN-2026,3PLAND,32.21,31.85,0.0112,0.0281,0.0281,0.5368
03-JUN-2026,500012,40.27,41.51,-0.0303,0.0273,0.0273,0.5216
03-JUN-2026,500014,4.03,3.97,0.0150,0.0292,0.0291,0.5560
03-JUN-2026,500016,7.98,7.88,0.0126,0.0330,0.0329,0.6286
03-JUN-2026,500028,28.99,29.54,-0.0188,0.0304,0.0303,0.5789
03-JUN-2026,500051,6.22,6.10,0.0195,0.0225,0.0225,0.4299
03-JUN-2026,500058,13.85,13.99,-0.0101,0.0313,0.0312,0.5961
03-JUN-2026,500069,260.35,264.80,-0.0169,0.0243,0.0242,0.4623
03-JUN-2026,500142,11.77,11.97,-0.0168,0.0410,0.0410,0.7833
03-JUN-2026,500143,852.75,825.00,0.0331,0.0337,0.0337,0.6438
03-JUN-2026,500166,180.05,176.35,0.0208,0.0217,0.0217,0.4146
03-JUN-2026,500170,24.44,24.42,0.0008,0.0307,0.0307,0.5865
03-JUN-2026,500192,1.78,1.79,-0.0056,0.0324,0.0324,0.6190
03-JUN-2026,500202,8.00,8.40,-0.0488,0.0329,0.0330,0.6305
03-JUN-2026,500206,64.13,66.93,-0.0427,0.0345,0.0346,0.6610
03-JUN-2026,500213,301.90,313.95,-0.0391,0.0248,0.0249,0.4757
03-JUN-2026,500220,228.05,225.05,0.0132,0.0349,0.0349,0.6668
03-JUN-2026,500236,37.08,35.32,0.0486,0.1075,0.1073,2.0500
03-JUN-2026,500239,17.02,16.54,0.0286,0.0316,0.0316,0.6037
03-JUN-2026,500240,223.30,227.55,-0.0189,0.0312,0.0311,0.5942
03-JUN-2026,500246,110.05,112.25,-0.0198,0.0426,0.0426,0.8139
03-JUN-2026,500248,5.20,5.20,0.0000,0.0261,0.0260,0.4967
03-JUN-2026,500270,123.10,125.65,-0.0205,0.0223,0.0223,0.4260
03-JUN-2026,500277,6.46,6.48,-0.0031,0.0408,0.0407,0.7776
03-JUN-2026,500285,12.42,12.19,0.0187,0.0365,0.0365,0.6973
03-JUN-2026,500298,586.75,589.15,-0.0041,0.0287,0.0286,0.5464
03-JUN-2026,500319,74.03,75.17,-0.0153,0.0276,0.0276,0.5273
03-JUN-2026,500322,108.00,111.15,-0.0287,0.0349,0.0348,0.6649
03-JUN-2026,500346,49.69,49.08,0.0124,0.0335,0.0335,0.6400
03-JUN-2026,500357,16.00,16.00,0.0000,0.0330,0.0329,0.6286
03-JUN-2026,500360,177.70,165.95,0.0684,0.0350,0.0352,0.6725
03-JUN-2026,500370,29.02,28.58,0.0153,0.0361,0.0361,0.6897
03-JUN-2026,500371,47.36,46.44,0.0196,0.0313,0.0312,0.5961
03-JUN-2026,500388,148.70,149.30,-0.0040,0.0333,0.0332,0.6343
03-JUN-2026,500399,153.65,146.35,0.0487,0.1383,0.1380,2.6365
03-JUN-2026,500421,17.48,18.39,-0.0507,0.0349,0.0350,0.6687
03-JUN-2026,500422,259.35,247.00,0.0488,0.0364,0.0364,0.6954
03-JUN-2026,500426,1.77,1.79,-0.0112,0.0361,0.0360,0.6878
03-JUN-2026,500449,42.42,40.40,0.0488,0.0351,0.0352,0.6725
03-JUN-2026,500450,603.95,596.40,0.0126,0.0338,0.0337,0.6438
03-JUN-2026,500458,28.93,28.20,0.0256,0.0374,0.0374,0.7145
03-JUN-2026,500500,17.13,17.32,-0.0110,0.0340,0.0339,0.6477
03-JUN-2026,501110,7.15,7.15,0.0000,0.0005,0.0005,0.0096
03-JUN-2026,501111,12.14,12.14,0.0000,0.0029,0.0029,0.0554
03-JUN-2026,501148,343.50,336.85,0.0195,0.0153,0.0153,0.2923
03-JUN-2026,501151,9138.95,9138.95,0.0000,0.0234,0.0233,0.4451
03-JUN-2026,501270,3.41,3.25,0.0481,0.0147,0.0150,0.2866
03-JUN-2026,501311,19.34,19.34,0.0000,0.0314,0.0313,0.5980
03-JUN-2026,501314,0.63,0.64,-0.0157,0.0376,0.0375,0.7164
03-JUN-2026,501351,87.74,87.74,0.0000,0.0302,0.0301,0.5751
03-JUN-2026,501370,130.90,137.65,-0.0503,0.0351,0.0352,0.6725
03-JUN-2026,501386,20.17,20.17,0.0000,0.0134,0.0133,0.2541
03-JUN-2026,501391,522.15,526.15,-0.0076,0.0304,0.0304,0.5808
03-JUN-2026,501430,1630.80,1631.95,-0.0007,0.0262,0.0261,0.4986
03-JUN-2026,501477,204.70,212.00,-0.0350,0.0307,0.0307,0.5865
03-JUN-2026,501479,11.02,11.02,0.0000,0.0000,0.0000,0.0000
03-JUN-2026,501622,70.30,74.00,-0.0513,0.0276,0.0277,0.5292
03-JUN-2026,501630,24.48,24.48,0.0000,0.0016,0.0016,0.0306
03-JUN-2026,501700,7.57,7.21,0.0487,0.0315,0.0316,0.6037
03-JUN-2026,501833,22.78,22.19,0.0262,0.0325,0.0325,0.6209
03-JUN-2026,501848,40.40,39.95,0.0112,0.0364,0.0363,0.6935
03-JUN-2026,501945,10.43,10.23,0.0194,0.0147,0.0148,0.2828
03-JUN-2026,502015,24.24,24.30,-0.0025,0.0325,0.0324,0.6190
03-JUN-2026,502250,637.35,670.85,-0.0512,0.0317,0.0318,0.6075
03-JUN-2026,502281,6.89,6.89,0.0000,0.0371,0.0370,0.7069
03-JUN-2026,502294,42.74,40.71,0.0487,0.0438,0.0438,0.8368
03-JUN-2026,502445,40.88,41.66,-0.0189,0.0425,0.0424,0.8101
03-JUN-2026,502587,49.98,50.92,-0.0186,0.0282,0.0282,0.5388
03-JUN-2026,502589,100.00,100.00,0.0000,0.0295,0.0295,0.5636
03-JUN-2026,502850,15.03,15.03,0.0000,0.0048,0.0048,0.0917
03-JUN-2026,502865,324.60,316.60,0.0250,0.0282,0.0282,0.5388
03-JUN-2026,502873,104.30,104.60,-0.0029,0.0297,0.0296,0.5655
03-JUN-2026,502893,72.50,69.50,0.0423,0.0411,0.0411,0.7852
03-JUN-2026,502901,79.00,79.50,-0.0063,0.0263,0.0262,0.5006
03-JUN-2026,502933,100.00,101.00,-0.0100,0.0304,0.0304,0.5808
03-JUN-2026,502958,7578.00,7466.05,0.0149,0.0212,0.0212,0.4050
03-JUN-2026,503092,27.70,27.62,0.0029,0.0473,0.0472,0.9018
03-JUN-2026,503127,4765.05,4765.05,0.0000,0.0270,0.0270,0.5158
03-JUN-2026,503229,135.00,135.00,0.0000,0.0322,0.0321,0.6133
03-JUN-2026,503349,5348.60,5486.55,-0.0255,0.0259,0.0259,0.4948
03-JUN-2026,503622,7.71,7.71,0.0000,0.0019,0.0019,0.0363
03-JUN-2026,503624,8.27,8.64,-0.0438,0.0414,0.0414,0.7909
03-JUN-2026,503626,14.03,14.03,0.0000,0.0079,0.0079,0.1509
03-JUN-2026,503635,224.85,236.65,-0.0511,0.0315,0.0316,0.6037
03-JUN-2026,503639,61.28,60.08,0.0198,0.0341,0.0340,0.6496
03-JUN-2026,503641,1.80,1.83,-0.0165,0.0380,0.0379,0.7241
03-JUN-2026,503657,12.95,12.56,0.0306,0.0307,0.0307,0.5865
03-JUN-2026,503663,1.19,1.20,-0.0084,0.0354,0.0353,0.6744
03-JUN-2026,503671,4.55,4.55,0.0000,0.0000,0.0000,0.0000
03-JUN-2026,503675,1.11,1.10,0.0090,0.0404,0.0403,0.7699
03-JUN-2026,503685,15.15,14.95,0.0133,0.0331,0.0330,0.6305
03-JUN-2026,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
03-JUN-2026,503696,55.00,55.00,0.0000,0.0000,0.0000,0.0000
03-JUN-2026,503772,54.31,57.00,-0.0483,0.0282,0.0284,0.5426
03-JUN-2026,503776,44.00,44.00,0.0000,0.0415,0.0414,0.7909
03-JUN-2026,503804,308.45,296.65,0.0390,0.0250,0.0251,0.4795
03-JUN-2026,503816,35.55,35.45,0.0028,0.0322,0.0322,0.6152
03-JUN-2026,503837,16.00,15.50,0.0317,0.0351,0.0351,0.6706
03-JUN-2026,503863,14.00,14.62,-0.0433,0.0266,0.0267,0.5101
03-JUN-2026,504028,78.03,77.25,0.0100,0.0264,0.0263,0.5025
03-JUN-2026,504076,61.63,62.36,-0.0118,0.0370,0.0369,0.7050
03-JUN-2026,504080,1001.45,1025.00,-0.0232,0.0357,0.0357,0.6820
03-JUN-2026,504084,831.55,829.35,0.0026,0.0333,0.0332,0.6343
03-JUN-2026,504092,536.70,553.55,-0.0309,0.0316,0.0316,0.6037
03-JUN-2026,504093,282.55,287.85,-0.0186,0.0227,0.0227,0.4337
03-JUN-2026,504132,807.90,844.45,-0.0442,0.0294,0.0295,0.5636
03-JUN-2026,504176,501.50,518.80,-0.0339,0.0303,0.0303,0.5789
03-JUN-2026,504180,51.85,50.40,0.0284,0.0297,0.0297,0.5674
03-JUN-2026,504240,420.40,411.90,0.0204,0.0361,0.0361,0.6897
03-JUN-2026,504258,751.00,760.70,-0.0128,0.0242,0.0241,0.4604
03-JUN-2026,504273,16.80,16.21,0.0358,0.0287,0.0288,0.5502
03-JUN-2026,504340,7.05,7.05,0.0000,0.0175,0.0174,0.3324
03-JUN-2026,504356,12.49,12.01,0.0392,0.0354,0.0355,0.6782
03-JUN-2026,504365,4.11,4.11,0.0000,0.0005,0.0005,0.0096
