Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
16-APR-2025,20MICRONS,206.21,204.67,0.0075,0.0330,0.0329,0.6286
16-APR-2025,21STCENMGM,74.16,73.06,0.0149,0.0192,0.0192,0.3668
16-APR-2025,360ONE,943.75,938.70,0.0054,0.0270,0.0269,0.5139
16-APR-2025,3IINFOLTD,22.24,21.99,0.0113,0.0316,0.0316,0.6037
16-APR-2025,3MINDIA,30715.00,30385.00,0.0108,0.0182,0.0182,0.3477
16-APR-2025,3PLAND,42.76,41.89,0.0206,0.0364,0.0363,0.6935
16-APR-2025,500009,38.88,39.03,-0.0039,0.0357,0.0356,0.6801
16-APR-2025,500012,53.59,53.46,0.0024,0.0268,0.0267,0.5101
16-APR-2025,500014,4.82,4.73,0.0188,0.0294,0.0293,0.5598
16-APR-2025,500016,11.53,11.48,0.0043,0.0358,0.0357,0.6820
16-APR-2025,500028,31.58,31.79,-0.0066,0.0344,0.0343,0.6553
16-APR-2025,500058,13.00,13.00,0.0000,0.0324,0.0323,0.6171
16-APR-2025,500068,14050.00,14100.00,-0.0036,0.0179,0.0179,0.3420
16-APR-2025,500069,346.70,344.85,0.0054,0.0299,0.0298,0.5693
16-APR-2025,500123,9990.95,10092.80,-0.0101,0.0251,0.0251,0.4795
16-APR-2025,500142,8.76,8.56,0.0231,0.0416,0.0415,0.7929
16-APR-2025,500143,199.10,199.80,-0.0035,0.0343,0.0342,0.6534
16-APR-2025,500147,2971.50,2949.75,0.0073,0.0350,0.0349,0.6668
16-APR-2025,500159,129.55,129.55,0.0000,0.0256,0.0256,0.4891
16-APR-2025,500166,185.75,186.50,-0.0040,0.0283,0.0282,0.5388
16-APR-2025,500168,863.05,859.60,0.0040,0.0130,0.0130,0.2484
16-APR-2025,500170,28.29,28.45,-0.0056,0.0312,0.0311,0.5942
16-APR-2025,500192,2.65,2.66,-0.0038,0.0285,0.0285,0.5445
16-APR-2025,500202,10.00,10.04,-0.0040,0.0421,0.0420,0.8024
16-APR-2025,500206,86.07,82.90,0.0375,0.0369,0.0369,0.7050
16-APR-2025,500213,482.00,478.90,0.0065,0.0300,0.0300,0.5731
16-APR-2025,500220,154.60,148.45,0.0406,0.0332,0.0333,0.6362
16-APR-2025,500239,16.32,15.94,0.0236,0.0321,0.0320,0.6114
16-APR-2025,500240,183.50,179.30,0.0232,0.0299,0.0298,0.5693
16-APR-2025,500245,470.10,456.70,0.0289,0.0238,0.0238,0.4547
16-APR-2025,500246,92.00,92.00,0.0000,0.0431,0.0430,0.8215
16-APR-2025,500248,7.00,7.19,-0.0268,0.0303,0.0302,0.5770
16-APR-2025,500264,136.65,133.95,0.0200,0.0341,0.0340,0.6496
16-APR-2025,500267,318.15,316.15,0.0063,0.0306,0.0305,0.5827
16-APR-2025,500270,134.95,134.25,0.0052,0.0263,0.0262,0.5006
16-APR-2025,500277,9.43,8.01,0.1632,0.0343,0.0361,0.6897
16-APR-2025,500285,48.27,47.11,0.0243,0.0359,0.0359,0.6859
16-APR-2025,500298,946.40,915.00,0.0337,0.0350,0.0350,0.6687
16-APR-2025,500306,150.55,136.90,0.0950,0.0368,0.0373,0.7126
16-APR-2025,500307,530.00,529.75,0.0005,0.0131,0.0131,0.2503
16-APR-2025,500319,90.93,94.65,-0.0401,0.0354,0.0354,0.6763
16-APR-2025,500322,118.00,113.75,0.0367,0.0303,0.0303,0.5789
16-APR-2025,500346,47.15,47.22,-0.0015,0.0351,0.0350,0.6687
16-APR-2025,500360,75.82,76.99,-0.0153,0.0359,0.0358,0.6840
16-APR-2025,500365,27.14,26.98,0.0059,0.0312,0.0311,0.5942
16-APR-2025,500370,43.06,43.88,-0.0189,0.0391,0.0391,0.7470
16-APR-2025,500388,45.70,45.70,0.0000,0.0330,0.0329,0.6286
16-APR-2025,500389,12.48,12.49,-0.0008,0.0256,0.0255,0.4872
16-APR-2025,500414,159.45,164.40,-0.0306,0.0311,0.0311,0.5942
16-APR-2025,500421,17.98,17.59,0.0219,0.0304,0.0304,0.5808
16-APR-2025,500422,35.50,35.50,0.0000,0.0387,0.0386,0.7375
16-APR-2025,500426,2.80,2.85,-0.0177,0.0297,0.0297,0.5674
16-APR-2025,500449,38.46,37.90,0.0147,0.0390,0.0390,0.7451
16-APR-2025,500450,620.00,620.00,0.0000,0.0285,0.0284,0.5426
16-APR-2025,500458,33.58,32.94,0.0192,0.0336,0.0335,0.6400
16-APR-2025,500672,817.50,813.80,0.0045,0.0202,0.0202,0.3859
16-APR-2025,501110,7.15,7.15,0.0000,0.0009,0.0009,0.0172
16-APR-2025,501111,11.57,11.57,0.0000,0.0027,0.0027,0.0516
16-APR-2025,501144,156.90,156.90,0.0000,0.0229,0.0229,0.4375
16-APR-2025,501148,362.65,370.05,-0.0202,0.0157,0.0158,0.3019
16-APR-2025,501261,411.35,411.35,0.0000,0.0087,0.0087,0.1662
16-APR-2025,501270,1.34,1.34,0.0000,0.0013,0.0013,0.0248
16-APR-2025,501298,5565.40,5451.05,0.0208,0.0304,0.0303,0.5789
16-APR-2025,501311,14.00,13.63,0.0268,0.0292,0.0292,0.5579
16-APR-2025,501314,0.79,0.80,-0.0126,0.0426,0.0425,0.8120
16-APR-2025,501351,103.00,103.00,0.0000,0.0247,0.0246,0.4700
16-APR-2025,501370,128.80,128.50,0.0023,0.0348,0.0347,0.6629
16-APR-2025,501386,11.73,11.73,0.0000,0.0135,0.0134,0.2560
16-APR-2025,501391,745.00,743.30,0.0023,0.0378,0.0377,0.7203
16-APR-2025,501421,4100.35,4316.15,-0.0513,0.0341,0.0342,0.6534
16-APR-2025,501430,1730.85,1665.40,0.0385,0.0347,0.0347,0.6629
16-APR-2025,501477,302.80,302.40,0.0013,0.0324,0.0323,0.6171
16-APR-2025,501479,11.02,11.02,0.0000,0.0000,0.0000,0.0000
16-APR-2025,501622,51.50,49.22,0.0453,0.0290,0.0291,0.5560
16-APR-2025,501630,24.48,24.48,0.0000,0.0032,0.0032,0.0611
16-APR-2025,501700,11.29,11.64,-0.0305,0.0318,0.0318,0.6075
16-APR-2025,501833,25.77,25.13,0.0251,0.0371,0.0370,0.7069
16-APR-2025,501848,90.37,84.01,0.0730,0.0354,0.0357,0.6820
16-APR-2025,501945,5.42,5.32,0.0186,0.0132,0.0132,0.2522
16-APR-2025,502015,33.38,33.06,0.0096,0.0404,0.0403,0.7699
16-APR-2025,502133,71.99,71.99,0.0000,0.0272,0.0272,0.5197
16-APR-2025,502250,525.35,553.00,-0.0513,0.0325,0.0327,0.6247
16-APR-2025,502281,13.05,13.39,-0.0257,0.0315,0.0315,0.6018
16-APR-2025,502294,38.59,38.60,-0.0003,0.0410,0.0408,0.7795
16-APR-2025,502445,48.42,48.70,-0.0058,0.0348,0.0347,0.6629
16-APR-2025,502587,75.11,74.93,0.0024,0.0276,0.0275,0.5254
