Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
19-MAY-2025,20MICRONS,240.44,222.07,0.0795,0.0327,0.0331,0.6324
19-MAY-2025,21STCENMGM,73.39,71.99,0.0193,0.0191,0.0191,0.3649
19-MAY-2025,360ONE,1021.25,1000.55,0.0205,0.0272,0.0272,0.5197
19-MAY-2025,3IINFOLTD,25.29,25.46,-0.0067,0.0316,0.0316,0.6037
19-MAY-2025,3MINDIA,29635.00,29680.00,-0.0015,0.0176,0.0175,0.3343
19-MAY-2025,3PLAND,43.97,44.91,-0.0212,0.0365,0.0365,0.6973
19-MAY-2025,500009,38.93,39.28,-0.0090,0.0345,0.0344,0.6572
19-MAY-2025,500012,61.28,61.22,0.0010,0.0269,0.0269,0.5139
19-MAY-2025,500014,4.73,4.66,0.0149,0.0285,0.0285,0.5445
19-MAY-2025,500016,11.00,11.00,0.0000,0.0355,0.0354,0.6763
19-MAY-2025,500028,32.90,34.62,-0.0510,0.0349,0.0350,0.6687
19-MAY-2025,500058,12.07,12.44,-0.0302,0.0312,0.0312,0.5961
19-MAY-2025,500068,14053.60,14465.00,-0.0289,0.0176,0.0177,0.3382
19-MAY-2025,500069,379.80,390.40,-0.0275,0.0306,0.0306,0.5846
19-MAY-2025,500123,9187.80,9313.60,-0.0136,0.0244,0.0244,0.4662
19-MAY-2025,500142,11.05,10.69,0.0331,0.0424,0.0423,0.8081
19-MAY-2025,500143,200.00,200.20,-0.0010,0.0334,0.0333,0.6362
19-MAY-2025,500147,2848.45,2851.20,-0.0010,0.0340,0.0339,0.6477
19-MAY-2025,500159,132.55,131.55,0.0076,0.0255,0.0254,0.4853
19-MAY-2025,500166,191.25,191.90,-0.0034,0.0276,0.0275,0.5254
19-MAY-2025,500168,944.45,949.25,-0.0051,0.0136,0.0136,0.2598
19-MAY-2025,500170,27.00,27.25,-0.0092,0.0321,0.0320,0.6114
