Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
09-JAN-2026,20MICRONS,195.75,201.00,-0.0265,0.0288,0.0288,0.5502
09-JAN-2026,21STCENMGM,46.43,47.37,-0.0200,0.0174,0.0174,0.3324
09-JAN-2026,360ONE,1140.90,1182.85,-0.0361,0.0221,0.0222,0.4241
09-JAN-2026,3IINFOLTD,15.38,16.20,-0.0519,0.0265,0.0267,0.5101
09-JAN-2026,3MINDIA,34134.65,34829.60,-0.0202,0.0175,0.0175,0.3343
09-JAN-2026,3PLAND,36.37,36.68,-0.0085,0.0291,0.0290,0.5540
09-JAN-2026,500009,27.45,27.85,-0.0145,0.0298,0.0297,0.5674
09-JAN-2026,500012,48.44,49.20,-0.0156,0.0246,0.0245,0.4681
09-JAN-2026,500014,4.81,5.22,-0.0818,0.0269,0.0274,0.5235
09-JAN-2026,500016,8.38,8.53,-0.0177,0.0314,0.0313,0.5980
09-JAN-2026,500028,42.21,42.87,-0.0155,0.0302,0.0302,0.5770
09-JAN-2026,500058,11.02,11.22,-0.0180,0.0273,0.0272,0.5197
09-JAN-2026,500068,11988.65,12081.75,-0.0077,0.0149,0.0149,0.2847
09-JAN-2026,500069,285.20,291.00,-0.0201,0.0245,0.0245,0.4681
09-JAN-2026,500123,9115.70,9327.00,-0.0229,0.0224,0.0224,0.4280
09-JAN-2026,500142,9.55,9.65,-0.0104,0.0368,0.0367,0.7012
09-JAN-2026,500143,510.90,495.45,0.0307,0.0394,0.0394,0.7527
09-JAN-2026,500147,5186.25,5271.50,-0.0163,0.0351,0.0350,0.6687
09-JAN-2026,500159,121.00,126.75,-0.0464,0.0226,0.0227,0.4337
09-JAN-2026,500166,163.50,166.80,-0.0200,0.0229,0.0229,0.4375
09-JAN-2026,500168,836.25,837.50,-0.0015,0.0116,0.0116,0.2216
09-JAN-2026,500170,19.77,20.35,-0.0289,0.0307,0.0306,0.5846
09-JAN-2026,500192,1.96,2.06,-0.0498,0.0294,0.0295,0.5636
09-JAN-2026,500202,9.72,9.72,0.0000,0.0367,0.0366,0.6992
09-JAN-2026,500206,73.84,73.43,0.0056,0.0302,0.0302,0.5770
09-JAN-2026,500213,383.65,385.05,-0.0036,0.0231,0.0231,0.4413
09-JAN-2026,500220,159.85,168.25,-0.0512,0.0288,0.0289,0.5521
09-JAN-2026,500239,16.46,16.71,-0.0151,0.0316,0.0315,0.6018
09-JAN-2026,500240,302.25,317.20,-0.0483,0.0317,0.0318,0.6075
09-JAN-2026,500245,474.95,478.70,-0.0079,0.0209,0.0209,0.3993
09-JAN-2026,500246,70.25,68.04,0.0320,0.0417,0.0417,0.7967
09-JAN-2026,500248,6.48,6.48,0.0000,0.0286,0.0285,0.5445
09-JAN-2026,500264,140.35,145.65,-0.0371,0.0307,0.0307,0.5865
09-JAN-2026,500267,329.75,330.70,-0.0029,0.0236,0.0235,0.4490
09-JAN-2026,500270,114.25,115.60,-0.0117,0.0227,0.0227,0.4337
09-JAN-2026,500277,7.19,7.20,-0.0014,0.0389,0.0388,0.7413
09-JAN-2026,500285,27.52,28.24,-0.0258,0.0323,0.0323,0.6171
09-JAN-2026,500298,707.75,694.80,0.0185,0.0286,0.0285,0.5445
09-JAN-2026,500307,498.00,494.55,0.0070,0.0132,0.0131,0.2503
09-JAN-2026,500319,71.28,73.88,-0.0358,0.0276,0.0277,0.5292
09-JAN-2026,500322,138.00,147.10,-0.0639,0.0333,0.0335,0.6400
09-JAN-2026,500346,61.30,61.72,-0.0068,0.0311,0.0310,0.5923
09-JAN-2026,500357,10.70,10.70,0.0000,0.0321,0.0320,0.6114
09-JAN-2026,500360,126.80,131.90,-0.0394,0.0372,0.0373,0.7126
09-JAN-2026,500365,36.73,37.58,-0.0229,0.0273,0.0273,0.5216
09-JAN-2026,500370,36.12,36.53,-0.0113,0.0346,0.0345,0.6591
09-JAN-2026,500371,5.48,4.99,0.0937,0.0343,0.0348,0.6649
09-JAN-2026,500388,120.05,122.50,-0.0202,0.0335,0.0335,0.6400
09-JAN-2026,500414,317.85,332.00,-0.0436,0.0328,0.0329,0.6286
09-JAN-2026,500421,15.21,15.54,-0.0215,0.0321,0.0321,0.6133
09-JAN-2026,500422,179.25,182.90,-0.0202,0.0374,0.0373,0.7126
09-JAN-2026,500426,1.96,1.87,0.0470,0.0391,0.0391,0.7470
09-JAN-2026,500449,30.83,31.58,-0.0240,0.0294,0.0294,0.5617
09-JAN-2026,500450,345.85,329.55,0.0483,0.0305,0.0306,0.5846
09-JAN-2026,500458,27.95,29.16,-0.0424,0.0338,0.0338,0.6457
09-JAN-2026,500500,18.52,18.95,-0.0230,0.0334,0.0334,0.6381
09-JAN-2026,500672,800.05,800.55,-0.0006,0.0166,0.0166,0.3171
09-JAN-2026,501110,7.15,7.15,0.0000,0.0006,0.0006,0.0115
09-JAN-2026,501111,12.14,12.14,0.0000,0.0037,0.0037,0.0707
09-JAN-2026,501144,181.00,181.00,0.0000,0.0209,0.0208,0.3974
09-JAN-2026,501148,401.00,394.00,0.0176,0.0150,0.0150,0.2866
09-JAN-2026,501270,1.34,1.34,0.0000,0.0008,0.0008,0.0153
09-JAN-2026,501298,5470.00,5327.50,0.0264,0.0225,0.0226,0.4318
09-JAN-2026,501311,21.28,22.40,-0.0513,0.0316,0.0317,0.6056
09-JAN-2026,501314,0.63,0.64,-0.0157,0.0323,0.0323,0.6171
09-JAN-2026,501351,85.74,85.74,0.0000,0.0301,0.0300,0.5731
09-JAN-2026,501370,128.05,127.20,0.0067,0.0341,0.0340,0.6496
09-JAN-2026,501386,14.35,14.35,0.0000,0.0137,0.0137,0.2617
09-JAN-2026,501391,610.20,605.75,0.0073,0.0329,0.0328,0.6266
09-JAN-2026,501421,7323.65,7461.15,-0.0186,0.0329,0.0328,0.6266
09-JAN-2026,501430,1751.40,1701.10,0.0291,0.0282,0.0282,0.5388
09-JAN-2026,501477,225.00,234.00,-0.0392,0.0314,0.0314,0.5999
09-JAN-2026,501479,11.02,11.02,0.0000,0.0000,0.0000,0.0000
09-JAN-2026,501622,73.00,74.47,-0.0199,0.0261,0.0260,0.4967
09-JAN-2026,501630,24.48,24.48,0.0000,0.0020,0.0020,0.0382
09-JAN-2026,501700,8.00,8.19,-0.0235,0.0300,0.0300,0.5731
09-JAN-2026,501833,21.06,21.11,-0.0024,0.0310,0.0309,0.5903
09-JAN-2026,501848,53.37,54.24,-0.0162,0.0310,0.0310,0.5923
09-JAN-2026,501945,6.35,6.35,0.0000,0.0123,0.0123,0.2350
09-JAN-2026,502015,27.53,28.03,-0.0180,0.0317,0.0316,0.6037
09-JAN-2026,502250,564.95,564.95,0.0000,0.0310,0.0309,0.5903
09-JAN-2026,502281,9.37,9.84,-0.0489,0.0287,0.0288,0.5502
09-JAN-2026,502294,34.45,35.60,-0.0328,0.0408,0.0407,0.7776
09-JAN-2026,502445,37.55,37.32,0.0061,0.0368,0.0367,0.7012
09-JAN-2026,502587,61.56,61.17,0.0064,0.0251,0.0250,0.4776
09-JAN-2026,502589,120.80,120.80,0.0000,0.0283,0.0282,0.5388
09-JAN-2026,502850,14.32,14.32,0.0000,0.0047,0.0047,0.0898
09-JAN-2026,502865,327.35,334.20,-0.0207,0.0260,0.0260,0.4967
09-JAN-2026,502873,108.95,108.60,0.0032,0.0288,0.0288,0.5502
09-JAN-2026,502893,66.82,73.00,-0.0885,0.0438,0.0441,0.8425
09-JAN-2026,502901,90.32,94.01,-0.0400,0.0247,0.0248,0.4738
09-JAN-2026,502933,96.25,99.00,-0.0282,0.0308,0.0308,0.5884
09-JAN-2026,502958,7686.20,7910.65,-0.0288,0.0207,0.0207,0.3955
09-JAN-2026,503092,34.69,32.08,0.0782,0.0498,0.0500,0.9552
09-JAN-2026,503127,4402.00,4512.35,-0.0248,0.0270,0.0270,0.5158
09-JAN-2026,503229,163.55,163.55,0.0000,0.0319,0.0318,0.6075
09-JAN-2026,503349,6125.25,5925.00,0.0332,0.0279,0.0279,0.5330
09-JAN-2026,503622,7.71,7.71,0.0000,0.0024,0.0024,0.0459
09-JAN-2026,503624,7.60,7.89,-0.0374,0.0329,0.0330,0.6305
09-JAN-2026,503626,10.50,10.50,0.0000,0.0000,0.0000,0.0000
09-JAN-2026,503635,83.96,79.97,0.0487,0.0190,0.0192,0.3668
09-JAN-2026,503639,8.37,8.37,0.0000,0.0356,0.0355,0.6782
09-JAN-2026,503641,2.32,2.27,0.0218,0.0403,0.0402,0.7680
09-JAN-2026,503657,13.61,13.74,-0.0095,0.0285,0.0284,0.5426
09-JAN-2026,503663,1.87,1.97,-0.0521,0.0295,0.0297,0.5674
09-JAN-2026,503671,4.55,4.55,0.0000,0.0000,0.0000,0.0000
09-JAN-2026,503675,1.08,1.06,0.0187,0.0426,0.0425,0.8120
09-JAN-2026,503681,123483.35,124600.35,-0.0090,0.3795,0.3786,7.2331
09-JAN-2026,503685,20.52,20.40,0.0059,0.0350,0.0349,0.6668
09-JAN-2026,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
09-JAN-2026,503696,55.00,55.00,0.0000,0.0000,0.0000,0.0000
09-JAN-2026,503772,64.65,68.00,-0.0505,0.0294,0.0295,0.5636
09-JAN-2026,503776,35.80,35.19,0.0172,0.0392,0.0391,0.7470
09-JAN-2026,503804,245.15,238.55,0.0273,0.0171,0.0172,0.3286
09-JAN-2026,503816,46.67,47.41,-0.0157,0.0281,0.0280,0.5349
09-JAN-2026,503837,13.00,13.00,0.0000,0.0356,0.0355,0.6782
09-JAN-2026,504000,82.68,83.53,-0.0102,0.0258,0.0258,0.4929
09-JAN-2026,504028,73.40,74.76,-0.0184,0.0256,0.0256,0.4891
09-JAN-2026,504076,78.78,80.24,-0.0184,0.0325,0.0325,0.6209
09-JAN-2026,504080,1110.00,1110.00,0.0000,0.0340,0.0339,0.6477
09-JAN-2026,504084,853.80,870.10,-0.0189,0.0263,0.0263,0.5025
09-JAN-2026,504092,704.85,725.35,-0.0287,0.0321,0.0321,0.6133
