Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
09-MAY-2025,20MICRONS,214.93,208.96,0.0282,0.0329,0.0329,0.6286
09-MAY-2025,21STCENMGM,65.78,66.83,-0.0158,0.0191,0.0191,0.3649
09-MAY-2025,360ONE,915.80,913.05,0.0030,0.0272,0.0272,0.5197
09-MAY-2025,3IINFOLTD,22.56,22.21,0.0156,0.0315,0.0314,0.5999
09-MAY-2025,3MINDIA,29050.00,29340.00,-0.0099,0.0178,0.0178,0.3401
09-MAY-2025,3PLAND,40.15,42.51,-0.0571,0.0358,0.0359,0.6859
09-MAY-2025,500009,35.20,35.38,-0.0051,0.0347,0.0347,0.6629
09-MAY-2025,500012,53.90,55.41,-0.0276,0.0268,0.0268,0.5120
09-MAY-2025,500014,4.30,4.41,-0.0253,0.0286,0.0286,0.5464
09-MAY-2025,500016,10.41,10.60,-0.0181,0.0353,0.0352,0.6725
09-MAY-2025,500028,30.14,30.56,-0.0138,0.0346,0.0346,0.6610
09-MAY-2025,500058,11.78,11.89,-0.0093,0.0315,0.0314,0.5999
09-MAY-2025,500068,13771.65,13658.95,0.0082,0.0177,0.0177,0.3382
09-MAY-2025,500069,380.15,373.00,0.0190,0.0307,0.0307,0.5865
09-MAY-2025,500123,8970.90,9059.80,-0.0099,0.0247,0.0246,0.4700
09-MAY-2025,500142,9.72,9.66,0.0062,0.0423,0.0422,0.8062
09-MAY-2025,500143,181.70,184.75,-0.0166,0.0337,0.0336,0.6419
09-MAY-2025,500147,2623.90,2647.40,-0.0089,0.0341,0.0340,0.6496
09-MAY-2025,500159,121.65,126.00,-0.0351,0.0254,0.0254,0.4853
09-MAY-2025,500166,171.00,169.95,0.0062,0.0276,0.0276,0.5273
09-MAY-2025,500168,902.70,916.70,-0.0154,0.0135,0.0135,0.2579
09-MAY-2025,500170,24.25,25.00,-0.0305,0.0318,0.0318,0.6075
09-MAY-2025,500192,2.23,2.29,-0.0266,0.0293,0.0293,0.5598
09-MAY-2025,500202,9.60,9.86,-0.0267,0.0446,0.0445,0.8502
09-MAY-2025,500206,74.10,77.75,-0.0481,0.0363,0.0364,0.6954
09-MAY-2025,500213,473.40,483.15,-0.0204,0.0301,0.0301,0.5751
09-MAY-2025,500220,173.30,175.20,-0.0109,0.0350,0.0349,0.6668
09-MAY-2025,500239,15.28,15.56,-0.0182,0.0317,0.0317,0.6056
09-MAY-2025,500240,167.70,170.30,-0.0154,0.0292,0.0291,0.5560
09-MAY-2025,500245,490.95,474.95,0.0331,0.0238,0.0239,0.4566
09-MAY-2025,500246,95.00,95.00,0.0000,0.0421,0.0420,0.8024
09-MAY-2025,500248,6.03,6.34,-0.0501,0.0304,0.0305,0.5827
09-MAY-2025,500264,124.95,124.15,0.0064,0.0334,0.0334,0.6381
09-MAY-2025,500267,291.75,301.95,-0.0344,0.0298,0.0298,0.5693
09-MAY-2025,500270,129.05,132.90,-0.0294,0.0257,0.0257,0.4910
09-MAY-2025,500277,8.10,8.45,-0.0423,0.0368,0.0369,0.7050
09-MAY-2025,500285,43.18,42.79,0.0091,0.0363,0.0362,0.6916
09-MAY-2025,500298,918.95,917.00,0.0021,0.0347,0.0347,0.6629
09-MAY-2025,500306,143.15,140.40,0.0194,0.0376,0.0375,0.7164
09-MAY-2025,500307,524.85,530.00,-0.0098,0.0132,0.0132,0.2522
09-MAY-2025,500319,88.62,88.89,-0.0030,0.0349,0.0348,0.6649
09-MAY-2025,500322,110.40,113.10,-0.0242,0.0306,0.0306,0.5846
09-MAY-2025,500346,50.39,49.37,0.0204,0.0350,0.0350,0.6687
09-MAY-2025,500360,68.85,69.50,-0.0094,0.0356,0.0355,0.6782
09-MAY-2025,500365,28.59,29.21,-0.0215,0.0321,0.0321,0.6133
09-MAY-2025,500370,41.82,40.65,0.0284,0.0382,0.0382,0.7298
09-MAY-2025,500388,44.95,44.95,0.0000,0.0324,0.0323,0.6171
09-MAY-2025,500389,10.30,10.60,-0.0287,0.0258,0.0258,0.4929
09-MAY-2025,500414,222.25,214.65,0.0348,0.0344,0.0344,0.6572
09-MAY-2025,500421,15.48,15.78,-0.0192,0.0306,0.0305,0.5827
09-MAY-2025,500422,37.12,38.39,-0.0336,0.0396,0.0395,0.7546
09-MAY-2025,500426,2.57,2.48,0.0356,0.0307,0.0307,0.5865
09-MAY-2025,500449,31.82,33.46,-0.0503,0.0380,0.0381,0.7279
09-MAY-2025,500450,649.95,649.95,0.0000,0.0277,0.0276,0.5273
09-MAY-2025,500458,28.09,28.43,-0.0120,0.0332,0.0331,0.6324
09-MAY-2025,500672,804.10,797.40,0.0084,0.0200,0.0200,0.3821
09-MAY-2025,501110,7.15,7.15,0.0000,0.0009,0.0009,0.0172
09-MAY-2025,501111,11.57,11.57,0.0000,0.0026,0.0026,0.0497
09-MAY-2025,501144,159.95,159.95,0.0000,0.0223,0.0222,0.4241
09-MAY-2025,501148,400.60,408.75,-0.0201,0.0158,0.0158,0.3019
09-MAY-2025,501261,431.90,431.90,0.0000,0.0090,0.0090,0.1719
09-MAY-2025,501270,1.34,1.34,0.0000,0.0013,0.0013,0.0248
09-MAY-2025,501298,5643.95,5552.20,0.0164,0.0293,0.0293,0.5598
09-MAY-2025,501311,15.87,15.30,0.0366,0.0289,0.0289,0.5521
09-MAY-2025,501314,0.70,0.73,-0.0420,0.0441,0.0441,0.8425
09-MAY-2025,501351,90.00,90.00,0.0000,0.0259,0.0259,0.4948
09-MAY-2025,501370,118.10,118.10,0.0000,0.0347,0.0346,0.6610
09-MAY-2025,501386,11.73,11.73,0.0000,0.0130,0.0129,0.2465
09-MAY-2025,501391,724.50,724.00,0.0007,0.0371,0.0370,0.7069
