Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
14-AUG-2026,20MICRONS,190.87,183.05,0.0418,0.0285,0.0286,0.5464
14-AUG-2026,21STCENMGM,43.79,43.19,0.0138,0.0199,0.0199,0.3802
14-AUG-2026,360ONE,1179.38,1183.02,-0.0031,0.0206,0.0206,0.3936
14-AUG-2026,3BBLACKBIO,1174.54,1225.35,-0.0423,0.0320,0.0321,0.6133
14-AUG-2026,3IINFOLTD,26.92,26.92,0.0000,0.0242,0.0241,0.4604
14-AUG-2026,3MINDIA,35337.57,36165.72,-0.0232,0.0176,0.0177,0.3382
14-AUG-2026,3PLAND,32.18,32.33,-0.0047,0.0258,0.0257,0.4910
14-AUG-2026,500012,44.59,45.17,-0.0129,0.0303,0.0302,0.5770
14-AUG-2026,500014,3.82,3.63,0.0510,0.0278,0.0280,0.5349
14-AUG-2026,500016,7.22,7.52,-0.0407,0.0319,0.0319,0.6094
14-AUG-2026,500028,27.32,27.87,-0.0199,0.0305,0.0305,0.5827
14-AUG-2026,500051,10.37,10.58,-0.0200,0.0218,0.0218,0.4165
14-AUG-2026,500058,12.30,12.30,0.0000,0.0294,0.0293,0.5598
14-AUG-2026,500069,268.50,264.00,0.0169,0.0233,0.0233,0.4451
14-AUG-2026,500142,11.61,11.66,-0.0043,0.0391,0.0390,0.7451
14-AUG-2026,500143,988.40,997.20,-0.0089,0.0303,0.0303,0.5789
14-AUG-2026,500166,215.90,217.95,-0.0095,0.0224,0.0223,0.4260
14-AUG-2026,500170,23.53,23.92,-0.0164,0.0307,0.0306,0.5846
14-AUG-2026,500178,17.06,16.25,0.0486,0.0144,0.0147,0.2808
14-AUG-2026,500192,1.85,2.00,-0.0780,0.0340,0.0344,0.6572
14-AUG-2026,500202,7.60,8.00,-0.0513,0.0326,0.0327,0.6247
14-AUG-2026,500206,68.85,65.12,0.0557,0.0338,0.0339,0.6477
14-AUG-2026,500213,310.55,307.95,0.0084,0.0231,0.0231,0.4413
14-AUG-2026,500220,291.25,294.95,-0.0126,0.0343,0.0342,0.6534
14-AUG-2026,500236,65.75,69.21,-0.0513,0.1029,0.1027,1.9621
14-AUG-2026,500239,14.69,14.61,0.0055,0.0301,0.0300,0.5731
14-AUG-2026,500240,238.10,238.20,-0.0004,0.0339,0.0338,0.6457
14-AUG-2026,500246,47.01,47.94,-0.0196,0.0411,0.0410,0.7833
14-AUG-2026,500248,5.08,5.31,-0.0443,0.0271,0.0272,0.5197
14-AUG-2026,500270,124.25,128.40,-0.0329,0.0208,0.0209,0.3993
14-AUG-2026,500277,6.37,5.90,0.0766,0.0410,0.0413,0.7890
14-AUG-2026,500285,11.60,11.85,-0.0213,0.0348,0.0347,0.6629
14-AUG-2026,500298,685.35,662.50,0.0339,0.0263,0.0263,0.5025
14-AUG-2026,500319,76.37,79.76,-0.0434,0.0262,0.0263,0.5025
14-AUG-2026,500322,102.05,107.40,-0.0511,0.0342,0.0343,0.6553
14-AUG-2026,500346,53.00,52.01,0.0189,0.0316,0.0316,0.6037
14-AUG-2026,500357,12.00,12.00,0.0000,0.0339,0.0338,0.6457
14-AUG-2026,500360,321.80,315.50,0.0198,0.0348,0.0347,0.6629
14-AUG-2026,500370,27.28,28.24,-0.0346,0.0350,0.0350,0.6687
14-AUG-2026,500371,41.00,41.70,-0.0169,0.0325,0.0324,0.6190
14-AUG-2026,500388,104.50,105.00,-0.0048,0.0330,0.0330,0.6305
14-AUG-2026,500399,185.65,176.85,0.0486,0.1319,0.1317,2.5161
14-AUG-2026,500421,16.93,17.47,-0.0314,0.0352,0.0352,0.6725
14-AUG-2026,500422,319.00,307.25,0.0375,0.0348,0.0348,0.6649
14-AUG-2026,500426,1.50,1.50,0.0000,0.0342,0.0342,0.6534
14-AUG-2026,500449,37.51,37.42,0.0024,0.0329,0.0328,0.6266
14-AUG-2026,500450,414.85,395.25,0.0484,0.0324,0.0325,0.6209
14-AUG-2026,500458,29.00,29.01,-0.0003,0.0347,0.0346,0.6610
14-AUG-2026,500500,15.06,14.98,0.0053,0.0308,0.0307,0.5865
14-AUG-2026,501110,7.50,7.50,0.0000,0.0032,0.0032,0.0611
14-AUG-2026,501111,12.14,12.14,0.0000,0.0026,0.0026,0.0497
14-AUG-2026,501148,369.00,376.50,-0.0201,0.0148,0.0149,0.2847
14-AUG-2026,501151,8458.00,8500.00,-0.0050,0.0238,0.0237,0.4528
14-AUG-2026,501261,87.99,91.41,-0.0381,0.1617,0.1613,3.0816
14-AUG-2026,501270,12.20,11.97,0.0190,0.0205,0.0205,0.3917
14-AUG-2026,501311,14.34,14.34,0.0000,0.0302,0.0301,0.5751
14-AUG-2026,501314,0.58,0.59,-0.0171,0.0350,0.0350,0.6687
14-AUG-2026,501351,84.50,85.00,-0.0059,0.0276,0.0276,0.5273
14-AUG-2026,501370,140.10,140.00,0.0007,0.0352,0.0351,0.6706
14-AUG-2026,501386,24.49,24.49,0.0000,0.0134,0.0133,0.2541
14-AUG-2026,501391,506.95,505.30,0.0033,0.0288,0.0287,0.5483
14-AUG-2026,501430,1535.25,1537.50,-0.0015,0.0244,0.0244,0.4662
14-AUG-2026,501477,218.00,218.00,0.0000,0.0296,0.0295,0.5636
14-AUG-2026,501479,11.02,11.02,0.0000,0.0000,0.0000,0.0000
14-AUG-2026,501630,32.77,32.77,0.0000,0.0083,0.0083,0.1586
14-AUG-2026,501700,7.13,7.01,0.0170,0.0310,0.0310,0.5923
14-AUG-2026,501833,22.74,22.80,-0.0026,0.0321,0.0320,0.6114
14-AUG-2026,501848,48.46,48.43,0.0006,0.0353,0.0352,0.6725
14-AUG-2026,501945,7.89,8.30,-0.0507,0.0153,0.0157,0.2999
14-AUG-2026,502015,25.00,24.94,0.0024,0.0325,0.0325,0.6209
14-AUG-2026,502250,635.00,635.00,0.0000,0.0344,0.0344,0.6572
14-AUG-2026,502281,6.75,6.75,0.0000,0.0406,0.0405,0.7738
14-AUG-2026,502294,39.29,38.99,0.0077,0.0427,0.0426,0.8139
14-AUG-2026,502445,35.02,36.00,-0.0276,0.0412,0.0411,0.7852
14-AUG-2026,502587,48.91,50.24,-0.0268,0.0277,0.0276,0.5273
14-AUG-2026,502589,154.95,148.10,0.0452,0.0307,0.0308,0.5884
14-AUG-2026,502850,15.03,15.03,0.0000,0.0042,0.0042,0.0802
14-AUG-2026,502865,306.55,305.95,0.0020,0.0282,0.0281,0.5368
14-AUG-2026,502873,103.05,101.00,0.0201,0.0281,0.0281,0.5368
14-AUG-2026,502893,64.81,68.22,-0.0513,0.0388,0.0389,0.7432
14-AUG-2026,502901,76.00,77.25,-0.0163,0.0243,0.0243,0.4643
14-AUG-2026,502933,107.83,107.83,0.0000,0.0287,0.0287,0.5483
14-AUG-2026,502958,8066.80,8086.30,-0.0024,0.0197,0.0196,0.3745
14-AUG-2026,503092,33.25,35.00,-0.0513,0.0437,0.0437,0.8349
14-AUG-2026,503127,5030.00,5027.00,0.0006,0.0267,0.0267,0.5101
14-AUG-2026,503229,136.85,136.85,0.0000,0.0305,0.0304,0.5808
14-AUG-2026,503349,5290.00,5275.00,0.0028,0.0243,0.0242,0.4623
14-AUG-2026,503622,7.71,7.71,0.0000,0.0016,0.0016,0.0306
14-AUG-2026,503624,7.85,7.99,-0.0177,0.0400,0.0399,0.7623
14-AUG-2026,503626,16.23,16.23,0.0000,0.0088,0.0088,0.1681
14-AUG-2026,503635,376.00,390.25,-0.0372,0.0328,0.0328,0.6266
14-AUG-2026,503639,126.95,129.50,-0.0199,0.0314,0.0314,0.5999
14-AUG-2026,503641,1.66,1.56,0.0621,0.0345,0.0346,0.6610
14-AUG-2026,503657,12.98,12.66,0.0250,0.0280,0.0279,0.5330
14-AUG-2026,503659,140.05,139.65,0.0029,0.0294,0.0293,0.5598
14-AUG-2026,503663,1.30,1.24,0.0473,0.0327,0.0328,0.6266
14-AUG-2026,503671,4.55,4.55,0.0000,0.0000,0.0000,0.0000
14-AUG-2026,503675,1.20,1.26,-0.0488,0.0400,0.0401,0.7661
14-AUG-2026,503685,14.60,14.57,0.0021,0.0321,0.0320,0.6114
14-AUG-2026,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
14-AUG-2026,503696,55.00,55.00,0.0000,0.0000,0.0000,0.0000
14-AUG-2026,503772,66.95,66.95,0.0000,0.0270,0.0269,0.5139
14-AUG-2026,503776,34.05,34.05,0.0000,0.0394,0.0393,0.7508
14-AUG-2026,503804,379.95,362.25,0.0477,0.0250,0.0251,0.4795
14-AUG-2026,503816,36.33,36.48,-0.0041,0.0307,0.0306,0.5846
14-AUG-2026,503837,10.81,11.37,-0.0505,0.0344,0.0345,0.6591
14-AUG-2026,503863,11.78,11.78,0.0000,0.0263,0.0263,0.5025
14-AUG-2026,504028,135.80,141.30,-0.0397,0.0311,0.0312,0.5961
14-AUG-2026,504076,51.99,51.12,0.0169,0.0338,0.0338,0.6457
14-AUG-2026,504080,865.00,865.00,0.0000,0.0339,0.0338,0.6457
14-AUG-2026,504084,875.00,854.05,0.0242,0.0311,0.0311,0.5942
14-AUG-2026,504092,619.15,640.15,-0.0334,0.0319,0.0319,0.6094
14-AUG-2026,504093,261.15,260.30,0.0033,0.0216,0.0216,0.4127
14-AUG-2026,504132,832.40,833.75,-0.0016,0.0280,0.0279,0.5330
14-AUG-2026,504176,572.20,578.40,-0.0108,0.0280,0.0280,0.5349
14-AUG-2026,504180,45.64,44.80,0.0186,0.0279,0.0279,0.5330
14-AUG-2026,504240,613.55,592.45,0.0350,0.0367,0.0367,0.7012
14-AUG-2026,504258,820.75,825.95,-0.0063,0.0238,0.0237,0.4528
14-AUG-2026,504273,17.78,17.39,0.0222,0.0291,0.0291,0.5560
14-AUG-2026,504340,8.35,8.78,-0.0502,0.0242,0.0244,0.4662
14-AUG-2026,504356,8.58,8.58,0.0000,0.0343,0.0342,0.6534
14-AUG-2026,504365,4.11,4.11,0.0000,0.0004,0.0004,0.0076
14-AUG-2026,504369,0.40,0.39,0.0253,0.0163,0.0164,0.3133
14-AUG-2026,504375,600.50,612.75,-0.0202,0.0213,0.0213,0.4069
14-AUG-2026,504378,2.28,2.26,0.0088,0.0293,0.0293,0.5598
14-AUG-2026,504380,42.63,43.77,-0.0264,0.0344,0.0343,0.6553
14-AUG-2026,504392,35.40,35.40,0.0000,0.0364,0.0363,0.6935
14-AUG-2026,504397,114.75,109.30,0.0487,0.0330,0.0331,0.6324
14-AUG-2026,504605,4601.60,4573.55,0.0061,0.0289,0.0288,0.5502
14-AUG-2026,504646,689.00,692.10,-0.0045,0.0325,0.0324,0.6190
