Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
03-DEC-2025,20MICRONS,190.65,189.45,0.0063,0.0294,0.0293,0.5598
03-DEC-2025,21STCENMGM,41.15,40.90,0.0061,0.0174,0.0174,0.3324
03-DEC-2025,360ONE,1148.10,1162.90,-0.0128,0.0231,0.0231,0.4413
03-DEC-2025,3IINFOLTD,16.68,16.76,-0.0048,0.0275,0.0274,0.5235
03-DEC-2025,3MINDIA,34758.30,34750.75,0.0002,0.0179,0.0178,0.3401
03-DEC-2025,3PLAND,39.23,38.79,0.0113,0.0305,0.0304,0.5808
03-DEC-2025,500009,27.76,28.24,-0.0171,0.0288,0.0287,0.5483
03-DEC-2025,500012,48.82,49.60,-0.0159,0.0251,0.0250,0.4776
03-DEC-2025,500014,5.04,4.90,0.0282,0.0268,0.0268,0.5120
03-DEC-2025,500016,8.90,9.00,-0.0112,0.0320,0.0319,0.6094
03-DEC-2025,500028,37.08,36.77,0.0084,0.0312,0.0311,0.5942
03-DEC-2025,500058,11.86,12.03,-0.0142,0.0281,0.0281,0.5368
03-DEC-2025,500068,12451.00,12560.45,-0.0088,0.0154,0.0154,0.2942
03-DEC-2025,500069,304.90,303.70,0.0039,0.0258,0.0257,0.4910
03-DEC-2025,500123,9189.65,9479.95,-0.0311,0.0232,0.0233,0.4451
03-DEC-2025,500142,10.11,10.10,0.0010,0.0374,0.0373,0.7126
03-DEC-2025,500143,193.70,192.65,0.0054,0.0342,0.0341,0.6515
03-DEC-2025,500147,4962.75,4911.70,0.0103,0.0356,0.0355,0.6782
03-DEC-2025,500159,120.00,119.00,0.0084,0.0225,0.0224,0.4280
03-DEC-2025,500166,175.80,177.60,-0.0102,0.0237,0.0236,0.4509
03-DEC-2025,500168,864.80,876.40,-0.0133,0.0119,0.0119,0.2273
03-DEC-2025,500170,22.75,21.60,0.0519,0.0294,0.0296,0.5655
03-DEC-2025,500192,2.04,1.99,0.0248,0.0298,0.0298,0.5693
03-DEC-2025,500202,8.50,8.70,-0.0233,0.0372,0.0371,0.7088
03-DEC-2025,500206,76.97,77.03,-0.0008,0.0300,0.0299,0.5712
