Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
21-APR-2025,20MICRONS,218.58,218.40,0.0008,0.0330,0.0330,0.6305
21-APR-2025,21STCENMGM,77.53,76.01,0.0198,0.0193,0.0193,0.3687
21-APR-2025,360ONE,954.25,956.75,-0.0026,0.0268,0.0268,0.5120
21-APR-2025,3IINFOLTD,23.64,22.25,0.0606,0.0315,0.0317,0.6056
21-APR-2025,3MINDIA,30090.00,30335.00,-0.0081,0.0182,0.0181,0.3458
21-APR-2025,3PLAND,42.91,42.30,0.0143,0.0363,0.0362,0.6916
21-APR-2025,500009,40.18,39.16,0.0257,0.0356,0.0355,0.6782
21-APR-2025,500012,59.58,56.56,0.0520,0.0269,0.0271,0.5177
21-APR-2025,500014,4.76,4.73,0.0063,0.0293,0.0292,0.5579
21-APR-2025,500016,10.95,11.31,-0.0323,0.0356,0.0356,0.6801
21-APR-2025,500028,36.01,34.33,0.0478,0.0347,0.0348,0.6649
21-APR-2025,500058,13.10,13.07,0.0023,0.0322,0.0321,0.6133
21-APR-2025,500068,14245.50,13914.15,0.0235,0.0179,0.0179,0.3420
21-APR-2025,500069,350.80,347.15,0.0105,0.0297,0.0297,0.5674
21-APR-2025,500123,10094.85,10143.60,-0.0048,0.0250,0.0250,0.4776
21-APR-2025,500142,9.64,8.85,0.0855,0.0414,0.0418,0.7986
21-APR-2025,500143,205.15,201.90,0.0160,0.0341,0.0341,0.6515
21-APR-2025,500147,3016.40,2991.80,0.0082,0.0349,0.0348,0.6649
21-APR-2025,500159,135.50,132.95,0.0190,0.0256,0.0255,0.4872
21-APR-2025,500166,186.90,186.30,0.0032,0.0282,0.0281,0.5368
21-APR-2025,500168,916.90,902.00,0.0164,0.0133,0.0134,0.2560
21-APR-2025,500170,29.40,30.00,-0.0202,0.0313,0.0313,0.5980
21-APR-2025,500192,2.61,2.56,0.0193,0.0285,0.0285,0.5445
21-APR-2025,500202,11.83,10.01,0.1671,0.0419,0.0434,0.8292
21-APR-2025,500206,82.92,83.84,-0.0110,0.0369,0.0368,0.7031
21-APR-2025,500213,519.10,489.40,0.0589,0.0299,0.0301,0.5751
21-APR-2025,500220,152.15,153.05,-0.0059,0.0332,0.0331,0.6324
21-APR-2025,500239,16.27,15.85,0.0262,0.0320,0.0320,0.6114
21-APR-2025,500240,185.35,187.55,-0.0118,0.0298,0.0297,0.5674
21-APR-2025,500245,478.80,470.60,0.0173,0.0237,0.0237,0.4528
21-APR-2025,500246,86.81,92.00,-0.0581,0.0429,0.0430,0.8215
21-APR-2025,500248,6.33,6.65,-0.0493,0.0304,0.0305,0.5827
21-APR-2025,500264,138.45,136.15,0.0168,0.0340,0.0339,0.6477
21-APR-2025,500267,328.00,321.35,0.0205,0.0304,0.0304,0.5808
21-APR-2025,500270,140.85,137.25,0.0259,0.0262,0.0262,0.5006
21-APR-2025,500277,10.00,9.23,0.0801,0.0360,0.0364,0.6954
21-APR-2025,500285,50.86,51.05,-0.0037,0.0360,0.0359,0.6859
21-APR-2025,500298,959.90,984.30,-0.0251,0.0351,0.0350,0.6687
21-APR-2025,500306,158.30,159.70,-0.0088,0.0374,0.0373,0.7126
21-APR-2025,500307,529.10,538.65,-0.0179,0.0131,0.0132,0.2522
21-APR-2025,500319,94.35,90.37,0.0431,0.0353,0.0354,0.6763
21-APR-2025,500322,118.25,114.00,0.0366,0.0303,0.0304,0.5808
21-APR-2025,500346,48.93,48.10,0.0171,0.0349,0.0348,0.6649
21-APR-2025,500357,14.47,14.47,0.0000,0.0310,0.0309,0.5903
21-APR-2025,500358,10.42,10.42,0.0000,0.0266,0.0265,0.5063
21-APR-2025,500360,73.40,76.02,-0.0351,0.0357,0.0357,0.6820
21-APR-2025,500365,30.66,27.88,0.0950,0.0311,0.0318,0.6075
21-APR-2025,500370,44.25,44.66,-0.0092,0.0390,0.0390,0.7451
21-APR-2025,500388,45.95,44.00,0.0434,0.0330,0.0330,0.6305
21-APR-2025,500389,12.32,12.55,-0.0185,0.0255,0.0255,0.4872
21-APR-2025,500414,173.80,173.05,0.0043,0.0315,0.0315,0.6018
21-APR-2025,500421,18.86,18.85,0.0005,0.0305,0.0304,0.5808
21-APR-2025,500422,36.00,35.22,0.0219,0.0385,0.0385,0.7355
21-APR-2025,500426,2.93,2.79,0.0490,0.0296,0.0297,0.5674
