Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
03-APR-2025,20MICRONS,207.35,207.30,0.0002,0.0330,0.0329,0.6286
03-APR-2025,21STCENMGM,70.38,68.90,0.0213,0.0193,0.0193,0.3687
03-APR-2025,360ONE,912.50,890.55,0.0243,0.0252,0.0252,0.4814
03-APR-2025,3IINFOLTD,22.85,22.55,0.0132,0.0315,0.0315,0.6018
03-APR-2025,3MINDIA,28981.35,28670.25,0.0108,0.0177,0.0177,0.3382
03-APR-2025,3PLAND,39.99,38.83,0.0294,0.0368,0.0368,0.7031
03-APR-2025,500009,40.33,37.31,0.0778,0.0353,0.0357,0.6820
03-APR-2025,500012,53.09,52.52,0.0108,0.0268,0.0268,0.5120
03-APR-2025,500014,4.56,4.54,0.0044,0.0297,0.0296,0.5655
03-APR-2025,500016,11.00,10.51,0.0456,0.0358,0.0358,0.6840
03-APR-2025,500028,34.33,33.70,0.0185,0.0337,0.0336,0.6419
03-APR-2025,500058,13.34,12.72,0.0476,0.0323,0.0324,0.6190
03-APR-2025,500068,13965.00,13989.90,-0.0018,0.0181,0.0180,0.3439
03-APR-2025,500069,353.65,360.10,-0.0181,0.0302,0.0301,0.5751
03-APR-2025,500123,9897.30,9909.25,-0.0012,0.0249,0.0249,0.4757
03-APR-2025,500142,9.04,8.94,0.0111,0.0418,0.0417,0.7967
03-APR-2025,500143,209.90,199.95,0.0486,0.0340,0.0341,0.6515
03-APR-2025,500147,3045.55,3003.80,0.0138,0.0348,0.0347,0.6629
03-APR-2025,500159,131.55,131.80,-0.0019,0.0255,0.0254,0.4853
03-APR-2025,500166,183.40,174.15,0.0518,0.0282,0.0283,0.5407
03-APR-2025,500168,842.15,841.00,0.0014,0.0130,0.0130,0.2484
03-APR-2025,500170,27.90,26.70,0.0440,0.0310,0.0311,0.5942
03-APR-2025,500192,2.48,2.52,-0.0160,0.0289,0.0288,0.5502
03-APR-2025,500202,10.00,9.81,0.0192,0.0423,0.0422,0.8062
03-APR-2025,500206,81.83,79.50,0.0289,0.0371,0.0370,0.7069
03-APR-2025,500213,443.05,439.35,0.0084,0.0299,0.0299,0.5712
03-APR-2025,500220,148.75,148.70,0.0003,0.0332,0.0331,0.6324
03-APR-2025,500239,15.30,15.44,-0.0091,0.0315,0.0314,0.5999
03-APR-2025,500240,188.55,191.10,-0.0134,0.0300,0.0299,0.5712
03-APR-2025,500245,472.00,477.80,-0.0122,0.0240,0.0239,0.4566
03-APR-2025,500246,96.00,96.00,0.0000,0.0438,0.0437,0.8349
03-APR-2025,500248,7.75,7.75,0.0000,0.0303,0.0302,0.5770
03-APR-2025,500264,132.90,125.05,0.0609,0.0337,0.0339,0.6477
03-APR-2025,500267,319.35,309.50,0.0313,0.0305,0.0305,0.5827
03-APR-2025,500270,135.00,131.95,0.0229,0.0265,0.0265,0.5063
