Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
20-MAR-2025,20MICRONS,201.10,201.15,-0.0002,0.0331,0.0331,0.6324
20-MAR-2025,21STCENMGM,62.48,62.64,-0.0026,0.0194,0.0193,0.3687
20-MAR-2025,360ONE,926.60,923.80,0.0030,0.0251,0.0250,0.4776
20-MAR-2025,3IINFOLTD,22.66,22.78,-0.0053,0.0315,0.0314,0.5999
20-MAR-2025,3MINDIA,27973.50,28345.10,-0.0132,0.0177,0.0177,0.3382
20-MAR-2025,3PLAND,39.13,40.40,-0.0319,0.0372,0.0372,0.7107
20-MAR-2025,500009,36.73,36.77,-0.0011,0.0358,0.0357,0.6820
20-MAR-2025,500012,53.72,52.92,0.0150,0.0270,0.0270,0.5158
20-MAR-2025,500014,3.99,3.98,0.0025,0.0298,0.0297,0.5674
20-MAR-2025,500016,11.00,10.50,0.0465,0.0331,0.0332,0.6343
20-MAR-2025,500028,32.08,32.10,-0.0006,0.0339,0.0338,0.6457
20-MAR-2025,500058,13.70,13.53,0.0125,0.0324,0.0323,0.6171
20-MAR-2025,500068,13907.30,13810.00,0.0070,0.0184,0.0184,0.3515
20-MAR-2025,500069,385.00,374.75,0.0270,0.0306,0.0306,0.5846
20-MAR-2025,500123,9999.05,9770.85,0.0231,0.0251,0.0251,0.4795
20-MAR-2025,500142,9.48,9.88,-0.0413,0.0421,0.0421,0.8043
20-MAR-2025,500143,234.05,240.00,-0.0251,0.0343,0.0343,0.6553
20-MAR-2025,500147,2818.25,2817.15,0.0004,0.0347,0.0346,0.6610
20-MAR-2025,500159,128.40,132.05,-0.0280,0.0252,0.0252,0.4814
20-MAR-2025,500166,173.85,169.65,0.0245,0.0284,0.0284,0.5426
20-MAR-2025,500168,838.25,828.55,0.0116,0.0130,0.0130,0.2484
20-MAR-2025,500170,28.39,29.40,-0.0350,0.0311,0.0311,0.5942
20-MAR-2025,500192,2.62,2.59,0.0115,0.0290,0.0289,0.5521
20-MAR-2025,500202,9.33,8.49,0.0943,0.0413,0.0417,0.7967
20-MAR-2025,500206,91.22,92.23,-0.0110,0.0372,0.0371,0.7088
20-MAR-2025,500213,453.10,439.95,0.0295,0.0304,0.0303,0.5789
20-MAR-2025,500220,163.65,161.40,0.0138,0.0330,0.0329,0.6286
20-MAR-2025,500239,17.92,17.58,0.0192,0.0312,0.0311,0.5942
20-MAR-2025,500240,173.80,181.95,-0.0458,0.0298,0.0299,0.5712
20-MAR-2025,500245,517.10,522.50,-0.0104,0.0243,0.0243,0.4643
20-MAR-2025,500246,97.86,98.75,-0.0091,0.0430,0.0429,0.8196
20-MAR-2025,500248,7.75,7.75,0.0000,0.0310,0.0309,0.5903
20-MAR-2025,500264,127.35,127.95,-0.0047,0.0340,0.0340,0.6496
20-MAR-2025,500267,318.55,315.45,0.0098,0.0301,0.0301,0.5751
20-MAR-2025,500270,136.00,143.95,-0.0568,0.0264,0.0267,0.5101
20-MAR-2025,500277,7.99,8.42,-0.0524,0.0341,0.0342,0.6534
20-MAR-2025,500285,48.54,49.83,-0.0262,0.0365,0.0365,0.6973
20-MAR-2025,500298,874.10,891.15,-0.0193,0.0314,0.0313,0.5980
20-MAR-2025,500306,130.05,129.30,0.0058,0.0373,0.0372,0.7107
20-MAR-2025,500307,500.00,500.00,0.0000,0.0130,0.0130,0.2484
20-MAR-2025,500319,97.16,93.20,0.0416,0.0349,0.0349,0.6668
20-MAR-2025,500322,121.35,115.60,0.0485,0.0293,0.0294,0.5617
20-MAR-2025,500346,49.77,48.74,0.0209,0.0359,0.0359,0.6859
20-MAR-2025,500357,13.41,14.06,-0.0473,0.0303,0.0304,0.5808
