Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
26-SEP-2025,20MICRONS,220.78,225.32,-0.0204,0.0313,0.0313,0.5980
26-SEP-2025,21STCENMGM,51.40,52.05,-0.0126,0.0172,0.0172,0.3286
26-SEP-2025,360ONE,1001.80,1022.10,-0.0201,0.0246,0.0245,0.4681
26-SEP-2025,3IINFOLTD,21.98,22.60,-0.0278,0.0272,0.0272,0.5197
26-SEP-2025,3MINDIA,29150.00,28925.00,0.0077,0.0155,0.0154,0.2942
26-SEP-2025,3PLAND,44.31,45.19,-0.0197,0.0333,0.0333,0.6362
26-SEP-2025,500009,33.63,34.03,-0.0118,0.0299,0.0298,0.5693
26-SEP-2025,500012,52.33,54.54,-0.0414,0.0270,0.0271,0.5177
26-SEP-2025,500014,5.03,5.43,-0.0765,0.0258,0.0263,0.5025
26-SEP-2025,500016,8.30,8.32,-0.0024,0.0324,0.0323,0.6171
26-SEP-2025,500028,33.00,34.08,-0.0322,0.0321,0.0321,0.6133
26-SEP-2025,500058,12.63,12.84,-0.0165,0.0300,0.0299,0.5712
26-SEP-2025,500068,13625.00,13950.10,-0.0236,0.0163,0.0164,0.3133
26-SEP-2025,500069,340.00,345.65,-0.0165,0.0274,0.0273,0.5216
26-SEP-2025,500123,9638.50,9965.35,-0.0333,0.0245,0.0246,0.4700
26-SEP-2025,500142,9.05,8.95,0.0111,0.0397,0.0396,0.7566
26-SEP-2025,500143,180.00,184.45,-0.0244,0.0323,0.0323,0.6171
26-SEP-2025,500147,5284.70,5471.80,-0.0348,0.0371,0.0371,0.7088
26-SEP-2025,500159,131.00,127.75,0.0251,0.0225,0.0225,0.4299
26-SEP-2025,500166,187.50,190.80,-0.0174,0.0256,0.0256,0.4891
26-SEP-2025,500168,980.10,980.00,0.0001,0.0123,0.0123,0.2350
26-SEP-2025,500170,25.30,25.35,-0.0020,0.0305,0.0304,0.5808
26-SEP-2025,500192,1.99,2.04,-0.0248,0.0297,0.0297,0.5674
26-SEP-2025,500202,11.48,11.26,0.0193,0.0403,0.0402,0.7680
26-SEP-2025,500206,79.81,76.87,0.0375,0.0317,0.0317,0.6056
26-SEP-2025,500213,483.55,481.60,0.0040,0.0256,0.0255,0.4872
26-SEP-2025,500220,162.50,171.05,-0.0513,0.0310,0.0311,0.5942
26-SEP-2025,500239,19.33,19.75,-0.0215,0.0348,0.0347,0.6629
26-SEP-2025,500240,313.55,319.90,-0.0200,0.0311,0.0310,0.5923
26-SEP-2025,500245,525.15,529.50,-0.0082,0.0223,0.0223,0.4260
26-SEP-2025,500246,69.00,72.84,-0.0542,0.0417,0.0418,0.7986
26-SEP-2025,500264,139.05,141.00,-0.0139,0.0306,0.0306,0.5846
26-SEP-2025,500267,340.90,345.00,-0.0120,0.0268,0.0267,0.5101
26-SEP-2025,500270,141.70,143.25,-0.0109,0.0254,0.0253,0.4834
26-SEP-2025,500277,8.16,7.93,0.0286,0.0372,0.0372,0.7107
26-SEP-2025,500285,29.78,30.37,-0.0196,0.0322,0.0322,0.6152
26-SEP-2025,500298,898.10,909.95,-0.0131,0.0320,0.0319,0.6094
26-SEP-2025,500306,214.65,212.85,0.0084,0.0354,0.0353,0.6744
26-SEP-2025,500307,518.45,526.50,-0.0154,0.0119,0.0119,0.2273
26-SEP-2025,500319,91.42,92.80,-0.0150,0.0306,0.0306,0.5846
