Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
04-AUG-2026,20MICRONS,196.72,196.07,0.0033,0.0290,0.0289,0.5521
04-AUG-2026,21STCENMGM,41.77,40.97,0.0193,0.0199,0.0199,0.3802
04-AUG-2026,360ONE,1155.00,1147.70,0.0063,0.0208,0.0208,0.3974
04-AUG-2026,3BBLACKBIO,1238.23,1247.09,-0.0071,0.0323,0.0323,0.6171
04-AUG-2026,3IINFOLTD,25.12,24.39,0.0295,0.0242,0.0242,0.4623
04-AUG-2026,3MINDIA,35725.92,35953.81,-0.0064,0.0180,0.0179,0.3420
04-AUG-2026,3PLAND,31.86,31.63,0.0072,0.0262,0.0261,0.4986
04-AUG-2026,500012,47.22,46.40,0.0175,0.0309,0.0308,0.5884
04-AUG-2026,500014,3.68,3.70,-0.0054,0.0283,0.0282,0.5388
04-AUG-2026,500016,7.37,7.39,-0.0027,0.0324,0.0323,0.6171
04-AUG-2026,500028,22.43,22.62,-0.0084,0.0286,0.0286,0.5464
04-AUG-2026,500051,12.15,12.39,-0.0196,0.0219,0.0219,0.4184
04-AUG-2026,500058,12.36,12.05,0.0254,0.0299,0.0299,0.5712
04-AUG-2026,500069,263.40,268.40,-0.0188,0.0236,0.0236,0.4509
04-AUG-2026,500142,11.69,12.12,-0.0361,0.0392,0.0392,0.7489
04-AUG-2026,500143,995.20,1015.05,-0.0197,0.0309,0.0308,0.5884
04-AUG-2026,500166,181.05,182.30,-0.0069,0.0209,0.0209,0.3993
04-AUG-2026,500170,24.80,23.96,0.0345,0.0309,0.0309,0.5903
04-AUG-2026,500192,1.89,1.86,0.0160,0.0340,0.0339,0.6477
04-AUG-2026,500202,6.72,6.72,0.0000,0.0326,0.0325,0.6209
04-AUG-2026,500206,69.61,64.95,0.0693,0.0333,0.0336,0.6419
04-AUG-2026,500213,305.75,304.10,0.0054,0.0235,0.0234,0.4471
04-AUG-2026,500220,295.85,311.40,-0.0512,0.0344,0.0346,0.6610
04-AUG-2026,500236,66.51,63.35,0.0487,0.1045,0.1043,1.9926
04-AUG-2026,500239,13.98,14.45,-0.0331,0.0303,0.0303,0.5789
04-AUG-2026,500240,252.55,259.10,-0.0256,0.0342,0.0341,0.6515
04-AUG-2026,500246,51.17,53.85,-0.0510,0.0416,0.0417,0.7967
04-AUG-2026,500248,4.81,4.81,0.0000,0.0267,0.0267,0.5101
04-AUG-2026,500270,129.10,131.00,-0.0146,0.0210,0.0210,0.4012
04-AUG-2026,500277,5.91,6.38,-0.0765,0.0408,0.0410,0.7833
04-AUG-2026,500285,11.66,11.34,0.0278,0.0349,0.0348,0.6649
04-AUG-2026,500298,655.25,656.20,-0.0014,0.0267,0.0267,0.5101
04-AUG-2026,500319,75.45,74.09,0.0182,0.0265,0.0265,0.5063
04-AUG-2026,500322,118.35,118.00,0.0030,0.0345,0.0345,0.6591
04-AUG-2026,500346,47.94,46.89,0.0221,0.0317,0.0316,0.6037
04-AUG-2026,500357,13.30,13.30,0.0000,0.0339,0.0338,0.6457
04-AUG-2026,500360,262.60,250.30,0.0480,0.0348,0.0349,0.6668
04-AUG-2026,500370,28.90,28.05,0.0299,0.0347,0.0346,0.6610
04-AUG-2026,500371,39.33,41.39,-0.0511,0.0320,0.0322,0.6152
04-AUG-2026,500388,103.00,103.00,0.0000,0.0335,0.0334,0.6381
04-AUG-2026,500399,125.85,122.80,0.0245,0.1343,0.1340,2.5601
04-AUG-2026,500421,17.99,16.81,0.0678,0.0353,0.0355,0.6782
04-AUG-2026,500422,312.55,302.85,0.0315,0.0353,0.0353,0.6744
04-AUG-2026,500426,1.55,1.60,-0.0317,0.0344,0.0344,0.6572
04-AUG-2026,500449,41.62,40.16,0.0357,0.0332,0.0332,0.6343
04-AUG-2026,500450,381.00,389.55,-0.0222,0.0323,0.0322,0.6152
04-AUG-2026,500458,28.36,28.36,0.0000,0.0350,0.0349,0.6668
04-AUG-2026,500500,15.58,15.60,-0.0013,0.0313,0.0312,0.5961
04-AUG-2026,501110,7.50,7.50,0.0000,0.0032,0.0032,0.0611
04-AUG-2026,501111,12.14,12.14,0.0000,0.0026,0.0026,0.0497
04-AUG-2026,501148,392.00,400.00,-0.0202,0.0149,0.0150,0.2866
04-AUG-2026,501151,8825.00,8688.35,0.0156,0.0240,0.0240,0.4585
04-AUG-2026,501270,11.29,11.29,0.0000,0.0208,0.0208,0.3974
04-AUG-2026,501311,13.02,13.02,0.0000,0.0304,0.0303,0.5789
04-AUG-2026,501314,0.61,0.63,-0.0323,0.0354,0.0354,0.6763
04-AUG-2026,501351,75.00,75.00,0.0000,0.0277,0.0276,0.5273
04-AUG-2026,501370,154.25,153.30,0.0062,0.0352,0.0351,0.6706
04-AUG-2026,501386,24.49,24.49,0.0000,0.0136,0.0136,0.2598
04-AUG-2026,501391,504.95,509.90,-0.0098,0.0291,0.0290,0.5540
04-AUG-2026,501430,1607.95,1560.00,0.0303,0.0245,0.0245,0.4681
04-AUG-2026,501477,218.00,218.00,0.0000,0.0298,0.0298,0.5693
04-AUG-2026,501479,11.02,11.02,0.0000,0.0000,0.0000,0.0000
04-AUG-2026,501630,28.32,28.32,0.0000,0.0059,0.0059,0.1127
04-AUG-2026,501700,6.40,6.25,0.0237,0.0309,0.0309,0.5903
04-AUG-2026,501833,22.50,22.64,-0.0062,0.0324,0.0323,0.6171
04-AUG-2026,501848,44.75,43.75,0.0226,0.0355,0.0354,0.6763
04-AUG-2026,501945,8.10,8.07,0.0037,0.0153,0.0152,0.2904
04-AUG-2026,502015,26.96,27.61,-0.0238,0.0326,0.0325,0.6209
04-AUG-2026,502250,551.00,562.00,-0.0198,0.0342,0.0342,0.6534
04-AUG-2026,502281,7.98,8.40,-0.0513,0.0407,0.0408,0.7795
04-AUG-2026,502294,37.20,39.85,-0.0688,0.0424,0.0426,0.8139
04-AUG-2026,502445,35.01,35.00,0.0003,0.0417,0.0416,0.7948
04-AUG-2026,502587,48.58,49.90,-0.0268,0.0276,0.0276,0.5273
04-AUG-2026,502589,163.00,155.25,0.0487,0.0302,0.0303,0.5789
04-AUG-2026,502850,15.03,15.03,0.0000,0.0043,0.0043,0.0822
04-AUG-2026,502865,281.15,249.95,0.1176,0.0265,0.0277,0.5292
04-AUG-2026,502873,101.20,101.20,0.0000,0.0282,0.0282,0.5388
04-AUG-2026,502893,66.88,63.70,0.0487,0.0388,0.0388,0.7413
04-AUG-2026,502901,74.17,75.00,-0.0111,0.0246,0.0246,0.4700
04-AUG-2026,502933,97.00,101.53,-0.0456,0.0288,0.0289,0.5521
04-AUG-2026,502958,7900.00,8028.40,-0.0161,0.0200,0.0200,0.3821
04-AUG-2026,503092,34.49,33.74,0.0220,0.0442,0.0441,0.8425
04-AUG-2026,503127,5026.00,5001.00,0.0050,0.0273,0.0272,0.5197
04-AUG-2026,503229,137.35,137.35,0.0000,0.0311,0.0310,0.5923
04-AUG-2026,503349,5075.00,5010.00,0.0129,0.0245,0.0245,0.4681
04-AUG-2026,503622,7.71,7.71,0.0000,0.0017,0.0017,0.0325
04-AUG-2026,503624,8.18,7.56,0.0788,0.0402,0.0405,0.7738
04-AUG-2026,503626,16.23,16.23,0.0000,0.0090,0.0090,0.1719
04-AUG-2026,503635,386.00,370.70,0.0404,0.0326,0.0327,0.6247
04-AUG-2026,503639,143.20,140.40,0.0197,0.0318,0.0318,0.6075
04-AUG-2026,503641,1.61,1.65,-0.0245,0.0348,0.0348,0.6649
04-AUG-2026,503657,12.20,12.15,0.0041,0.0284,0.0283,0.5407
04-AUG-2026,503659,157.15,160.35,-0.0202,0.0297,0.0297,0.5674
04-AUG-2026,503663,1.15,1.12,0.0264,0.0324,0.0324,0.6190
04-AUG-2026,503671,4.55,4.55,0.0000,0.0000,0.0000,0.0000
04-AUG-2026,503675,1.17,1.21,-0.0336,0.0399,0.0399,0.7623
04-AUG-2026,503685,14.04,14.70,-0.0459,0.0322,0.0322,0.6152
04-AUG-2026,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
04-AUG-2026,503696,55.00,55.00,0.0000,0.0000,0.0000,0.0000
04-AUG-2026,503772,63.85,63.85,0.0000,0.0273,0.0272,0.5197
04-AUG-2026,503776,31.01,30.51,0.0163,0.0396,0.0395,0.7546
04-AUG-2026,503804,355.00,346.95,0.0229,0.0249,0.0249,0.4757
04-AUG-2026,503816,37.37,37.69,-0.0085,0.0310,0.0309,0.5903
04-AUG-2026,503837,11.70,11.28,0.0366,0.0344,0.0344,0.6572
04-AUG-2026,503863,11.00,11.00,0.0000,0.0266,0.0265,0.5063
04-AUG-2026,504028,113.30,116.15,-0.0248,0.0307,0.0307,0.5865
04-AUG-2026,504076,52.99,54.63,-0.0305,0.0344,0.0344,0.6572
04-AUG-2026,504080,890.30,840.05,0.0581,0.0343,0.0344,0.6572
04-AUG-2026,504084,922.75,921.90,0.0009,0.0316,0.0315,0.6018
04-AUG-2026,504092,598.80,614.55,-0.0260,0.0314,0.0314,0.5999
04-AUG-2026,504093,249.35,253.70,-0.0173,0.0218,0.0218,0.4165
04-AUG-2026,504132,854.10,856.80,-0.0032,0.0284,0.0283,0.5407
04-AUG-2026,504176,582.50,575.55,0.0120,0.0285,0.0285,0.5445
04-AUG-2026,504180,47.84,47.57,0.0057,0.0283,0.0283,0.5407
04-AUG-2026,504240,436.15,429.40,0.0156,0.0344,0.0343,0.6553
04-AUG-2026,504258,767.10,784.55,-0.0225,0.0237,0.0237,0.4528
04-AUG-2026,504273,18.66,18.77,-0.0059,0.0289,0.0288,0.5502
04-AUG-2026,504340,9.97,10.08,-0.0110,0.0238,0.0237,0.4528
04-AUG-2026,504356,10.38,10.41,-0.0029,0.0342,0.0341,0.6515
04-AUG-2026,504365,4.11,4.11,0.0000,0.0004,0.0004,0.0076
04-AUG-2026,504369,0.37,0.36,0.0274,0.0155,0.0156,0.2980
04-AUG-2026,504375,638.00,638.00,0.0000,0.0216,0.0216,0.4127
04-AUG-2026,504378,2.25,2.30,-0.0220,0.0297,0.0296,0.5655
04-AUG-2026,504380,41.67,41.92,-0.0060,0.0348,0.0347,0.6629
04-AUG-2026,504392,39.03,39.82,-0.0200,0.0370,0.0369,0.7050
04-AUG-2026,504397,114.45,119.00,-0.0390,0.0327,0.0327,0.6247
04-AUG-2026,504605,4871.50,4863.00,0.0017,0.0286,0.0285,0.5445
04-AUG-2026,504646,702.60,696.05,0.0094,0.0328,0.0328,0.6266
04-AUG-2026,504648,45.62,44.37,0.0278,0.0416,0.0416,0.7948
04-AUG-2026,504697,14.38,14.38,0.0000,0.0407,0.0406,0.7757
04-AUG-2026,504731,92.92,89.89,0.0332,0.0278,0.0279,0.5330
04-AUG-2026,504746,616.65,587.80,0.0479,0.0327,0.0328,0.6266
04-AUG-2026,504810,80.05,80.05,0.0000,0.0438,0.0437,0.8349
04-AUG-2026,504840,1624.35,1572.00,0.0328,0.0264,0.0264,0.5044
04-AUG-2026,504903,26.51,27.19,-0.0253,0.0305,0.0304,0.5808
04-AUG-2026,504908,373.45,404.65,-0.0802,0.0357,0.0361,0.6897
04-AUG-2026,504959,1695.85,1695.00,0.0005,0.0188,0.0188,0.3592
04-AUG-2026,504988,677.75,677.75,0.0000,0.0246,0.0246,0.4700
04-AUG-2026,504998,0.58,0.58,0.0000,0.0104,0.0104,0.1987
04-AUG-2026,505032,6.48,6.48,0.0000,0.0080,0.0080,0.1528
04-AUG-2026,505036,2131.85,2222.65,-0.0417,0.0267,0.0267,0.5101
04-AUG-2026,505212,119.00,125.85,-0.0560,0.0372,0.0373,0.7126
