Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
06-JUL-2026,20MICRONS,196.08,204.36,-0.0414,0.0300,0.0300,0.5731
06-JUL-2026,21STCENMGM,31.54,31.56,-0.0006,0.0203,0.0203,0.3878
06-JUL-2026,360ONE,1133.30,1109.50,0.0212,0.0209,0.0209,0.3993
06-JUL-2026,3BBLACKBIO,1207.30,1173.40,0.0285,0.0331,0.0331,0.6324
06-JUL-2026,3IINFOLTD,17.57,17.80,-0.0130,0.0236,0.0235,0.4490
06-JUL-2026,3MINDIA,35210.00,35235.00,-0.0007,0.0182,0.0181,0.3458
06-JUL-2026,3PLAND,33.21,33.48,-0.0081,0.0273,0.0273,0.5216
06-JUL-2026,500012,50.50,43.78,0.1428,0.0299,0.0315,0.6018
06-JUL-2026,500014,3.96,3.93,0.0076,0.0287,0.0286,0.5464
06-JUL-2026,500016,7.48,7.15,0.0451,0.0324,0.0325,0.6209
06-JUL-2026,500028,25.81,26.41,-0.0230,0.0294,0.0294,0.5617
06-JUL-2026,500051,9.47,9.29,0.0192,0.0222,0.0222,0.4241
06-JUL-2026,500058,13.06,12.77,0.0225,0.0305,0.0305,0.5827
06-JUL-2026,500069,274.10,273.55,0.0020,0.0238,0.0237,0.4528
06-JUL-2026,500142,11.93,12.09,-0.0133,0.0398,0.0397,0.7585
06-JUL-2026,500143,970.00,972.10,-0.0022,0.0323,0.0322,0.6152
06-JUL-2026,500166,188.25,184.45,0.0204,0.0213,0.0213,0.4069
06-JUL-2026,500170,21.02,21.21,-0.0090,0.0307,0.0306,0.5846
06-JUL-2026,500178,11.04,10.52,0.0482,0.0129,0.0133,0.2541
06-JUL-2026,500192,1.76,1.72,0.0230,0.0341,0.0341,0.6515
06-JUL-2026,500202,9.00,9.35,-0.0382,0.0330,0.0331,0.6324
06-JUL-2026,500206,68.41,69.90,-0.0215,0.0340,0.0339,0.6477
06-JUL-2026,500213,323.05,312.90,0.0319,0.0240,0.0240,0.4585
06-JUL-2026,500220,274.40,273.10,0.0047,0.0344,0.0343,0.6553
06-JUL-2026,500236,52.14,49.66,0.0487,0.1058,0.1056,2.0175
06-JUL-2026,500239,15.70,15.57,0.0083,0.0310,0.0310,0.5923
06-JUL-2026,500240,318.60,332.30,-0.0421,0.0348,0.0349,0.6668
06-JUL-2026,500246,77.38,81.45,-0.0513,0.0409,0.0409,0.7814
06-JUL-2026,500248,5.70,5.70,0.0000,0.0260,0.0260,0.4967
06-JUL-2026,500270,128.10,129.65,-0.0120,0.0215,0.0215,0.4108
06-JUL-2026,500277,6.32,6.69,-0.0569,0.0404,0.0405,0.7738
06-JUL-2026,500285,11.73,12.08,-0.0294,0.0356,0.0356,0.6801
06-JUL-2026,500298,664.20,661.40,0.0042,0.0280,0.0279,0.5330
06-JUL-2026,500319,72.81,74.25,-0.0196,0.0274,0.0274,0.5235
06-JUL-2026,500322,95.00,90.51,0.0484,0.0343,0.0344,0.6572
06-JUL-2026,500346,51.45,51.49,-0.0008,0.0323,0.0323,0.6171
06-JUL-2026,500357,13.78,14.50,-0.0509,0.0333,0.0334,0.6381
06-JUL-2026,500358,15.25,16.05,-0.0511,0.0227,0.0230,0.4394
06-JUL-2026,500360,244.10,250.50,-0.0259,0.0357,0.0357,0.6820
06-JUL-2026,500370,30.00,29.50,0.0168,0.0354,0.0354,0.6763
06-JUL-2026,500371,57.51,56.39,0.0197,0.0303,0.0302,0.5770
06-JUL-2026,500388,100.00,100.00,0.0000,0.0336,0.0335,0.6400
