Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
13-AUG-2025,20MICRONS,230.00,230.71,-0.0031,0.0333,0.0332,0.6343
13-AUG-2025,21STCENMGM,56.95,56.61,0.0060,0.0181,0.0180,0.3439
13-AUG-2025,360ONE,1028.00,1018.60,0.0092,0.0256,0.0255,0.4872
13-AUG-2025,3IINFOLTD,22.38,22.51,-0.0058,0.0285,0.0285,0.5445
13-AUG-2025,3MINDIA,30495.00,31025.00,-0.0172,0.0161,0.0161,0.3076
13-AUG-2025,3PLAND,49.82,47.61,0.0454,0.0350,0.0351,0.6706
13-AUG-2025,500009,32.70,31.23,0.0460,0.0307,0.0308,0.5884
13-AUG-2025,500012,48.32,48.50,-0.0037,0.0253,0.0252,0.4814
13-AUG-2025,500014,5.21,5.22,-0.0019,0.0269,0.0268,0.5120
13-AUG-2025,500016,9.20,9.25,-0.0054,0.0333,0.0332,0.6343
13-AUG-2025,500028,36.32,36.90,-0.0158,0.0341,0.0341,0.6515
13-AUG-2025,500058,14.35,14.64,-0.0200,0.0315,0.0314,0.5999
13-AUG-2025,500068,13918.15,13759.45,0.0115,0.0169,0.0168,0.3210
13-AUG-2025,500069,335.20,337.00,-0.0054,0.0287,0.0287,0.5483
13-AUG-2025,500123,11045.85,10839.40,0.0189,0.0258,0.0258,0.4929
13-AUG-2025,500142,8.39,8.48,-0.0107,0.0400,0.0399,0.7623
13-AUG-2025,500143,201.10,199.20,0.0095,0.0341,0.0340,0.6496
13-AUG-2025,500147,4324.85,4348.25,-0.0054,0.0358,0.0357,0.6820
13-AUG-2025,500159,130.50,134.80,-0.0324,0.0237,0.0238,0.4547
13-AUG-2025,500166,200.75,196.85,0.0196,0.0272,0.0272,0.5197
13-AUG-2025,500168,980.30,979.60,0.0007,0.0133,0.0132,0.2522
13-AUG-2025,500170,24.76,24.31,0.0183,0.0311,0.0310,0.5923
13-AUG-2025,500192,2.20,2.19,0.0046,0.0294,0.0294,0.5617
13-AUG-2025,500202,11.84,12.08,-0.0201,0.0419,0.0419,0.8005
13-AUG-2025,500206,79.14,81.55,-0.0300,0.0333,0.0332,0.6343
13-AUG-2025,500213,451.50,444.10,0.0165,0.0267,0.0266,0.5082
13-AUG-2025,500220,169.20,178.00,-0.0507,0.0322,0.0323,0.6171
13-AUG-2025,500239,19.00,19.04,-0.0021,0.0346,0.0345,0.6591
13-AUG-2025,500240,285.10,285.80,-0.0025,0.0324,0.0323,0.6171
13-AUG-2025,500245,546.00,555.65,-0.0175,0.0237,0.0236,0.4509
13-AUG-2025,500246,76.16,77.10,-0.0123,0.0422,0.0421,0.8043
13-AUG-2025,500264,150.60,145.75,0.0327,0.0321,0.0321,0.6133
13-AUG-2025,500267,318.00,315.50,0.0079,0.0274,0.0273,0.5216
13-AUG-2025,500270,139.55,148.00,-0.0588,0.0264,0.0267,0.5101
13-AUG-2025,500277,7.85,7.74,0.0141,0.0368,0.0367,0.7012
13-AUG-2025,500285,34.37,34.28,0.0026,0.0332,0.0331,0.6324
13-AUG-2025,500298,909.05,953.55,-0.0478,0.0339,0.0339,0.6477
13-AUG-2025,500306,148.80,153.00,-0.0278,0.0354,0.0354,0.6763
13-AUG-2025,500307,540.20,541.70,-0.0028,0.0120,0.0120,0.2293
13-AUG-2025,500319,97.40,96.25,0.0119,0.0324,0.0323,0.6171
13-AUG-2025,500322,136.05,135.40,0.0048,0.0328,0.0328,0.6266
13-AUG-2025,500346,52.66,51.93,0.0140,0.0327,0.0327,0.6247
13-AUG-2025,500357,13.28,13.28,0.0000,0.0309,0.0308,0.5884
