Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
12-MAR-2026,20MICRONS,163.20,166.50,-0.0200,0.0279,0.0279,0.5330
12-MAR-2026,21STCENMGM,33.64,34.06,-0.0124,0.0199,0.0199,0.3802
12-MAR-2026,360ONE,1043.40,1048.05,-0.0044,0.0217,0.0217,0.4146
12-MAR-2026,3IINFOLTD,13.14,13.24,-0.0076,0.0256,0.0256,0.4891
12-MAR-2026,3MINDIA,34307.95,33721.25,0.0172,0.0184,0.0184,0.3515
12-MAR-2026,3PLAND,31.22,31.36,-0.0045,0.0273,0.0272,0.5197
12-MAR-2026,500009,24.81,24.99,-0.0072,0.0301,0.0300,0.5731
12-MAR-2026,500012,38.79,38.52,0.0070,0.0247,0.0247,0.4719
12-MAR-2026,500014,4.36,4.30,0.0139,0.0263,0.0262,0.5006
12-MAR-2026,500016,7.50,7.42,0.0107,0.0332,0.0331,0.6324
12-MAR-2026,500028,31.64,30.87,0.0246,0.0311,0.0311,0.5942
12-MAR-2026,500051,1.22,1.17,0.0418,0.0088,0.0093,0.1777
12-MAR-2026,500058,11.41,11.60,-0.0165,0.0318,0.0317,0.6056
12-MAR-2026,500068,11869.85,11868.90,0.0001,0.0178,0.0177,0.3382
12-MAR-2026,500069,267.60,269.20,-0.0060,0.0237,0.0236,0.4509
12-MAR-2026,500123,8125.10,8315.90,-0.0232,0.0238,0.0238,0.4547
12-MAR-2026,500142,9.00,9.00,0.0000,0.0382,0.0381,0.7279
12-MAR-2026,500143,592.00,596.00,-0.0067,0.0366,0.0365,0.6973
12-MAR-2026,500147,4825.70,4862.75,-0.0076,0.0329,0.0329,0.6286
12-MAR-2026,500159,105.50,109.10,-0.0336,0.0246,0.0247,0.4719
12-MAR-2026,500166,150.85,151.00,-0.0010,0.0218,0.0217,0.4146
12-MAR-2026,500168,763.10,778.75,-0.0203,0.0122,0.0123,0.2350
12-MAR-2026,500170,24.76,25.52,-0.0302,0.0310,0.0310,0.5923
