Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
27-JAN-2026,20MICRONS,168.75,179.00,-0.0590,0.0285,0.0287,0.5483
27-JAN-2026,21STCENMGM,42.89,39.58,0.0803,0.0175,0.0183,0.3496
27-JAN-2026,360ONE,1113.70,1112.30,0.0013,0.0223,0.0222,0.4241
27-JAN-2026,3IINFOLTD,14.54,14.86,-0.0218,0.0263,0.0263,0.5025
27-JAN-2026,3MINDIA,33076.35,33315.85,-0.0072,0.0175,0.0175,0.3343
27-JAN-2026,3PLAND,34.73,35.04,-0.0089,0.0286,0.0285,0.5445
27-JAN-2026,500009,23.82,25.01,-0.0488,0.0293,0.0294,0.5617
27-JAN-2026,500012,44.03,45.40,-0.0306,0.0245,0.0245,0.4681
27-JAN-2026,500014,4.86,4.72,0.0292,0.0268,0.0269,0.5139
27-JAN-2026,500016,7.25,7.20,0.0069,0.0314,0.0313,0.5980
27-JAN-2026,500028,33.29,32.74,0.0167,0.0315,0.0314,0.5999
27-JAN-2026,500058,10.48,10.95,-0.0439,0.0285,0.0286,0.5464
27-JAN-2026,500068,11509.70,11575.00,-0.0057,0.0149,0.0149,0.2847
27-JAN-2026,500069,258.65,267.10,-0.0321,0.0244,0.0244,0.4662
27-JAN-2026,500123,8929.80,8713.15,0.0246,0.0221,0.0221,0.4222
27-JAN-2026,500142,7.80,8.05,-0.0315,0.0371,0.0371,0.7088
27-JAN-2026,500143,510.00,500.00,0.0198,0.0389,0.0388,0.7413
27-JAN-2026,500147,4865.60,4965.95,-0.0204,0.0346,0.0346,0.6610
27-JAN-2026,500159,114.00,116.25,-0.0195,0.0240,0.0240,0.4585
27-JAN-2026,500166,150.95,152.35,-0.0092,0.0226,0.0225,0.4299
27-JAN-2026,500168,802.20,802.10,0.0001,0.0114,0.0114,0.2178
27-JAN-2026,500170,20.00,20.23,-0.0114,0.0301,0.0300,0.5731
27-JAN-2026,500178,6.49,6.49,0.0000,0.0112,0.0112,0.2140
27-JAN-2026,500192,1.88,1.92,-0.0211,0.0294,0.0293,0.5598
27-JAN-2026,500202,7.70,7.65,0.0065,0.0366,0.0365,0.6973
27-JAN-2026,500206,65.00,60.08,0.0787,0.0309,0.0313,0.5980
27-JAN-2026,500213,338.00,344.55,-0.0192,0.0232,0.0232,0.4432
27-JAN-2026,500220,144.90,149.05,-0.0282,0.0287,0.0287,0.5483
27-JAN-2026,500239,16.17,15.56,0.0385,0.0314,0.0314,0.5999
27-JAN-2026,500240,317.85,325.85,-0.0249,0.0323,0.0323,0.6171
27-JAN-2026,500245,447.10,451.70,-0.0102,0.0206,0.0206,0.3936
27-JAN-2026,500246,65.49,68.90,-0.0508,0.0415,0.0415,0.7929
27-JAN-2026,500248,6.48,6.48,0.0000,0.0284,0.0283,0.5407
27-JAN-2026,500264,137.90,137.55,0.0025,0.0302,0.0301,0.5751
27-JAN-2026,500267,324.55,321.40,0.0098,0.0235,0.0234,0.4471
27-JAN-2026,500270,111.95,112.10,-0.0013,0.0224,0.0224,0.4280
27-JAN-2026,500277,7.10,7.16,-0.0084,0.0391,0.0390,0.7451
27-JAN-2026,500285,23.23,22.91,0.0139,0.0325,0.0324,0.6190
27-JAN-2026,500298,625.00,636.65,-0.0185,0.0286,0.0286,0.5464
27-JAN-2026,500307,490.80,489.60,0.0024,0.0129,0.0129,0.2465
27-JAN-2026,500319,68.93,65.42,0.0523,0.0277,0.0279,0.5330
27-JAN-2026,500322,131.00,126.00,0.0389,0.0342,0.0343,0.6553
27-JAN-2026,500346,53.21,56.15,-0.0538,0.0314,0.0316,0.6037
27-JAN-2026,500357,13.19,12.62,0.0442,0.0320,0.0320,0.6114
27-JAN-2026,500358,13.94,13.94,0.0000,0.0241,0.0240,0.4585
27-JAN-2026,500360,123.40,122.20,0.0098,0.0373,0.0372,0.7107
27-JAN-2026,500365,33.90,34.29,-0.0114,0.0268,0.0268,0.5120
27-JAN-2026,500370,36.50,36.36,0.0038,0.0344,0.0344,0.6572
27-JAN-2026,500371,9.03,8.86,0.0190,0.0360,0.0359,0.6859
27-JAN-2026,500388,102.30,104.35,-0.0198,0.0329,0.0329,0.6286
27-JAN-2026,500389,7.81,7.81,0.0000,0.0258,0.0257,0.4910
27-JAN-2026,500399,53.10,50.58,0.0486,0.1478,0.1475,2.8180
27-JAN-2026,500414,287.05,287.60,-0.0019,0.0328,0.0327,0.6247
27-JAN-2026,500421,16.02,16.00,0.0012,0.0317,0.0316,0.6037
27-JAN-2026,500422,160.20,168.60,-0.0511,0.0367,0.0368,0.7031
27-JAN-2026,500426,1.70,1.68,0.0118,0.0388,0.0387,0.7394
27-JAN-2026,500449,28.88,29.70,-0.0280,0.0300,0.0300,0.5731
27-JAN-2026,500450,428.40,408.00,0.0488,0.0313,0.0314,0.5999
27-JAN-2026,500458,26.83,27.61,-0.0287,0.0343,0.0342,0.6534
27-JAN-2026,500500,17.06,17.22,-0.0093,0.0330,0.0329,0.6286
27-JAN-2026,500672,800.75,786.15,0.0184,0.0166,0.0166,0.3171
27-JAN-2026,501110,7.15,7.15,0.0000,0.0006,0.0006,0.0115
27-JAN-2026,501111,12.14,12.14,0.0000,0.0036,0.0036,0.0688
27-JAN-2026,501144,191.80,191.80,0.0000,0.0209,0.0209,0.3993
27-JAN-2026,501148,392.00,400.00,-0.0202,0.0148,0.0148,0.2828
27-JAN-2026,501151,1196.25,1196.25,0.0000,0.0107,0.0107,0.2044
27-JAN-2026,501270,1.34,1.34,0.0000,0.0008,0.0008,0.0153
27-JAN-2026,501298,5020.00,5247.35,-0.0443,0.0221,0.0223,0.4260
27-JAN-2026,501311,14.55,14.84,-0.0197,0.0324,0.0323,0.6171
27-JAN-2026,501314,0.65,0.62,0.0473,0.0329,0.0330,0.6305
27-JAN-2026,501351,85.88,85.88,0.0000,0.0301,0.0300,0.5731
27-JAN-2026,501370,114.15,115.45,-0.0113,0.0343,0.0342,0.6534
27-JAN-2026,501386,14.35,14.35,0.0000,0.0134,0.0133,0.2541
27-JAN-2026,501391,502.00,514.70,-0.0250,0.0328,0.0328,0.6266
27-JAN-2026,501421,6190.00,6000.00,0.0312,0.0333,0.0333,0.6362
27-JAN-2026,501430,1648.70,1660.00,-0.0068,0.0281,0.0281,0.5368
27-JAN-2026,501477,218.00,217.00,0.0046,0.0316,0.0315,0.6018
27-JAN-2026,501479,11.02,11.02,0.0000,0.0000,0.0000,0.0000
27-JAN-2026,501622,75.90,75.90,0.0000,0.0257,0.0256,0.4891
