Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
31-AUG-2026,20MICRONS,218.00,221.99,-0.0181,0.0287,0.0287,0.5483
31-AUG-2026,21STCENMGM,40.34,41.17,-0.0204,0.0198,0.0198,0.3783
31-AUG-2026,360ONE,1174.98,1200.00,-0.0211,0.0202,0.0202,0.3859
31-AUG-2026,3BBLACKBIO,1447.48,1440.81,0.0046,0.0322,0.0321,0.6133
31-AUG-2026,3IINFOLTD,23.02,23.82,-0.0342,0.0252,0.0252,0.4814
31-AUG-2026,3MINDIA,33319.98,34420.01,-0.0325,0.0176,0.0177,0.3382
31-AUG-2026,3PLAND,31.50,31.74,-0.0076,0.0251,0.0251,0.4795
31-AUG-2026,500012,40.81,40.93,-0.0029,0.0301,0.0301,0.5751
31-AUG-2026,500014,3.94,3.83,0.0283,0.0276,0.0276,0.5273
31-AUG-2026,500016,7.32,7.26,0.0082,0.0314,0.0313,0.5980
31-AUG-2026,500028,26.14,25.61,0.0205,0.0304,0.0304,0.5808
31-AUG-2026,500051,9.27,9.54,-0.0287,0.0233,0.0234,0.4471
31-AUG-2026,500058,12.12,12.14,-0.0016,0.0294,0.0293,0.5598
31-AUG-2026,500069,250.30,251.30,-0.0040,0.0231,0.0231,0.4413
31-AUG-2026,500142,13.09,13.29,-0.0152,0.0393,0.0392,0.7489
31-AUG-2026,500143,1123.05,1137.90,-0.0131,0.0298,0.0297,0.5674
31-AUG-2026,500166,243.25,247.60,-0.0177,0.0225,0.0225,0.4299
31-AUG-2026,500170,23.45,23.95,-0.0211,0.0303,0.0303,0.5789
31-AUG-2026,500178,26.69,26.17,0.0197,0.0174,0.0174,0.3324
31-AUG-2026,500192,1.95,2.03,-0.0402,0.0348,0.0349,0.6668
31-AUG-2026,500202,7.88,7.91,-0.0038,0.0330,0.0329,0.6286
31-AUG-2026,500206,68.90,65.23,0.0547,0.0339,0.0340,0.6496
31-AUG-2026,500213,300.90,301.60,-0.0023,0.0226,0.0225,0.4299
31-AUG-2026,500220,291.70,300.00,-0.0281,0.0338,0.0338,0.6457
31-AUG-2026,500236,90.41,87.59,0.0317,0.1008,0.1005,1.9200
31-AUG-2026,500239,14.96,14.55,0.0278,0.0297,0.0297,0.5674
31-AUG-2026,500240,232.35,235.35,-0.0128,0.0332,0.0332,0.6343
31-AUG-2026,500246,41.95,41.92,0.0007,0.0402,0.0401,0.7661
31-AUG-2026,500248,5.34,5.09,0.0479,0.0273,0.0275,0.5254
31-AUG-2026,500270,124.95,122.90,0.0165,0.0206,0.0205,0.3917
