Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
01-JUL-2026,20MICRONS,199.33,201.40,-0.0103,0.0302,0.0301,0.5751
01-JUL-2026,21STCENMGM,32.27,32.62,-0.0108,0.0203,0.0203,0.3878
01-JUL-2026,360ONE,1065.90,1074.60,-0.0081,0.0209,0.0209,0.3993
01-JUL-2026,3BBLACKBIO,1201.00,1168.80,0.0272,0.0333,0.0332,0.6343
01-JUL-2026,3IINFOLTD,17.17,17.17,0.0000,0.0237,0.0236,0.4509
01-JUL-2026,3MINDIA,33435.00,32900.00,0.0161,0.0181,0.0181,0.3458
01-JUL-2026,3PLAND,32.36,31.56,0.0250,0.0274,0.0274,0.5235
01-JUL-2026,500012,44.05,43.99,0.0014,0.0301,0.0301,0.5751
01-JUL-2026,500014,3.97,3.92,0.0127,0.0289,0.0288,0.5502
01-JUL-2026,500016,7.28,7.58,-0.0404,0.0325,0.0325,0.6209
01-JUL-2026,500028,27.34,26.89,0.0166,0.0296,0.0295,0.5636
01-JUL-2026,500051,8.94,8.77,0.0192,0.0222,0.0222,0.4241
01-JUL-2026,500058,12.22,12.15,0.0057,0.0305,0.0304,0.5808
01-JUL-2026,500069,285.90,283.60,0.0081,0.0237,0.0237,0.4528
01-JUL-2026,500142,11.71,11.95,-0.0203,0.0400,0.0399,0.7623
01-JUL-2026,500143,998.90,995.10,0.0038,0.0325,0.0324,0.6190
01-JUL-2026,500166,181.60,180.80,0.0044,0.0214,0.0214,0.4088
01-JUL-2026,500170,21.11,20.75,0.0172,0.0308,0.0308,0.5884
01-JUL-2026,500178,10.52,10.02,0.0487,0.0130,0.0134,0.2560
01-JUL-2026,500192,1.81,1.81,0.0000,0.0342,0.0341,0.6515
01-JUL-2026,500202,9.31,9.50,-0.0202,0.0333,0.0332,0.6343
01-JUL-2026,500206,66.22,65.50,0.0109,0.0339,0.0338,0.6457
01-JUL-2026,500213,308.30,310.50,-0.0071,0.0241,0.0240,0.4585
01-JUL-2026,500220,270.00,268.05,0.0072,0.0346,0.0345,0.6591
01-JUL-2026,500239,15.30,15.62,-0.0207,0.0312,0.0312,0.5961
01-JUL-2026,500240,334.10,303.30,0.0967,0.0342,0.0348,0.6649
01-JUL-2026,500246,81.49,83.15,-0.0202,0.0411,0.0410,0.7833
01-JUL-2026,500248,5.70,6.00,-0.0513,0.0260,0.0262,0.5006
01-JUL-2026,500270,129.75,126.75,0.0234,0.0216,0.0216,0.4127
01-JUL-2026,500277,6.20,6.50,-0.0473,0.0403,0.0404,0.7718
01-JUL-2026,500285,12.30,12.33,-0.0024,0.0359,0.0358,0.6840
01-JUL-2026,500298,656.80,659.50,-0.0041,0.0282,0.0282,0.5388
01-JUL-2026,500319,74.18,72.71,0.0200,0.0276,0.0275,0.5254
01-JUL-2026,500322,92.55,95.00,-0.0261,0.0345,0.0345,0.6591
01-JUL-2026,500346,51.37,49.09,0.0454,0.0324,0.0325,0.6209
01-JUL-2026,500357,13.74,13.15,0.0439,0.0333,0.0333,0.6362
01-JUL-2026,500360,215.65,204.50,0.0531,0.0350,0.0351,0.6706
01-JUL-2026,500370,29.70,28.30,0.0483,0.0353,0.0354,0.6763
01-JUL-2026,500371,58.71,59.90,-0.0201,0.0304,0.0304,0.5808
01-JUL-2026,500388,101.00,96.90,0.0414,0.0337,0.0338,0.6457
01-JUL-2026,500421,16.98,17.18,-0.0117,0.0353,0.0352,0.6725
01-JUL-2026,500422,335.30,342.10,-0.0201,0.0365,0.0364,0.6954
01-JUL-2026,500426,1.72,1.69,0.0176,0.0352,0.0351,0.6706
01-JUL-2026,500449,37.18,36.78,0.0108,0.0341,0.0341,0.6515
01-JUL-2026,500450,548.55,537.80,0.0198,0.0326,0.0325,0.6209
01-JUL-2026,500458,28.85,29.61,-0.0260,0.0360,0.0359,0.6859
01-JUL-2026,500500,17.09,16.98,0.0065,0.0329,0.0328,0.6266
01-JUL-2026,501110,7.15,7.15,0.0000,0.0004,0.0004,0.0076
01-JUL-2026,501111,12.14,12.14,0.0000,0.0028,0.0028,0.0535
01-JUL-2026,501148,378.45,386.15,-0.0201,0.0153,0.0154,0.2942
01-JUL-2026,501151,8132.90,7745.65,0.0488,0.0235,0.0237,0.4528
01-JUL-2026,501270,8.05,8.05,0.0000,0.0201,0.0200,0.3821
01-JUL-2026,501311,16.33,16.33,0.0000,0.0306,0.0305,0.5827
01-JUL-2026,501314,0.58,0.59,-0.0171,0.0366,0.0365,0.6973
01-JUL-2026,501351,75.53,75.53,0.0000,0.0293,0.0292,0.5579
01-JUL-2026,501370,133.00,130.15,0.0217,0.0345,0.0344,0.6572
01-JUL-2026,501386,22.22,22.22,0.0000,0.0136,0.0135,0.2579
01-JUL-2026,501391,525.15,522.75,0.0046,0.0301,0.0301,0.5751
01-JUL-2026,501430,1567.20,1575.10,-0.0050,0.0253,0.0252,0.4814
01-JUL-2026,501477,220.00,211.85,0.0377,0.0308,0.0309,0.5903
01-JUL-2026,501479,11.02,11.02,0.0000,0.0000,0.0000,0.0000
01-JUL-2026,501622,94.12,96.04,-0.0202,0.0279,0.0279,0.5330
01-JUL-2026,501630,25.70,24.48,0.0486,0.0015,0.0038,0.0726
01-JUL-2026,501700,7.18,7.02,0.0225,0.0312,0.0311,0.5942
01-JUL-2026,501833,22.80,22.54,0.0115,0.0327,0.0327,0.6247
01-JUL-2026,501848,52.46,54.09,-0.0306,0.0367,0.0367,0.7012
01-JUL-2026,501945,11.16,11.37,-0.0186,0.0149,0.0149,0.2847
01-JUL-2026,502015,24.33,25.48,-0.0462,0.0313,0.0314,0.5999
01-JUL-2026,502250,620.00,624.15,-0.0067,0.0329,0.0329,0.6286
01-JUL-2026,502281,6.21,6.12,0.0146,0.0366,0.0365,0.6973
01-JUL-2026,502294,39.21,41.50,-0.0568,0.0435,0.0436,0.8330
01-JUL-2026,502445,36.00,35.00,0.0282,0.0411,0.0411,0.7852
01-JUL-2026,502587,46.11,45.90,0.0046,0.0279,0.0278,0.5311
01-JUL-2026,502589,111.20,105.91,0.0487,0.0292,0.0293,0.5598
01-JUL-2026,502850,15.03,15.03,0.0000,0.0046,0.0046,0.0879
01-JUL-2026,502865,305.35,306.30,-0.0031,0.0273,0.0272,0.5197
01-JUL-2026,502873,103.50,101.50,0.0195,0.0292,0.0292,0.5579
01-JUL-2026,502893,72.49,69.15,0.0472,0.0402,0.0402,0.7680
01-JUL-2026,502901,81.50,78.17,0.0417,0.0254,0.0255,0.4872
01-JUL-2026,502933,103.95,103.95,0.0000,0.0299,0.0298,0.5693
01-JUL-2026,502958,7402.00,7400.00,0.0003,0.0207,0.0206,0.3936
01-JUL-2026,503092,27.40,27.45,-0.0018,0.0456,0.0455,0.8693
01-JUL-2026,503127,5486.25,5775.00,-0.0513,0.0276,0.0278,0.5311
01-JUL-2026,503229,139.95,141.50,-0.0110,0.0315,0.0315,0.6018
01-JUL-2026,503349,5201.25,5310.00,-0.0207,0.0251,0.0250,0.4776
01-JUL-2026,503622,7.71,7.71,0.0000,0.0018,0.0018,0.0344
01-JUL-2026,503624,7.70,7.72,-0.0026,0.0408,0.0407,0.7776
01-JUL-2026,503626,15.46,15.46,0.0000,0.0089,0.0089,0.1700
01-JUL-2026,503635,220.00,219.45,0.0025,0.0311,0.0310,0.5923
01-JUL-2026,503639,89.16,87.43,0.0196,0.0331,0.0330,0.6305
01-JUL-2026,503641,1.67,1.70,-0.0178,0.0365,0.0365,0.6973
01-JUL-2026,503657,12.67,12.60,0.0055,0.0298,0.0297,0.5674
01-JUL-2026,503659,115.75,110.25,0.0487,0.0289,0.0290,0.5540
01-JUL-2026,503663,1.20,1.22,-0.0165,0.0342,0.0341,0.6515
01-JUL-2026,503671,4.55,4.55,0.0000,0.0000,0.0000,0.0000
01-JUL-2026,503675,1.14,1.14,0.0000,0.0407,0.0406,0.7757
01-JUL-2026,503685,14.90,14.90,0.0000,0.0329,0.0328,0.6266
01-JUL-2026,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
01-JUL-2026,503696,55.00,55.00,0.0000,0.0000,0.0000,0.0000
01-JUL-2026,503772,56.70,56.70,0.0000,0.0278,0.0278,0.5311
01-JUL-2026,503776,40.22,41.57,-0.0330,0.0410,0.0410,0.7833
01-JUL-2026,503804,352.15,355.80,-0.0103,0.0253,0.0253,0.4834
01-JUL-2026,503816,37.16,35.59,0.0432,0.0315,0.0316,0.6037
01-JUL-2026,503837,15.70,16.52,-0.0509,0.0341,0.0342,0.6534
01-JUL-2026,503863,10.10,10.10,0.0000,0.0269,0.0269,0.5139
01-JUL-2026,504028,112.00,109.93,0.0187,0.0306,0.0306,0.5846
