Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
11-SEP-2026,20MICRONS,207.88,211.88,-0.0191,0.0284,0.0284,0.5426
11-SEP-2026,21STCENMGM,38.39,38.97,-0.0150,0.0197,0.0197,0.3764
11-SEP-2026,360ONE,1091.04,1094.91,-0.0035,0.0201,0.0200,0.3821
11-SEP-2026,3BBLACKBIO,1420.26,1443.50,-0.0162,0.0321,0.0320,0.6114
11-SEP-2026,3IINFOLTD,22.88,22.11,0.0342,0.0250,0.0250,0.4776
11-SEP-2026,3MINDIA,32709.45,32796.59,-0.0027,0.0174,0.0173,0.3305
11-SEP-2026,3PLAND,31.27,33.02,-0.0545,0.0248,0.0250,0.4776
11-SEP-2026,500012,45.75,45.51,0.0053,0.0303,0.0302,0.5770
11-SEP-2026,500014,3.92,3.83,0.0232,0.0273,0.0273,0.5216
11-SEP-2026,500016,7.57,7.48,0.0120,0.0309,0.0309,0.5903
11-SEP-2026,500028,25.17,25.00,0.0068,0.0301,0.0301,0.5751
11-SEP-2026,500051,6.94,7.23,-0.0409,0.0239,0.0240,0.4585
11-SEP-2026,500058,12.89,12.01,0.0707,0.0289,0.0292,0.5579
11-SEP-2026,500069,250.00,250.50,-0.0020,0.0228,0.0227,0.4337
11-SEP-2026,500142,14.00,13.36,0.0468,0.0392,0.0392,0.7489
11-SEP-2026,500143,1043.50,1051.60,-0.0077,0.0293,0.0293,0.5598
11-SEP-2026,500166,217.35,221.00,-0.0167,0.0227,0.0227,0.4337
11-SEP-2026,500170,23.99,23.40,0.0249,0.0300,0.0300,0.5731
11-SEP-2026,500178,31.85,31.23,0.0197,0.0175,0.0175,0.3343
11-SEP-2026,500192,2.05,2.03,0.0098,0.0352,0.0351,0.6706
11-SEP-2026,500202,7.88,7.51,0.0481,0.0330,0.0331,0.6324
11-SEP-2026,500206,63.00,62.99,0.0002,0.0337,0.0336,0.6419
11-SEP-2026,500213,283.40,281.85,0.0055,0.0222,0.0221,0.4222
11-SEP-2026,500220,290.15,289.00,0.0040,0.0334,0.0334,0.6381
11-SEP-2026,500236,75.00,77.26,-0.0297,0.0989,0.0987,1.8857
11-SEP-2026,500239,13.69,14.03,-0.0245,0.0294,0.0294,0.5617
11-SEP-2026,500240,229.35,232.75,-0.0147,0.0329,0.0328,0.6266
11-SEP-2026,500246,45.31,45.53,-0.0048,0.0394,0.0393,0.7508
11-SEP-2026,500248,5.45,5.45,0.0000,0.0258,0.0258,0.4929
11-SEP-2026,500270,124.25,123.80,0.0036,0.0203,0.0203,0.3878
11-SEP-2026,500277,6.20,5.94,0.0428,0.0416,0.0416,0.7948
11-SEP-2026,500285,8.55,8.89,-0.0390,0.0339,0.0339,0.6477
11-SEP-2026,500298,654.20,675.90,-0.0326,0.0261,0.0261,0.4986
11-SEP-2026,500319,78.40,79.27,-0.0110,0.0270,0.0269,0.5139
