Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
15-APR-2026,20MICRONS,168.64,160.38,0.0502,0.0293,0.0295,0.5636
15-APR-2026,21STCENMGM,31.16,30.55,0.0198,0.0197,0.0197,0.3764
15-APR-2026,360ONE,1056.00,1009.50,0.0450,0.0218,0.0220,0.4203
15-APR-2026,3IINFOLTD,16.90,16.06,0.0510,0.0256,0.0258,0.4929
15-APR-2026,3MINDIA,31440.00,31255.00,0.0059,0.0192,0.0191,0.3649
15-APR-2026,3PLAND,36.29,35.58,0.0198,0.0281,0.0281,0.5368
15-APR-2026,500009,29.18,28.66,0.0180,0.0323,0.0323,0.6171
15-APR-2026,500012,41.62,38.61,0.0751,0.0267,0.0272,0.5197
15-APR-2026,500014,4.16,4.00,0.0392,0.0306,0.0306,0.5846
15-APR-2026,500016,8.11,7.81,0.0377,0.0329,0.0330,0.6305
15-APR-2026,500028,34.94,34.20,0.0214,0.0318,0.0318,0.6075
15-APR-2026,500051,3.36,3.30,0.0180,0.0231,0.0231,0.4413
15-APR-2026,500058,14.34,14.29,0.0035,0.0325,0.0324,0.6190
15-APR-2026,500068,12309.50,12215.45,0.0077,0.0188,0.0187,0.3573
15-APR-2026,500069,259.55,250.00,0.0375,0.0247,0.0248,0.4738
15-APR-2026,500123,9031.45,8831.10,0.0224,0.0239,0.0239,0.4566
15-APR-2026,500142,11.30,10.88,0.0379,0.0412,0.0412,0.7871
15-APR-2026,500143,588.05,592.40,-0.0074,0.0354,0.0353,0.6744
15-APR-2026,500147,5052.00,4916.65,0.0272,0.0330,0.0329,0.6286
15-APR-2026,500159,114.90,111.10,0.0336,0.0248,0.0249,0.4757
15-APR-2026,500166,162.15,160.35,0.0112,0.0221,0.0221,0.4222
15-APR-2026,500168,783.40,765.95,0.0225,0.0140,0.0141,0.2694
15-APR-2026,500170,23.43,23.36,0.0030,0.0323,0.0323,0.6171
15-APR-2026,500192,1.77,1.78,-0.0056,0.0339,0.0338,0.6457
15-APR-2026,500202,7.72,7.60,0.0157,0.0347,0.0346,0.6610
15-APR-2026,500206,65.05,65.03,0.0003,0.0349,0.0348,0.6649
15-APR-2026,500213,344.30,344.90,-0.0017,0.0253,0.0252,0.4814
15-APR-2026,500220,156.25,150.85,0.0352,0.0300,0.0300,0.5731
15-APR-2026,500239,16.28,15.61,0.0420,0.0324,0.0324,0.6190
15-APR-2026,500240,243.60,242.10,0.0062,0.0327,0.0326,0.6228
15-APR-2026,500245,399.65,372.50,0.0704,0.0223,0.0228,0.4356
15-APR-2026,500246,43.99,41.01,0.0701,0.0419,0.0421,0.8043
15-APR-2026,500264,131.70,128.65,0.0234,0.0309,0.0309,0.5903
15-APR-2026,500267,314.45,306.80,0.0246,0.0282,0.0282,0.5388
15-APR-2026,500270,109.35,112.90,-0.0319,0.0226,0.0226,0.4318
15-APR-2026,500277,6.70,6.98,-0.0409,0.0415,0.0415,0.7929
15-APR-2026,500285,13.47,12.83,0.0487,0.0368,0.0369,0.7050
15-APR-2026,500298,609.20,581.00,0.0474,0.0289,0.0290,0.5540
15-APR-2026,500307,531.25,525.20,0.0115,0.0128,0.0128,0.2445
15-APR-2026,500319,75.30,73.87,0.0192,0.0273,0.0273,0.5216
15-APR-2026,500322,116.75,112.00,0.0415,0.0358,0.0358,0.6840
15-APR-2026,500346,50.20,49.68,0.0104,0.0341,0.0340,0.6496
15-APR-2026,500357,13.48,14.18,-0.0506,0.0336,0.0337,0.6438
15-APR-2026,500360,182.05,170.70,0.0644,0.0362,0.0364,0.6954
15-APR-2026,500365,36.62,35.71,0.0252,0.0291,0.0291,0.5560
15-APR-2026,500370,31.51,29.57,0.0635,0.0359,0.0360,0.6878
15-APR-2026,500371,24.78,24.30,0.0196,0.0329,0.0329,0.6286
15-APR-2026,500388,78.10,82.20,-0.0512,0.0324,0.0326,0.6228
15-APR-2026,500389,8.38,7.99,0.0477,0.0322,0.0323,0.6171
