Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
09-APR-2026,20MICRONS,159.38,161.48,-0.0131,0.0295,0.0294,0.5617
09-APR-2026,21STCENMGM,30.43,30.00,0.0142,0.0198,0.0197,0.3764
09-APR-2026,360ONE,998.05,974.40,0.0240,0.0219,0.0219,0.4184
09-APR-2026,3IINFOLTD,15.37,15.70,-0.0212,0.0257,0.0257,0.4910
09-APR-2026,3MINDIA,31050.00,31595.00,-0.0174,0.0193,0.0193,0.3687
09-APR-2026,3PLAND,35.05,34.66,0.0112,0.0283,0.0282,0.5388
09-APR-2026,500009,28.76,28.92,-0.0055,0.0324,0.0324,0.6190
09-APR-2026,500012,38.01,37.71,0.0079,0.0268,0.0267,0.5101
09-APR-2026,500014,4.06,4.04,0.0049,0.0305,0.0304,0.5808
09-APR-2026,500016,7.77,7.71,0.0078,0.0331,0.0330,0.6305
09-APR-2026,500028,34.47,34.34,0.0038,0.0320,0.0319,0.6094
09-APR-2026,500051,3.18,3.12,0.0190,0.0232,0.0232,0.4432
09-APR-2026,500058,13.15,12.53,0.0483,0.0323,0.0324,0.6190
09-APR-2026,500068,12138.75,11898.25,0.0200,0.0189,0.0189,0.3611
09-APR-2026,500069,259.50,257.90,0.0062,0.0248,0.0247,0.4719
09-APR-2026,500123,8924.15,8847.45,0.0086,0.0240,0.0240,0.4585
09-APR-2026,500142,10.13,10.30,-0.0166,0.0412,0.0411,0.7852
09-APR-2026,500143,595.00,599.75,-0.0080,0.0356,0.0355,0.6782
09-APR-2026,500147,4829.60,4913.00,-0.0171,0.0331,0.0330,0.6305
09-APR-2026,500159,110.05,112.80,-0.0247,0.0249,0.0249,0.4757
09-APR-2026,500166,162.25,163.95,-0.0104,0.0221,0.0221,0.4222
09-APR-2026,500168,765.70,743.25,0.0298,0.0139,0.0140,0.2675
09-APR-2026,500170,22.10,21.17,0.0430,0.0323,0.0324,0.6190
09-APR-2026,500192,1.78,1.81,-0.0167,0.0341,0.0341,0.6515
09-APR-2026,500202,7.59,7.94,-0.0451,0.0348,0.0348,0.6649
09-APR-2026,500206,65.00,68.00,-0.0451,0.0336,0.0337,0.6438
09-APR-2026,500213,338.95,324.70,0.0430,0.0252,0.0254,0.4853
09-APR-2026,500220,153.05,152.90,0.0010,0.0302,0.0301,0.5751
09-APR-2026,500239,15.13,14.43,0.0474,0.0321,0.0322,0.6152
09-APR-2026,500240,248.50,238.40,0.0415,0.0328,0.0328,0.6266
09-APR-2026,500245,399.80,394.50,0.0133,0.0219,0.0219,0.4184
09-APR-2026,500246,40.56,40.50,0.0015,0.0422,0.0421,0.8043
09-APR-2026,500264,136.40,122.20,0.1099,0.0300,0.0310,0.5923
09-APR-2026,500267,310.45,311.95,-0.0048,0.0283,0.0283,0.5407
09-APR-2026,500270,111.35,111.90,-0.0049,0.0227,0.0227,0.4337
09-APR-2026,500277,6.32,6.50,-0.0281,0.0414,0.0413,0.7890
09-APR-2026,500285,11.69,11.14,0.0482,0.0367,0.0367,0.7012
09-APR-2026,500298,585.60,603.35,-0.0299,0.0289,0.0289,0.5521
09-APR-2026,500307,525.15,520.40,0.0091,0.0128,0.0128,0.2445
09-APR-2026,500319,73.04,74.87,-0.0247,0.0274,0.0274,0.5235
