Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
04-JUN-2025,20MICRONS,217.54,219.90,-0.0108,0.0325,0.0324,0.6190
04-JUN-2025,21STCENMGM,67.06,68.19,-0.0167,0.0190,0.0190,0.3630
04-JUN-2025,360ONE,1024.25,1014.15,0.0099,0.0267,0.0267,0.5101
04-JUN-2025,3IINFOLTD,24.79,24.89,-0.0040,0.0308,0.0307,0.5865
04-JUN-2025,3MINDIA,29695.00,29835.00,-0.0047,0.0175,0.0175,0.3343
04-JUN-2025,3PLAND,51.20,49.45,0.0348,0.0375,0.0375,0.7164
04-JUN-2025,500009,36.95,37.52,-0.0153,0.0336,0.0336,0.6419
04-JUN-2025,500012,55.07,55.43,-0.0065,0.0268,0.0267,0.5101
04-JUN-2025,500014,5.42,5.28,0.0262,0.0286,0.0286,0.5464
04-JUN-2025,500016,10.88,10.76,0.0111,0.0346,0.0345,0.6591
04-JUN-2025,500028,35.51,36.51,-0.0278,0.0349,0.0348,0.6649
04-JUN-2025,500058,13.11,12.98,0.0100,0.0311,0.0310,0.5923
04-JUN-2025,500068,13911.70,14028.00,-0.0083,0.0178,0.0178,0.3401
04-JUN-2025,500069,380.00,390.60,-0.0275,0.0299,0.0299,0.5712
04-JUN-2025,500123,9893.80,10085.40,-0.0192,0.0240,0.0240,0.4585
04-JUN-2025,500142,10.08,10.50,-0.0408,0.0423,0.0423,0.8081
04-JUN-2025,500143,166.65,171.10,-0.0264,0.0335,0.0335,0.6400
04-JUN-2025,500147,3865.90,3760.60,0.0276,0.0360,0.0359,0.6859
04-JUN-2025,500159,131.45,127.80,0.0282,0.0249,0.0249,0.4757
04-JUN-2025,500166,198.75,201.60,-0.0142,0.0272,0.0271,0.5177
04-JUN-2025,500168,928.25,929.40,-0.0012,0.0135,0.0134,0.2560
04-JUN-2025,500170,24.45,25.10,-0.0262,0.0315,0.0315,0.6018
04-JUN-2025,500192,2.40,2.45,-0.0206,0.0293,0.0293,0.5598
04-JUN-2025,500202,10.27,10.00,0.0266,0.0441,0.0440,0.8406
04-JUN-2025,500206,81.93,82.08,-0.0018,0.0355,0.0354,0.6763
04-JUN-2025,500213,506.40,510.70,-0.0085,0.0294,0.0293,0.5598
04-JUN-2025,500220,200.50,200.00,0.0025,0.0349,0.0348,0.6649
04-JUN-2025,500239,17.16,16.63,0.0314,0.0320,0.0320,0.6114
04-JUN-2025,500240,194.75,196.90,-0.0110,0.0288,0.0287,0.5483
04-JUN-2025,500245,562.55,548.00,0.0262,0.0249,0.0249,0.4757
04-JUN-2025,500246,102.00,101.90,0.0010,0.0448,0.0447,0.8540
04-JUN-2025,500264,126.30,126.10,0.0016,0.0329,0.0328,0.6266
04-JUN-2025,500267,307.15,307.65,-0.0016,0.0297,0.0296,0.5655
04-JUN-2025,500270,164.20,167.00,-0.0169,0.0284,0.0284,0.5426
04-JUN-2025,500277,8.17,8.20,-0.0037,0.0380,0.0379,0.7241
04-JUN-2025,500285,42.69,43.30,-0.0142,0.0352,0.0352,0.6725
04-JUN-2025,500298,1005.15,1001.10,0.0040,0.0337,0.0336,0.6419
04-JUN-2025,500306,162.60,160.95,0.0102,0.0379,0.0378,0.7222
04-JUN-2025,500307,512.60,508.60,0.0078,0.0131,0.0131,0.2503
04-JUN-2025,500319,115.16,107.22,0.0714,0.0347,0.0349,0.6668
04-JUN-2025,500322,132.10,137.30,-0.0386,0.0305,0.0306,0.5846
04-JUN-2025,500346,67.13,64.50,0.0400,0.0353,0.0353,0.6744
04-JUN-2025,500357,12.95,12.96,-0.0008,0.0306,0.0305,0.5827
04-JUN-2025,500360,69.00,68.00,0.0146,0.0351,0.0350,0.6687
04-JUN-2025,500365,33.76,32.47,0.0390,0.0317,0.0318,0.6075
04-JUN-2025,500370,40.41,41.00,-0.0145,0.0372,0.0371,0.7088
04-JUN-2025,500388,48.66,48.66,0.0000,0.0325,0.0325,0.6209
04-JUN-2025,500389,10.71,10.84,-0.0121,0.0259,0.0258,0.4929
04-JUN-2025,500414,258.00,262.40,-0.0169,0.0351,0.0351,0.6706
04-JUN-2025,500421,16.75,16.37,0.0229,0.0306,0.0306,0.5846
04-JUN-2025,500422,39.80,40.06,-0.0065,0.0397,0.0396,0.7566
04-JUN-2025,500426,2.83,2.93,-0.0347,0.0302,0.0303,0.5789
04-JUN-2025,500449,35.48,35.68,-0.0056,0.0373,0.0372,0.7107
04-JUN-2025,500450,553.00,581.70,-0.0506,0.0282,0.0284,0.5426
04-JUN-2025,500458,26.49,25.23,0.0487,0.0330,0.0331,0.6324
04-JUN-2025,500672,991.20,1006.90,-0.0157,0.0208,0.0208,0.3974
04-JUN-2025,501110,7.15,7.15,0.0000,0.0009,0.0009,0.0172
04-JUN-2025,501111,11.57,11.57,0.0000,0.0025,0.0025,0.0478
04-JUN-2025,501144,192.95,186.50,0.0340,0.0233,0.0234,0.4471
04-JUN-2025,501148,380.00,380.00,0.0000,0.0158,0.0158,0.3019
04-JUN-2025,501261,431.90,431.90,0.0000,0.0086,0.0086,0.1643
04-JUN-2025,501270,1.34,1.34,0.0000,0.0012,0.0012,0.0229
04-JUN-2025,501298,6339.00,6250.00,0.0141,0.0282,0.0282,0.5388
04-JUN-2025,501311,11.15,11.73,-0.0507,0.0295,0.0296,0.5655
04-JUN-2025,501314,0.82,0.82,0.0000,0.0430,0.0429,0.8196
04-JUN-2025,501351,90.50,90.99,-0.0054,0.0268,0.0268,0.5120
04-JUN-2025,501370,137.35,140.00,-0.0191,0.0360,0.0359,0.6859
04-JUN-2025,501386,11.73,11.73,0.0000,0.0124,0.0124,0.2369
04-JUN-2025,501391,778.40,771.40,0.0090,0.0364,0.0363,0.6935
04-JUN-2025,501421,3985.70,4195.45,-0.0513,0.0355,0.0356,0.6801
04-JUN-2025,501430,1709.95,1706.75,0.0019,0.0333,0.0332,0.6343
04-JUN-2025,501477,224.00,222.00,0.0090,0.0317,0.0316,0.6037
04-JUN-2025,501479,11.02,11.02,0.0000,0.0000,0.0000,0.0000
04-JUN-2025,501622,57.95,55.72,0.0392,0.0281,0.0281,0.5368
04-JUN-2025,501630,24.48,24.48,0.0000,0.0030,0.0030,0.0573
04-JUN-2025,501700,11.11,11.17,-0.0054,0.0307,0.0306,0.5846
04-JUN-2025,501833,26.16,26.74,-0.0219,0.0376,0.0375,0.7164
04-JUN-2025,501848,103.05,94.94,0.0820,0.0360,0.0364,0.6954
04-JUN-2025,502015,33.79,34.94,-0.0335,0.0393,0.0393,0.7508
04-JUN-2025,502133,67.26,68.39,-0.0167,0.0274,0.0273,0.5216
04-JUN-2025,502250,486.85,466.10,0.0436,0.0315,0.0316,0.6037
04-JUN-2025,502281,14.17,14.02,0.0106,0.0323,0.0323,0.6171
04-JUN-2025,502294,40.37,41.99,-0.0393,0.0411,0.0411,0.7852
04-JUN-2025,502445,53.00,50.90,0.0404,0.0333,0.0334,0.6381
04-JUN-2025,502587,89.58,93.98,-0.0479,0.0277,0.0278,0.5311
04-JUN-2025,502589,135.30,135.95,-0.0048,0.0340,0.0339,0.6477
04-JUN-2025,502850,13.65,13.65,0.0000,0.0056,0.0056,0.1070
04-JUN-2025,502865,388.55,389.60,-0.0027,0.0325,0.0324,0.6190
04-JUN-2025,502873,110.00,110.00,0.0000,0.0331,0.0330,0.6305
04-JUN-2025,502893,94.50,90.00,0.0488,0.0426,0.0427,0.8158
04-JUN-2025,502901,105.51,100.55,0.0482,0.0293,0.0295,0.5636
04-JUN-2025,502933,167.00,166.95,0.0003,0.0308,0.0307,0.5865
04-JUN-2025,502958,6191.10,6151.00,0.0065,0.0227,0.0227,0.4337
04-JUN-2025,503092,34.00,34.41,-0.0120,0.0466,0.0465,0.8884
04-JUN-2025,503127,4726.05,4726.05,0.0000,0.0307,0.0307,0.5865
04-JUN-2025,503229,200.00,210.00,-0.0488,0.0389,0.0390,0.7451
04-JUN-2025,503349,6442.65,6580.00,-0.0211,0.0322,0.0321,0.6133
04-JUN-2025,503622,7.35,7.35,0.0000,0.0000,0.0000,0.0000
04-JUN-2025,503624,9.44,8.82,0.0679,0.0368,0.0371,0.7088
04-JUN-2025,503626,10.50,10.50,0.0000,0.0000,0.0000,0.0000
04-JUN-2025,503635,14.58,14.58,0.0000,0.0037,0.0037,0.0707
04-JUN-2025,503639,9.55,9.55,0.0000,0.0106,0.0105,0.2006
04-JUN-2025,503641,10.89,10.89,0.0000,0.0273,0.0273,0.5216
04-JUN-2025,503657,19.40,19.56,-0.0082,0.0357,0.0356,0.6801
04-JUN-2025,503663,3.12,3.18,-0.0190,0.0348,0.0347,0.6629
04-JUN-2025,503671,4.55,4.55,0.0000,0.0000,0.0000,0.0000
04-JUN-2025,503675,1.08,1.17,-0.0800,0.0343,0.0347,0.6629
04-JUN-2025,503681,129513.30,129300.35,0.0016,0.5457,0.5443,10.3988
04-JUN-2025,503685,22.80,24.00,-0.0513,0.0389,0.0390,0.7451
04-JUN-2025,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
04-JUN-2025,503696,82.50,82.50,0.0000,0.0000,0.0000,0.0000
04-JUN-2025,503772,55.25,56.10,-0.0153,0.0303,0.0302,0.5770
04-JUN-2025,503776,45.63,45.85,-0.0048,0.0373,0.0372,0.7107
04-JUN-2025,503804,325.55,328.55,-0.0092,0.0201,0.0201,0.3840
04-JUN-2025,503816,64.26,63.00,0.0198,0.0341,0.0340,0.6496
04-JUN-2025,503837,13.56,12.92,0.0483,0.0341,0.0342,0.6534
04-JUN-2025,503863,11.80,11.80,0.0000,0.0283,0.0282,0.5388
04-JUN-2025,504000,93.53,93.34,0.0020,0.0337,0.0336,0.6419
04-JUN-2025,504028,145.20,138.30,0.0487,0.0285,0.0287,0.5483
04-JUN-2025,504076,126.85,121.25,0.0452,0.0374,0.0374,0.7145
04-JUN-2025,504080,1312.90,1356.90,-0.0330,0.0386,0.0385,0.7355
04-JUN-2025,504084,1310.95,1337.70,-0.0202,0.1596,0.1592,3.0415
04-JUN-2025,504092,188.00,190.05,-0.0108,0.0314,0.0313,0.5980
04-JUN-2025,504093,386.20,387.45,-0.0032,0.0249,0.0248,0.4738
04-JUN-2025,504132,677.40,673.70,0.0055,0.0293,0.0292,0.5579
04-JUN-2025,504176,720.35,729.15,-0.0121,0.0335,0.0334,0.6381
04-JUN-2025,504180,67.34,67.19,0.0022,0.0295,0.0294,0.5617
04-JUN-2025,504240,786.55,787.10,-0.0007,0.0338,0.0337,0.6438
04-JUN-2025,504258,976.00,978.30,-0.0024,0.0300,0.0300,0.5731
04-JUN-2025,504273,24.62,23.94,0.0280,0.0303,0.0303,0.5789
04-JUN-2025,504340,5.80,5.91,-0.0188,0.0174,0.0174,0.3324
04-JUN-2025,504346,1417.20,1389.45,0.0198,0.0182,0.0182,0.3477
04-JUN-2025,504351,1.50,1.52,-0.0132,0.0259,0.0258,0.4929
04-JUN-2025,504356,10.59,10.12,0.0454,0.0466,0.0466,0.8903
04-JUN-2025,504365,4.11,4.11,0.0000,0.0009,0.0009,0.0172
04-JUN-2025,504369,0.52,0.53,-0.0190,0.0131,0.0131,0.2503
04-JUN-2025,504375,131.75,131.75,0.0000,0.0102,0.0101,0.1930
04-JUN-2025,504378,3.99,4.01,-0.0050,0.0329,0.0328,0.6266
04-JUN-2025,504380,69.00,69.48,-0.0069,0.0291,0.0290,0.5540
04-JUN-2025,504392,22.72,22.95,-0.0101,0.0370,0.0369,0.7050
04-JUN-2025,504398,53.47,53.47,0.0000,0.0136,0.0136,0.2598
04-JUN-2025,504605,3397.35,3410.00,-0.0037,0.0317,0.0316,0.6037
04-JUN-2025,504646,341.40,352.90,-0.0331,0.0323,0.0323,0.6171
04-JUN-2025,504648,67.99,63.20,0.0731,0.0376,0.0378,0.7222
04-JUN-2025,504731,149.35,149.05,0.0020,0.0313,0.0312,0.5961
04-JUN-2025,504746,602.70,590.90,0.0198,0.0267,0.0266,0.5082
04-JUN-2025,504786,993.50,966.40,0.0277,0.0307,0.0307,0.5865
04-JUN-2025,504810,69.50,67.50,0.0292,0.0431,0.0431,0.8234
04-JUN-2025,504840,1736.05,1741.20,-0.0030,0.0230,0.0229,0.4375
04-JUN-2025,504882,2957.70,2985.90,-0.0095,0.0270,0.0270,0.5158
04-JUN-2025,504903,30.01,30.44,-0.0142,0.0319,0.0319,0.6094
04-JUN-2025,504908,434.65,409.95,0.0585,0.0361,0.0362,0.6916
04-JUN-2025,504959,2421.05,2387.15,0.0141,0.0224,0.0224,0.4280
04-JUN-2025,504988,1200.00,1203.00,-0.0025,0.0300,0.0299,0.5712
04-JUN-2025,504998,0.44,0.44,0.0000,0.0187,0.0187,0.3573
04-JUN-2025,505036,1860.00,1867.85,-0.0042,0.0321,0.0320,0.6114
04-JUN-2025,505163,1170.45,1189.90,-0.0165,0.0362,0.0362,0.6916
04-JUN-2025,505212,157.95,169.95,-0.0732,0.0345,0.0348,0.6649
04-JUN-2025,505216,2944.45,2991.20,-0.0158,0.0299,0.0299,0.5712
04-JUN-2025,505232,1162.80,1145.50,0.0150,0.0285,0.0284,0.5426
04-JUN-2025,505250,82.00,82.80,-0.0097,0.0363,0.0362,0.6916
04-JUN-2025,505285,960.10,960.10,0.0000,0.0142,0.0142,0.2713
04-JUN-2025,505299,713.10,703.95,0.0129,0.0383,0.0382,0.7298
04-JUN-2025,505302,2335.00,2303.65,0.0135,0.0334,0.0333,0.6362
04-JUN-2025,505336,1.77,1.69,0.0463,0.1138,0.1136,2.1703
04-JUN-2025,505343,0.73,0.74,-0.0136,0.0296,0.0296,0.5655
04-JUN-2025,505358,213.05,212.20,0.0040,0.0285,0.0284,0.5426
04-JUN-2025,505502,1.15,1.17,-0.0172,0.0200,0.0199,0.3802
04-JUN-2025,505504,707.30,693.45,0.0198,0.0177,0.0177,0.3382
04-JUN-2025,505515,11.63,11.82,-0.0162,0.0349,0.0348,0.6649
04-JUN-2025,505520,31.07,30.47,0.0195,0.0171,0.0171,0.3267
04-JUN-2025,505523,0.44,0.46,-0.0445,0.0301,0.0302,0.5770
04-JUN-2025,505594,32.80,32.80,0.0000,0.0000,0.0000,0.0000
04-JUN-2025,505650,21.46,21.98,-0.0239,0.0385,0.0384,0.7336
04-JUN-2025,505681,600.05,600.65,-0.0010,0.0239,0.0238,0.4547
04-JUN-2025,505685,19.96,19.96,0.0000,0.0440,0.0439,0.8387
04-JUN-2025,505690,1212.65,1201.00,0.0097,0.0384,0.0383,0.7317
04-JUN-2025,505693,9.09,9.17,-0.0088,0.0305,0.0305,0.5827
04-JUN-2025,505710,82.18,82.07,0.0013,0.0257,0.0257,0.4910
04-JUN-2025,505712,185.20,188.25,-0.0163,0.0334,0.0334,0.6381
04-JUN-2025,505725,1057.90,1063.25,-0.0050,0.0197,0.0197,0.3764
04-JUN-2025,505729,76.23,76.35,-0.0016,0.0293,0.0293,0.5598
04-JUN-2025,505737,860.60,875.60,-0.0173,0.0334,0.0334,0.6381
04-JUN-2025,505750,507.40,513.45,-0.0119,0.0376,0.0375,0.7164
04-JUN-2025,505807,952.50,952.50,0.0000,0.0294,0.0293,0.5598
04-JUN-2025,505827,392.35,398.00,-0.0143,0.0233,0.0233,0.4451
04-JUN-2025,505840,34.77,33.66,0.0324,0.0350,0.0350,0.6687
04-JUN-2025,505872,418.15,413.40,0.0114,0.0375,0.0374,0.7145
04-JUN-2025,505890,2459.60,2480.10,-0.0083,0.0266,0.0266,0.5082
04-JUN-2025,505893,1131.20,1089.30,0.0377,0.0395,0.0395,0.7546
04-JUN-2025,505978,2706.95,2778.40,-0.0261,0.0300,0.0300,0.5731
04-JUN-2025,506003,47.73,45.46,0.0487,0.0357,0.0357,0.6820
04-JUN-2025,506042,179.25,179.25,0.0000,0.0574,0.0572,1.0928
04-JUN-2025,506105,76.11,76.25,-0.0018,0.0327,0.0327,0.6247
04-JUN-2025,506128,109.25,111.45,-0.0199,0.0357,0.0357,0.6820
04-JUN-2025,506134,18.02,17.99,0.0017,0.0309,0.0308,0.5884
04-JUN-2025,506161,3.19,3.19,0.0000,0.0000,0.0000,0.0000
04-JUN-2025,506166,294.40,294.40,0.0000,0.0103,0.0103,0.1968
04-JUN-2025,506178,17.01,17.01,0.0000,0.0022,0.0022,0.0420
04-JUN-2025,506180,486.30,476.80,0.0197,0.0238,0.0238,0.4547
04-JUN-2025,506186,44.11,43.25,0.0197,0.0354,0.0353,0.6744
04-JUN-2025,506190,52.50,52.50,0.0000,0.0000,0.0000,0.0000
04-JUN-2025,506313,218.60,218.60,0.0000,0.0102,0.0101,0.1930
04-JUN-2025,506365,133.60,136.30,-0.0200,0.0375,0.0374,0.7145
04-JUN-2025,506414,318.30,324.00,-0.0177,0.0371,0.0370,0.7069
04-JUN-2025,506520,8.03,8.24,-0.0258,0.0309,0.0309,0.5903
04-JUN-2025,506528,4604.70,4613.20,-0.0018,0.0355,0.0354,0.6763
04-JUN-2025,506530,1286.30,1354.00,-0.0513,0.0281,0.0282,0.5388
04-JUN-2025,506532,840.10,811.45,0.0347,0.0216,0.0216,0.4127
04-JUN-2025,506543,13.00,12.40,0.0473,0.0348,0.0348,0.6649
04-JUN-2025,506597,580.45,551.65,0.0509,0.0328,0.0329,0.6286
04-JUN-2025,506605,1999.00,1997.15,0.0009,0.0336,0.0335,0.6400
04-JUN-2025,506640,394.00,394.00,0.0000,0.0311,0.0310,0.5923
04-JUN-2025,506685,525.85,495.20,0.0601,0.0241,0.0244,0.4662
04-JUN-2025,506687,1590.20,1591.60,-0.0009,0.0251,0.0250,0.4776
04-JUN-2025,506734,126.10,128.50,-0.0189,0.0298,0.0298,0.5693
04-JUN-2025,506808,74.04,74.21,-0.0023,0.0293,0.0292,0.5579
04-JUN-2025,506854,3125.25,3121.55,0.0012,0.0331,0.0330,0.6305
