Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
25-SEP-2026,20MICRONS,217.54,213.86,0.0171,0.0283,0.0283,0.5407
25-SEP-2026,21STCENMGM,39.87,39.78,0.0023,0.0194,0.0193,0.3687
25-SEP-2026,360ONE,1073.00,1080.79,-0.0072,0.0200,0.0200,0.3821
25-SEP-2026,3BBLACKBIO,1457.56,1406.31,0.0358,0.0323,0.0323,0.6171
25-SEP-2026,3IINFOLTD,24.35,24.96,-0.0247,0.0252,0.0252,0.4814
25-SEP-2026,3MINDIA,33925.57,34589.41,-0.0194,0.0176,0.0176,0.3362
25-SEP-2026,3PLAND,30.99,30.52,0.0153,0.0246,0.0246,0.4700
25-SEP-2026,500012,42.48,42.50,-0.0005,0.0297,0.0296,0.5655
25-SEP-2026,500014,3.83,3.85,-0.0052,0.0274,0.0273,0.5216
25-SEP-2026,500016,7.18,7.22,-0.0056,0.0310,0.0309,0.5903
25-SEP-2026,500028,21.31,23.38,-0.0927,0.0297,0.0304,0.5808
25-SEP-2026,500051,8.78,8.37,0.0478,0.0255,0.0256,0.4891
25-SEP-2026,500058,12.05,12.04,0.0008,0.0297,0.0296,0.5655
25-SEP-2026,500069,243.95,243.95,0.0000,0.0225,0.0224,0.4280
25-SEP-2026,500142,9.80,10.31,-0.0507,0.0397,0.0397,0.7585
25-SEP-2026,500143,1169.00,1117.35,0.0452,0.0289,0.0291,0.5560
25-SEP-2026,500166,228.00,230.20,-0.0096,0.0226,0.0226,0.4318
25-SEP-2026,500170,23.80,24.63,-0.0343,0.0300,0.0300,0.5731
25-SEP-2026,500178,38.01,37.27,0.0197,0.0176,0.0176,0.3362
25-SEP-2026,500192,1.86,1.88,-0.0107,0.0348,0.0347,0.6629
25-SEP-2026,500202,7.38,7.56,-0.0241,0.0327,0.0326,0.6228
25-SEP-2026,500206,65.99,65.97,0.0003,0.0331,0.0330,0.6305
25-SEP-2026,500213,294.10,285.60,0.0293,0.0221,0.0221,0.4222
25-SEP-2026,500220,287.95,289.90,-0.0067,0.0331,0.0330,0.6305
25-SEP-2026,500236,74.50,73.90,0.0081,0.0968,0.0966,1.8455
25-SEP-2026,500239,14.15,14.10,0.0035,0.0290,0.0289,0.5521
25-SEP-2026,500240,232.05,221.00,0.0488,0.0324,0.0325,0.6209
25-SEP-2026,500246,62.50,62.50,0.0000,0.0394,0.0393,0.7508
25-SEP-2026,500248,4.71,4.94,-0.0477,0.0281,0.0283,0.5407
25-SEP-2026,500270,124.40,125.25,-0.0068,0.0203,0.0203,0.3878
25-SEP-2026,500277,5.88,5.71,0.0293,0.0416,0.0415,0.7929
25-SEP-2026,500285,9.85,9.82,0.0031,0.0354,0.0353,0.6744
25-SEP-2026,500298,640.20,638.15,0.0032,0.0256,0.0256,0.4891
25-SEP-2026,500319,76.27,72.42,0.0518,0.0266,0.0268,0.5120
25-SEP-2026,500322,106.30,111.05,-0.0437,0.0350,0.0350,0.6687
25-SEP-2026,500346,57.90,58.50,-0.0103,0.0328,0.0327,0.6247
25-SEP-2026,500357,17.34,16.80,0.0316,0.0328,0.0328,0.6266
25-SEP-2026,500360,277.10,263.95,0.0486,0.0335,0.0336,0.6419
25-SEP-2026,500370,25.48,26.74,-0.0483,0.0344,0.0345,0.6591
25-SEP-2026,500371,52.75,50.24,0.0488,0.0315,0.0317,0.6056
25-SEP-2026,500388,94.15,94.05,0.0011,0.0327,0.0326,0.6228
25-SEP-2026,500399,219.70,224.15,-0.0201,0.1231,0.1228,2.3461
25-SEP-2026,500421,18.65,18.75,-0.0053,0.0375,0.0374,0.7145
25-SEP-2026,500422,409.75,399.90,0.0243,0.0330,0.0330,0.6305
25-SEP-2026,500426,1.35,1.39,-0.0292,0.0335,0.0334,0.6381
25-SEP-2026,500449,47.02,46.07,0.0204,0.0327,0.0326,0.6228
25-SEP-2026,500450,498.40,498.40,0.0000,0.0308,0.0307,0.5865
25-SEP-2026,500458,27.20,27.62,-0.0153,0.0349,0.0348,0.6649
25-SEP-2026,500500,15.66,15.24,0.0272,0.0291,0.0291,0.5560
25-SEP-2026,501110,7.50,7.50,0.0000,0.0029,0.0029,0.0554
25-SEP-2026,501111,12.14,12.14,0.0000,0.0024,0.0024,0.0459
25-SEP-2026,501148,369.10,370.95,-0.0050,0.0146,0.0145,0.2770
25-SEP-2026,501151,7800.00,7800.00,0.0000,0.0261,0.0261,0.4986
25-SEP-2026,501261,92.77,92.55,0.0024,0.1506,0.1503,2.8715
25-SEP-2026,501270,17.82,17.48,0.0193,0.0200,0.0200,0.3821
25-SEP-2026,501311,14.10,14.10,0.0000,0.0284,0.0283,0.5407
25-SEP-2026,501351,82.00,84.58,-0.0310,0.0274,0.0274,0.5235
25-SEP-2026,501370,126.00,130.00,-0.0313,0.0344,0.0344,0.6572
25-SEP-2026,501386,24.49,24.49,0.0000,0.0124,0.0124,0.2369
25-SEP-2026,501430,1550.00,1550.00,0.0000,0.0234,0.0233,0.4451
25-SEP-2026,501477,206.60,206.60,0.0000,0.0289,0.0288,0.5502
25-SEP-2026,501479,11.02,11.02,0.0000,0.0000,0.0000,0.0000
25-SEP-2026,501700,6.92,6.66,0.0383,0.0321,0.0321,0.6133
25-SEP-2026,501833,20.99,20.55,0.0212,0.0310,0.0309,0.5903
25-SEP-2026,501848,44.16,44.62,-0.0104,0.0343,0.0343,0.6553
25-SEP-2026,501945,5.58,5.61,-0.0054,0.0213,0.0212,0.4050
25-SEP-2026,502015,23.50,23.44,0.0026,0.0310,0.0310,0.5923
25-SEP-2026,502250,380.00,380.00,0.0000,0.0362,0.0361,0.6897
25-SEP-2026,502281,7.40,7.05,0.0485,0.0400,0.0401,0.7661
25-SEP-2026,502294,37.80,37.75,0.0013,0.0426,0.0425,0.8120
25-SEP-2026,502445,35.14,36.00,-0.0242,0.0399,0.0398,0.7604
25-SEP-2026,502587,50.59,50.97,-0.0075,0.0274,0.0273,0.5216
25-SEP-2026,502589,123.00,123.00,0.0000,0.0315,0.0314,0.5999
25-SEP-2026,502850,15.03,15.03,0.0000,0.0039,0.0039,0.0745
25-SEP-2026,502865,322.25,324.50,-0.0070,0.0318,0.0317,0.6056
25-SEP-2026,502873,84.35,88.05,-0.0429,0.0282,0.0283,0.5407
25-SEP-2026,502893,62.95,60.72,0.0361,0.0379,0.0379,0.7241
25-SEP-2026,502901,73.45,75.00,-0.0209,0.0231,0.0231,0.4413
25-SEP-2026,502933,101.00,101.00,0.0000,0.0278,0.0277,0.5292
25-SEP-2026,503092,34.99,34.99,0.0000,0.0418,0.0417,0.7967
25-SEP-2026,503127,4950.00,4950.00,0.0000,0.0259,0.0258,0.4929
25-SEP-2026,503349,8267.00,8341.25,-0.0089,0.0301,0.0300,0.5731
25-SEP-2026,503622,7.71,7.71,0.0000,0.0015,0.0015,0.0287
25-SEP-2026,503624,7.10,7.38,-0.0387,0.0389,0.0389,0.7432
25-SEP-2026,503626,16.23,16.23,0.0000,0.0082,0.0082,0.1567
25-SEP-2026,503635,335.50,319.55,0.0487,0.0340,0.0341,0.6515
25-SEP-2026,503639,90.28,92.12,-0.0202,0.0330,0.0329,0.6286
25-SEP-2026,503641,1.67,1.69,-0.0119,0.0339,0.0338,0.6457
25-SEP-2026,503657,13.20,13.01,0.0145,0.0276,0.0276,0.5273
25-SEP-2026,503659,194.30,198.25,-0.0201,0.0291,0.0291,0.5560
25-SEP-2026,503663,1.23,1.20,0.0247,0.0323,0.0322,0.6152
25-SEP-2026,503671,4.55,4.55,0.0000,0.0000,0.0000,0.0000
25-SEP-2026,503675,1.23,1.04,0.1678,0.0408,0.0424,0.8101
