Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
16-JUN-2025,20MICRONS,238.67,224.71,0.0603,0.0323,0.0325,0.6209
16-JUN-2025,21STCENMGM,64.30,65.01,-0.0110,0.0188,0.0187,0.3573
16-JUN-2025,360ONE,1169.60,1140.50,0.0252,0.0268,0.0267,0.5101
16-JUN-2025,3IINFOLTD,25.68,25.51,0.0066,0.0306,0.0305,0.5827
16-JUN-2025,3MINDIA,29145.00,29145.00,0.0000,0.0172,0.0171,0.3267
16-JUN-2025,3PLAND,54.07,52.98,0.0204,0.0376,0.0375,0.7164
16-JUN-2025,500009,36.91,36.36,0.0150,0.0331,0.0331,0.6324
16-JUN-2025,500012,54.95,54.71,0.0044,0.0263,0.0262,0.5006
16-JUN-2025,500014,4.96,5.12,-0.0317,0.0283,0.0283,0.5407
16-JUN-2025,500016,10.13,10.07,0.0059,0.0343,0.0342,0.6534
16-JUN-2025,500028,39.32,38.33,0.0255,0.0350,0.0350,0.6687
16-JUN-2025,500058,15.57,15.05,0.0340,0.0315,0.0315,0.6018
16-JUN-2025,500068,14000.00,13850.95,0.0107,0.0176,0.0175,0.3343
16-JUN-2025,500069,387.40,396.05,-0.0221,0.0296,0.0296,0.5655
16-JUN-2025,500123,10627.20,10399.15,0.0217,0.0239,0.0239,0.4566
16-JUN-2025,500142,9.80,9.94,-0.0142,0.0417,0.0416,0.7948
16-JUN-2025,500143,192.35,201.00,-0.0440,0.0346,0.0347,0.6629
16-JUN-2025,500147,3474.45,3550.40,-0.0216,0.0355,0.0354,0.6763
16-JUN-2025,500159,129.05,130.45,-0.0108,0.0253,0.0252,0.4814
16-JUN-2025,500166,205.95,214.20,-0.0393,0.0276,0.0277,0.5292
16-JUN-2025,500168,940.60,942.25,-0.0018,0.0134,0.0134,0.2560
16-JUN-2025,500170,27.83,27.97,-0.0050,0.0318,0.0317,0.6056
16-JUN-2025,500192,2.51,2.51,0.0000,0.0292,0.0291,0.5560
16-JUN-2025,500202,9.60,9.56,0.0042,0.0435,0.0434,0.8292
16-JUN-2025,500206,84.84,82.00,0.0340,0.0348,0.0348,0.6649
