Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
06-JUN-2025,20MICRONS,227.40,229.31,-0.0084,0.0325,0.0324,0.6190
06-JUN-2025,21STCENMGM,67.23,66.06,0.0176,0.0189,0.0189,0.3611
06-JUN-2025,360ONE,1064.85,1074.10,-0.0086,0.0268,0.0268,0.5120
06-JUN-2025,3IINFOLTD,24.68,24.51,0.0069,0.0307,0.0306,0.5846
06-JUN-2025,3MINDIA,29360.00,29630.00,-0.0092,0.0174,0.0174,0.3324
06-JUN-2025,3PLAND,52.72,54.35,-0.0304,0.0376,0.0376,0.7183
06-JUN-2025,500009,35.88,36.84,-0.0264,0.0335,0.0334,0.6381
06-JUN-2025,500012,55.05,55.23,-0.0033,0.0267,0.0266,0.5082
06-JUN-2025,500014,5.51,5.48,0.0055,0.0285,0.0284,0.5426
06-JUN-2025,500016,10.80,10.57,0.0215,0.0345,0.0345,0.6591
06-JUN-2025,500028,39.15,37.49,0.0433,0.0350,0.0350,0.6687
06-JUN-2025,500058,13.02,13.28,-0.0198,0.0310,0.0309,0.5903
06-JUN-2025,500068,13798.35,13880.05,-0.0059,0.0177,0.0177,0.3382
06-JUN-2025,500069,389.50,377.40,0.0316,0.0298,0.0298,0.5693
06-JUN-2025,500123,10214.25,9914.10,0.0298,0.0240,0.0240,0.4585
06-JUN-2025,500142,10.32,10.39,-0.0068,0.0422,0.0421,0.8043
06-JUN-2025,500143,157.60,164.45,-0.0425,0.0334,0.0335,0.6400
06-JUN-2025,500147,3745.60,3716.70,0.0077,0.0359,0.0358,0.6840
06-JUN-2025,500159,129.20,130.95,-0.0135,0.0248,0.0248,0.4738
06-JUN-2025,500166,218.85,199.45,0.0928,0.0271,0.0278,0.5311
06-JUN-2025,500168,953.80,923.50,0.0323,0.0134,0.0136,0.2598
06-JUN-2025,500170,25.80,26.37,-0.0219,0.0318,0.0318,0.6075
06-JUN-2025,500192,2.33,2.38,-0.0212,0.0292,0.0292,0.5579
06-JUN-2025,500202,10.28,10.37,-0.0087,0.0439,0.0438,0.8368
06-JUN-2025,500206,84.70,84.13,0.0068,0.0353,0.0352,0.6725
06-JUN-2025,500213,506.35,505.30,0.0021,0.0293,0.0292,0.5579
06-JUN-2025,500220,200.60,199.35,0.0063,0.0347,0.0346,0.6610
06-JUN-2025,500239,17.43,17.12,0.0179,0.0320,0.0319,0.6094
06-JUN-2025,500240,207.10,201.50,0.0274,0.0288,0.0288,0.5502
06-JUN-2025,500245,590.15,582.50,0.0130,0.0249,0.0249,0.4757
06-JUN-2025,500246,95.00,98.80,-0.0392,0.0446,0.0446,0.8521
06-JUN-2025,500264,129.20,129.20,0.0000,0.0328,0.0327,0.6247
06-JUN-2025,500267,305.65,302.45,0.0105,0.0295,0.0295,0.5636
06-JUN-2025,500270,168.80,164.10,0.0282,0.0283,0.0283,0.5407
06-JUN-2025,500277,7.93,8.08,-0.0187,0.0378,0.0377,0.7203
06-JUN-2025,500285,41.42,42.29,-0.0208,0.0351,0.0350,0.6687
06-JUN-2025,500298,996.35,1003.15,-0.0068,0.0335,0.0334,0.6381
06-JUN-2025,500306,169.55,164.55,0.0299,0.0377,0.0377,0.7203
06-JUN-2025,500307,514.95,511.30,0.0071,0.0131,0.0130,0.2484
06-JUN-2025,500319,114.23,112.51,0.0152,0.0349,0.0348,0.6649
06-JUN-2025,500322,143.70,135.00,0.0625,0.0305,0.0308,0.5884
06-JUN-2025,500346,64.85,64.73,0.0019,0.0353,0.0352,0.6725
06-JUN-2025,500357,13.00,13.25,-0.0190,0.0305,0.0304,0.5808
06-JUN-2025,500360,71.95,71.51,0.0061,0.0350,0.0349,0.6668
06-JUN-2025,500365,34.32,33.83,0.0144,0.0317,0.0316,0.6037
06-JUN-2025,500370,42.81,41.07,0.0415,0.0371,0.0371,0.7088
06-JUN-2025,500388,48.41,48.41,0.0000,0.0324,0.0323,0.6171
06-JUN-2025,500389,11.13,10.92,0.0190,0.0258,0.0258,0.4929
06-JUN-2025,500414,270.75,270.90,-0.0006,0.0351,0.0351,0.6706
06-JUN-2025,500421,16.99,17.23,-0.0140,0.0306,0.0305,0.5827
06-JUN-2025,500422,39.82,40.00,-0.0045,0.0395,0.0394,0.7527
06-JUN-2025,500426,2.84,2.78,0.0214,0.0302,0.0302,0.5770
06-JUN-2025,500449,34.60,35.05,-0.0129,0.0371,0.0370,0.7069
06-JUN-2025,500450,500.60,526.00,-0.0495,0.0285,0.0287,0.5483
06-JUN-2025,500458,28.48,27.13,0.0486,0.0330,0.0331,0.6324
06-JUN-2025,500672,1012.10,1001.80,0.0102,0.0207,0.0207,0.3955
06-JUN-2025,501110,7.15,7.15,0.0000,0.0009,0.0009,0.0172
06-JUN-2025,501111,11.57,11.57,0.0000,0.0025,0.0025,0.0478
06-JUN-2025,501148,395.35,387.60,0.0198,0.0158,0.0158,0.3019
06-JUN-2025,501261,431.90,431.90,0.0000,0.0086,0.0086,0.1643
06-JUN-2025,501270,1.34,1.34,0.0000,0.0012,0.0012,0.0229
06-JUN-2025,501298,6414.10,6430.00,-0.0025,0.0281,0.0281,0.5368
06-JUN-2025,501311,11.53,11.00,0.0471,0.0296,0.0297,0.5674
06-JUN-2025,501314,0.82,0.82,0.0000,0.0428,0.0427,0.8158
06-JUN-2025,501351,86.99,85.98,0.0117,0.0269,0.0269,0.5139
06-JUN-2025,501370,148.90,134.25,0.1036,0.0359,0.0365,0.6973
06-JUN-2025,501386,11.73,11.73,0.0000,0.0123,0.0123,0.2350
06-JUN-2025,501391,756.30,767.00,-0.0140,0.0363,0.0362,0.6916
06-JUN-2025,501421,4053.75,3860.75,0.0488,0.0356,0.0356,0.6801
06-JUN-2025,501430,1799.85,1799.90,-0.0000,0.0333,0.0332,0.6343
06-JUN-2025,501477,250.95,230.00,0.0872,0.0316,0.0321,0.6133
06-JUN-2025,501479,11.02,11.02,0.0000,0.0000,0.0000,0.0000
06-JUN-2025,501622,57.67,57.67,0.0000,0.0281,0.0280,0.5349
06-JUN-2025,501630,24.48,24.48,0.0000,0.0030,0.0030,0.0573
06-JUN-2025,501700,10.75,10.98,-0.0212,0.0305,0.0305,0.5827
06-JUN-2025,501833,27.13,26.71,0.0156,0.0375,0.0374,0.7145
06-JUN-2025,501848,99.92,98.04,0.0190,0.0364,0.0364,0.6954
06-JUN-2025,502015,33.91,33.96,-0.0015,0.0392,0.0391,0.7470
06-JUN-2025,502133,67.67,69.00,-0.0195,0.0273,0.0273,0.5216
06-JUN-2025,502250,440.95,462.55,-0.0478,0.0317,0.0318,0.6075
06-JUN-2025,502281,14.13,13.94,0.0135,0.0322,0.0321,0.6133
06-JUN-2025,502294,41.01,42.24,-0.0296,0.0412,0.0411,0.7852
06-JUN-2025,502445,65.47,58.28,0.1163,0.0339,0.0348,0.6649
06-JUN-2025,502587,85.94,89.74,-0.0433,0.0277,0.0278,0.5311
06-JUN-2025,502589,139.90,135.30,0.0334,0.0339,0.0339,0.6477
06-JUN-2025,502850,13.65,13.65,0.0000,0.0056,0.0056,0.1070
06-JUN-2025,502865,385.30,387.95,-0.0069,0.0324,0.0323,0.6171
06-JUN-2025,502873,108.60,108.60,0.0000,0.0330,0.0329,0.6286
06-JUN-2025,502893,96.54,94.95,0.0166,0.0426,0.0425,0.8120
06-JUN-2025,502901,116.31,110.78,0.0487,0.0296,0.0297,0.5674
06-JUN-2025,502933,165.70,167.00,-0.0078,0.0306,0.0306,0.5846
06-JUN-2025,502958,6449.70,6280.00,0.0267,0.0226,0.0227,0.4337
06-JUN-2025,503092,33.16,33.66,-0.0150,0.0464,0.0463,0.8846
06-JUN-2025,503127,5133.00,4890.00,0.0485,0.0307,0.0308,0.5884
06-JUN-2025,503229,204.40,200.05,0.0215,0.0389,0.0388,0.7413
06-JUN-2025,503349,6470.00,6464.00,0.0009,0.0321,0.0320,0.6114
06-JUN-2025,503622,7.35,7.35,0.0000,0.0000,0.0000,0.0000
06-JUN-2025,503624,8.58,9.05,-0.0533,0.0371,0.0372,0.7107
06-JUN-2025,503626,10.50,10.50,0.0000,0.0000,0.0000,0.0000
06-JUN-2025,503635,14.58,14.58,0.0000,0.0037,0.0037,0.0707
06-JUN-2025,503639,9.55,9.55,0.0000,0.0105,0.0105,0.2006
06-JUN-2025,503641,10.74,10.80,-0.0056,0.0272,0.0271,0.5177
06-JUN-2025,503657,19.42,19.50,-0.0041,0.0355,0.0354,0.6763
06-JUN-2025,503663,3.31,3.24,0.0214,0.0347,0.0347,0.6629
06-JUN-2025,503671,4.55,4.55,0.0000,0.0000,0.0000,0.0000
06-JUN-2025,503675,1.12,1.08,0.0364,0.0346,0.0346,0.6610
06-JUN-2025,503681,130186.70,129902.25,0.0022,0.5430,0.5416,10.3473
06-JUN-2025,503685,22.39,22.31,0.0036,0.0390,0.0389,0.7432
06-JUN-2025,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
06-JUN-2025,503696,82.50,82.50,0.0000,0.0000,0.0000,0.0000
06-JUN-2025,503772,55.25,55.25,0.0000,0.0301,0.0301,0.5751
06-JUN-2025,503776,45.40,45.63,-0.0051,0.0371,0.0370,0.7069
06-JUN-2025,503804,321.50,320.75,0.0023,0.0201,0.0200,0.3821
06-JUN-2025,503816,66.83,65.52,0.0198,0.0340,0.0339,0.6477
06-JUN-2025,503837,14.11,14.22,-0.0078,0.0343,0.0342,0.6534
06-JUN-2025,503863,11.80,11.80,0.0000,0.0281,0.0281,0.5368
06-JUN-2025,504000,92.89,93.10,-0.0023,0.0335,0.0334,0.6381
06-JUN-2025,504028,160.05,152.45,0.0486,0.0288,0.0289,0.5521
06-JUN-2025,504076,124.80,126.65,-0.0147,0.0373,0.0372,0.7107
06-JUN-2025,504080,1361.20,1320.00,0.0307,0.0384,0.0384,0.7336
06-JUN-2025,504084,1259.10,1284.75,-0.0202,0.1588,0.1584,3.0262
06-JUN-2025,504092,191.05,188.50,0.0134,0.0312,0.0311,0.5942
06-JUN-2025,504093,402.05,406.90,-0.0120,0.0250,0.0250,0.4776
06-JUN-2025,504132,883.35,800.00,0.0991,0.0314,0.0321,0.6133
06-JUN-2025,504176,704.25,716.05,-0.0166,0.0333,0.0333,0.6362
06-JUN-2025,504180,65.66,66.51,-0.0129,0.0294,0.0293,0.5598
06-JUN-2025,504240,791.15,792.05,-0.0011,0.0336,0.0335,0.6400
06-JUN-2025,504258,989.55,996.40,-0.0069,0.0299,0.0298,0.5693
06-JUN-2025,504273,25.21,24.77,0.0176,0.0302,0.0301,0.5751
06-JUN-2025,504340,5.58,5.69,-0.0195,0.0174,0.0174,0.3324
06-JUN-2025,504346,1474.40,1445.50,0.0198,0.0182,0.0183,0.3496
06-JUN-2025,504351,1.50,1.51,-0.0066,0.0258,0.0257,0.4910
06-JUN-2025,504356,11.11,11.11,0.0000,0.0466,0.0465,0.8884
06-JUN-2025,504365,4.11,4.11,0.0000,0.0009,0.0009,0.0172
06-JUN-2025,504369,0.53,0.53,0.0000,0.0132,0.0132,0.2522
06-JUN-2025,504375,131.75,131.75,0.0000,0.0101,0.0101,0.1930
06-JUN-2025,504378,3.98,3.94,0.0101,0.0328,0.0327,0.6247
06-JUN-2025,504380,70.49,70.45,0.0006,0.0290,0.0289,0.5521
06-JUN-2025,504392,20.52,21.60,-0.0513,0.0370,0.0371,0.7088
06-JUN-2025,504398,53.47,53.47,0.0000,0.0136,0.0135,0.2579
06-JUN-2025,504605,3444.50,3399.75,0.0131,0.0315,0.0315,0.6018
06-JUN-2025,504646,336.25,353.35,-0.0496,0.0323,0.0325,0.6209
06-JUN-2025,504648,67.95,67.45,0.0074,0.0377,0.0376,0.7183
06-JUN-2025,504731,152.75,149.60,0.0208,0.0311,0.0311,0.5942
06-JUN-2025,504746,627.00,614.75,0.0197,0.0266,0.0266,0.5082
06-JUN-2025,504786,976.85,985.00,-0.0083,0.0307,0.0306,0.5846
06-JUN-2025,504810,66.00,66.05,-0.0008,0.0431,0.0430,0.8215
06-JUN-2025,504840,1760.00,1736.05,0.0137,0.0229,0.0228,0.4356
06-JUN-2025,504882,2928.65,2953.00,-0.0083,0.0269,0.0268,0.5120
06-JUN-2025,504903,29.79,29.84,-0.0017,0.0318,0.0317,0.6056
06-JUN-2025,504908,435.60,430.00,0.0129,0.0362,0.0361,0.6897
06-JUN-2025,504959,2902.05,2700.30,0.0721,0.0236,0.0241,0.4604
06-JUN-2025,504988,1233.00,1246.65,-0.0110,0.0300,0.0299,0.5712
06-JUN-2025,504998,0.44,0.44,0.0000,0.0186,0.0186,0.3554
06-JUN-2025,505036,1900.00,1897.00,0.0016,0.0319,0.0319,0.6094
06-JUN-2025,505163,1151.55,1165.05,-0.0117,0.0361,0.0360,0.6878
06-JUN-2025,505212,172.45,166.95,0.0324,0.0350,0.0350,0.6687
06-JUN-2025,505216,3020.00,2988.45,0.0105,0.0298,0.0298,0.5693
06-JUN-2025,505232,1181.85,1174.15,0.0065,0.0284,0.0283,0.5407
06-JUN-2025,505250,86.95,86.36,0.0068,0.0363,0.0362,0.6916
06-JUN-2025,505285,960.05,960.05,0.0000,0.0141,0.0141,0.2694
06-JUN-2025,505299,941.25,784.40,0.1823,0.0387,0.0407,0.7776
06-JUN-2025,505302,2269.00,2307.70,-0.0169,0.0332,0.0332,0.6343
06-JUN-2025,505336,1.76,1.85,-0.0499,0.1134,0.1131,2.1608
06-JUN-2025,505343,0.71,0.72,-0.0140,0.0295,0.0294,0.5617
06-JUN-2025,505358,208.55,211.95,-0.0162,0.0283,0.0283,0.5407
06-JUN-2025,505502,1.14,1.13,0.0088,0.0199,0.0199,0.3802
06-JUN-2025,505504,735.80,721.40,0.0198,0.0177,0.0177,0.3382
06-JUN-2025,505515,11.05,11.63,-0.0512,0.0348,0.0349,0.6668
06-JUN-2025,505520,32.32,31.69,0.0197,0.0172,0.0172,0.3286
06-JUN-2025,505523,0.46,0.45,0.0220,0.0302,0.0301,0.5751
06-JUN-2025,505594,32.80,32.80,0.0000,0.0000,0.0000,0.0000
06-JUN-2025,505650,21.40,21.25,0.0070,0.0384,0.0383,0.7317
06-JUN-2025,505681,613.10,603.10,0.0164,0.0238,0.0238,0.4547
06-JUN-2025,505685,19.96,19.96,0.0000,0.0438,0.0437,0.8349
06-JUN-2025,505690,1246.50,1232.65,0.0112,0.0382,0.0381,0.7279
06-JUN-2025,505693,8.91,8.89,0.0022,0.0304,0.0304,0.5808
06-JUN-2025,505710,81.94,81.70,0.0029,0.0256,0.0255,0.4872
06-JUN-2025,505712,194.85,195.45,-0.0031,0.0335,0.0334,0.6381
06-JUN-2025,505725,1053.85,1054.90,-0.0010,0.0196,0.0196,0.3745
06-JUN-2025,505729,77.36,76.71,0.0084,0.0292,0.0291,0.5560
06-JUN-2025,505737,879.35,874.45,0.0056,0.0333,0.0332,0.6343
06-JUN-2025,505750,525.40,532.15,-0.0128,0.0376,0.0375,0.7164
06-JUN-2025,505807,960.10,960.00,0.0001,0.0292,0.0292,0.5579
06-JUN-2025,505827,396.10,397.25,-0.0029,0.0232,0.0232,0.4432
06-JUN-2025,505840,34.43,34.49,-0.0017,0.0349,0.0348,0.6649
06-JUN-2025,505872,415.45,419.75,-0.0103,0.0373,0.0372,0.7107
06-JUN-2025,505890,2438.60,2473.00,-0.0140,0.0265,0.0264,0.5044
06-JUN-2025,505893,1113.90,1164.60,-0.0445,0.0394,0.0395,0.7546
06-JUN-2025,505978,2815.00,2699.30,0.0420,0.0299,0.0300,0.5731
06-JUN-2025,506003,50.16,48.23,0.0392,0.0357,0.0357,0.6820
06-JUN-2025,506042,179.25,179.25,0.0000,0.0574,0.0572,1.0928
06-JUN-2025,506105,76.28,76.00,0.0037,0.0326,0.0325,0.6209
06-JUN-2025,506128,109.00,107.50,0.0139,0.0356,0.0355,0.6782
06-JUN-2025,506134,17.44,17.62,-0.0103,0.0307,0.0307,0.5865
06-JUN-2025,506161,3.19,3.19,0.0000,0.0000,0.0000,0.0000
06-JUN-2025,506166,294.40,294.40,0.0000,0.0102,0.0102,0.1949
06-JUN-2025,506178,17.01,17.01,0.0000,0.0022,0.0022,0.0420
06-JUN-2025,506180,505.90,496.00,0.0198,0.0238,0.0238,0.4547
06-JUN-2025,506186,43.25,44.13,-0.0201,0.0353,0.0352,0.6725
06-JUN-2025,506190,52.50,52.50,0.0000,0.0000,0.0000,0.0000
06-JUN-2025,506313,218.60,218.60,0.0000,0.0101,0.0101,0.1930
06-JUN-2025,506365,128.35,130.95,-0.0201,0.0374,0.0373,0.7126
06-JUN-2025,506414,321.90,323.00,-0.0034,0.0369,0.0368,0.7031
06-JUN-2025,506520,7.94,8.09,-0.0187,0.0308,0.0308,0.5884
06-JUN-2025,506528,4478.80,4265.55,0.0488,0.0357,0.0358,0.6840
06-JUN-2025,506530,1347.85,1347.90,-0.0000,0.0284,0.0283,0.5407
06-JUN-2025,506532,844.45,856.80,-0.0145,0.0216,0.0216,0.4127
06-JUN-2025,506543,12.50,12.50,0.0000,0.0349,0.0348,0.6649
06-JUN-2025,506597,627.15,607.35,0.0321,0.0330,0.0330,0.6305
06-JUN-2025,506605,1954.25,1950.85,0.0017,0.0334,0.0333,0.6362
06-JUN-2025,506640,409.85,401.85,0.0197,0.0310,0.0310,0.5923
06-JUN-2025,506685,518.00,513.40,0.0089,0.0244,0.0244,0.4662
06-JUN-2025,506687,1621.35,1615.50,0.0036,0.0250,0.0249,0.4757
06-JUN-2025,506734,126.45,125.35,0.0087,0.0297,0.0297,0.5674
06-JUN-2025,506808,73.65,73.47,0.0024,0.0292,0.0291,0.5560
06-JUN-2025,506854,3133.05,3162.25,-0.0093,0.0329,0.0328,0.6266
06-JUN-2025,506858,62.05,64.00,-0.0309,0.0331,0.0331,0.6324
06-JUN-2025,506863,17.13,16.80,0.0195,0.0224,0.0224,0.4280
06-JUN-2025,506906,3.34,3.45,-0.0324,0.0553,0.0552,1.0546
06-JUN-2025,506919,166.90,162.50,0.0267,0.0364,0.0363,0.6935
06-JUN-2025,506935,69.00,69.00,0.0000,0.0307,0.0307,0.5865
06-JUN-2025,506947,182.20,182.20,0.0000,0.0266,0.0265,0.5063
06-JUN-2025,506979,64.97,66.62,-0.0251,0.0336,0.0335,0.6400
06-JUN-2025,506981,160.00,156.00,0.0253,0.0336,0.0335,0.6400
06-JUN-2025,507155,173.05,173.25,-0.0012,0.0284,0.0283,0.5407
06-JUN-2025,507180,74.59,72.58,0.0273,0.0337,0.0337,0.6438
