"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SHRADHA","Shradha Infraprojects Limited","EQ","Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share","2","10-Dec-2024","10-Dec-2024","-","-"
"GLOBAL","Global Education Limited","EQ","Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share","2","10-Dec-2024","10-Dec-2024","-","-"
