"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"GMRP&UI","GMR Power and Urban Infra Limited","EQ","Annual General Meeting","5","05-Sep-2024","-","06-Sep-2024","16-Sep-2024"
"SAPPHIRE","Sapphire Foods India Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","05-Sep-2024","05-Sep-2024","-","-"
"IRCON","Ircon International Limited","EQ","Annual General Meeting/Dividend - Rs 1.30 Per Share","2","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"JAYBARMARU","Jay Bharat Maruti Limited","EQ","Annual General Meeting/Dividend - Rs 0.70 Per Share","2","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"BLS","BLS International Services Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","1","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"DHAMPURSUG","Dhampur Sugar Mills Limited","EQ","Annual General Meeting","10","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"GMRINFRA","GMR Airports Infrastructure Limited","EQ","Annual General Meeting","1","05-Sep-2024","-","06-Sep-2024","16-Sep-2024"
"RHIM","RHI MAGNESITA INDIA LIMITED","EQ","Dividend - Rs 2.50 Per Share","1","05-Sep-2024","-","06-Sep-2024","13-Sep-2024"
"SURYODAY","Suryoday Small Finance Bank Limited","EQ","Annual General Meeting","10","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"TREEHOUSE","Tree House Education & Accessories Limited","EQ","Annual General Meeting","10","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"GEEKAYWIRE","Geekay Wires Limited","EQ","Dividend - Re 0.60 Per Share","2","05-Sep-2024","05-Sep-2024","-","-"
"GEEKAYWIRE","Geekay Wires Limited","EQ","Annual General Meeting","2","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"JWL","Jupiter Wagons Limited","EQ","Annual General Meeting","10","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"JWL","Jupiter Wagons Limited","EQ","Dividend - Re 0.30 Per Share","10","05-Sep-2024","05-Sep-2024","-","-"
"NIITLTD","NIIT Limited","EQ","Dividend - Re 0.75 Per Share","2","05-Sep-2024","05-Sep-2024","-","-"
"NIITMTS","NIIT Learning Systems Limited","EQ","Dividend - Rs 2.75 Per Share","2","05-Sep-2024","05-Sep-2024","-","-"
"RITES","RITES Limited","EQ","Annual General Meeting","10","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"SILVERTUC","Silver Touch Technologies Limited","EQ","Annual General Meeting","10","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"SILVERTUC","Silver Touch Technologies Limited","EQ","Dividend - Re 0.50 Per Share","10","05-Sep-2024","05-Sep-2024","-","-"
"HERANBA","Heranba Industries Limited","EQ","Dividend - Rs 1.25 Per Share","10","05-Sep-2024","05-Sep-2024","-","-"
"HERANBA","Heranba Industries Limited","EQ","Annual General Meeting","10","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"AARTIDRUGS","Aarti Drugs Limited","EQ","Buy Back","10","05-Sep-2024","05-Sep-2024","-","-"
"GULFOILLUB","Gulf Oil Lubricants India Limited","EQ","Dividend - Rs 20 Per Share","2","05-Sep-2024","05-Sep-2024","-","-"
"MEGASTAR","Megastar Foods Limited","EQ","Annual General Meeting","10","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"ORIENTALTL","Oriental Trimex Limited","EQ","Rights 3:2 @ Premium Re 1/-","10","05-Sep-2024","05-Sep-2024","-","-"
"JBMA","JBM Auto Limited","EQ","Annual General Meeting/Dividend - Rs 1.50 Per Share","2","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
"HEADSUP","Heads UP Ventures Limited","EQ","Annual General Meeting","10","05-Sep-2024","-","06-Sep-2024","12-Sep-2024"
