"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ONWARDTEC","Onward Technologies Limited","EQ","Buy Back","10","18-May-2026","18-May-2026","-","-"
