"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"STEELCITY","Steel City Securities Limited","EQ","Interim Dividend - Re 1 Per Share","10","27-Feb-2025","27-Feb-2025","-","-"
"795GS2032","GOVERNMENT OF INDIA","GS","Interest Payment","100","27-Feb-2025","27-Feb-2025","-","-"
