"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SOUTHWEST","South West Pinnacle Exploration Limited","EQ","Extra Ordinary General Meeting","10","26-Dec-2024","-","27-Dec-2024","02-Jan-2025"
"GOENKA","Goenka Diamond and Jewels Limited","EQ","Annual General Meeting","1","26-Dec-2024","-","27-Dec-2024","29-Dec-2024"
