"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"MOKSH","Moksh Ornaments Limited","EQ","Rights 14:23 @ Premium Rs 13/-","2","20-Dec-2024","20-Dec-2024","-","-"
"923GS2043","GOVERNMENT OF INDIA","GS","Interest Payment","100","20-Dec-2024","21-Dec-2024","-","-"
"WINSOME","Winsome Yarns Limited","EQ","Annual General Meeting","10","20-Dec-2024","-","21-Dec-2024","27-Dec-2024"
"LINC","Linc Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","20-Dec-2024","20-Dec-2024","-","-"
"STEELCITY","Steel City Securities Limited","EQ","Interim Dividend - Re 1 Per Share","10","20-Dec-2024","21-Dec-2024","-","-"
"LINC","Linc Limited","EQ","Bonus 1:1","5","20-Dec-2024","20-Dec-2024","-","-"
