"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ROUTE","ROUTE MOBILE LIMITED","EQ","Interim Dividend - Rs 6 Per Share","10","29-Oct-2024","29-Oct-2024","-","-"
"EMBASSY","Embassy Office Parks REIT","RR","Distribution - Rs 5.83 Per Unit Consists Of Interst Amount - Re 0.93 Per Unit/Dividend - Rs 1.25 Per Unit/ Repayment Of Debt - Rs 3.65 Per Unit","300","29-Oct-2024","29-Oct-2024","-","-"
"INFY","Infosys Limited","EQ","Interim Dividend - Rs 21 Per Share","5","29-Oct-2024","29-Oct-2024","-","-"
