"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"CARERATING","CARE Ratings Limited","EQ","Interim Dividend - Rs 7 Per Share","10","05-Nov-2024","05-Nov-2024","-","-"
"COALINDIA","Coal India Limited","EQ","Interim Dividend - Rs 15.75 Per Share","10","05-Nov-2024","05-Nov-2024","-","-"
"PREMIERPOL","Premier Polyfilm Limited","EQ","Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share","1","05-Nov-2024","05-Nov-2024","-","-"
"SASKEN","Sasken Technologies Limited","EQ","Interim Dividend - Rs 12 Per Share","10","05-Nov-2024","05-Nov-2024","-","-"
"LALPATHLAB","Dr. Lal Path Labs Ltd.","EQ","Interim Dividend - Rs 6 Per Share","10","05-Nov-2024","05-Nov-2024","-","-"
