,18-Jun-2026
The Nifty witnessed an intraday movement of about 152.3 points.The closing index was 0.34 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 133872.05
, Traded Quantity (in Lakhs), 58573.05
, Number of Trades, 37479951
, Total Market Capitalisation (Rs. Crores), 47739693.78

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24085.70,     24073.80,     24189.25,     24036.95,     24168.00,82.30
,NIFTY50 EQL Wgt,     32615.60,     32636.65,     32800.60,     32580.45,     32773.25,157.65
,NIFTY100 EQL Wgt,     34402.90,     34455.95,     34638.95,     34356.05,     34595.35,192.45
,NIFTY100 LowVol30,     19796.25,     19800.90,     19850.70,     19746.95,     19837.85,41.60
,NIFTY Alpha 50,     53710.05,     53827.05,     53948.15,     53618.75,     53901.10,191.05
,NIFTY MIDCAP 150,     22786.25,     22842.60,     22906.50,     22788.95,     22893.20,106.95
,NIFTY SMLCAP 50,      9181.85,      9204.85,      9262.80,      9187.40,      9238.80,56.95
,NIFTY SMLCAP 250,     17495.75,     17555.60,     17630.55,     17528.10,     17612.60,116.85
,NIFTY MIDSML 400,     20849.35,     20907.55,     20974.70,     20874.50,     20961.20,111.85
,NIFTY200 QUALTY30,     20224.10,     20230.50,     20238.95,     20147.75,     20226.15,2.05
,Nifty FinSrv25 50,     28673.00,     28670.00,     28907.25,     28662.45,     28881.10,208.10
,NIFTY AlphaLowVol,     26236.40,     26267.60,     26357.20,     26230.85,     26341.45,105.05
,Nifty200Momentm30,     31143.70,     31197.10,     31289.85,     31134.90,     31265.35,121.65
,Nifty100ESGSecLdr,      4033.35,      4031.10,      4051.30,      4023.10,      4047.15,13.80
,NIFTY100 ESG,      4912.80,      4911.90,      4931.50,      4898.80,      4927.30,14.50
,NIFTY M150 QLTY50,     24314.00,     24375.35,     24414.45,     24289.25,     24400.70,86.70
,NIFTY INDIA MFG,     15990.50,     16017.45,     16050.25,     15953.70,     16034.25,43.75
,Nifty200 Alpha 30,     26291.35,     26345.70,     26390.60,     26259.85,     26351.55,60.20
,NiftyM150Momntm50,     64157.95,     64266.45,     64451.45,     64032.25,     64396.15,238.20
,Nifty50 USD,      8828.50,      8828.50,      8896.00,      8774.45,      8880.60,52.10
,Nifty IT,     28809.55,     28592.40,     28662.90,     28262.65,     28466.45,-343.10
,Nifty Next 50,     72258.50,     72415.75,     72744.80,     72084.05,     72595.95,337.45
,Nifty Bank,     57585.05,     57596.45,     58021.25,     57583.20,     57963.80,378.75
,NIFTY MIDCAP 100,     62123.35,     62266.40,     62421.95,     62100.00,     62379.25,255.90
,Nifty 500,     23109.70,     23129.90,     23221.35,     23090.35,     23206.45,96.75
,Nifty 100,     25141.80,     25142.00,     25257.10,     25089.40,     25233.65,91.85
,Nifty Midcap 50,     17659.65,     17693.25,     17730.45,     17650.50,     17716.85,57.20
,Nifty Realty,       814.60,       815.00,       824.60,       811.05,       820.20,5.60
,Nifty Infra,      9469.95,      9482.95,      9511.80,      9426.25,      9499.70,29.75
,Nifty Energy,     40238.45,     40309.90,     40518.45,     40013.30,     40457.30,218.85
,Nifty FMCG,     49556.05,     49708.90,     49833.80,     49438.40,     49654.50,98.45
,Nifty MNC,     32657.70,     32724.90,     32766.65,     32560.05,     32661.55,3.85
,Nifty Pharma,     24146.55,     24173.00,     24322.85,     24135.20,     24282.20,135.65
,Nifty PSE,     10118.15,     10150.25,     10192.75,     10093.70,     10187.00,68.85
,Nifty PSU Bank,      8713.10,      8743.05,      8800.15,      8703.15,      8770.70,57.60
,Nifty Serv Sector,     30668.35,     30633.65,     30840.95,     30598.45,     30810.65,142.30
,Nifty Auto,     26724.40,     26784.10,     26843.35,     26654.25,     26746.40,22.00
,Nifty Metal,     13011.40,     13008.20,     13100.95,     12948.55,     13010.40,-1.00
,Nifty Media,      1505.65,      1512.00,      1525.70,      1502.25,      1513.95,8.30
,NIFTY SMLCAP 100,     18623.20,     18676.30,     18764.35,     18633.25,     18705.60,82.40
,Nifty 200,     13918.25,     13924.65,     13980.75,     13896.05,     13970.35,52.10
,Nifty Div Opps 50,      5912.95,      5909.90,      5916.75,      5882.75,      5912.35,-0.60
,Nifty Commodities,     10044.45,     10058.30,     10112.60,     10002.45,     10090.00,45.55
,Nifty Consumption,     11555.25,     11580.60,     11623.55,     11547.75,     11615.95,60.70
,Nifty Fin Service,     26404.95,     26396.30,     26605.70,     26385.20,     26581.95,177.00
,Nifty50 Div Point,        62.14,        62.14,        62.14,        62.14,        62.14,0.00
,Nifty100 Liq 15,      7387.90,      7396.20,      7418.85,      7358.65,      7408.55,20.65
,Nifty CPSE,      6779.85,      6801.00,      6849.00,      6771.55,      6841.60,61.75
,Nifty GrowSect 15,     10917.10,     10896.85,     10903.90,     10837.15,     10876.35,-40.75
,Nifty50 PR 2x Lev,     12040.65,     12027.00,     12142.10,     11990.40,     12121.20,80.55
,Nifty50 PR 1x Inv,       219.10,       219.25,       219.60,       218.20,       218.40,-0.70
,Nifty50 TR 2x Lev,     18154.05,     18133.50,     18307.05,     18078.30,     18275.50,121.45
,Nifty50 TR 1x Inv,       178.75,       178.85,       179.10,       178.00,       178.15,-0.60
,Nifty50 Value 20,     12110.95,     12084.75,     12117.60,     12040.25,     12109.75,-1.20
,Nifty Mid Liq 15,     16761.80,     16771.80,     16800.40,     16669.35,     16710.10,-51.70
,Nifty Pvt Bank,     27893.30,     27862.40,     28055.20,     27861.50,     28031.35,138.05
,NIFTY100 Qualty30,      5534.90,      5537.35,      5549.05,      5516.00,      5539.30,4.40
,Nifty GS 8 13Yr,      3012.46,      3013.01,      3017.97,      3011.27,      3016.42,3.96
,Nifty GS 10Yr,      2641.32,      2641.82,      2648.18,      2639.70,      2646.36,5.04
,Nifty GS 10Yr Cln,       873.49,       873.49,       875.61,       872.78,       875.00,1.51
,Nifty GS 4 8Yr,      3304.97,      3305.54,      3307.77,      3304.81,      3306.10,1.13
,Nifty GS 11 15Yr,      3306.57,      3307.19,      3322.56,      3306.17,      3319.83,13.26
,Nifty GS 15YrPlus,      3499.26,      3499.98,      3520.88,      3499.98,      3519.03,19.77
,Nifty GS Compsite,      3097.97,      3098.55,      3106.69,      3097.29,      3104.64,6.67
,NIFTY HEALTHCARE,     15403.15,     15429.55,     15579.65,     15394.40,     15553.60,150.45
,NIFTY CONSR DURBL,     37223.40,     37289.20,     37415.60,     37065.30,     37382.80,159.40
,NIFTY OIL AND GAS,     11303.95,     11319.25,     11341.60,     11240.05,     11303.65,-0.30
,NIFTY500 MULTICAP,     16303.80,     16328.05,     16388.10,     16307.90,     16380.05,76.25
,NIFTY LARGEMID250,     16555.05,     16576.30,     16634.20,     16543.30,     16624.45,69.40
,NIFTY MID SELECT,     14575.80,     14609.75,     14618.05,     14553.15,     14595.65,19.85
,NIFTY TOTAL MKT,     13032.00,     13044.90,     13094.95,     13022.55,     13086.90,54.90
,NIFTY MICROCAP250,     24781.60,     24870.60,     24976.50,     24801.95,     24901.20,119.60
,NIFTY IND DIGITAL,      7933.80,      7925.90,      7926.60,      7861.45,      7913.65,-20.15
,Nifty Tata 25 Cap,     14316.50,     14323.20,     14385.35,     14261.60,     14373.45,56.95
,Nifty MidSml Hlth,     47568.10,     47680.25,     48022.85,     47522.60,     47963.50,395.40
,Nifty Multi Mfg,     16245.20,     16278.25,     16320.80,     16235.00,     16292.95,47.75
,Nifty Multi Infra,     14615.25,     14651.05,     14686.40,     14576.80,     14676.20,60.95
,BHARATBOND-APR30,      1598.74,      1599.06,      1599.23,      1598.91,      1599.23,0.49
,BHARATBOND-APR31,      1453.27,      1453.55,      1453.55,      1453.55,      1453.55,0.28
,BHARATBOND-APR32,      1318.90,      1319.16,      1319.34,      1319.16,      1319.34,0.44
,BHARATBOND-APR33,      1277.31,      1277.56,      1277.56,      1277.56,      1277.56,0.25
,Nifty Ind Defence,      9487.35,      9531.20,      9580.80,      9483.25,      9523.05,35.70
,Nifty Ind Tourism,      7702.85,      7724.25,      7826.60,      7696.40,      7818.95,116.10
,Nifty Capital Mkt,      5505.25,      5515.85,      5589.75,      5492.45,      5549.50,44.25
,Nifty500Momentm50,     54070.70,     54157.40,     54275.60,     54028.50,     54228.85,158.15
,NiftyMS400 MQ 100,     51294.35,     51375.95,     51520.80,     51203.25,     51475.20,180.85
,NiftySml250MQ 100,     45915.95,     46026.70,     46268.20,     45965.00,     46219.20,303.25
,Nifty Top 10 EW,      8741.55,      8721.10,      8740.80,      8687.80,      8728.20,-13.35
,Nifty AQL 30,     22558.80,     22601.10,     22694.10,     22560.55,     22682.05,123.25
,Nifty AQLV 30,     20106.35,     20109.95,     20164.60,     20063.60,     20135.65,29.30
,Nifty EV,      3125.20,      3131.55,      3135.85,      3118.80,      3129.50,4.30
,Nifty HighBeta 50,      4333.25,      4341.40,      4357.40,      4325.50,      4350.85,17.60
,Nifty New Consump,     11328.30,     11359.40,     11410.50,     11325.90,     11404.00,75.70
,Nifty Corp MAATR,     38664.00,     38682.75,     38961.15,     38501.00,     38886.30,222.30
,Nifty Low Vol 50,     24302.70,     24325.80,     24406.20,     24289.05,     24395.20,92.50
,Nifty Mobility,     22095.10,     22142.70,     22186.85,     22025.80,     22168.90,73.80
,Nifty Qlty LV 30,     16309.80,     16321.55,     16383.70,     16300.95,     16362.70,52.90
,Nifty Sml250 Q50,     25072.75,     25146.50,     25353.50,     25060.30,     25333.40,260.65
,Nifty Top 15 EW,      9825.70,      9816.30,      9835.50,      9781.85,      9825.65,-0.05
,Nifty100 Alpha 30,     18270.15,     18304.15,     18391.80,     18249.95,     18363.00,92.85
,Nifty100 Enh ESG,      4945.15,      4944.30,      4964.35,      4931.30,      4960.25,15.10
,Nifty200 Value 30,     15484.35,     15517.60,     15569.15,     15415.15,     15506.25,21.90
,Nifty500 EW,     14651.10,     14694.45,     14747.40,     14673.20,     14740.15,89.05
,Nifty Multi MQ 50,     42727.15,     42790.60,     42951.40,     42658.40,     42881.05,153.90
,Nifty500 Value 50,     16495.45,     16532.85,     16587.00,     16443.50,     16551.95,56.50
,Nifty Top 20 EW,      8668.35,      8658.65,      8684.15,      8625.60,      8676.05,7.70
,Nifty CoreHousing,     15438.10,     15472.25,     15515.30,     15383.40,     15496.10,58.00
,Nifty FinSerExBnk,     31565.10,     31606.80,     31741.75,     31511.90,     31680.70,115.60
,Nifty Housing,     12092.55,     12107.30,     12200.25,     12073.70,     12183.90,91.35
,Nifty IPO,      2217.45,      2225.40,      2237.45,      2217.80,      2233.45,16.00
,Nifty MS Fin Serv,     22333.90,     22373.05,     22516.50,     22329.60,     22426.95,93.05
,Nifty MS Ind Cons,     17991.20,     18063.75,     18130.60,     18030.00,     18116.75,125.55
,Nifty MS IT Telcm,      9489.00,      9503.50,      9528.95,      9420.40,      9497.45,8.45
,Nifty NonCyc Cons,     15043.70,     15089.85,     15122.65,     15039.80,     15113.70,70.00
,Nifty Rural,     15309.50,     15342.15,     15395.75,     15289.85,     15385.50,76.00
,Nifty Shariah 25,      7823.40,      7822.85,      7824.45,      7782.75,      7819.05,-4.35
,Nifty Trans Logis,     24473.40,     24525.85,     24579.10,     24395.90,     24551.50,78.10
,Nifty50 Shariah,      4273.55,      4263.00,      4274.20,      4243.35,      4267.75,-5.80
,Nifty500 LMS Eql,     18171.55,     18207.45,     18271.95,     18186.20,     18262.70,91.15
,Nifty500 Shariah,      6943.35,      6947.80,      6960.90,      6927.70,      6957.80,14.45
,Nifty500 Qlty50,     19806.55,     19839.85,     19932.20,     19780.20,     19917.75,111.20
,Nifty500 LowVol50,     21945.00,     21976.90,     22036.75,     21928.30,     22023.95,78.95
,Nifty500 MQVLv50,     31067.75,     31144.20,     31220.85,     31080.20,     31207.30,139.55
,Nifty500 Flexicap,      9828.25,      9836.35,      9870.95,      9786.60,      9845.85,17.60
,Nifty TMMQ 50,     44655.50,     44721.15,     44935.35,     44619.75,     44898.05,242.55
,Nifty FPI 150,      1552.85,      1553.45,      1559.00,      1549.55,      1557.75,4.90
,Nifty SME Emerge,     13997.30,     14032.35,     14047.25,     13964.55,     14003.80,6.50
,Nifty Internet,      1249.40,      1252.80,      1254.95,      1241.60,      1252.95,3.55
,Nifty Chemicals,     29638.35,     29714.40,     29851.10,     29573.20,     29810.75,172.40
,Nifty Waves,      1940.80,      1941.30,      1963.25,      1935.65,      1952.90,12.10
,Nifty InfraLog,     12292.35,     12327.70,     12403.20,     12251.00,     12390.65,98.30
,Nifty500 Health,     19942.30,     19975.15,     20172.45,     19935.25,     20145.10,202.80
,Nifty RailwaysPSU,      2979.75,      2998.15,      3001.10,      2972.95,      2992.15,12.40
,NiftyConglomerate,     14798.90,     14806.25,     14860.30,     14726.65,     14845.35,46.45
,Nifty MidSmall 50 50,     20258.10,     20317.80,     20387.35,     20285.90,     20373.30,115.20
,Nifty Cement,     14926.30,     14989.80,     15072.75,     14869.75,     15030.50,104.20
,Nifty Smallcap 500,     19923.20,     19992.50,     20073.10,     19970.45,     20044.40,121.20
,Nifty REITs Realty,      1815.40,      1815.65,      1826.15,      1811.10,      1821.70,6.30
,India VIX,13.1875,13.1875,13.2250,11.9925,12.6725,-0.5150

,ADVANCES,2041
,DECLINES,1452
,UNCHANGED,96

,Total securities that have hit their price bands today,216

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,HDFCBANK,EQ,       787.10,       799.00,1.51,3307.80
,MTARTECH,EQ,      8319.00,      8305.50,-0.16,2837.69
,IFCI,EQ,        90.07,        82.31,-8.62,2702.24
,PARAS,EQ,      1285.65,      1310.30,1.92,2267.50
,RELIANCE,EQ,      1332.70,      1328.10,-0.35,2057.29
,INFY,EQ,      1157.70,      1127.50,-2.61,1896.88
,BSE,EQ,      3999.20,      4014.50,0.38,1867.73
,NETWEB,EQ,      4911.50,      5079.60,3.42,1844.58
,ICICIBANK,EQ,      1336.80,      1342.30,0.41,1805.80
,VAML,BE,       465.36,       448.08,-3.71,1636.55
,NIACL,EQ,       165.46,       178.67,7.98,1581.98
,CDSL,EQ,      1290.90,      1350.40,4.61,1348.21
,TRENT,EQ,      3102.80,      3179.70,2.48,1168.76
,SBIN,EQ,      1026.50,      1042.70,1.58,1147.22
,REDINGTON,EQ,       248.92,       271.95,9.25,1121.75
,ADANIPOWER,EQ,       220.40,       230.57,4.61,1121.35
,NYKAA,EQ,       280.95,       298.10,6.10,1073.01
,BEL,EQ,       419.85,       428.60,2.08,1005.82
,HSCL,EQ,       701.10,       690.30,-1.54,998.83
,BATAINDIA,EQ,       678.50,       789.90,16.42,931.96
,SHAILY,EQ,      2883.30,      2731.80,-5.25,894.72
,TMPV,EQ,       360.95,       364.65,1.03,822.58
,TCS,EQ,      2223.00,      2203.30,-0.89,820.70
,BHARTIARTL,EQ,      1875.70,      1874.80,-0.05,797.75
,DATAPATTNS,EQ,      4769.60,      4802.10,0.68,774.60

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,MAXHEALTH,EQ,      1090.45,      1026.15,6.27
,INDIGO,EQ,      5011.80,      4878.40,2.73
,TRENT,EQ,      3179.70,      3102.80,2.48
,BEL,EQ,       428.60,       419.85,2.08
,ADANIENT,EQ,      3013.40,      2951.90,2.08

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,INFY,EQ,      1127.50,      1157.70,-2.61
,TATACONSUM,EQ,      1111.40,      1124.50,-1.16
,MARUTI,EQ,     13484.00,     13630.00,-1.07
,TECHM,EQ,      1447.70,      1462.40,-1.01
,TCS,EQ,      2203.30,      2223.00,-0.89

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,1003SCL31A,N1,      1019.52,                    10195.20,10
