,16-Jun-2026
The Nifty witnessed an intraday movement of about 114.4 points.The closing index was 0.57 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 119619.41
, Traded Quantity (in Lakhs), 58961.49
, Number of Trades, 37369306
, Total Market Capitalisation (Rs. Crores), 47220089.48

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23853.90,     23923.90,     24002.60,     23888.20,     23989.15,135.25
,NIFTY50 EQL Wgt,     32387.15,     32480.15,     32536.15,     32373.85,     32496.00,108.85
,NIFTY100 EQL Wgt,     34116.95,     34227.25,     34258.55,     34052.55,     34220.35,103.40
,NIFTY100 LowVol30,     19649.60,     19716.50,     19775.50,     19687.55,     19741.15,91.55
,NIFTY Alpha 50,     53244.85,     53387.65,     53409.30,     52859.80,     53201.50,-43.35
,NIFTY MIDCAP 150,     22585.10,     22664.65,     22687.60,     22541.75,     22671.40,86.30
,NIFTY SMLCAP 50,      9073.50,      9106.70,      9138.55,      9073.90,      9114.60,41.10
,NIFTY SMLCAP 250,     17292.70,     17368.65,     17409.45,     17294.75,     17369.25,76.55
,NIFTY MIDSML 400,     20645.60,     20724.45,     20754.55,     20621.30,     20728.75,83.15
,NIFTY200 QUALTY30,     19845.70,     19915.00,     20037.95,     19891.50,     20023.70,178.00
,Nifty FinSrv25 50,     28483.65,     28549.60,     28697.50,     28533.70,     28677.05,193.40
,NIFTY AlphaLowVol,     26089.55,     26161.15,     26211.80,     26101.30,     26163.85,74.30
,Nifty200Momentm30,     31070.80,     31113.25,     31141.65,     30905.55,     31042.75,-28.05
,Nifty100ESGSecLdr,      3986.35,      3998.10,      4015.25,      3991.30,      4012.55,26.20
,NIFTY100 ESG,      4858.90,      4874.50,      4888.60,      4862.45,      4886.45,27.55
,NIFTY M150 QLTY50,     23979.15,     24082.95,     24190.75,     24044.40,     24179.70,200.55
,NIFTY INDIA MFG,     15911.50,     15940.30,     15940.40,     15812.95,     15877.60,-33.90
,Nifty200 Alpha 30,     26177.45,     26207.70,     26207.70,     25903.45,     26076.20,-101.25
,NiftyM150Momntm50,     63709.45,     63927.65,     64008.85,     63416.15,     63818.15,108.70
,Nifty50 USD,      8726.25,      8726.20,      8803.30,      8599.25,      8791.70,65.45
,Nifty IT,     28067.85,     28237.05,     28663.85,     28124.30,     28568.10,500.25
,Nifty Next 50,     71685.25,     71840.65,     71868.60,     71387.75,     71798.65,113.40
,Nifty Bank,     57198.80,     57320.10,     57399.70,     57076.25,     57297.15,98.35
,NIFTY MIDCAP 100,     61549.65,     61783.00,     61838.00,     61408.15,     61802.05,252.40
,Nifty 500,     22891.30,     22962.45,     23009.40,     22902.35,     22997.25,105.95
,Nifty 100,     24907.85,     24977.35,     25044.95,     24932.70,     25029.90,122.05
,Nifty Midcap 50,     17501.90,     17570.75,     17615.95,     17483.70,     17607.15,105.25
,Nifty Realty,       800.05,       805.50,       819.50,       801.00,       818.10,18.05
,Nifty Infra,      9370.70,      9410.40,      9438.35,      9387.05,      9426.70,56.00
,Nifty Energy,     39493.95,     39669.45,     39980.95,     39520.20,     39915.40,421.45
,Nifty FMCG,     49043.40,     49158.60,     49685.55,     49142.85,     49642.40,599.00
,Nifty MNC,     32396.60,     32394.65,     32538.45,     32346.20,     32442.30,45.70
,Nifty Pharma,     24220.10,     24272.20,     24306.85,     24020.55,     24157.85,-62.25
,Nifty PSE,      9953.90,      9989.60,     10024.00,      9962.05,     10017.35,63.45
,Nifty PSU Bank,      8581.30,      8617.15,      8635.15,      8494.75,      8563.20,-18.10
,Nifty Serv Sector,     30362.35,     30445.55,     30585.30,     30419.35,     30568.45,206.10
,Nifty Auto,     26977.50,     27133.55,     27133.55,     26850.95,     26891.55,-85.95
,Nifty Metal,     13083.85,     12984.50,     12984.50,     12783.70,     12881.50,-202.35
