,02-Jun-2026
The Nifty witnessed an intraday movement of about 327.8 points.The closing index was 0.43 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 143327.01
, Traded Quantity (in Lakhs), 55472.64
, Number of Trades, 40028030
, Total Market Capitalisation (Rs. Crores), 46273226.88

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,1003IIFL29,NC,      1001.50,                   120286.00,120
,1003ISFL28,N4,      1019.00,                    49931.00,49
,1015ECL29,NR,      1021.00,                   235655.00,231
,1015UCL27,NF,      1020.00,                    36710.70,36
,1018GS2026,GS,       104.84,                    34099.20,330
,1025IIFL30,Y3,      1000.00,                   250001.00,250
,1025SCL34,Z8,      1000.00,                     1000.00,1
,1025SCL34A,ZT,      1000.00,                    56950.00,61
,1040UCL27B,N1,      1004.00,                     1004.00,1
,1050IIFL29,ND,      1095.00,                    24090.00,22
,1050ISFL28,N5,      1040.00,                   301600.00,290
,1050NFL26,N7,      1010.00,                     2020.99,2
,1050UCL28,NH,      1030.00,                    69027.90,67
,1065NFL27,NC,      1005.00,                   315103.00,313
,1075WCA28,N0,      9813.45,                   206073.90,21
,1075WCAP28,N0,     98266.35,                    98266.35,1
,10CAGL27,N5,      1022.00,                   301913.08,297
,10IIFL28,N4,      1064.05,                  1474890.15,1386
,10IIFL28A,NE,      1010.10,                   101454.15,100
,10IIFL29,N6,      1025.00,                     5125.00,5
,10IIFLSF27,NB,      1085.80,                    23887.60,22
,10NIDO26,N6,      1081.00,                    10810.00,10
,1102NFL26,N8,      1090.00,                    40330.00,37
,113ESFB31,N0,     99999.00,                    99999.00,1
,115VCCL28,N0,     99000.00,                    99000.00,1
,115VCCL28A,N0,     99450.00,                   298350.00,3
,1225IFL27,N0,      9003.04,                   278848.97,31
,1225IFL28,N0,      9001.00,                   244218.20,27
,125VCCL31,N0,     96400.00,                   578500.00,6
,12AFIL27A,N0,      9976.75,                   384246.80,39
,12AFIL28,N0,      9810.00,                     9810.00,1
,20MICRONS,EQ,       183.64,                 16382398.02,89169
,21STCENMGM,EQ,        33.81,                    25809.00,762
,360ONE,EQ,      1089.20,               1285317300.60,1196484
,364D100926,TB,        98.66,                   197320.00,2000
,364D110227,TB,        95.00,                   114000.00,1200
,364D110626,TB,        99.75,                     9975.00,100
,364D160726,TB,        99.00,                   495004.00,5000
,3BBLACKBIO,EQ,      1113.50,                 21670801.70,19324
,3IINFOLTD,EQ,        17.40,                  1919278.11,110102
,3MINDIA,EQ,     32610.00,                 51320100.00,1573
,3PLAND,EQ,        31.85,                   152868.33,4827
,5PAISA,EQ,       324.75,                  8535846.90,26330
,603GS2029,GS,        99.32,                    39728.00,400
,610GS2031,GS,       106.00,                      106.00,1
,619GS2034,GS,        95.20,                 38080000.00,400000
,636GS2031,GS,        99.60,                   228809.00,2300
,63MOONS,EQ,       624.15,                 73703121.80,118264
,645GS2029,GS,       104.85,                      104.85,1
,654GS2032,GS,       100.50,                    15075.00,150
,664GS2035,GS,        99.40,                 39760000.00,400000
,667GS2050,GS,        93.20,                    37751.28,405
,668GS2040,GS,        97.00,                   334617.90,3400
,676GS2061,GS,        90.00,                  8579185.68,95520
,679GS2034,GS,        99.77,                     1097.47,11
,679GS2034A,GS,        96.06,                    19605.06,204
,68GS2060,GS,        91.50,                    19215.00,210
,690GS2065,GS,        91.25,                  1636747.69,17942
,694GS2036,GS,        99.20,                     9920.00,100
,695GS2061,GS,        93.30,                    32625.00,347
,698GR2054,GS,        93.10,                      748.70,8
,699GS2051,GS,        97.18,                  4071478.15,41861
,702GS2027,GS,        99.80,                   299420.00,3000
,702GS2031,GS,       102.85,                   255865.00,2500
,704GS2029,GS,       102.00,                   530186.00,5200
,706GS2028,GS,       101.73,                   142769.94,1406
,709GS2054,GS,        95.50,                  6379737.20,66803
,709GS2074,GS,        93.01,                  2476378.30,26602
,710GS2029,GS,       102.20,                   320199.48,3132
,716GS2050,GS,        97.79,                     9779.00,100
,717GS2030,GS,       101.85,                   509423.30,5001
,717TCHFL30,N0,     82000.00,                    82000.00,1
,718GS2033,GS,       103.00,                  4787079.29,46220
,718GS2037,GS,       102.82,                  2980835.00,29000
,71GS2034,GS,       102.00,                    10200.00,100
,720PFCL36,N6,      1021.00,                   141880.00,139
,723GJ27,SG,       100.00,                    10000.00,100
,723GS2039,GS,       100.00,                  1400000.00,14000
,724GS2055,GS,        97.64,                  3895601.60,39907
,725AP37,SG,        93.50,                    46750.00,500
,725GS2063,GS,        98.02,                  7707908.39,78529
,726GS2032,GS,       102.90,                   318990.00,3100
,730PFCL41,NC,       960.00,                     4800.00,5
