,09-Jun-2026
The Nifty witnessed an intraday movement of about 174.95 points.The closing index was 0.52 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 123202.80
, Traded Quantity (in Lakhs), 57339.61
, Number of Trades, 34717812
, Total Market Capitalisation (Rs. Crores), 45961148.73

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23123.00,     23259.05,     23279.40,     23104.45,     23242.10,119.10
,NIFTY50 EQL Wgt,     31747.75,     31933.25,     31940.70,     31752.10,     31895.10,147.35
,NIFTY100 EQL Wgt,     33215.15,     33397.10,     33585.70,     33347.60,     33545.20,330.05
,NIFTY100 LowVol30,     19113.15,     19196.75,     19251.90,     19152.40,     19223.30,110.15
,NIFTY Alpha 50,     51062.60,     51361.70,     52028.45,     51313.65,     51970.10,907.50
,NIFTY MIDCAP 150,     21926.45,     22054.00,     22241.55,     22042.95,     22216.25,289.80
,NIFTY SMLCAP 50,      8766.30,      8805.05,      8917.60,      8804.95,      8905.50,139.20
,NIFTY SMLCAP 250,     16748.90,     16820.65,     16997.45,     16820.40,     16977.45,228.55
,NIFTY MIDSML 400,     20027.60,     20133.70,     20311.00,     20129.40,     20295.20,267.60
,NIFTY200 QUALTY30,     19708.15,     19787.40,     19845.20,     19698.15,     19823.80,115.65
,Nifty FinSrv25 50,     27011.75,     27130.55,     27437.20,     27105.75,     27390.35,378.60
,NIFTY AlphaLowVol,     25205.00,     25324.80,     25468.60,     25277.00,     25432.65,227.65
,Nifty200Momentm30,     29576.50,     29778.75,     30148.50,     29725.40,     30103.65,527.15
,Nifty100ESGSecLdr,      3872.35,      3896.55,      3900.45,      3868.85,      3894.10,21.75
,NIFTY100 ESG,      4740.95,      4773.50,      4783.90,      4746.70,      4776.55,35.60
,NIFTY M150 QLTY50,     23275.95,     23393.50,     23576.55,     23379.75,     23549.30,273.35
,NIFTY INDIA MFG,     15479.95,     15567.70,     15639.80,     15536.40,     15619.80,139.85
,Nifty200 Alpha 30,     25151.75,     25284.05,     25589.75,     25262.45,     25557.40,405.65
,NiftyM150Momntm50,     61088.00,     61446.05,     62122.75,     61417.90,     62039.85,951.85
,Nifty50 USD,      8371.25,      8371.25,      8505.75,      8371.25,      8444.85,73.60
,Nifty IT,     28653.55,     28895.30,     28895.30,     28294.60,     28516.25,-137.30
,Nifty Next 50,     68975.40,     69351.10,     70052.00,     69311.90,     69945.85,970.45
,Nifty Bank,     54063.75,     54265.00,     55318.35,     54242.30,     55194.50,1130.75
,NIFTY MIDCAP 100,     59905.65,     60265.10,     60796.60,     60221.60,     60715.45,809.80
,Nifty 500,     22173.70,     22298.85,     22390.50,     22233.45,     22370.15,196.45
,Nifty 100,     24111.10,     24251.00,     24309.30,     24128.55,     24275.60,164.50
,Nifty Midcap 50,     17039.15,     17139.50,     17274.80,     17123.25,     17248.10,208.95
,Nifty Realty,       749.20,       750.95,       763.50,       750.85,       761.40,12.20
,Nifty Infra,      9087.55,      9158.15,      9158.30,      9079.60,      9122.35,34.80
,Nifty Energy,     39685.45,     39877.40,     39909.00,     39573.60,     39752.95,67.50
,Nifty FMCG,     48098.65,     48316.80,     48506.60,     48056.10,     48447.40,348.75
,Nifty MNC,     31231.20,     31357.45,     31508.10,     31283.35,     31472.60,241.40
,Nifty Pharma,     24147.65,     24208.15,     24416.95,     24171.55,     24290.30,142.65
,Nifty PSE,     10042.00,     10089.60,     10090.70,      9998.50,     10042.55,0.55
,Nifty PSU Bank,      8199.55,      8221.55,      8509.00,      8217.30,      8496.60,297.05
,Nifty Serv Sector,     29298.35,     29473.15,     29533.15,     29239.95,     29477.70,179.35
,Nifty Auto,     25681.80,     25937.20,     26115.45,     25807.95,     26025.65,343.85
,Nifty Metal,     12913.65,     12968.45,     13011.20,     12877.50,     12987.10,73.45
,Nifty Media,      1476.80,      1482.45,      1488.20,      1469.15,      1474.60,-2.20
,NIFTY SMLCAP 100,     17763.45,     17847.60,     18088.00,     17847.30,     18063.60,300.15
,Nifty 200,     13362.25,     13440.30,     13487.60,     13391.15,     13471.15,108.90
,Nifty Div Opps 50,      5760.40,      5789.20,      5800.55,      5750.10,      5795.20,34.80
,Nifty Commodities,      9942.15,      9990.85,      9992.70,      9929.10,      9973.30,31.15
,Nifty Consumption,     11083.50,     11163.65,     11168.80,     11088.50,     11146.10,62.60
,Nifty Fin Service,     24805.00,     24934.50,     25199.60,     24897.35,     25152.45,347.45
,Nifty50 Div Point,        53.34,        53.34,        53.34,        53.34,        53.34,0.00
,Nifty100 Liq 15,      6985.20,      7042.25,      7054.40,      6980.60,      7041.75,56.55
,Nifty CPSE,      6915.95,      6941.95,      6944.60,      6831.85,      6852.35,-63.60
,Nifty GrowSect 15,     10638.50,     10705.95,     10705.95,     10623.25,     10670.20,31.70
,Nifty50 PR 2x Lev,     11117.75,     11246.95,     11266.45,     11098.90,     11230.70,112.95
,Nifty50 PR 1x Inv,       228.05,       226.75,       228.25,       226.55,       226.90,-1.15
,Nifty50 TR 2x Lev,     16750.30,     16945.00,     16974.40,     16721.95,     16920.45,170.15
,Nifty50 TR 1x Inv,       186.10,       185.05,       186.30,       184.90,       185.20,-0.90
,Nifty50 Value 20,     11825.15,     11892.95,     11913.50,     11814.60,     11892.90,67.75
,Nifty Mid Liq 15,     16069.30,     16182.70,     16305.60,     16169.10,     16282.55,213.25
,Nifty Pvt Bank,     26122.40,     26247.10,     26615.40,     26217.15,     26549.80,427.40
,NIFTY100 Qualty30,      5414.45,      5442.00,      5459.85,      5424.60,      5454.80,40.35
,Nifty GS 8 13Yr,      2993.64,      2994.19,      3005.27,      2994.19,      3003.96,10.32
,Nifty GS 10Yr,      2617.87,      2618.37,      2628.07,      2618.37,      2626.57,8.70
,Nifty GS 10Yr Cln,       867.19,       867.19,       870.42,       867.18,       869.92,2.73
,Nifty GS 4 8Yr,      3283.27,      3283.83,      3297.94,      3283.83,      3295.66,12.39
,Nifty GS 11 15Yr,      3276.17,      3276.79,      3291.15,      3276.79,      3288.75,12.58
,Nifty GS 15YrPlus,      3474.24,      3474.96,      3492.89,      3474.96,      3490.16,15.92
,Nifty GS Compsite,      3076.77,      3077.34,      3090.12,      3077.34,      3088.32,11.55
,NIFTY HEALTHCARE,     15423.10,     15466.65,     15567.45,     15430.80,     15508.20,85.10
,NIFTY CONSR DURBL,     34934.60,     35022.80,     35237.35,     34767.20,     34975.05,40.45
,NIFTY OIL AND GAS,     10931.70,     10983.45,     11011.15,     10901.75,     10965.30,33.60
,NIFTY500 MULTICAP,     15641.80,     15726.65,     15812.95,     15700.30,     15800.50,158.70
,NIFTY LARGEMID250,     15904.30,     15996.70,     16081.00,     15972.80,     16065.40,161.10
,NIFTY MID SELECT,     13994.75,     14071.60,     14201.75,     14067.00,     14180.80,186.05
,NIFTY TOTAL MKT,     12496.35,     12566.90,     12622.95,     12533.75,     12612.15,115.80
,NIFTY MICROCAP250,     23425.45,     23558.00,     23897.30,     23553.20,     23861.60,436.15
,NIFTY IND DIGITAL,      7698.20,      7768.55,      7768.90,      7662.20,      7710.15,11.95
,Nifty Tata 25 Cap,     13866.00,     13937.35,     13949.35,     13789.90,     13853.45,-12.55
,Nifty MidSml Hlth,     47890.00,     48118.55,     48370.75,     47976.35,     48285.80,395.80
,Nifty Multi Mfg,     15812.60,     15894.75,     15977.20,     15867.65,     15962.00,149.40
,Nifty Multi Infra,     14038.45,     14133.50,     14134.15,     14053.40,     14111.20,72.75
,BHARATBOND-APR30,      1589.11,      1589.43,      1590.56,      1589.42,      1590.56,1.45
,BHARATBOND-APR31,      1443.11,      1443.39,      1445.03,      1443.39,      1445.03,1.92
,BHARATBOND-APR32,      1305.95,      1306.21,      1306.99,      1306.21,      1306.99,1.04
,BHARATBOND-APR33,      1266.41,      1266.67,      1266.67,      1266.67,      1266.67,0.26
,Nifty Ind Defence,      8977.30,      9035.55,      9146.65,      9005.15,      9130.45,153.15
,Nifty Ind Tourism,      7177.35,      7217.00,      7336.15,      7217.00,      7324.05,146.70
,Nifty Capital Mkt,      5222.30,      5257.15,      5317.50,      5251.90,      5306.35,84.05
,Nifty500Momentm50,     51521.05,     51920.05,     52450.15,     51810.90,     52392.45,871.40
,NiftyMS400 MQ 100,     49081.75,     49337.75,     49843.75,     49324.25,     49793.90,712.15
,NiftySml250MQ 100,     44044.65,     44240.40,     44747.25,     44219.45,     44678.95,634.30
,Nifty Top 10 EW,      8302.45,      8362.80,      8362.80,      8291.10,      8346.10,43.65
,Nifty AQL 30,     21825.20,     21918.90,     22081.60,     21881.15,     22056.70,231.50
,Nifty AQLV 30,     19504.45,     19596.00,     19683.30,     19548.85,     19657.60,153.15
,Nifty EV,      3001.95,      3025.40,      3052.00,      3015.90,      3048.40,46.45
,Nifty HighBeta 50,      4126.45,      4158.45,      4196.60,      4150.05,      4191.45,65.00
,Nifty New Consump,     10704.35,     10775.10,     10832.95,     10748.40,     10814.90,110.55
,Nifty Corp MAATR,     37812.40,     38120.85,     38122.85,     37866.15,     38058.10,245.70
,Nifty Low Vol 50,     23556.05,     23648.70,     23737.50,     23616.05,     23704.40,148.35
,Nifty Mobility,     21059.35,     21246.15,     21362.00,     21158.50,     21317.45,258.10
,Nifty Qlty LV 30,     15846.50,     15900.65,     16004.20,     15883.60,     15985.55,139.05
,Nifty Sml250 Q50,     24070.05,     24164.30,     24337.35,     24116.75,     24292.90,222.85
,Nifty Top 15 EW,      9310.75,      9385.95,      9404.25,      9319.05,      9389.75,79.00
,Nifty100 Alpha 30,     17571.15,     17699.85,     17809.35,     17614.65,     17779.40,208.25
,Nifty100 Enh ESG,      4773.35,      4806.30,      4816.75,      4779.05,      4809.30,35.95
,Nifty200 Value 30,     15190.00,     15264.60,     15380.60,     15213.50,     15356.60,166.60
,Nifty500 EW,     14050.45,     14119.65,     14243.30,     14118.25,     14231.55,181.10
,Nifty Multi MQ 50,     40966.00,     41221.60,     41588.75,     41141.35,     41547.25,581.25
,Nifty500 Value 50,     16273.15,     16351.25,     16448.85,     16297.90,     16428.45,155.30
,Nifty Top 20 EW,      8282.10,      8339.15,      8339.15,      8265.00,      8309.40,27.30
,Nifty CoreHousing,     14556.75,     14606.25,     14779.30,     14603.50,     14759.50,202.75
,Nifty FinSerExBnk,     29615.60,     29820.40,     30125.50,     29750.80,     30091.80,476.20
,Nifty Housing,     11623.80,     11685.80,     11737.45,     11655.45,     11716.70,92.90
,Nifty IPO,      2120.20,      2133.75,      2164.70,      2132.70,      2161.35,41.15
,Nifty MS Fin Serv,     21172.30,     21288.30,     21652.55,     21283.00,     21616.30,444.00
,Nifty MS Ind Cons,     17311.60,     17407.00,     17495.45,     17377.75,     17466.35,154.75
,Nifty MS IT Telcm,      9423.00,      9512.35,      9519.85,      9335.65,      9399.55,-23.45
,Nifty NonCyc Cons,     14379.45,     14455.30,     14495.60,     14382.80,     14471.90,92.45
,Nifty Rural,     14702.55,     14808.55,     14855.30,     14737.55,     14826.90,124.35
,Nifty Shariah 25,      7653.15,      7691.85,      7692.85,      7653.90,      7682.10,28.95
,Nifty Trans Logis,     23350.00,     23560.55,     23683.00,     23458.00,     23631.95,281.95
,Nifty50 Shariah,      4240.40,      4260.35,      4260.90,      4223.95,      4241.80,1.40
,Nifty500 LMS Eql,     17436.05,     17528.45,     17645.20,     17518.50,     17632.15,196.10
,Nifty500 Shariah,      6777.50,      6810.50,      6826.35,      6793.50,      6820.25,42.75
,Nifty500 Qlty50,     19160.45,     19260.15,     19385.35,     19239.15,     19361.60,201.15
,Nifty500 LowVol50,     21477.55,     21604.20,     21647.90,     21531.05,     21622.60,145.05
,Nifty500 MQVLv50,     30071.15,     30204.30,     30550.10,     30183.80,     30516.75,445.60
,Nifty500 Flexicap,      9499.80,      9557.90,      9572.10,      9497.35,      9562.75,62.95
,Nifty TMMQ 50,     42982.40,     43279.55,     43587.95,     43167.65,     43541.60,559.20
