,01-Feb-2026
The Nifty witnessed an intraday movement of about 869.15 points.The closing index was 1.96 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 116984.25
, Traded Quantity (in Lakhs), 53082.33
, Number of Trades, 36659216
, Total Market Capitalisation (Rs. Crores), 44874409.45

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,9SCL26BA,NA,      1028.00,                    19532.00,19
,9SCL27,N2,      1000.20,                    10002.00,10
,A2ZINFRA,EQ,        13.95,                  2746393.19,194979
,AAATECH,BE,       101.79,                   992913.46,9788
,AADHARHFC,EQ,       480.95,                222509751.80,463545
,AAKAAR,SM,        53.35,                    85360.00,1600
,AAKASH,EQ,         7.90,                   845834.41,105502
,AAREYDRUGS,EQ,        64.29,                  4749258.22,72904
,AARON,EQ,       154.93,                  1608082.72,10307
,AARTECH,EQ,        45.47,                  1289553.29,27988
,AARTIDRUGS,EQ,       381.15,                 30724630.80,79758
,AARTIIND,EQ,       370.70,                150547288.05,405994
,AARTIPHARM,EQ,       736.80,                 75857370.30,101314
,AARTISURF,EQ,       409.60,                  3773264.50,9203
,AARTISURF,P1,       241.90,                    24159.90,100
,AARVI,EQ,       132.63,                  5029109.78,37900
,AATMAJ,SM,        21.95,                    85100.00,4000
,AAVAS,EQ,      1447.00,                 62139407.10,42601
,ABAN,BE,        21.54,                  1287301.78,60231
,ABBOTINDIA,EQ,     27245.00,                 49186770.00,1799
,ABCAPITAL,EQ,       329.20,               1343926977.75,4045667
,ABCOTS,EQ,       427.15,                  1206239.15,2838
,ABDL,EQ,       491.30,                170111942.70,347623
,ABFRL,EQ,        64.78,                142790564.15,2167026
,ABGSEC,EQ,       111.43,                   165814.29,1481
