,19-Aug-2026
The Nifty witnessed an intraday movement of about 147.2 points.The closing index was 0.32 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 110315.23
, Traded Quantity (in Lakhs), 43676.75
, Number of Trades, 35203386
, Total Market Capitalisation (Rs. Crores), 48830755.64

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24154.90,     24152.05,     24172.85,     24025.65,     24078.30,-76.60
,NIFTY50 EQL Wgt,     33012.25,     33014.10,     33028.20,     32872.70,     32949.35,-62.90
,NIFTY100 EQL Wgt,     35118.10,     35108.30,     35114.60,     34912.30,     34984.70,-133.40
,NIFTY100 LowVol30,     20210.20,     20214.35,     20222.80,     20133.55,     20183.70,-26.50
,NIFTY Alpha 50,     56454.35,     56369.45,     56373.65,     55685.30,     55776.95,-677.40
,NIFTY MIDCAP 150,     23364.90,     23383.00,     23391.60,     23249.40,     23305.60,-59.30
,NIFTY SMLCAP 50,      9893.45,      9887.40,      9893.95,      9824.70,      9845.60,-47.85
,NIFTY SMLCAP 250,     18346.75,     18363.95,     18371.75,     18214.20,     18232.00,-114.75
,NIFTY MIDSML 400,     21543.40,     21561.30,     21569.30,     21433.45,     21461.25,-82.15
,NIFTY200 QUALTY30,     20557.50,     20565.25,     20594.40,     20432.15,     20499.70,-57.80
,Nifty FinSrv25 50,     28428.40,     28425.25,     28454.55,     28239.05,     28320.50,-107.90
,NIFTY AlphaLowVol,     27220.85,     27197.90,     27207.05,     27109.60,     27161.40,-59.45
,Nifty200Momentm30,     31119.25,     31042.80,     31049.45,     30657.85,     30781.15,-338.10
,Nifty100ESGSecLdr,      4066.55,      4065.30,      4068.70,      4041.50,      4048.65,-17.90
,NIFTY100 ESG,      5044.20,      5045.85,      5049.05,      5019.55,      5028.85,-15.35
,NIFTY M150 QLTY50,     24689.25,     24720.80,     24723.30,     24596.30,     24660.05,-29.20
,NIFTY INDIA MFG,     16553.40,     16525.30,     16535.80,     16417.00,     16474.40,-79.00
,Nifty200 Alpha 30,     26760.25,     26712.90,     26718.70,     26376.05,     26478.45,-281.80
,NiftyM150Momntm50,     64137.10,     64090.60,     64103.85,     63465.10,     63655.70,-481.40
,Nifty50 USD,      8747.45,      8747.45,      8748.45,      8581.70,      8714.35,-33.10
,Nifty IT,     30213.45,     30461.10,     30659.80,     30165.00,     30433.05,219.60
,Nifty Next 50,     74308.90,     74264.60,     74280.05,     73752.10,     73900.65,-408.25
,Nifty Bank,     57262.40,     57260.65,     57356.85,     57001.75,     57239.75,-22.65
,NIFTY MIDCAP 100,     63539.40,     63582.10,     63593.00,     63198.40,     63408.75,-130.65
,Nifty 500,     23472.40,     23475.35,     23488.25,     23348.30,     23386.20,-86.20
,Nifty 100,     25333.65,     25328.40,     25345.70,     25192.30,     25242.25,-91.40
,Nifty Midcap 50,     18216.80,     18236.80,     18242.65,     18148.85,     18220.70,3.90
,Nifty Realty,       895.80,       897.65,       898.85,       886.55,       895.35,-0.45
,Nifty Infra,      9376.55,      9360.60,      9368.75,      9286.40,      9305.55,-71.00
,Nifty Energy,     38578.85,     38583.50,     38588.30,     38023.05,     38124.45,-454.40
,Nifty FMCG,     47734.80,     47746.60,     47950.70,     47344.75,     47473.90,-260.90
,Nifty MNC,     33339.55,     33334.50,     33353.30,     33002.25,     33072.90,-266.65
,Nifty Pharma,     26361.90,     26337.90,     26434.35,     26205.40,     26313.80,-48.10
,Nifty PSE,      9838.50,      9838.95,      9841.75,      9724.35,      9750.85,-87.65
,Nifty PSU Bank,      8618.50,      8621.00,      8651.70,      8579.90,      8617.65,-0.85
,Nifty Serv Sector,     30759.75,     30776.20,     30810.45,     30592.30,     30682.90,-76.85
,Nifty Auto,     29264.55,     29224.10,     29317.00,     29076.70,     29185.40,-79.15
,Nifty Metal,     13025.30,     12980.20,     13023.25,     12907.85,     13023.25,-2.05
,Nifty Media,      1602.20,      1600.95,      1608.80,      1583.40,      1587.65,-14.55
,NIFTY SMLCAP 100,     19808.85,     19809.40,     19820.20,     19678.65,     19707.15,-101.70
,Nifty 200,     14066.65,     14066.25,     14073.90,     13991.50,     14020.30,-46.35
,Nifty Div Opps 50,      5865.30,      5871.40,      5877.15,      5832.65,      5848.55,-16.75
,Nifty Commodities,      9814.95,      9806.90,      9807.60,      9726.35,      9755.15,-59.80
,Nifty Consumption,     12004.70,     11990.45,     12016.15,     11969.65,     11986.85,-17.85
,Nifty Fin Service,     26108.00,     26106.65,     26129.55,     25936.15,     26013.00,-95.00
,Nifty50 Div Point,       189.56,       189.56,       189.56,       189.56,       189.56,0.00
,Nifty100 Liq 15,      7635.85,      7629.30,      7632.35,      7599.60,      7607.80,-28.05
,Nifty CPSE,      6466.05,      6469.25,      6473.35,      6383.00,      6405.15,-60.90
,Nifty GrowSect 15,     11506.80,     11528.80,     11554.45,     11486.20,     11520.90,14.10
,Nifty50 PR 2x Lev,     11981.85,     11977.35,     11992.15,     11852.40,     11904.20,-77.65
,Nifty50 PR 1x Inv,       219.95,       220.00,       221.15,       219.90,       220.70,0.75
,Nifty50 TR 2x Lev,     18256.80,     18250.00,     18272.55,     18059.55,     18138.50,-118.30
,Nifty50 TR 1x Inv,       178.50,       178.55,       179.45,       178.40,       179.05,0.55
,Nifty50 Value 20,     11849.50,     11859.80,     11873.90,     11767.25,     11800.20,-49.30
,Nifty Mid Liq 15,     17112.15,     17146.50,     17198.10,     17070.50,     17153.00,40.85
,Nifty Pvt Bank,     27247.90,     27250.50,     27309.40,     27092.25,     27207.70,-40.20
,NIFTY100 Qualty30,      5695.95,      5701.20,      5707.15,      5660.70,      5676.35,-19.60
,Nifty GS 8 13Yr,      3056.76,      3057.32,      3061.55,      3057.16,      3059.03,2.27
,Nifty GS 10Yr,      2678.79,      2679.29,      2681.59,      2677.68,      2678.72,-0.07
,Nifty GS 10Yr Cln,       875.75,       875.75,       876.52,       875.22,       875.56,-0.19
,Nifty GS 4 8Yr,      3343.01,      3343.62,      3347.99,      3343.62,      3345.43,2.42
,Nifty GS 11 15Yr,      3387.95,      3388.59,      3390.89,      3387.60,      3388.31,0.36
,Nifty GS 15YrPlus,      3590.93,      3591.66,      3595.26,      3587.17,      3588.65,-2.28
,Nifty GS Compsite,      3152.87,      3153.46,      3156.26,      3153.06,      3153.72,0.85
,NIFTY HEALTHCARE,     16463.70,     16459.85,     16500.25,     16363.25,     16412.80,-50.90
,NIFTY CONSR DURBL,     40264.70,     40253.85,     40280.30,     39973.05,     40276.55,11.85
,NIFTY OIL AND GAS,     11231.15,     11253.70,     11274.55,     11143.95,     11176.90,-54.25
,NIFTY500 MULTICAP,     16667.30,     16672.80,     16680.95,     16578.15,     16600.50,-66.80
,NIFTY LARGEMID250,     16828.65,     16833.45,     16841.65,     16745.00,     16777.00,-51.65
,NIFTY MID SELECT,     14840.75,     14849.80,     14885.05,     14785.75,     14867.90,27.15
,NIFTY TOTAL MKT,     13261.75,     13263.45,     13270.65,     13190.90,     13211.75,-50.00
,NIFTY MICROCAP250,     26286.65,     26290.75,     26302.45,     26103.55,     26131.85,-154.80
,NIFTY IND DIGITAL,      8626.15,      8662.30,      8695.90,      8632.65,      8682.75,56.60
,Nifty Tata 25 Cap,     14520.90,     14515.25,     14543.50,     14452.90,     14543.50,22.60
,Nifty MidSml Hlth,     52232.45,     52178.55,     52271.80,     51687.00,     51772.70,-459.75
,Nifty Multi Mfg,     17023.50,     17003.45,     17013.00,     16900.35,     16943.90,-79.60
,Nifty Multi Infra,     14701.25,     14694.00,     14701.40,     14574.05,     14602.40,-98.85
,BHARATBOND-APR30,      1612.28,      1612.61,      1612.61,      1612.52,      1612.52,0.24
,BHARATBOND-APR31,      1466.42,      1466.70,      1466.70,      1466.20,      1466.20,-0.22
,BHARATBOND-APR32,      1332.90,      1333.16,      1333.16,      1333.14,      1333.14,0.24
,BHARATBOND-APR33,      1292.83,      1293.08,      1293.08,      1293.08,      1293.08,0.25
,Nifty Ind Defence,      9968.25,      9955.75,      9972.60,      9787.65,      9819.45,-148.80
,Nifty Ind Tourism,      8006.20,      7995.55,      8028.70,      7973.90,      8013.00,6.80
,Nifty Capital Mkt,      5315.80,      5324.10,      5344.05,      5290.15,      5327.40,11.60
,Nifty500Momentm50,     55091.50,     55016.55,     55016.55,     54309.50,     54442.10,-649.40
,NiftyMS400 MQ 100,     52031.75,     52060.95,     52069.35,     51603.45,     51719.05,-312.70
,NiftySml250MQ 100,     48841.95,     48938.15,     48980.30,     48476.80,     48548.25,-293.70
,Nifty Top 10 EW,      8560.35,      8568.90,      8585.85,      8510.60,      8532.45,-27.90
,Nifty AQL 30,     23002.50,     22984.55,     23007.20,     22855.00,     22909.10,-93.40
,Nifty AQLV 30,     20246.85,     20231.05,     20247.05,     20123.25,     20178.35,-68.50
,Nifty EV,      3388.30,      3389.30,      3391.65,      3357.35,      3363.30,-25.00
,Nifty HighBeta 50,      4497.75,      4499.45,      4499.80,      4465.20,      4488.45,-9.30
,Nifty New Consump,     12134.15,     12131.75,     12174.15,     12103.65,     12154.90,20.75
,Nifty Corp MAATR,     39359.85,     39309.00,     39345.85,     39072.70,     39198.60,-161.25
,Nifty Low Vol 50,     24626.20,     24635.05,     24643.45,     24521.50,     24583.05,-43.15
,Nifty Mobility,     23780.65,     23768.20,     23798.30,     23701.45,     23762.25,-18.40
,Nifty Qlty LV 30,     16677.40,     16685.10,     16706.90,     16596.10,     16637.40,-40.00
,Nifty Sml250 Q50,     25762.85,     25804.00,     25818.75,     25593.00,     25629.15,-133.70
,Nifty Top 15 EW,      9813.65,      9817.15,      9830.30,      9755.15,      9774.95,-38.70
,Nifty100 Alpha 30,     18346.55,     18314.85,     18325.25,     18154.00,     18221.15,-125.40
,Nifty100 Enh ESG,      5077.95,      5079.60,      5082.80,      5053.00,      5062.45,-15.50
