,09-Sep-2026
The Nifty witnessed an intraday movement of about 140.05 points.The closing index was 0.86 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 121444.96
, Traded Quantity (in Lakhs), 54032.28
, Number of Trades, 39041902
, Total Market Capitalisation (Rs. Crores), 48375086.57

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty MidSml Hlth,     52743.95,     52723.65,     53054.05,     52405.40,     52565.85,-178.10
,Nifty Multi Mfg,     16776.40,     16746.40,     16785.15,     16691.50,     16709.50,-66.90
,Nifty Multi Infra,     14391.00,     14351.60,     14448.15,     14344.55,     14370.10,-20.90
,BHARATBOND-APR30,      1613.20,      1613.53,      1613.53,      1613.40,      1613.40,0.20
,BHARATBOND-APR31,      1462.92,      1463.20,      1463.21,      1463.11,      1463.11,0.19
,BHARATBOND-APR32,      1326.41,      1326.67,      1326.67,      1325.76,      1325.76,-0.65
,BHARATBOND-APR33,      1284.91,      1285.17,      1285.17,      1284.83,      1284.83,-0.08
,Nifty Ind Defence,      9998.70,     10006.00,     10067.20,      9876.95,      9892.10,-106.60
,Nifty Ind Tourism,      7790.30,      7756.75,      7805.95,      7745.65,      7787.65,-2.65
,Nifty Capital Mkt,      5430.90,      5401.80,      5406.25,      5344.15,      5363.40,-67.50
,Nifty500Momentm50,     55459.40,     55384.05,     55748.85,     55357.25,     55604.50,145.10
,NiftyMS400 MQ 100,     51851.65,     51693.75,     51793.00,     51353.65,     51459.65,-392.00
,NiftySml250MQ 100,     49505.80,     49529.10,     49647.10,     49331.90,     49368.25,-137.55
,Nifty Top 10 EW,      8458.55,      8401.00,      8406.95,      8324.30,      8324.30,-134.25
,Nifty AQL 30,     22451.20,     22395.55,     22437.40,     22297.15,     22335.40,-115.80
,Nifty AQLV 30,     19847.75,     19810.35,     19850.50,     19759.70,     19776.05,-71.70
,Nifty EV,      3215.40,      3203.45,      3207.45,      3188.75,      3198.10,-17.30
,Nifty HighBeta 50,      4433.80,      4421.50,      4439.00,      4406.05,      4411.80,-22.00
,Nifty New Consump,     11921.45,     11882.50,     11911.50,     11832.80,     11860.55,-60.90
,Nifty Corp MAATR,     38303.65,     38171.60,     38497.55,     38079.45,     38366.80,63.15
,Nifty Low Vol 50,     24060.45,     23972.65,     23983.80,     23808.35,     23830.70,-229.75
,Nifty Mobility,     23045.60,     22945.55,     23078.25,     22868.15,     23007.40,-38.20
,Nifty Qlty LV 30,     16293.55,     16232.40,     16252.55,     16107.90,     16119.05,-174.50
,Nifty Sml250 Q50,     25319.50,     25279.05,     25288.65,     25138.05,     25167.95,-151.55
,Nifty Top 15 EW,      9558.90,      9495.25,      9500.85,      9429.95,      9429.95,-128.95
,Nifty100 Alpha 30,     17936.45,     17890.50,     18182.50,     17863.35,     18101.65,165.20
,Nifty100 Enh ESG,      4940.30,      4913.00,      4924.95,      4899.50,      4905.70,-34.60
,Nifty200 Value 30,     14697.75,     14664.75,     14791.70,     14649.95,     14718.80,21.05
,Nifty500 EW,     14973.30,     14953.45,     14964.65,     14902.20,     14912.15,-61.15
,Nifty Multi MQ 50,     41823.50,     41761.35,     41931.05,     41653.65,     41802.40,-21.10
,Nifty500 Value 50,     15882.55,     15852.95,     15979.35,     15839.05,     15906.20,23.65
,Nifty Top 20 EW,      8690.55,      8642.35,      8651.25,      8586.70,      8586.70,-103.85
,Nifty CoreHousing,     15206.95,     15173.45,     15213.55,     15036.00,     15065.65,-141.30
,Nifty FinSerExBnk,     31848.80,     31685.40,     31800.15,     31526.60,     31582.85,-265.95
,Nifty Housing,     11630.60,     11604.45,     11693.95,     11601.25,     11623.05,-7.55
,Nifty IPO,      2439.80,      2437.35,      2438.00,      2424.75,      2432.20,-7.60
,Nifty MS Fin Serv,     22702.75,     22576.90,     22676.95,     22523.50,     22578.20,-124.55
,Nifty MS Ind Cons,     18412.45,     18356.25,     18378.25,     18238.95,     18280.40,-132.05
,Nifty MS IT Telcm,     10161.30,      9999.95,     10044.60,      9908.25,      9979.70,-181.60
,Nifty NonCyc Cons,     14891.65,     14851.30,     14870.15,     14768.10,     14810.45,-81.20
,Nifty Rural,     15010.80,     14947.45,     14987.45,     14911.50,     14923.55,-87.25
,Nifty Shariah 25,      7785.80,      7720.30,      7726.00,      7670.10,      7681.85,-103.95
,Nifty Trans Logis,     25678.85,     25574.65,     25699.00,     25465.15,     25631.75,-47.10
,Nifty50 Shariah,      4145.85,      4117.40,      4119.70,      4076.60,      4084.00,-61.85
,Nifty500 LMS Eql,     18525.25,     18472.70,     18492.30,     18416.55,     18422.65,-102.60
,Nifty500 Shariah,      6902.00,      6871.85,      6873.10,      6839.35,      6847.70,-54.30
,Nifty500 Qlty50,     19587.00,     19513.40,     19513.70,     19343.45,     19381.70,-205.30
,Nifty500 LowVol50,     21822.25,     21749.50,     21770.55,     21670.15,     21696.70,-125.55
,Nifty500 MQVLv50,     30184.75,     30118.70,     30202.95,     30068.50,     30113.10,-71.65
,Nifty500 Flexicap,      9879.05,      9797.90,      9802.80,      9716.25,      9729.55,-149.50
,Nifty TMMQ 50,     44823.20,     44776.70,     44956.70,     44606.20,     44788.55,-34.65
,Nifty FPI 150,      1542.20,      1534.90,      1539.20,      1531.70,      1532.40,-9.80
,Nifty SME Emerge,     14894.65,     14911.35,     15045.65,     14906.25,     15024.75,130.10
,Nifty Internet,      1461.50,      1457.75,      1469.35,      1452.45,      1466.35,4.85
,Nifty Chemicals,     30167.10,     30125.60,     30179.40,     30014.05,     30097.25,-69.85
,Nifty Waves,      1881.50,      1882.95,      1884.45,      1867.95,      1870.75,-10.75
,Nifty InfraLog,     11974.05,     11953.40,     12034.45,     11949.15,     11973.45,-0.60
,Nifty500 Health,     21806.10,     21801.15,     21939.60,     21724.65,     21763.10,-43.00
,Nifty RailwaysPSU,      2732.75,      2730.20,      2752.05,      2726.10,      2731.90,-0.85
,NiftyConglomerate,     15014.70,     14983.15,     15096.10,     14964.85,     15035.65,20.95
,Nifty MidSmall 50 50,     20987.20,     20944.90,     20963.15,     20869.15,     20888.15,-99.05
,Nifty Cement,     14347.35,     14341.05,     14365.45,     14258.35,     14297.65,-49.70
,Nifty Smallcap 500,     21188.90,     21184.50,     21203.80,     21085.15,     21095.45,-93.45
,Nifty REITs Realty,      1935.25,      1931.15,      1932.15,      1915.00,      1916.15,-19.10
,India VIX,11.2325,11.2325,12.0500,10.5450,11.9200,0.6875

,ADVANCES,1583
,DECLINES,2196
,UNCHANGED,101

,Total securities that have hit their price bands today,271

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,GRAPHITE,EQ,       734.25,       844.65,15.04,3060.96
,HDFCBANK,EQ,       703.00,       687.10,-2.26,2716.62
,COFORGE,EQ,      1950.00,      1845.00,-5.38,1996.15
,ICICIBANK,EQ,      1399.40,      1389.10,-0.74,1981.77
,ADANIENT,EQ,      2953.10,      3104.70,5.13,1640.67
,WHEELS,EQ,      2106.40,      2400.60,13.97,1562.97
,RELIANCE,EQ,      1294.90,      1279.00,-1.23,1562.80
,ANTELOPUS,EQ,      1099.15,      1169.40,6.39,1546.50
,MVELECTRO,EQ,       883.25,       917.50,3.88,1520.86
,BSE,EQ,      3394.00,      3289.80,-3.07,1436.96
,PAYTM,EQ,      1670.00,      1751.50,4.88,1432.40
,INFY,EQ,      1082.00,      1035.00,-4.34,1404.84
,IFCI,EQ,        92.61,        88.96,-3.94,1401.88
,CHENNPETRO,EQ,      1457.80,      1604.40,10.06,1315.66
,MOLBIO,EQ,      1117.50,      1257.90,12.56,1178.50
,LT,EQ,      3946.10,      3922.60,-0.60,1175.33
,DLF,EQ,       675.10,       655.10,-2.96,1133.60
,BHARTIARTL,EQ,      1844.00,      1814.70,-1.59,1016.56
,COALINDIA,EQ,       420.25,       431.00,2.56,985.54
,ADANIPORTS,EQ,      1710.00,      1775.00,3.80,970.94
,BAJFINANCE,EQ,      1054.10,      1039.30,-1.40,968.38
,PCJEWELLER,EQ,        13.52,        13.87,2.59,963.74
,MRPL,EQ,       172.96,       184.46,6.65,866.15
,TATASTEEL,EQ,       184.15,       188.75,2.50,862.71
,HAL,EQ,      5031.10,      5000.50,-0.61,842.75

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ADANIENT,EQ,      3104.70,      2953.10,5.13
,MAXHEALTH,EQ,      1037.50,       993.00,4.48
,ADANIPORTS,EQ,      1775.00,      1710.00,3.80
,COALINDIA,EQ,       431.00,       420.25,2.56
,TATASTEEL,EQ,       188.75,       184.15,2.50

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,INFY,EQ,      1035.00,      1082.00,-4.34
,HDFCLIFE,EQ,       514.00,       533.80,-3.71
,HCLTECH,EQ,      1229.80,      1277.00,-3.70
,TECHM,EQ,      1508.00,      1559.00,-3.27
,WIPRO,EQ,       167.00,       171.50,-2.62

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,1003IIFL29,NC,      1010.00,                    25250.00,25
,1003ISFL28,N4,      1019.44,                    31602.64,31
,1003SCL30A,NV,       754.40,                    36211.50,48
,1015ECL29,NR,      1018.00,                   732153.80,718
,1015SCL28,NR,       999.00,                   199800.00,200
,1025SCL35A,N1,      1011.00,                    41451.00,41
,1025UCL26A,N1,       999.00,                    11988.00,12
,1025UCL27A,NG,      1000.00,                     8000.00,8
,1050UCL28,NH,      1019.00,                   174248.56,171
,105IIFL29,N7,      1055.00,                    68575.00,65
,1060ECL29,NS,      1074.90,                     5374.50,5
,1065NFL27,NC,      1023.00,                     3047.16,3
,1075SCL33A,N2,       984.00,                    24600.00,25
,1075WCA28,N0,      9811.00,                    19622.00,2
,10IIFL28,N4,      1007.99,                   438630.56,436
,10ISFL26,N3,      1068.00,                     1068.00,1
,1150AFIL28,N0,      9844.49,                     9844.49,1
,115VCCL31A,N0,      9899.15,                    98991.50,10
,125VCCL31,N0,     97000.00,                   388000.00,4
,12AFIL27,N0,      9380.00,                   126050.16,13
,12AFIL28,N0,      9931.00,                   246091.74,25
,12VCCL29B,N0,     98900.00,                    98900.00,1
,12VPT28,N0,      9920.00,                    29769.50,3
,182D180926,TB,        99.80,                   578840.00,5800
,20MICRONS,EQ,       218.06,                 17080632.97,78133
,21STCENMGM,EQ,        38.80,                    57064.99,1472
,360ONE,EQ,      1087.40,                957181146.90,869898
,364D060527,TB,        95.39,                 16473853.00,172700
,364D080727,TB,        94.37,                    37748.00,400
,364D100627,TB,        94.83,                  2427648.00,25600
,364D110327,TB,        96.32,                  5297600.00,55000
,364D170627,TB,        94.71,                  3731574.00,39400
,364D240627,TB,        94.60,                  7076080.00,74800
,364D250227,TB,        96.80,                    19347.00,200
,3BBLACKBIO,EQ,      1476.10,                 13512663.80,9173
,3IINFOLTD,BE,        22.50,                  3393068.65,150908
,3MINDIA,EQ,     33025.00,                 41969285.00,1275
,3PLAND,EQ,        32.25,                    61093.60,1886
,574GS2026,GS,       101.21,                      101.21,1
,5PAISA,EQ,       334.30,                 18632776.30,55842
,610GS2031,GS,        99.99,                       99.99,1
,620GS2029,GS,       100.00,                    80000.00,800
,633GS2035,GS,        99.00,                   395408.00,3994
,636GS2031,GS,        99.00,                    78512.78,793
,63MOONS,EQ,       865.05,                559437264.80,645891
,648GS2035,GS,       101.20,                   559663.20,5601
,654GS2032,GS,       100.25,                  1503850.00,15001
,667GS2050,GS,        92.60,                    92600.00,1000
,668GS2040,GS,        97.98,                   244960.00,2500
,676GS2061,GS,        90.23,                  4207321.25,46636
,679GS2031,GS,       101.00,                    50500.00,500
,679GS2034A,GS,        99.99,                       99.99,1
,683WB31A,SG,        97.95,                    39180.00,400
,690GS2065,GS,        93.39,                   229080.33,2453
,692GS2039,GS,        99.01,                    39604.00,400
,694GS2036,GS,       103.08,                    21575.88,211
,695GS2061,GS,        93.89,                   502957.73,5357
,695KA28,SG,        99.00,                     9900.00,100
,697GR2034,GS,        98.00,                      980.00,10
,698GR2054,GS,        94.50,                     4725.00,50
,699GS2051,GS,        96.30,                   192350.00,2000
,702PN30,SG,        97.00,                   135800.00,1400
,704GS2029,GS,       101.19,                   693766.00,6800
,706GS2028,GS,       103.60,                    10360.00,100
,706GS2041,GS,       100.20,                    59346.47,589
,706GS2046,GS,       101.00,                  1053359.00,10479
,709GS2054,GS,        95.15,                   274641.75,2886
,709GS2074,GS,        95.30,                   534608.35,5613
,710GS2029,GS,       104.10,                   634276.00,6101
,717GS2030,GS,       103.55,                   204388.22,1974
,718GS2037,GS,       101.99,                  4853196.82,47545
,723GS2039,GS,       104.58,                    20916.00,200
,724GS2055,GS,        96.74,                  3795221.78,39200
,725GS2063,GS,        96.85,                 10671718.84,110181
,726GS2032,GS,       102.65,                 17725895.10,171960
,726GS2033,GS,       103.20,                   610442.70,5919
,726MH30,SG,       100.00,                    10000.00,100
,733GS2026,GS,       102.31,                    30555.00,300
,734GS2064,GS,        98.76,                  2423565.74,24510
,734IRFC28,N4,      1089.00,                  1008414.05,926
,735NHAI31,N9,      1110.00,                   835000.00,750
,736GS2052,GS,       102.50,                  1537330.00,15000
,737GS2028,GS,       104.21,                    10421.00,100
,737NTPC35C,NA,      1372.00,                    48020.00,35
,738GS2027,GS,       102.64,                 26787724.24,261569
,738REC27TF,N2,      1075.00,                    10750.00,10
,73GS2053,GS,        98.81,                  1025136.20,10369
,741GS2036,GS,       104.70,                   554739.11,5306
,743GJ27,SG,       101.00,                    20106.00,200
,743GS2076,GS,        98.98,                  6822329.88,68863
,744TS53,SG,        91.10,                     9110.00,100
,745AP42,SG,        98.00,                     9800.00,100
,745TS53,SG,        95.00,                    85500.00,900
,746GS2073,GS,       101.99,                      203.98,2
,746UP34,SG,        94.08,                    18816.00,200
,749OR36,SG,        96.64,                     9664.00,100
,74GS2035,GS,       103.40,                   124080.00,1200
,74GS2062,GS,       102.25,                     3284.00,32
,750GS2056,GS,       103.00,                   205695.60,2002
,750IRFC35,NK,      1213.00,                   838183.00,691
,751HUDCO28,N5,      1067.00,                   266750.00,250
,753IRFC30,NJ,      1140.99,                     1140.99,1
,754GS2036,GS,       106.14,                 49465370.09,465988
,757MH31,SG,        96.04,                     9604.00,100
,75GS2034,GS,       103.93,                  3095339.50,30150
,764AP31,SG,       100.00,                    10000.00,100
,764HUDCO31,N8,      1118.15,                     8954.45,8
,764NABAR31,N2,      1118.77,                  1772972.45,1590
,769HUDCO31,N9,      1134.00,                  1125448.00,993
,769IGT28,NH,      1015.55,                    50777.50,50
,769NHAI31,NE,      1158.90,                  2152417.40,1860
,769TN33,SG,        99.68,                     9968.00,100
,76NHAI31,NA,      1108.91,                   664497.33,599
,771GS2066,GS,       103.35,                  4024223.87,38959
,771UP33,SG,        96.40,                     9640.00,100
,773BR39,SG,        93.10,                     9310.00,100
,773CG31,SG,        97.85,                     9785.00,100
,774IREDA31,N7,      1125.00,                   314120.50,279
,777HP49,SG,        99.00,                    19800.00,200
,779PN38,SG,        99.70,                     9970.00,100
,783HR32,SG,       102.61,                    61566.00,600
,794TN32,SG,       100.00,                   250005.00,2500
,795GS2032,GS,       105.00,                     5250.00,50
,797IGT31,NL,      1005.00,                     3015.00,3
,79NHIT35,N1,       312.00,                      312.00,1
,79NHIT40,N2,       314.00,                    43604.00,140
,79NHIT47,N3,       415.11,                    14926.88,36
,7PFCL31,N3,      1000.05,                     4000.20,4
,810IRFC27,N2,      1082.65,                   881207.83,814
,820IIFL27,N9,       997.00,                   416706.00,419
,824GS2027,GS,       101.65,                   192167.15,1891
,824GS2033,GS,       111.35,                      111.35,1
,82HUDCO27,N2,      1057.72,                  1586713.00,1500
,82IGT31,NJ,      1036.00,                   131572.00,127
,830NHAI27,N2,      1086.99,                  1670389.62,1538
,837IIFL28,Y4,       982.20,                     9822.00,10
,840IRFC29,N8,      1100.00,                     7717.55,7
,842IIFL26,NL,       999.94,                  4882934.98,4883
,860AEL28,NH,      1040.00,                    84180.00,81
,862AEL31,NM,      1025.00,                    30750.00,30
,863IRFC29,NC,      1159.90,                   993305.00,860
,865IFL28,NZ,       984.01,                   236268.85,240
,865IHFL27,N1,       985.00,                   100543.00,102
,865IIFL28,NS,       988.00,                   595595.10,600
,865IIFL31,Y6,       980.00,                   392575.00,400
,865IRFC29,NA,      1109.95,                   345347.00,310
,865LTF26,NN,      1061.00,                   376859.95,355
,865SCL26,N8,      1000.01,                    28000.28,28
,865TCAPS27,N8,      1018.00,                   223580.02,220
,871REC28,N9,      1130.98,                  4636776.01,4108
,875IHFL29,ND,      1027.40,                     7191.80,7
,875IIFL26,NM,      1072.70,                   299283.30,279
,875NHAI29,N6,      1115.21,                   918429.96,819
,875SFL27,ZF,      1028.00,                     3080.89,3
,876HUDCO28,ND,      1137.11,                  2023302.10,1766
,87HMDA34,N0,    103630.82,                  1554462.30,15
,880IREDA29,N5,      1129.00,                  1259541.84,1113
,880IREDA34,N6,      1245.00,                   124510.00,100
,885SCL26,N9,      1080.50,                     5402.50,5
,886REC34,NG,      1275.00,                  1298223.25,1025
,888ECL28,N1,       993.00,                    88377.00,89
,888IRFC29,NE,      1130.00,                   976420.20,870
,888REC29,NF,      1146.01,                   815677.60,712
,889SCL28,NU,       990.00,                   840159.80,812
,890AEL31,NN,      1054.00,                   174178.20,165
,891IIFCL34,N4,      1264.99,                    63249.50,50
,891NTPC33,N6,      1277.00,                  1077845.00,845
,892NHPC33,N6,      1263.00,                    63150.00,50
,892PFCL33,N8,      1286.00,                   996174.40,776
,895AEL27,N9,      1008.16,                   100816.00,100
,897GS2030,GS,       112.50,                   171562.50,1500
,897MOFSL29,N4,      1020.00,                   357030.00,350
,898LTF29,N7,      1075.95,                    79617.80,74
,89IHFL29,N1,       976.01,                   242255.78,248
,8ABCL26,N2,      1071.99,                    21439.80,20
,901HUDCO34,NE,      1281.00,                   578666.34,453
,901NHB34,N6,      6373.92,                  1943281.00,303
,903SFL28,YI,      1035.00,                    25875.00,25
,905LTF27,NF,      1039.73,                   200700.01,193
,910TCAP28,NA,      1112.01,                   244501.00,220
,915SCL26,NE,      1084.50,                    56394.00,52
,91D271126,TB,        98.32,                    58995.00,600
,91D291026,TB,        99.06,                     9906.00,100
,920HFL30,N0,    104325.00,                   104325.00,1
,920ISF28B,N0,      9880.66,                   126803.30,13
,925ECL28,N2,      1015.12,                    61251.20,60
,925ISF28,N0,      9786.00,                    78301.95,8
,925SCL2028,N8,      1000.00,                   100000.00,100
,925SCL28C,BS,       750.00,                     1353.30,2
,925SCL29A,ZM,       996.14,                   333706.90,335
,92GS2030,GS,       116.40,                    57519.06,494
,930AEL30,NF,      1045.00,                   133620.00,128
,930APMD34,N0,    107642.40,                   322927.20,3
,930SFL28,YP,      1049.00,                   178155.00,170
,935MOFSL29,N5,      1050.00,                    26250.00,25
,935TSI30,N0,    106154.38,                   530771.90,5
,935TSIIC28,N0,    103380.50,                   103380.50,1
,943ECL28,NJ,      1009.00,                   100815.00,100
,945SCL28,N0,     99400.00,                    99400.00,1
,948SCL26B,Y8,      1000.12,                   202439.08,202
,948SCL27A,ZJ,      1000.00,                   125000.00,125
,94SFL28,YL,      1040.00,                   333700.80,320
,950ISF27C,N0,      9870.00,                    98700.00,10
,957ICCL25,YW,      1040.00,                   312108.00,300
,965AEL27,N4,      1013.00,                   745513.30,736
,965SCL25F,NZ,       840.00,                      840.00,1
,96IIFL28,N5,      1000.00,                  6117289.96,6114
,96IIFL28A,NF,      1001.32,                  5651036.49,5641
,970CAGL28,ND,      1018.00,                   471144.92,462
,975ISF28,N0,     99000.00,                    99000.00,1
,97MOFSL34,N7,      1109.00,                    55450.00,50
,97SFL29,YZ,      1111.15,                    33542.25,30
,985ECL28,NK,      1004.00,                   705316.00,713
,985SFIL28,NO,       410.57,                    79395.25,198
,990SCL26,N7,       358.01,                    35801.00,100
,99AEL29,N7,      1059.49,                   158099.80,150
,9AEL30,NE,      1050.00,                    30399.25,29
,9IIFL28A,NT,      1041.05,                  2244697.53,2131
,9IIFL31,Y9,      1000.27,                   955160.50,950
,9SCL26BA,NA,      1081.01,                   368628.46,341
,9SCL27,N2,      1001.00,                    20020.00,20
,9TCAP28,N9,      1086.80,                    88437.00,82
,A2ZINFRA,EQ,        15.25,                  6545996.56,425561
