,29-Jun-2026
The Nifty witnessed an intraday movement of about 195.45 points.The closing index was 0.46 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 183491.87
, Traded Quantity (in Lakhs), 62895.22
, Number of Trades, 47267541
, Total Market Capitalisation (Rs. Crores), 47291818.38

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty FinSerExBnk,     31618.30,     31611.10,     31858.35,     31436.20,     31534.80,-83.50
,Nifty Housing,     12035.95,     12043.90,     12065.70,     11966.65,     11990.25,-45.70
,Nifty IPO,      2260.70,      2259.30,      2289.10,      2244.25,      2283.30,22.60
,Nifty MS Fin Serv,     22177.55,     22164.95,     22308.05,     22000.15,     22116.80,-60.75
,Nifty MS Ind Cons,     17941.85,     17954.60,     18034.45,     17831.20,     17908.30,-33.55
,Nifty MS IT Telcm,      9445.10,      9367.20,      9376.15,      9207.60,      9237.45,-207.65
,Nifty NonCyc Cons,     15020.65,     15039.90,     15106.25,     14948.15,     14959.55,-61.10
,Nifty Rural,     15335.00,     15309.20,     15348.25,     15152.25,     15170.85,-164.15
,Nifty Shariah 25,      7724.25,      7730.15,      7757.50,      7664.00,      7674.35,-49.90
,Nifty Trans Logis,     24752.70,     24722.25,     24771.00,     24306.40,     24352.70,-400.00
,Nifty50 Shariah,      4170.35,      4175.35,      4205.25,      4164.15,      4170.85,0.50
,Nifty500 LMS Eql,     18228.20,     18224.20,     18250.20,     18077.15,     18146.75,-81.45
,Nifty500 Shariah,      6851.45,      6855.25,      6870.70,      6812.70,      6830.60,-20.85
,Nifty500 Qlty50,     19522.55,     19504.25,     19537.30,     19358.70,     19437.65,-84.90
,Nifty500 LowVol50,     21870.50,     21885.40,     21958.10,     21735.80,     21764.75,-105.75
,Nifty500 MQVLv50,     31009.75,     31005.05,     31130.45,     30709.65,     30800.45,-209.30
,Nifty500 Flexicap,      9627.80,      9602.75,      9632.30,      9518.50,      9530.45,-97.35
,Nifty TMMQ 50,     44000.50,     43931.65,     44071.60,     43582.80,     43936.80,-63.70
,Nifty FPI 150,      1546.10,      1545.45,      1548.35,      1535.55,      1538.15,-7.95
,Nifty SME Emerge,     14045.40,     14049.40,     14063.65,     13946.05,     13964.65,-80.75
,Nifty Internet,      1244.40,      1250.50,      1255.80,      1242.60,      1248.90,4.50
,Nifty Chemicals,     29587.60,     29594.60,     29661.65,     29157.30,     29201.85,-385.75
,Nifty Waves,      1936.45,      1933.20,      1942.90,      1902.45,      1909.70,-26.75
,Nifty InfraLog,     12320.00,     12325.65,     12328.60,     12205.85,     12262.00,-58.00
,Nifty500 Health,     20642.45,     20730.65,     20981.90,     20639.15,     20837.10,194.65
