,14-Aug-2026
The Nifty witnessed an intraday movement of about 108.4 points.The closing index was 0.12 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 105584.66
, Traded Quantity (in Lakhs), 45667.25
, Number of Trades, 34591191
, Total Market Capitalisation (Rs. Crores), 49086417.49

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24395.85,     24361.90,     24405.20,     24296.80,     24366.00,-29.85
,NIFTY50 EQL Wgt,     33485.15,     33418.15,     33432.80,     33298.90,     33360.00,-125.15
,NIFTY100 EQL Wgt,     35501.80,     35444.45,     35452.75,     35318.75,     35364.30,-137.50
,NIFTY100 LowVol30,     20560.65,     20553.95,     20558.25,     20486.95,     20500.35,-60.30
,NIFTY Alpha 50,     56612.75,     56487.25,     56573.10,     56170.60,     56178.55,-434.20
,NIFTY MIDCAP 150,     23539.35,     23536.90,     23545.00,     23410.25,     23420.00,-119.35
,NIFTY SMLCAP 50,      9943.20,      9934.85,      9957.05,      9869.85,      9873.95,-69.25
,NIFTY SMLCAP 250,     18365.90,     18371.25,     18407.90,     18265.95,     18278.80,-87.10
,NIFTY MIDSML 400,     21656.75,     21657.40,     21673.65,     21538.60,     21549.35,-107.40
,NIFTY200 QUALTY30,     20950.90,     20952.90,     20962.35,     20816.55,     20897.45,-53.45
,Nifty FinSrv25 50,     28699.70,     28677.50,     28694.20,     28526.85,     28568.50,-131.20
,NIFTY AlphaLowVol,     27452.80,     27441.50,     27459.00,     27352.80,     27375.00,-77.80
,Nifty200Momentm30,     31272.85,     31190.65,     31238.80,     31036.90,     31055.05,-217.80
,Nifty100ESGSecLdr,      4095.55,      4089.25,      4101.80,      4081.45,      4095.05,-0.50
,NIFTY100 ESG,      5099.65,      5092.60,      5100.95,      5080.50,      5090.80,-8.85
,NIFTY M150 QLTY50,     24892.95,     24895.45,     24902.65,     24749.35,     24831.15,-61.80
,NIFTY INDIA MFG,     16620.60,     16588.10,     16594.50,     16506.85,     16545.30,-75.30
,Nifty200 Alpha 30,     26922.75,     26821.75,     26880.25,     26715.25,     26715.25,-207.50
,NiftyM150Momntm50,     64521.60,     64385.60,     64477.10,     64021.35,     64024.45,-497.15
,Nifty50 USD,      8856.35,      8856.35,      8861.90,      8787.85,      8846.65,-9.70
,Nifty IT,     31453.90,     31419.85,     31529.55,     31052.70,     31357.75,-96.15
,Nifty Next 50,     74726.65,     74616.30,     74740.10,     74441.35,     74486.55,-240.10
,Nifty Bank,     57635.25,     57589.75,     57681.45,     57380.45,     57491.10,-144.15
,NIFTY MIDCAP 100,     64121.55,     64114.55,     64139.05,     63746.10,     63782.15,-339.40
,Nifty 500,     23658.10,     23635.65,     23638.30,     23564.30,     23594.90,-63.20
,Nifty 100,     25565.65,     25529.70,     25565.40,     25465.95,     25524.85,-40.80
,Nifty Midcap 50,     18396.35,     18399.55,     18403.50,     18260.65,     18260.65,-135.70
,Nifty Realty,       898.40,       899.70,       902.30,       892.25,       895.65,-2.75
,Nifty Infra,      9393.15,      9390.85,      9437.70,      9355.05,      9419.10,25.95
,Nifty Energy,     38690.25,     38659.40,     38727.05,     38488.05,     38554.20,-136.05
,Nifty FMCG,     48837.30,     48809.65,     48813.55,     48518.60,     48615.05,-222.25
,Nifty MNC,     33743.40,     33745.50,     33816.60,     33618.45,     33626.45,-116.95
,Nifty Pharma,     26686.80,     26659.65,     26714.25,     26393.95,     26445.55,-241.25
,Nifty PSE,      9894.95,      9883.05,      9884.15,      9817.50,      9844.95,-50.00
,Nifty PSU Bank,      8788.95,      8788.00,      8800.85,      8710.85,      8738.80,-50.15
,Nifty Serv Sector,     31101.75,     31077.00,     31182.60,     31030.00,     31128.25,26.50
,Nifty Auto,     29392.15,     29277.95,     29317.50,     29120.60,     29207.90,-184.25
,Nifty Metal,     13033.75,     12953.80,     12991.35,     12812.90,     12941.70,-92.05
,Nifty Media,      1574.95,      1578.55,      1600.80,      1564.35,      1590.10,15.15
,NIFTY SMLCAP 100,     19875.10,     19874.25,     19913.40,     19728.60,     19738.55,-136.55
,Nifty 200,     14195.45,     14179.25,     14186.75,     14137.50,     14162.20,-33.25
,Nifty Div Opps 50,      6004.80,      5997.30,      5997.45,      5947.40,      5962.70,-42.10
,Nifty Commodities,      9878.05,      9856.30,      9856.60,      9790.70,      9822.75,-55.30
,Nifty Consumption,     12138.00,     12127.50,     12176.95,     12094.60,     12142.85,4.85
,Nifty Fin Service,     26327.95,     26306.20,     26312.90,     26174.95,     26213.65,-114.30
,Nifty50 Div Point,       189.34,       189.56,       189.56,       189.56,       189.56,0.22
,Nifty100 Liq 15,      7706.25,      7690.95,      7730.20,      7674.70,      7702.75,-3.50
,Nifty CPSE,      6499.80,      6495.35,      6495.35,      6439.10,      6450.25,-49.55
,Nifty GrowSect 15,     11744.70,     11731.80,     11739.85,     11678.15,     11720.15,-24.55
,Nifty50 PR 2x Lev,     12231.25,     12195.50,     12238.85,     12131.75,     12199.55,-31.70
,Nifty50 PR 1x Inv,       217.65,       217.95,       218.55,       217.60,       217.95,0.30
,Nifty50 TR 2x Lev,     18636.50,     18582.35,     18648.45,     18485.20,     18588.55,-47.95
,Nifty50 TR 1x Inv,       176.60,       176.90,       177.35,       176.55,       176.85,0.25
,Nifty50 Value 20,     12013.75,     11975.30,     11977.85,     11907.45,     11949.85,-63.90
,Nifty Mid Liq 15,     17430.15,     17418.70,     17421.15,     17271.95,     17271.95,-158.20
,Nifty Pvt Bank,     27260.55,     27223.20,     27296.30,     27161.15,     27247.25,-13.30
,NIFTY100 Qualty30,      5802.40,      5798.75,      5799.00,      5761.20,      5772.60,-29.80
,Nifty GS 8 13Yr,      3068.94,      3069.50,      3070.52,      3068.77,      3070.42,1.48
,Nifty GS 10Yr,      2688.25,      2688.75,      2690.16,      2687.42,      2688.99,0.74
,Nifty GS 10Yr Cln,       879.74,       879.74,       880.21,       879.30,       879.82,0.08
,Nifty GS 4 8Yr,      3352.79,      3353.39,      3354.57,      3352.62,      3353.07,0.28
,Nifty GS 11 15Yr,      3400.31,      3400.95,      3404.29,      3400.25,      3403.67,3.36
,Nifty GS 15YrPlus,      3608.31,      3609.03,      3616.13,      3609.03,      3612.45,4.14
