,15-Sep-2026
The Nifty witnessed an intraday movement of about 474.25 points.The closing index was 1.19 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 115198.01
, Traded Quantity (in Lakhs), 47184.74
, Number of Trades, 44824290
, Total Market Capitalisation (Rs. Crores), 47158991.93

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23398.10,     23576.15,     23592.85,     23118.60,     23118.60,-279.50
,NIFTY50 EQL Wgt,     32008.75,     32252.20,     32254.30,     31555.60,     31555.60,-453.15
,NIFTY100 EQL Wgt,     34020.60,     34202.70,     34223.45,     33336.70,     33339.30,-681.30
,NIFTY100 LowVol30,     19438.55,     19566.35,     19577.15,     19233.00,     19233.00,-205.55
,NIFTY Alpha 50,     56315.40,     56396.30,     56467.10,     54365.75,     54486.90,-1828.50
,NIFTY MIDCAP 150,     22847.85,     22929.55,     22956.80,     22358.80,     22358.80,-489.05
,NIFTY SMLCAP 50,      9948.20,      9995.50,     10014.80,      9693.35,      9713.70,-234.50
,NIFTY SMLCAP 250,     18339.90,     18409.35,     18431.20,     17860.30,     17892.80,-447.10
,NIFTY MIDSML 400,     21226.95,     21304.40,     21329.30,     20742.45,     20750.70,-476.25
,NIFTY200 QUALTY30,     19706.00,     19897.70,     19956.10,     19456.05,     19456.05,-249.95
,Nifty FinSrv25 50,     27625.90,     27754.00,     27821.95,     27102.60,     27102.60,-523.30
,NIFTY AlphaLowVol,     26237.95,     26265.95,     26291.45,     25743.70,     25743.70,-494.25
,Nifty200Momentm30,     30694.00,     30753.25,     30789.25,     29662.95,     29731.75,-962.25
,Nifty100ESGSecLdr,      3920.35,      3948.45,      3953.15,      3870.30,      3870.30,-50.05
,NIFTY100 ESG,      4852.95,      4891.50,      4894.80,      4790.60,      4790.65,-62.30
,NIFTY M150 QLTY50,     23551.95,     23680.65,     23718.60,     23233.25,     23239.05,-312.90
,NIFTY INDIA MFG,     15967.45,     16020.15,     16032.45,     15582.90,     15584.65,-382.80
,Nifty200 Alpha 30,     26514.25,     26553.70,     26582.65,     25667.25,     25710.75,-803.50
,NiftyM150Momntm50,     63497.30,     63596.90,     63646.70,     61678.15,     61784.40,-1712.90
