,03-Sep-2026
The Nifty witnessed an intraday movement of about 151.95 points.The closing index was 0.17 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 111519.04
, Traded Quantity (in Lakhs), 49519.21
, Number of Trades, 34942897
, Total Market Capitalisation (Rs. Crores), 48739350.05

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23914.45,     23997.95,     24025.40,     23873.45,     23873.45,-41.00
,NIFTY50 EQL Wgt,     32664.15,     32764.10,     32782.10,     32534.60,     32567.70,-96.45
,NIFTY100 EQL Wgt,     34637.60,     34722.50,     34759.35,     34553.05,     34618.05,-19.55
,NIFTY100 LowVol30,     20033.80,     20074.50,     20078.15,     19938.85,     19941.05,-92.75
,NIFTY Alpha 50,     56455.85,     56695.75,     56844.35,     56475.40,     56618.75,162.90
,NIFTY MIDCAP 150,     23114.75,     23187.30,     23224.10,     23108.10,     23220.50,105.75
,NIFTY SMLCAP 50,      9865.80,      9917.05,      9996.30,      9916.65,      9987.95,122.15
,NIFTY SMLCAP 250,     18256.30,     18344.80,     18460.40,     18341.30,     18444.95,188.65
,NIFTY MIDSML 400,     21355.35,     21434.90,     21500.55,     21386.20,     21495.25,139.90
,NIFTY200 QUALTY30,     20401.10,     20440.00,     20455.25,     20310.35,     20336.95,-64.15
,Nifty FinSrv25 50,     27956.55,     28122.60,     28270.20,     28068.00,     28084.50,127.95
,NIFTY AlphaLowVol,     26821.10,     26860.50,     26886.55,     26676.60,     26723.65,-97.45
,Nifty200Momentm30,     30711.40,     30847.90,     30937.35,     30671.25,     30734.95,23.55
,Nifty100ESGSecLdr,      4003.15,      4014.60,      4021.25,      3996.30,      3998.55,-4.60
,NIFTY100 ESG,      4967.55,      4981.95,      4985.80,      4948.45,      4955.75,-11.80
,NIFTY M150 QLTY50,     24238.20,     24295.75,     24340.75,     24209.10,     24311.50,73.30
,NIFTY INDIA MFG,     16269.35,     16307.60,     16331.80,     16239.30,     16271.80,2.45
,Nifty200 Alpha 30,     26615.45,     26742.35,     26808.75,     26551.40,     26624.25,8.80
,NiftyM150Momntm50,     63680.10,     63960.95,     64089.70,     63633.95,     63843.65,163.55
,Nifty50 USD,      8724.65,      8724.65,      8873.45,      8715.40,      8757.00,32.35
,Nifty IT,     31102.90,     31180.80,     31185.70,     30621.65,     30838.85,-264.05
,Nifty Next 50,     72947.45,     73081.30,     73210.35,     72855.20,     73051.85,104.40
,Nifty Bank,     57172.00,     57497.85,     57753.60,     57380.60,     57380.60,208.60
,NIFTY MIDCAP 100,     63001.60,     63186.15,     63253.20,     62902.35,     63235.20,233.60
,Nifty 500,     23222.80,     23300.75,     23332.85,     23237.25,     23254.05,31.25
,Nifty 100,     25041.65,     25121.35,     25151.90,     25003.85,     25013.45,-28.20
,Nifty Midcap 50,     18120.20,     18165.20,     18181.30,     18066.35,     18170.25,50.05
,Nifty Realty,       893.15,       894.55,       920.35,       894.55,       916.15,23.00
,Nifty Infra,      9212.05,      9222.35,      9245.95,      9199.10,      9204.20,-7.85
,Nifty Energy,     38028.40,     38167.00,     38312.35,     38076.10,     38140.80,112.40
,Nifty FMCG,     46240.55,     46247.70,     46287.45,     45858.40,     45955.65,-284.90
,Nifty MNC,     32246.60,     32298.40,     32333.60,     32109.90,     32219.65,-26.95
,Nifty Pharma,     26780.70,     26820.80,     26833.70,     26627.25,     26658.65,-122.05
,Nifty PSE,      9695.95,      9724.75,      9749.25,      9683.65,      9706.65,10.70
,Nifty PSU Bank,      8511.70,      8559.90,      8658.55,      8541.90,      8552.60,40.90
,Nifty Serv Sector,     30525.25,     30671.20,     30735.85,     30569.35,     30575.05,49.80
