,01-Sep-2026
The Nifty witnessed an intraday movement of about 190.6 points.The closing index was 0.1 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 124032.60
, Traded Quantity (in Lakhs), 50188.84
, Number of Trades, 37698597
, Total Market Capitalisation (Rs. Crores), 48801738.53

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24080.40,     24077.55,     24143.15,     23952.55,     24055.80,-24.60
,NIFTY50 EQL Wgt,     32982.10,     32981.40,     32983.35,     32722.55,     32834.80,-147.30
,NIFTY100 EQL Wgt,     34994.75,     34937.05,     34937.90,     34595.10,     34720.35,-274.40
,NIFTY100 LowVol30,     20222.10,     20213.85,     20213.85,     20075.15,     20153.35,-68.75
,NIFTY Alpha 50,     57539.10,     57394.65,     57398.65,     56392.25,     56678.40,-860.70
,NIFTY MIDCAP 150,     23536.80,     23485.30,     23485.65,     23172.70,     23252.70,-284.10
,NIFTY SMLCAP 50,      9937.70,      9947.40,      9954.45,      9847.75,      9909.05,-28.65
,NIFTY SMLCAP 250,     18372.10,     18398.70,     18430.65,     18253.60,     18363.10,-9.00
,NIFTY MIDSML 400,     21658.00,     21637.40,     21637.50,     21392.45,     21481.95,-176.05
,NIFTY200 QUALTY30,     20579.35,     20578.70,     20592.45,     20465.35,     20544.20,-35.15
,Nifty FinSrv25 50,     28487.90,     28356.55,     28381.95,     28038.15,     28159.30,-328.60
,NIFTY AlphaLowVol,     27182.55,     27144.25,     27147.70,     26828.35,     26939.50,-243.05
,Nifty200Momentm30,     31351.75,     31204.00,     31204.20,     30610.65,     30756.10,-595.65
,Nifty100ESGSecLdr,      4027.50,      4027.00,      4034.95,      4001.00,      4021.70,-5.80
,NIFTY100 ESG,      5021.75,      5014.00,      5014.20,      4969.00,      4994.55,-27.20
,NIFTY M150 QLTY50,     24679.95,     24658.10,     24662.85,     24424.20,     24514.15,-165.80
,NIFTY INDIA MFG,     16582.95,     16573.50,     16573.50,     16329.70,     16402.50,-180.45
,Nifty200 Alpha 30,     27179.50,     27100.55,     27103.65,     26497.30,     26633.55,-545.95
,NiftyM150Momntm50,     65309.35,     64921.60,     64933.55,     63672.45,     63949.90,-1359.45
,Nifty50 USD,      8766.30,      8766.30,      8819.05,      8645.80,      8779.45,13.15
,Nifty IT,     31191.45,     31006.25,     31529.20,     30834.10,     31496.70,305.25
,Nifty Next 50,     73759.70,     73462.40,     73480.20,     72550.00,     72874.75,-884.95
,Nifty Bank,     58024.95,     57560.30,     57766.25,     57150.70,     57409.60,-615.35
,NIFTY MIDCAP 100,     64224.75,     64017.95,     64020.15,     63101.35,     63334.50,-890.25
,Nifty 500,     23450.35,     23429.65,     23435.65,     23243.25,     23339.90,-110.45
,Nifty 100,     25235.05,     25213.55,     25251.35,     25048.95,     25157.40,-77.65
,Nifty Midcap 50,     18491.45,     18416.90,     18418.05,     18174.25,     18248.80,-242.65
,Nifty Realty,       904.15,       897.65,       898.90,       883.40,       891.30,-12.85
,Nifty Infra,      9179.40,      9191.55,      9230.40,      9165.45,      9209.25,29.85
,Nifty Energy,     37949.25,     37873.70,     37880.55,     37656.75,     37806.10,-143.15
,Nifty FMCG,     46025.55,     46470.10,     46615.10,     46166.35,     46457.15,431.60
,Nifty MNC,     33033.55,     33064.75,     33064.95,     32368.05,     32513.70,-519.85
,Nifty Pharma,     27186.45,     27004.40,     27004.40,     26683.25,     26792.65,-393.80
,Nifty PSE,      9704.40,      9673.20,      9679.35,      9626.10,      9659.50,-44.90
,Nifty PSU Bank,      8609.55,      8562.50,      8581.35,      8463.25,      8505.75,-103.80
,Nifty Serv Sector,     30836.20,     30715.10,     30820.00,     30603.65,     30756.60,-79.60
,Nifty Auto,     28841.50,     29090.30,     29090.30,     28244.00,     28491.05,-350.45
,Nifty Metal,     13193.90,     13239.15,     13370.00,     13127.70,     13189.85,-4.05
,Nifty Media,      1557.35,      1567.70,      1574.05,      1550.25,      1561.45,4.10
,NIFTY SMLCAP 100,     19931.65,     19952.45,     19965.55,     19759.20,     19886.25,-45.40
,Nifty 200,     14053.70,     14034.90,     14037.10,     13921.35,     13979.40,-74.30
,Nifty Div Opps 50,      5862.35,      5851.25,      5875.20,      5831.65,      5859.25,-3.10
,Nifty Commodities,      9690.65,      9700.40,      9754.25,      9666.65,      9704.20,13.55
,Nifty Consumption,     11802.70,     11863.10,     11866.95,     11723.10,     11782.30,-20.40
,Nifty Fin Service,     26293.65,     26171.35,     26195.90,     25896.50,     26003.90,-289.75
,Nifty50 Div Point,       189.56,       189.56,       189.56,       189.56,       189.56,0.00
,Nifty100 Liq 15,      7554.75,      7574.25,      7593.30,      7514.65,      7551.50,-3.25
,Nifty CPSE,      6375.15,      6383.90,      6390.95,      6354.25,      6387.00,11.85
,Nifty GrowSect 15,     11638.05,     11638.65,     11639.05,     11466.20,     11541.30,-96.75
,Nifty50 PR 2x Lev,     11884.90,     11880.40,     11944.90,     11757.05,     11858.95,-25.95
,Nifty50 PR 1x Inv,       221.00,       221.05,       222.20,       220.45,       221.25,0.25
,Nifty50 TR 2x Lev,     18109.05,     18102.25,     18200.50,     17914.30,     18069.55,-39.50
,Nifty50 TR 1x Inv,       179.35,       179.40,       180.30,       178.90,       179.55,0.20
,Nifty50 Value 20,     11838.10,     11815.90,     11888.35,     11798.15,     11864.00,25.90
,Nifty Mid Liq 15,     17617.90,     17595.10,     17596.55,     17262.70,     17365.85,-252.05
,Nifty Pvt Bank,     28005.75,     27778.45,     27941.35,     27653.35,     27762.10,-243.65
,NIFTY100 Qualty30,      5719.80,      5717.15,      5718.10,      5673.60,      5696.05,-23.75
,Nifty GS 8 13Yr,      3040.88,      3041.44,      3042.90,      3039.80,      3040.67,-0.21
,Nifty GS 10Yr,      2661.41,      2661.92,      2663.83,      2659.20,      2660.50,-0.91
,Nifty GS 10Yr Cln,       867.96,       867.96,       868.59,       867.05,       867.48,-0.48
,Nifty GS 4 8Yr,      3333.44,      3334.04,      3336.04,      3332.22,      3332.24,-1.20
,Nifty GS 11 15Yr,      3372.99,      3373.64,      3375.77,      3370.57,      3371.38,-1.61
,Nifty GS 15YrPlus,      3538.09,      3538.82,      3546.92,      3538.22,      3539.28,1.19
,Nifty GS Compsite,      3131.62,      3132.22,      3134.95,      3130.78,      3131.32,-0.30
,NIFTY HEALTHCARE,     16941.50,     16816.85,     16816.85,     16616.90,     16669.85,-271.65
,NIFTY CONSR DURBL,     40430.95,     40407.55,     40466.80,     39724.20,     39864.90,-566.05
,NIFTY OIL AND GAS,     11103.80,     11063.60,     11151.70,     11013.55,     11142.30,38.50
,NIFTY500 MULTICAP,     16671.80,     16661.65,     16662.15,     16521.20,     16593.35,-78.45
,NIFTY LARGEMID250,     16858.65,     16832.85,     16833.25,     16666.00,     16729.70,-128.95
,NIFTY MID SELECT,     15028.60,     14985.10,     14985.70,     14757.45,     14813.35,-215.25
,NIFTY TOTAL MKT,     13255.65,     13245.65,     13247.25,     13135.10,     13190.25,-65.40
,NIFTY MICROCAP250,     26540.55,     26592.90,     26612.50,     26143.65,     26284.80,-255.75
,NIFTY IND DIGITAL,      8863.25,      8846.15,      8906.95,      8792.55,      8867.30,4.05
,Nifty Tata 25 Cap,     14540.20,     14489.40,     14491.40,     14353.85,     14421.40,-118.80
,Nifty MidSml Hlth,     52539.75,     52423.40,     52423.50,     51941.35,     52155.25,-384.50
,Nifty Multi Mfg,     17013.85,     17037.55,     17053.65,     16859.50,     16945.60,-68.25
,Nifty Multi Infra,     14459.05,     14482.25,     14489.20,     14375.80,     14433.60,-25.45
,BHARATBOND-APR30,      1605.21,      1605.53,      1606.04,      1605.53,      1606.04,0.83
,BHARATBOND-APR31,      1456.22,      1456.51,      1456.67,      1456.51,      1456.67,0.45
,BHARATBOND-APR32,      1321.36,      1321.62,      1321.62,      1321.62,      1321.62,0.26
,BHARATBOND-APR33,      1280.00,      1280.26,      1280.26,      1280.26,      1280.26,0.26
,Nifty Ind Defence,      9718.40,      9701.65,      9701.65,      9590.90,      9647.65,-70.75
,Nifty Ind Tourism,      7919.65,      7862.60,      7881.95,      7771.65,      7814.65,-105.00
,Nifty Capital Mkt,      5485.35,      5474.05,      5478.90,      5357.15,      5391.00,-94.35
,Nifty500Momentm50,     55985.80,     55769.05,     55769.05,     54819.80,     55071.60,-914.20
,NiftyMS400 MQ 100,     52543.45,     52381.20,     52389.85,     51747.30,     51997.30,-546.15
,NiftySml250MQ 100,     48904.15,     49011.15,     49056.75,     48581.50,     48904.80,0.65
,Nifty Top 10 EW,      8606.05,      8599.30,      8676.40,      8593.45,      8661.55,55.50
,Nifty AQL 30,     23114.45,     23059.95,     23064.50,     22785.05,     22877.05,-237.40
,Nifty AQLV 30,     20212.20,     20224.45,     20227.40,     20044.80,     20124.15,-88.05
,Nifty EV,      3332.75,      3339.10,      3339.10,      3276.05,      3297.65,-35.10
,Nifty HighBeta 50,      4489.80,      4482.80,      4485.00,      4387.40,      4408.00,-81.80
,Nifty New Consump,     12205.80,     12203.80,     12206.65,     12011.00,     12070.90,-134.90
,Nifty Corp MAATR,     38546.85,     38795.55,     38834.65,     38407.95,     38592.55,45.70
,Nifty Low Vol 50,     24651.40,     24621.80,     24624.35,     24443.95,     24528.00,-123.40
,Nifty Mobility,     23604.05,     23657.90,     23677.30,     23262.80,     23417.35,-186.70
,Nifty Qlty LV 30,     16734.05,     16719.50,     16722.75,     16591.50,     16651.65,-82.40
,Nifty Sml250 Q50,     25463.25,     25497.05,     25505.40,     25278.90,     25421.95,-41.30
,Nifty Top 15 EW,      9770.75,      9789.10,      9815.35,      9723.55,      9768.35,-2.40
,Nifty100 Alpha 30,     18152.00,     18192.50,     18201.20,     17884.05,     17982.20,-169.80
,Nifty100 Enh ESG,      5054.55,      5046.95,      5047.15,      5001.85,      5027.60,-26.95
,Nifty200 Value 30,     14816.50,     14788.25,     14822.70,     14703.10,     14746.50,-70.00
,Nifty500 EW,     15070.70,     15073.95,     15074.10,     14937.25,     15000.80,-69.90
,Nifty Multi MQ 50,     42341.05,     42208.75,     42222.55,     41583.10,     41801.60,-539.45
,Nifty500 Value 50,     16005.15,     15982.95,     15994.20,     15837.55,     15892.70,-112.45
,Nifty Top 20 EW,      8885.45,      8889.05,      8920.30,      8841.90,      8880.50,-4.95
,Nifty CoreHousing,     15834.05,     15755.10,     15755.85,     15518.05,     15559.70,-274.35
,Nifty FinSerExBnk,     32550.15,     32429.80,     32430.95,     31817.05,     31930.55,-619.60
,Nifty Housing,     11872.80,     11832.10,     11840.10,     11728.65,     11768.00,-104.80
,Nifty IPO,      2394.60,      2397.50,      2399.50,      2371.10,      2381.55,-13.05
,Nifty MS Fin Serv,     23006.90,     22847.05,     22850.05,     22442.70,     22551.10,-455.80
,Nifty MS Ind Cons,     18755.95,     18787.95,     18790.30,     18581.50,     18636.80,-119.15
,Nifty MS IT Telcm,     10314.00,     10340.10,     10355.60,     10213.90,     10274.30,-39.70
,Nifty NonCyc Cons,     15180.10,     15210.70,     15229.10,     15105.55,     15158.85,-21.25
,Nifty Rural,     15253.25,     15346.75,     15346.80,     15142.25,     15214.80,-38.45
,Nifty Shariah 25,      8031.50,      8031.75,      8032.15,      7978.05,      8009.45,-22.05
,Nifty Trans Logis,     26360.85,     26476.05,     26484.00,     25955.40,     26136.65,-224.20
,Nifty50 Shariah,      4293.00,      4289.05,      4299.00,      4268.05,      4287.75,-5.25
,Nifty500 LMS Eql,     18696.35,     18686.45,     18686.65,     18516.10,     18598.45,-97.90
,Nifty500 Shariah,      7074.35,      7066.65,      7066.75,      7011.10,      7033.70,-40.65
,Nifty500 Qlty50,     19867.70,     19816.20,     19820.75,     19650.45,     19740.85,-126.85
,Nifty500 LowVol50,     22334.05,     22269.80,     22271.30,     22071.35,     22158.80,-175.25
,Nifty500 MQVLv50,     30585.80,     30520.90,     30524.20,     30305.60,     30397.15,-188.65
,Nifty500 Flexicap,     10130.65,     10143.60,     10145.25,     10042.75,     10082.65,-48.00
,Nifty TMMQ 50,     45298.40,     45089.15,     45103.20,     44420.50,     44650.60,-647.80
,Nifty FPI 150,      1568.50,      1567.45,      1568.05,      1555.75,      1562.40,-6.10
,Nifty SME Emerge,     14652.95,     14666.05,     14673.10,     14549.50,     14571.70,-81.25
,Nifty Internet,      1479.45,      1471.40,      1472.70,      1452.10,      1458.40,-21.05
,Nifty Chemicals,     30028.80,     30084.50,     30164.55,     29845.90,     30069.20,40.40
,Nifty Waves,      1887.40,      1891.35,      1893.85,      1872.90,      1876.55,-10.85
,Nifty InfraLog,     11990.65,     11993.20,     12002.25,     11869.10,     11915.90,-74.75
,Nifty500 Health,     21938.15,     21822.65,     21822.65,     21623.85,     21696.55,-241.60
,Nifty RailwaysPSU,      2779.60,      2783.05,      2795.85,      2765.15,      2769.95,-9.65
,NiftyConglomerate,     15259.00,     15291.30,     15296.55,     15118.45,     15179.30,-79.70
,Nifty MidSmall 50 50,     21099.90,     21091.90,     21091.90,     20870.50,     20966.85,-133.05
,Nifty Cement,     14678.90,     14742.45,     14755.65,     14551.60,     14587.60,-91.30
,Nifty Smallcap 500,     21021.70,     21054.50,     21065.70,     20834.75,     20952.95,-68.75
,Nifty REITs Realty,      1941.00,      1934.40,      1935.55,      1921.20,      1928.55,-12.45
,India VIX,11.1900,11.1900,12.1225,9.2475,11.4925,0.3025

,ADVANCES,1502
,DECLINES,2312
,UNCHANGED,100

,Total securities that have hit their price bands today,270

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,EPL,EQ,       262.06,       240.35,-8.28,3268.40
,SYMBIOTEC,EQ,       988.00,      1097.70,11.10,3199.83
,HDFCBANK,EQ,       709.00,       711.90,0.41,3144.20
,BHARTIARTL,EQ,      1811.90,      1877.20,3.60,1846.79
,ATHERENERG,EQ,      1717.70,      1725.60,0.46,1643.30
,RELIANCE,EQ,      1277.00,      1309.00,2.51,1639.93
,ENGINERSIN,EQ,       261.87,       280.05,6.94,1617.55
,VTL,EQ,       572.05,       602.30,5.29,1615.29
,INFY,EQ,      1133.80,      1156.00,1.96,1548.14
,ICICIBANK,EQ,      1454.00,      1438.00,-1.10,1522.62
,MARUTI,EQ,     13547.00,     12950.00,-4.41,1194.02
,ADANIENSOL,EQ,      1417.40,      1382.00,-2.50,1140.19
,ADANIENT,EQ,      2859.10,      2863.90,0.17,1116.41
,BSE,EQ,      3282.00,      3242.00,-1.22,1018.48
,SSWL,EQ,       305.65,       357.25,16.88,971.43
,HSCL,EQ,       659.20,       680.85,3.28,952.04
,WELCORP,EQ,      2391.00,      2553.60,6.80,902.28
,SOTL,EQ,       688.50,       771.40,12.04,891.83
,LALITHAA,EQ,       257.89,       267.60,3.77,879.76
,TATASTEEL,EQ,       184.35,       184.07,-0.15,861.81
,ITC,EQ,       255.50,       266.60,4.34,830.48
,TVSMOTOR,EQ,      4341.30,      4203.00,-3.19,811.44
,SBIN,EQ,      1060.00,      1034.50,-2.41,788.65
,ADANIPOWER,EQ,       198.00,       204.36,3.21,773.46
,KALYANKJIL,EQ,       601.00,       573.00,-4.66,767.85

,Top Five Nifty 50 Gainers:
