,31-Aug-2026
The Nifty witnessed an intraday movement of about 135.1 points.The closing index was 0.39 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 181717.85
, Traded Quantity (in Lakhs), 66956.63
, Number of Trades, 40308351
, Total Market Capitalisation (Rs. Crores), 49038698.05

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,364D100926,TB,        99.52,                   368224.00,3700
,364D190827,TB,        94.60,                    18920.00,200
,364D210127,TB,        97.20,                    29143.00,300
,364D220427,TB,        96.16,                    76928.00,800
,364D250227,TB,        97.06,                     9706.00,100
,364D291026,TB,        99.09,                    49545.00,500
,3BBLACKBIO,EQ,      1447.80,                 48955574.00,33118
,3IINFOLTD,BE,        23.02,                  3587654.22,155358
,3MINDIA,EQ,     33320.00,                248398470.00,7423
,3PLAND,EQ,        31.49,                   240788.17,7601
,574GS2026,GS,       101.03,                      101.03,1
,585GS2030,GS,        94.09,                     1034.99,11
,591GS2028,GS,        99.50,                    80750.25,810
,5PAISA,EQ,       356.60,                 25064460.25,68919
,601GS2028,GS,       102.35,                    81880.00,800
,601GS2030,GS,        98.20,                    68740.00,700
,603GS2029,GS,        99.00,                   158550.00,1600
,610GS2031,GS,        99.99,                       99.99,1
,620GS2029,GS,        99.75,                  1016150.00,10200
,63MOONS,EQ,       778.85,                 98490416.45,127074
,648GS2035,GS,       100.00,                   160106.70,1605
,654GS2032,GS,        99.99,                  4999987.45,50000
,667GS2050,GS,        92.55,                     1203.55,13
,668GS2033,GS,        99.20,                    19813.00,200
,668GS2040,GS,        98.00,                 16202732.50,165336
,676GS2061,GS,        90.60,                  5430937.54,60000
,679GS2031,GS,       101.00,                     7070.00,70
,68GS2060,GS,        91.20,                   379746.20,4182
,690GS2065,GS,        93.69,                  2645547.59,28160
,694GS2036,GS,       102.51,                   102510.00,1000
,699GS2051,GS,        94.60,                  1050721.40,10959
,702GS2027,GS,       101.91,                    20484.00,201
,702GS2031,GS,       102.39,                   527546.04,5150
,704GS2029,GS,       102.25,                    10225.00,100
,706GS2028,GS,       103.85,                   353690.00,3400
,706GS2041,GS,       100.00,                    71015.50,710
,709GS2054,GS,        95.80,                  1205573.80,12520
,709GS2074,GS,        95.44,                  7497704.88,78614
,718GS2037,GS,       102.99,                  3860795.57,37485
,71GS2034,GS,       103.89,                   311687.70,3000
,720PFCL36,N6,      1000.58,                    11901.16,12
,724GS2055,GS,        97.30,                  9507209.90,97594
,725GS2063,GS,        97.23,                 19831845.48,203539
,726GS2032,GS,       103.00,                   422320.00,4100
,726GS2033,GS,       104.00,                    51880.50,500
,732GS2030,GS,       103.75,                    51875.00,500
,733GS2026,GS,       102.11,                   173198.89,1699
,734GS2064,GS,        99.61,                  5434415.42,54471
,735NHAI31,N9,      1107.30,                  4000674.90,3613
,737GS2028,GS,       106.58,                   309600.84,2909
,737NTPC35C,NA,      1229.00,                    43015.00,35
,738GS2027,GS,       102.31,                   737412.52,7208
,738REC27TF,N2,      1070.82,                   535410.00,500
,73GS2053,GS,        99.10,                  1519533.30,15305
,741GS2036,GS,       105.20,                  1235450.20,11701
,742AS34,SG,        95.00,                     9500.00,100
,743GS2076,GS,        99.42,                 10959333.71,110049
,743REC35,NH,      1195.00,                   114999.70,96
,746GS2073,GS,       101.34,                   829714.41,8217
,74GS2062,GS,       103.95,                     1143.45,11
,74TN34,SG,        95.55,                     9555.00,100
,750GS2056,GS,       100.50,                   122496.00,1218
,750IRFC35,NK,      1233.00,                    86329.80,70
,750TN32,SG,       100.00,                    10000.00,100
,751HUDCO28,N5,      1066.00,                    91664.10,86
,753HR30,SG,        95.54,                    19108.00,200
,753IRFC30,NJ,      1133.26,                   972345.92,857
,754GS2036,GS,       106.25,                 64800445.11,609079
,762NTPC35F,ND,      1220.00,                   142741.00,117
,764HUDCO31,N8,      1117.30,                    56972.30,51
,764IRFC31,NO,      1148.00,                   473225.53,414
,764NABAR31,N2,      1112.90,                   615487.02,553
,766GJ32,SG,        95.92,                    95920.00,1000
,769GA32A,SG,        96.43,                    96430.00,1000
,769NHAI31,NE,      1149.00,                    28720.00,25
,769TN33,SG,       105.00,                    20086.00,200
,76NHAI31,NA,      1111.97,                   839220.09,754
,771AP42,SG,       100.00,                    40000.00,400
,771GS2066,GS,       103.99,                 14264744.61,136833
,773BR39,SG,        99.00,                    19800.00,200
,774AP36A,SG,        95.00,                    29300.00,300
,774IREDA31,N7,      1130.00,                   242950.75,215
,779PN38,SG,        99.00,                    19400.00,200
,77RJ32,SG,       100.00,                    10000.00,100
,78ABCL33,N1,      1000.00,                    39100.00,40
,791MH39,SG,       101.00,                    10100.00,100
,79NHIT35,N1,       311.96,                   283266.20,908
,79NHIT40,N2,       312.02,                    17472.28,56
,79NHIT47,N3,       416.65,                     8807.05,21
,7PFCL31,N3,      1005.01,                    34170.34,34
,812REC27,NI,      1025.00,                   638542.12,623
,81TCHF28,N8,      1018.39,                    73340.70,72
,820IIFL27,N9,       998.99,                   254743.60,255
,824GS2027,GS,       103.00,                    34505.00,335
,828GS2032,GS,       107.97,                   129452.00,1200
,82HUDCO27,N2,      1050.17,                  1090382.50,1037
,82IGT31,NJ,      1030.65,                    50504.85,49
,830NHAI27,N2,      1086.00,                   532340.45,490
,830PFCL27,N5,      1085.00,                   186380.00,172
,835SCL23B,YM,      1030.00,                    26580.00,26
,837IIFL28,Y4,       990.00,                    29700.00,30
,840IRFC29,N8,      1097.10,                     2194.20,2
,842IIFL26,NL,       997.55,                  1254327.78,1259
,843IHFL29,NC,       985.00,                     1970.00,2
,848AEL29,NJ,      1013.26,                   170390.00,168
,851HUDCO28,NB,      1129.00,                   225800.05,200
,852MFL31,N0,    103404.16,                 10340416.00,100
,865IIFL28,NS,       992.00,                   106332.00,107
,865IRFC29,NA,      1107.00,                   887823.50,801
,865LTF26,NN,      1060.00,                   182842.10,173
,865SCL26,N8,      1001.00,                   115090.85,115
,865SCL27,N4,       999.00,                    27922.00,28
,865TCAPS27,N8,      1011.60,                   349740.65,346
,870IIFL28,Y7,      1035.00,                    10350.00,10
,871REC28,N9,      1125.94,                  4090066.66,3624
,875AEL29,NK,      1063.00,                    64440.00,60
,875IHFL29,ND,      1020.00,                    34694.80,34
,875NHAI29,N6,      1110.03,                  2653969.66,2389
,875SCL23A,YI,      1010.00,                     1010.00,1
,876HUDCO28,ND,      1134.96,                  3431620.33,3025
,879NHPC28,N5,      1110.00,                   111000.00,100
,879SCL26,NC,       955.12,                      955.12,1
,879SCL30,N0,     98000.00,                   490000.00,5
,87LTF27,NH,      1025.00,                    49148.74,48
,880IREDA29,N5,      1114.00,                   129346.65,116
,880IREDA34,N6,      1279.00,                     6395.00,5
,888ECL28,N1,       994.85,                    89536.50,90
,888IRFC29,NE,      1128.50,                   580396.85,510
,888SCL25E,N4,       948.00,                    23700.00,25
,890AEL31,NN,      1055.53,                   552426.00,523
,890SFIL23A,NZ,       381.01,                    14478.38,38
,891IIFCL34,N4,      1265.00,                  2884124.80,2296
,891NTPC33,N6,      1275.00,                   320378.00,251
,892PFCL33,N8,      1277.00,                   130863.10,102
,897GS2030,GS,       112.00,                   112000.00,1000
,898LTF29,N7,      1072.00,                    20368.00,19
,8ABCL26,N2,      1067.00,                   533500.00,500
,901HUDCO34,NE,      1289.75,                   373934.75,291
,901NHB34,N6,      6357.01,                  1464464.10,230
,905LTF27,NF,      1049.00,                    31470.00,30
,905PFL26,N1,      1074.00,                    79476.00,74
,910TCAP28,NA,      1121.69,                   423998.82,378
,915APSBC28,N0,    101895.07,                   203790.14,2
,915APSBC30,N0,    102222.64,                   511113.20,5
,915APSBC31,N0,    104187.80,                  1437033.70,14
,915APSBC33,N0,    105575.07,                   316725.21,3
,91D011026,TB,        99.35,                    29805.00,300
,91D081026,TB,        99.20,                     9920.00,100
,91D100926,TB,        99.79,                    19959.00,200
,91D121126,TB,        98.96,                    19792.00,200
,91D151026,TB,        99.35,                   327840.00,3300
,91D170926,TB,        99.67,                   209307.00,2100
,925ECL28,N2,      1011.00,                   604588.00,598
,925ISF28,N0,      9900.00,                   135330.84,14
,925ISF29,N0,      9824.99,                    58949.94,6
,925SCL2028,N8,       999.36,                    53965.50,54
,925SCL26W,N1,       992.07,                      992.07,1
,92GS2030,GS,       114.42,                   970737.92,8446
,930AEL30,NF,      1040.10,                   241303.20,232
,930APMD27,N0,     77000.00,                   154000.00,2
,930APMD30,N0,    104337.00,                  4695165.00,45
,930SFL28,YP,      1045.00,                    33490.00,32
