,25-Aug-2026
The Nifty witnessed an intraday movement of about 219.1 points.The closing index was 0.48 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 106655.03
, Traded Quantity (in Lakhs), 60579.45
, Number of Trades, 34295670
, Total Market Capitalisation (Rs. Crores), 49301661.28

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,694GS2036,GS,       102.00,                    10200.00,100
,695GS2061,GS,        93.50,                     9915.85,106
,699GS2051,GS,        95.55,                     9555.00,100
,702GS2027,GS,       101.75,                     1323.55,13
,702GS2031,GS,       102.15,                  1052145.00,10300
,706GS2041,GS,       100.25,                   520025.00,5100
,709GS2054,GS,        96.50,                  1371558.75,14207
,709GS2074,GS,        96.30,                   289765.00,3010
,710GS2029,GS,       103.50,                  3756327.10,36289
,717GS2030,GS,       104.96,                   848741.96,8202
,718GS2037,GS,       102.41,                  2218182.48,21598
,719HUDCO28,N7,      1053.00,                   105300.00,100
,71GS2034,GS,       103.02,                      205.83,2
,723GS2039,GS,       104.40,                    41760.00,400
,724GS2055,GS,        98.00,                 28289878.38,288948
,725GS2063,GS,        97.98,                 12125029.53,123671
,726GS2032,GS,       104.50,                    31350.00,300
,730PFCL41,NC,      1010.00,                    60600.00,60
,732GS2030,GS,       104.00,                    14248.00,137
,733GS2026,GS,       101.90,                    51694.00,507
,734GS2064,GS,        99.94,                  6829432.53,68328
,735NHAI31,N9,      1106.00,                    89586.00,81
,736GS2052,GS,       102.75,                   214771.25,2090
,737GS2028,GS,       104.25,                    41700.00,400
,737NTPC35C,NA,      1378.00,                    53742.00,39
,738GS2027,GS,       102.50,                  1071820.26,10461
,73GS2053,GS,        99.51,                  1956909.50,19668
,740IIFCL33,N1,      1151.00,                   229049.00,199
,741GS2036,GS,       106.00,                    37050.00,350
,743GJ27,SG,       100.86,                    30258.00,300
,743GS2076,GS,       100.00,                 87750732.61,877322
,746GS2073,GS,       101.49,                   312733.39,3102
,749UP34A,SG,        96.50,                    19300.00,200
,74GS2062,GS,       103.99,                    13177.33,129
,750GS2056,GS,       101.27,                    30382.00,300
,751HUDCO28,N5,      1066.00,                    54366.05,51
,753IRFC30,NJ,      1137.49,                     2274.97,2
,754GS2036,GS,       106.87,                 59984027.06,561708
,754TN36,SG,        91.89,                    64323.00,700
,754TS33,SG,       100.00,                    10000.00,100
,762AS46,SG,        99.75,                     9975.00,100
,762GJ28,SG,        99.38,                    19876.00,200
,762NTPC35F,ND,      1220.00,                   110801.20,91
,764HUDCO31,N8,      1120.00,                    35840.00,32
,764IRFC31,NO,      1145.00,                   503284.15,440
,768CG36,SG,        95.30,                     9530.00,100
,769HUDCO31,N9,      1139.90,                  1391111.54,1224
,769NHAI31,NE,      1151.00,                   374942.00,326
,76NHAI31,NA,      1117.00,                  2123365.80,1900
,771GS2066,GS,       105.11,                   492789.73,4696
,772GS2055,GS,       103.40,                     4136.00,40
,774RJ34,SG,        99.72,                     9972.00,100
,775DL41,SG,       100.12,                   480576.00,4800
,781RJ49,SG,        99.00,                    29700.00,300
,782CG48,SG,        99.00,                     9900.00,100
,782UP46,SG,       100.25,                    60150.00,600
,783AS46,SG,        99.00,                     9900.00,100
,783KL49,SG,        98.00,                     9800.00,100
,783MP48,SG,        99.00,                     9900.00,100
,78ABCL33,N1,      1055.00,                    84400.00,80
,792BR51,SG,        95.50,                     9550.00,100
,79NHIT35,N1,       310.50,                    16449.85,53
,79NHIT40,N2,       315.00,                    64381.79,204
,79NHIT47,N3,       418.90,                    11628.32,28
,7PFCL31,N3,      1000.01,                     6000.06,6
,807MH49,SG,        98.50,                     9850.00,100
,810IRFC27,N2,      1078.99,                   980803.94,909
,813GS2045,GS,       113.99,                     2735.76,24
,81TCHF28,N8,      1020.00,                    86532.00,85
,820IIFL27,N9,       995.00,                    58705.00,59
,824GS2027,GS,       103.20,                     5056.80,49
,828GS2027,GS,       166.90,                      166.90,1
,829PFL29,N6,      1000.00,                     5000.00,5
,82HUDCO27,N2,      1048.28,                  2217236.48,2114
,82IGT31,NJ,      1029.40,                   122514.20,119
,830NHAI27,N2,      1083.20,                  4175859.58,3854
,830PFCL27,N5,      1080.05,                  2704205.93,2504
,835SCL23A,YH,      1075.00,                  2727215.00,2555
,840CIFCL28,N4,      1029.99,                   131359.40,128
,842IIFL26,NL,       998.99,                   115443.94,116
,843IHFL29,NC,       984.50,                   465251.74,473
,846REC28,N6,      1117.50,                   111750.00,100
,848AEL29,NJ,      1015.00,                    12180.00,12
,84TCHF28,NA,      1058.02,                  1135263.85,1073
,850CIFCL26,NE,      1148.10,                 22534506.45,22334
,850NHAI29,N5,      1105.00,                   130390.00,118
,860AEL28,NH,      1045.80,                    63793.80,61
,862AEL31,NM,      1015.00,                     1015.00,1
,863IRFC29,NC,      1110.00,                    13320.00,12
,865IFL28,NZ,       990.00,                   118800.00,120
,865IIFL28,NS,       992.98,                   881460.16,890
,865IRFC29,NA,      1109.00,                   410432.00,371
,865LTF26,NN,      1058.49,                   224231.53,212
,865SCL26,N8,       995.00,                   995000.20,1000
,865TCAPS27,N8,      1010.15,                   628719.54,622
,870IIFL28,Y7,      1022.00,                    35736.00,35
,871REC28,N9,      1118.11,                   604069.50,540
,875IHFL29,ND,      1023.01,                    10230.10,10
,875IIFL26,NM,      1071.00,                   536571.00,501
,875MOF27,N0,    107541.15,                   107541.15,1
,875NHAI29,N6,      1109.58,                   530275.66,478
,875SFL27,ZF,      1021.99,                    20439.80,20
,876HUDCO28,ND,      1134.06,                  1855583.00,1635
,879NHPC28,N5,      1098.00,                   109800.00,100
,880IREDA29,N5,      1118.25,                    13419.00,12
,885IIFL29,Y8,      1005.00,                    65550.00,65
,885SCL26,N9,      1080.00,                  1856189.43,1719
,888IRFC29,NE,      1121.55,                   276098.30,246
,888REC29,NF,      1140.00,                  1934570.10,1697
,888SCL28,NA,      1000.00,                    89963.00,90
,889SCFL27,YC,       993.89,                    27828.92,28
,889SCL27,YT,       988.00,                    28634.00,30
,890AEL31,NN,      1059.90,                   132116.69,125
,891IIFCL34,N4,      1269.80,                  1272698.00,1010
,891NTPC33,N6,      1270.00,                   583319.00,458
,892NHPC33,N6,      1240.72,                   372216.00,300
,892PFCL33,N8,      1281.95,                  1614965.46,1262
,893NHB29,N6,      5558.21,                   696224.14,125
,895AEL27,N9,      1007.52,                   254249.50,252
,897GS2030,GS,       111.75,                   308708.50,2750
,897MOFSL29,N4,      1020.00,                   102056.00,100
,898LTF29,N7,      1082.50,                   585150.79,541
,89IHFL29,N1,       985.00,                     4925.00,5
,8SMC29,N1,       500.00,                     5000.00,10
,8SMC30,N2,       510.00,                     5100.00,10
,901NHB34,N6,      6338.58,                  1415929.04,223
,903SFL28,YI,      1041.95,                   766157.00,736
,910TCAP28,NA,      1120.00,                    48163.00,43
,915AEL28,NC,      1018.50,                   185378.30,182
,915APSBC27,N0,    100500.00,                  1005000.00,10
,915APSBC33,N0,    105479.73,                   105479.73,1
,915SCL26,NE,      1080.00,                   208440.00,193
,91D011026,TB,        99.29,                    19929.00,200
