,18-Sep-2026
The Nifty witnessed an intraday movement of about 102.55 points.The closing index was 0.33 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 145409.16
, Traded Quantity (in Lakhs), 53684.11
, Number of Trades, 42324721
, Total Market Capitalisation (Rs. Crores), 48051464.58

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23270.60,     23334.70,     23389.15,     23286.60,     23346.40,75.80
,NIFTY50 EQL Wgt,     31892.30,     31968.65,     32003.30,     31892.85,     31943.20,50.90
,NIFTY100 EQL Wgt,     33705.70,     33789.05,     34018.55,     33777.05,     33968.00,262.30
,NIFTY100 LowVol30,     19378.85,     19407.00,     19431.95,     19351.45,     19359.85,-19.00
,NIFTY Alpha 50,     55090.40,     55309.20,     56214.90,     55301.00,     56192.35,1101.95
,NIFTY MIDCAP 150,     22568.85,     22618.05,     22915.25,     22615.10,     22901.85,333.00
,NIFTY SMLCAP 50,      9787.75,      9805.45,      9964.65,      9804.75,      9956.65,168.90
,NIFTY SMLCAP 250,     18009.25,     18040.35,     18307.90,     18040.15,     18287.40,278.15
,NIFTY MIDSML 400,     20924.90,     20967.25,     21254.05,     20966.10,     21238.65,313.75
,NIFTY200 QUALTY30,     19575.40,     19601.70,     19625.25,     19530.60,     19561.45,-13.95
,Nifty FinSrv25 50,     27394.30,     27455.80,     27651.40,     27432.90,     27552.00,157.70
,NIFTY AlphaLowVol,     26101.00,     26147.10,     26259.20,     26109.25,     26110.95,9.95
,Nifty200Momentm30,     30130.50,     30209.75,     30515.95,     30206.65,     30425.85,295.35
,Nifty100ESGSecLdr,      3895.05,      3906.90,      3923.85,      3902.85,      3921.65,26.60
,NIFTY100 ESG,      4830.50,      4845.70,      4866.15,      4840.60,      4866.15,35.65
,NIFTY M150 QLTY50,     23397.55,     23437.55,     23843.60,     23436.50,     23819.40,421.85
,NIFTY INDIA MFG,     15826.65,     15860.00,     15967.25,     15859.85,     15929.65,103.00
,Nifty200 Alpha 30,     26051.65,     26159.50,     26464.75,     26151.95,     26462.95,411.30
,NiftyM150Momntm50,     62486.10,     62699.50,     63380.65,     62666.60,     63369.20,883.10
,Nifty50 USD,      8404.70,      8404.70,      8483.20,      8404.05,      8435.80,31.10
,Nifty IT,     29155.60,     29145.35,     29150.55,     28568.65,     28854.55,-301.05
,Nifty Next 50,     71144.00,     71290.90,     72199.10,     71287.85,     72025.40,881.40
,Nifty Bank,     56055.75,     56172.85,     56497.45,     56073.55,     56358.70,302.95
,NIFTY MIDCAP 100,     61432.10,     61560.70,     62203.25,     61553.30,     62191.25,759.15
,Nifty 500,     22654.65,     22709.70,     22860.25,     22707.35,     22840.55,185.90
,Nifty 100,     24377.75,     24441.75,     24545.90,     24417.40,     24498.75,121.00
,Nifty Midcap 50,     17728.75,     17761.35,     17882.90,     17757.50,     17882.90,154.15
,Nifty Realty,       834.25,       836.15,       851.65,       835.55,       844.20,9.95
,Nifty Infra,      8969.30,      8994.35,      9071.30,      8993.85,      9071.30,102.00
,Nifty Energy,     37381.75,     37453.10,     37833.80,     37449.80,     37773.55,391.80
,Nifty FMCG,     45572.70,     45652.45,     45788.30,     45465.05,     45466.80,-105.90
,Nifty MNC,     31296.30,     31361.20,     31695.80,     31359.90,     31687.05,390.75
,Nifty Pharma,     26579.25,     26613.55,     26849.00,     26598.75,     26710.10,130.85
,Nifty PSE,      9554.35,      9575.10,      9632.35,      9561.90,      9597.00,42.65
,Nifty PSU Bank,      8262.80,      8292.55,      8320.70,      8258.20,      8317.55,54.75
,Nifty Serv Sector,     29833.20,     29929.75,     30073.10,     29841.15,     30073.10,239.90
