,16-Sep-2026
The Nifty witnessed an intraday movement of about 168.65 points.The closing index was 0.43 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 110767.64
, Traded Quantity (in Lakhs), 48405.95
, Number of Trades, 43673752
, Total Market Capitalisation (Rs. Crores), 47229058.96

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,12AFIL27,N0,      9950.38,                    69637.11,7
,12AFIL28,N0,      9923.03,                   396921.20,40
,12VCCL29B,N0,     99000.00,                    99000.00,1
,182D070127,TB,        97.75,                    19536.00,200
,182D210127,TB,        97.37,                   447927.00,4600
,182D221026,TB,        99.10,                     9910.00,100
,20MICRONS,EQ,       203.23,                 28299615.81,142761
,21STCENMGM,EQ,        38.37,                     7370.73,190
,360ONE,EQ,      1045.60,                669049874.00,635279
,364D080727,TB,        94.70,                    18922.00,200
,364D231026,TB,        99.25,                   148875.00,1500
,364D291026,TB,        98.85,                    98850.00,1000
,3BBLACKBIO,EQ,      1292.60,                 32061182.60,24554
,3IINFOLTD,BE,        25.02,                 14150845.92,579920
,3MINDIA,EQ,     31935.00,                902060960.00,27574
,3PLAND,EQ,        31.28,                    43663.22,1449
,574GS2026,GS,       101.95,                     2839.06,28
,5PAISA,EQ,       316.85,                 10504382.90,33376
,610GS2031,GS,        99.75,                   139734.30,1400
,620GS2029,GS,        99.84,                    69542.00,700
,633GS2035,GS,        98.98,                      989.80,10
,636GS2031,GS,        99.25,                     2977.50,30
,63MOONS,EQ,       848.15,                228609427.00,268737
,648GS2035,GS,       100.00,                     2300.00,23
,667GS2035,GS,       105.75,                      105.75,1
,667GS2050,GS,        92.50,                     9250.00,100
,668GS2033,GS,       100.00,                     1000.00,10
,668GS2040,GS,        96.50,                    49234.00,510
,675GS2029,GS,       101.20,                    20282.00,200
,676GS2061,GS,        89.48,                  3018499.88,33732
,690GS2065,GS,        93.35,                   218018.49,2343
,692GS2039,GS,        98.70,                     1976.79,20
,694GS2036,GS,       101.05,                    38188.02,378
,695GS2061,GS,        92.96,                   375682.93,4109
,695KA28,SG,        97.76,                    19552.00,200
,695MH31,SG,        96.20,                     9620.00,100
,698HR31,SG,        95.89,                     9589.00,100
,699GS2051,GS,        95.60,                  1096083.97,11453
,702GS2027,GS,       102.21,                   246841.94,2415
,704GS2029,GS,       102.57,                   799966.00,7800
,706GS2028,GS,       104.00,                   268000.00,2575
,706GS2041,GS,       101.95,                      509.75,5
,709GS2054,GS,        94.95,                  1383536.95,14611
,709GS2074,GS,        94.49,                   430857.82,4559
,710GS2029,GS,       104.00,                  1581311.34,15218
,712BR34,SG,        95.16,                    38064.00,400
,717GS2030,GS,       104.80,                   896043.05,8633
,718GS2033,GS,       101.05,                   413422.50,4075
,718GS2037,GS,       102.30,                  2085948.64,20408
,719HUDCO28,N7,      1056.01,                     5280.05,5
,71MH33,SG,        94.01,                    94014.00,1000
,724GS2055,GS,        96.06,                  1214731.61,12645
,724UP33,SG,        99.50,                     9950.00,100
,725GS2063,GS,        96.17,                  4854254.40,50489
,726GS2032,GS,       101.73,                  1099575.48,10800
,726GS2033,GS,       101.70,                     4068.00,40
,732GS2030,GS,       103.61,                    20761.00,200
,733GS2026,GS,       102.35,                    29725.85,290
,734GS2064,GS,        97.94,                 18941754.10,193291
,735NHAI31,N9,      1107.05,                   201483.10,182
,735PFCL35,N1,      1206.01,                   120601.00,100
,736GS2052,GS,        98.67,                  1004766.83,10175
,736PFCL28,N2,      1084.90,                   162735.00,150
,737GS2028,GS,       104.40,                   625200.00,6000
,737NTPC35C,NA,      1140.00,                    43320.00,38
,738GS2027,GS,       102.48,                  1213189.19,11840
,738REC27TF,N2,      1075.11,                    23680.17,22
,739CG33,SG,        95.92,                     9592.00,100
,73GS2053,GS,        98.00,                  3838072.00,39164
,741GS2036,GS,       104.10,                   644227.76,6191
,743GS2076,GS,        98.15,                  2440783.93,24843
,744AP33,SG,        96.08,                     9608.00,100
,746GS2073,GS,       101.99,                      101.99,1
,747HR33,SG,        96.09,                     9609.00,100
,749TN36,SG,        94.48,                    66136.00,700
,74GS2062,GS,        99.83,                    80497.48,801
,750GS2056,GS,       102.90,                    97447.78,953
,751HR29,SG,        99.96,                     9996.00,100
,751HUDCO28,N5,      1072.09,                     2144.19,2
,752TN33,SG,        99.66,                     9966.00,100
,753IRFC30,NJ,      1143.00,                     1143.00,1
,754GS2036,GS,       105.17,                 33736269.35,320564
,754PN34,SG,        99.00,                     9900.00,100
,755GJ31,SG,        98.97,                    19794.00,200
,755MH34,SG,        99.23,                     9923.00,100
,762GJ28,SG,       102.42,                    10242.00,100
,762UP33,SG,        98.53,                     9853.00,100
,764HUDCO31,N8,      1120.05,                    11200.44,10
,764IRFC31,NO,      1148.00,                   292741.20,255
,764NABAR31,N2,      1115.05,                   140488.12,126
,767GA33,SG,       100.20,                    10020.00,100
,769HUDCO31,N9,      1135.86,                   193028.00,170
,769NHAI31,NE,      1080.00,                  1233085.00,1139
,76NHAI31,NA,      1108.05,                  1178920.11,1064
,771GS2066,GS,       103.25,                   421067.11,4090
,774IREDA31,N7,      1127.50,                     4510.00,4
,77MH33A,SG,        99.76,                    89784.00,900
,797IGT31,NL,      1017.80,                    10178.00,10
,79NHIT35,N1,       310.89,                   512215.44,1650
,79NHIT40,N2,       312.00,                  1082233.80,3468
,79NHIT47,N3,       417.35,                   769243.56,1842
,7PFCL31,N3,      1000.05,                     5000.25,5
,805NMC30,N2,       118.02,                     5074.86,43
,805NMC31,N3,       118.00,                     2843.10,24
,805NMC32,N4,       118.01,                     2714.23,23
,805NMC33,N5,       118.00,                     2714.10,23
,805NMC34,N6,       118.01,                     2714.23,23
,807AP51,SG,        99.45,                     9945.00,100
,810IRFC27,N2,      1084.83,                   244981.02,226
,812REC27,NI,      1027.50,                   114050.50,111
,81TCHF28,N8,      1019.50,                     4078.00,4
,820IIFL27,N9,       992.01,                     9920.10,10
,824GS2027,GS,       101.68,                     7321.30,72
,828GS2032,GS,       107.70,                   440385.30,4089
,829PFL29,N6,      1065.00,                     1065.00,1
,82HUDCO27,N2,      1051.06,                 10639851.07,10126
,82IGT31,NJ,      1035.66,                    46604.70,45
,830NHAI27,N2,      1003.53,                 14586469.67,14528
,837IIFL28,Y4,       981.20,                    24530.00,25
,83GS2040,GS,       110.84,                   171802.00,1550
,840IRFC29,N8,      1100.05,                   198014.00,180
,842IIFL26,NL,       995.25,                   255367.95,256
,843IHFL29,NC,       976.00,                   741336.90,754
,848AEL29,NJ,      1006.08,                   449802.42,447
,84TCHF28,NA,      1064.00,                   125552.00,118
,862AEL31,NM,      1015.00,                    12193.00,12
,865IFL28,NZ,       981.01,                    98113.25,100
,865IHFL27,N1,       985.00,                   486520.00,494
,865IIFL28,NS,       980.00,                     2940.00,3
,865IIFL31,Y6,       970.00,                    97000.00,100
,865IRFC29,NA,      1123.10,                     3369.32,3
,865LTF26,NN,      1060.00,                    11667.00,11
