,23-Sep-2026
The Nifty witnessed an intraday movement of about 117.35 points.The closing index was 0.5 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 108643.55
, Traded Quantity (in Lakhs), 56087.30
, Number of Trades, 40661826
, Total Market Capitalisation (Rs. Crores), 48330547.09

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23329.00,     23352.15,     23466.90,     23349.55,     23446.80,117.80
,NIFTY50 EQL Wgt,     31948.40,     31998.90,     32145.25,     31984.85,     32135.10,186.70
,NIFTY100 EQL Wgt,     33903.25,     33967.55,     34156.75,     33961.50,     34156.30,253.05
,NIFTY100 LowVol30,     19359.90,     19367.50,     19451.90,     19366.80,     19451.45,91.55
,NIFTY Alpha 50,     55466.15,     55620.80,     55952.40,     55525.05,     55944.60,478.45
,NIFTY MIDCAP 150,     22787.20,     22824.55,     22937.25,     22821.75,     22928.85,141.65
,NIFTY SMLCAP 50,      9904.85,      9918.30,     10004.65,      9918.05,     10002.50,97.65
,NIFTY SMLCAP 250,     18260.60,     18290.25,     18418.40,     18290.05,     18411.40,150.80
,NIFTY MIDSML 400,     21158.30,     21192.85,     21311.50,     21191.35,     21304.80,146.50
,NIFTY200 QUALTY30,     19550.75,     19587.60,     19630.30,     19540.10,     19579.80,29.05
,Nifty FinSrv25 50,     27503.60,     27549.90,     27685.40,     27549.05,     27643.10,139.50
,NIFTY AlphaLowVol,     26098.30,     26144.20,     26292.85,     26117.10,     26292.85,194.55
,Nifty200Momentm30,     30293.15,     30401.95,     30664.20,     30346.40,     30664.20,371.05
,Nifty100ESGSecLdr,      3910.50,      3916.15,      3931.20,      3912.70,      3928.25,17.75
,NIFTY100 ESG,      4844.15,      4852.35,      4869.20,      4848.45,      4868.35,24.20
,NIFTY M150 QLTY50,     23543.55,     23584.70,     23672.25,     23571.40,     23638.10,94.55
,NIFTY INDIA MFG,     15890.50,     15921.70,     16017.95,     15896.65,     16017.70,127.20
,Nifty200 Alpha 30,     26250.70,     26339.30,     26581.35,     26298.95,     26581.35,330.65
,NiftyM150Momntm50,     62974.00,     63087.20,     63641.95,     63064.70,     63637.10,663.10
,Nifty50 USD,      8455.00,      8455.00,      8542.65,      8409.60,      8486.15,31.15
,Nifty IT,     28582.10,     28492.45,     28634.00,     28228.80,     28334.05,-248.05
,Nifty Next 50,     71804.05,     71950.10,     72465.70,     71931.50,     72462.40,658.35
,Nifty Bank,     56215.55,     56209.65,     56623.80,     56209.65,     56548.90,333.35
,NIFTY MIDCAP 100,     61963.15,     62073.30,     62418.25,     62063.05,     62396.45,433.30
,Nifty 500,     22794.20,     22824.60,     22941.75,     22824.35,     22935.10,140.90
,Nifty 100,     24469.75,     24498.80,     24619.20,     24498.50,     24612.25,142.50
,Nifty Midcap 50,     17878.60,     17902.45,     17979.65,     17873.35,     17979.65,101.05
,Nifty Realty,       861.50,       861.55,       876.50,       861.55,       871.00,9.50
,Nifty Infra,      9020.80,      9034.10,      9097.70,      9031.55,      9095.05,74.25
,Nifty Energy,     37727.00,     37788.00,     37829.45,     37597.35,     37759.75,32.75
,Nifty FMCG,     45657.75,     45719.45,     46296.05,     45665.80,     46259.35,601.60
,Nifty MNC,     31358.80,     31428.15,     31597.00,     31407.55,     31591.20,232.40
,Nifty Pharma,     26909.60,     26894.45,     27157.05,     26832.70,     27152.10,242.50
,Nifty PSE,      9616.70,      9621.30,      9658.15,      9601.15,      9637.60,20.90
,Nifty PSU Bank,      8271.30,      8268.40,      8375.35,      8267.40,      8365.45,94.15
,Nifty Serv Sector,     29970.75,     29984.60,     30104.75,     29982.45,     30064.25,93.50
,Nifty Auto,     27086.30,     27140.85,     27209.30,     27008.65,     27157.55,71.25
,Nifty Metal,     12990.35,     13032.35,     13303.10,     13030.65,     13302.35,312.00
,Nifty Media,      1574.70,      1576.00,      1578.65,      1559.70,      1566.85,-7.85
,NIFTY SMLCAP 100,     19815.45,     19848.05,     19998.20,     19847.70,     19991.50,176.05
,Nifty 200,     13613.40,     13631.25,     13699.90,     13631.05,     13695.95,82.55
,Nifty Div Opps 50,      5626.45,      5623.80,      5657.85,      5622.90,      5657.15,30.70
,Nifty Commodities,      9549.35,      9565.25,      9647.00,      9564.95,      9646.50,97.15
,Nifty Consumption,     11487.20,     11508.85,     11549.00,     11487.60,     11546.05,58.85
,Nifty Fin Service,     25417.95,     25486.75,     25594.35,     25480.35,     25564.85,146.90
,Nifty50 Div Point,       196.79,       196.79,       196.79,       196.79,       196.79,0.00
,Nifty100 Liq 15,      7323.85,      7355.20,      7378.20,      7345.75,      7376.50,52.65
,Nifty CPSE,      6382.85,      6376.35,      6405.40,      6364.55,      6388.20,5.35
,Nifty GrowSect 15,     10879.40,     10873.55,     10898.15,     10850.15,     10896.40,17.00
,Nifty50 PR 2x Lev,     11119.00,     11139.50,     11248.90,     11137.15,     11229.70,110.70
,Nifty50 PR 1x Inv,       228.65,       228.50,       228.50,       227.35,       227.55,-1.10
,Nifty50 TR 2x Lev,     16952.35,     16983.60,     17150.40,     16980.05,     17121.15,168.80
,Nifty50 TR 1x Inv,       185.50,       185.30,       185.35,       184.40,       184.55,-0.95
,Nifty50 Value 20,     11468.45,     11458.80,     11521.10,     11458.80,     11504.55,36.10
,Nifty Mid Liq 15,     16961.80,     16985.80,     17039.65,     16898.65,     16992.50,30.70
,Nifty Pvt Bank,     27286.00,     27303.70,     27469.15,     27296.10,     27363.35,77.35
,NIFTY100 Qualty30,      5463.60,      5467.20,      5488.00,      5464.95,      5482.40,18.80
,Nifty GS 8 13Yr,      3037.79,      3038.35,      3039.51,      3035.67,      3036.46,-1.33
,Nifty GS 10Yr,      2661.90,      2662.40,      2664.00,      2656.69,      2658.00,-3.90
,Nifty GS 10Yr Cln,       864.43,       864.43,       864.96,       862.53,       862.97,-1.46
,Nifty GS 4 8Yr,      3324.88,      3325.48,      3327.30,      3323.11,      3323.29,-1.59
,Nifty GS 11 15Yr,      3366.52,      3367.17,      3367.74,      3360.82,      3361.23,-5.29
,Nifty GS 15YrPlus,      3558.60,      3559.33,      3559.33,      3552.54,      3555.97,-2.63
,Nifty GS Compsite,      3133.33,      3133.93,      3134.70,      3129.42,      3130.42,-2.91
,NIFTY HEALTHCARE,     16720.00,     16714.50,     16874.85,     16683.20,     16868.15,148.15
,NIFTY CONSR DURBL,     37962.20,     38001.75,     38220.85,     37948.40,     38200.20,238.00
,NIFTY OIL AND GAS,     10958.90,     10975.90,     11024.35,     10952.30,     11005.20,46.30
,NIFTY500 MULTICAP,     16262.05,     16285.05,     16373.30,     16284.90,     16368.55,106.50
,NIFTY LARGEMID250,     16334.35,     16357.50,     16437.90,     16357.35,     16432.75,98.40
,NIFTY MID SELECT,     14544.30,     14554.55,     14585.50,     14503.35,     14572.25,27.95
,NIFTY TOTAL MKT,     12899.65,     12917.80,     12987.00,     12917.70,     12983.45,83.80
,NIFTY MICROCAP250,     26451.90,     26529.65,     26798.50,     26526.95,     26794.10,342.20
,NIFTY IND DIGITAL,      8568.00,      8564.60,      8594.00,      8529.40,      8557.25,-10.75
,Nifty Tata 25 Cap,     13860.60,     13862.50,     13936.25,     13832.05,     13934.15,73.55
,Nifty MidSml Hlth,     52838.85,     52836.10,     53237.50,     52756.15,     53178.35,339.50
,Nifty Multi Mfg,     16456.30,     16483.10,     16581.95,     16463.40,     16581.95,125.65
,Nifty Multi Infra,     14170.25,     14181.05,     14276.50,     14176.75,     14271.55,101.30
,BHARATBOND-APR30,      1610.82,      1611.14,      1611.57,      1611.14,      1611.31,0.49
,BHARATBOND-APR31,      1459.55,      1459.83,      1459.84,      1459.83,      1459.84,0.29
,BHARATBOND-APR32,      1322.25,      1322.51,      1322.52,      1322.51,      1322.52,0.27
,BHARATBOND-APR33,      1281.37,      1281.63,      1281.63,      1281.63,      1281.63,0.26
,Nifty Ind Defence,      9471.55,      9492.55,      9526.65,      9449.60,      9461.30,-10.25
,Nifty Ind Tourism,      7884.75,      7893.35,      7919.65,      7878.10,      7896.10,11.35
,Nifty Capital Mkt,      5281.65,      5294.05,      5371.20,      5290.75,      5364.85,83.20
,Nifty500Momentm50,     54263.70,     54455.90,     54777.45,     54265.30,     54777.45,513.75
,NiftyMS400 MQ 100,     50959.10,     51068.60,     51355.10,     51057.05,     51354.70,395.60
,NiftySml250MQ 100,     48786.90,     48875.45,     49157.50,     48874.55,     49105.45,318.55
,Nifty Top 10 EW,      8281.05,      8275.65,      8321.90,      8275.65,      8306.40,25.35
,Nifty AQL 30,     22203.70,     22223.15,     22333.25,     22185.25,     22333.25,129.55
,Nifty AQLV 30,     19555.60,     19570.55,     19685.50,     19546.75,     19685.50,129.90
,Nifty EV,      3140.55,      3147.85,      3154.55,      3137.45,      3153.25,12.70
,Nifty HighBeta 50,      4335.15,      4344.50,      4378.00,      4344.10,      4373.75,38.60
,Nifty New Consump,     11790.55,     11806.80,     11860.10,     11791.45,     11849.00,58.45
,Nifty Corp MAATR,     37464.75,     37538.40,     37702.35,     37441.75,     37701.90,237.15
,Nifty Low Vol 50,     23790.70,     23803.70,     23936.70,     23797.00,     23934.80,144.10
,Nifty Mobility,     22867.40,     22925.45,     22954.15,     22805.55,     22951.85,84.45
,Nifty Qlty LV 30,     16110.05,     16115.40,     16195.65,     16093.90,     16195.65,85.60
