,10-Sep-2026
The Nifty witnessed an intraday movement of about 114.85 points.The closing index was 0.2 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 104645.48
, Traded Quantity (in Lakhs), 52169.74
, Number of Trades, 36188190
, Total Market Capitalisation (Rs. Crores), 48323363.09

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23431.50,     23446.60,     23494.95,     23380.10,     23477.80,46.30
,NIFTY50 EQL Wgt,     32149.65,     32177.40,     32210.95,     32059.40,     32182.20,32.55
,NIFTY100 EQL Wgt,     34291.25,     34310.85,     34336.35,     34135.80,     34233.75,-57.50
,NIFTY100 LowVol30,     19502.10,     19523.05,     19546.65,     19430.40,     19504.30,2.20
,NIFTY Alpha 50,     56731.45,     56811.25,     56859.70,     56553.30,     56713.25,-18.20
,NIFTY MIDCAP 150,     22990.95,     22978.15,     22992.65,     22851.45,     22904.25,-86.70
,NIFTY SMLCAP 50,     10018.35,     10018.45,     10049.85,      9985.50,     10005.85,-12.50
,NIFTY SMLCAP 250,     18431.95,     18436.65,     18488.05,     18401.15,     18433.40,1.45
,NIFTY MIDSML 400,     21350.75,     21344.85,     21373.95,     21264.30,     21298.70,-52.05
,NIFTY200 QUALTY30,     19909.85,     19915.75,     19926.55,     19759.40,     19838.10,-71.75
,Nifty FinSrv25 50,     27470.35,     27466.65,     27615.85,     27435.95,     27615.85,145.50
,NIFTY AlphaLowVol,     26490.40,     26507.15,     26523.45,     26357.25,     26446.75,-43.65
,Nifty200Momentm30,     31140.75,     31153.65,     31167.65,     30803.20,     30907.60,-233.15
,Nifty100ESGSecLdr,      3932.65,      3934.10,      3939.40,      3920.80,      3935.00,2.35
,NIFTY100 ESG,      4873.75,      4877.05,      4879.90,      4858.75,      4875.30,1.55
,NIFTY M150 QLTY50,     23706.10,     23707.20,     23749.05,     23587.00,     23667.00,-39.10
,NIFTY INDIA MFG,     16210.15,     16213.25,     16226.50,     16065.65,     16115.70,-94.45
,Nifty200 Alpha 30,     26933.30,     26938.65,     26951.55,     26615.10,     26696.10,-237.20
,NiftyM150Momntm50,     64035.20,     63968.65,     63999.15,     63369.85,     63572.75,-462.45
,Nifty50 USD,      8537.30,      8537.30,      8581.20,      8454.45,      8523.75,-13.55
,Nifty IT,     28913.95,     28919.35,     29264.90,     28740.60,     28890.90,-23.05
,Nifty Next 50,     72853.85,     72899.50,     72993.65,     72375.00,     72530.90,-322.95
,Nifty Bank,     56295.55,     56262.75,     56575.15,     56231.85,     56471.95,176.40
,NIFTY MIDCAP 100,     62592.80,     62548.50,     62594.20,     62193.10,     62357.35,-235.45
,Nifty 500,     22958.75,     22966.65,     22993.50,     22884.60,     22952.35,-6.40
,Nifty 100,     24624.30,     24640.10,     24677.45,     24552.10,     24643.05,18.75
,Nifty Midcap 50,     17994.10,     17976.30,     17987.35,     17878.25,     17928.70,-65.40
,Nifty Realty,       872.20,       870.85,       877.35,       864.15,       872.05,-0.15
,Nifty Infra,      9119.50,      9127.25,      9141.20,      9087.60,      9133.45,13.95
,Nifty Energy,     38333.65,     38380.20,     38527.65,     38103.85,     38223.40,-110.25
,Nifty FMCG,     45309.25,     45335.30,     45477.75,     45066.45,     45185.60,-123.65
,Nifty MNC,     31984.75,     32005.90,     32027.10,     31818.65,     31861.85,-122.90
,Nifty Pharma,     26691.80,     26751.55,     26790.55,     26465.60,     26555.85,-135.95
,Nifty PSE,      9737.20,      9750.10,      9785.05,      9717.45,      9750.35,13.15
,Nifty PSU Bank,      8369.20,      8373.45,      8487.80,      8353.75,      8401.85,32.65
,Nifty Serv Sector,     29816.90,     29832.10,     29936.60,     29798.70,     29936.60,119.70
