,18-Aug-2026
The Nifty witnessed an intraday movement of about 114.75 points.The closing index was 0.55 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 109466.84
, Traded Quantity (in Lakhs), 43775.87
, Number of Trades, 34813336
, Total Market Capitalisation (Rs. Crores), 48993324.36

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24287.65,     24223.85,     24269.65,     24154.90,     24154.90,-132.75
,NIFTY50 EQL Wgt,     33215.70,     33159.50,     33214.65,     33012.25,     33012.25,-203.45
,NIFTY100 EQL Wgt,     35285.80,     35238.35,     35304.00,     35114.65,     35118.10,-167.70
,NIFTY100 LowVol30,     20346.00,     20309.85,     20344.70,     20210.20,     20210.20,-135.80
,NIFTY Alpha 50,     56381.35,     56311.00,     56565.20,     56148.95,     56454.35,73.00
,NIFTY MIDCAP 150,     23454.95,     23436.90,     23458.05,     23350.60,     23364.90,-90.05
,NIFTY SMLCAP 50,      9901.90,      9892.85,      9936.45,      9868.40,      9893.45,-8.45
,NIFTY SMLCAP 250,     18312.20,     18299.30,     18363.05,     18297.70,     18346.75,34.55
,NIFTY MIDSML 400,     21584.00,     21567.90,     21604.80,     21523.90,     21543.40,-40.60
,NIFTY200 QUALTY30,     20766.95,     20747.30,     20758.80,     20547.45,     20557.50,-209.45
,Nifty FinSrv25 50,     28569.45,     28479.15,     28553.20,     28404.75,     28428.40,-141.05
,NIFTY AlphaLowVol,     27347.35,     27337.55,     27383.30,     27220.85,     27220.85,-126.50
,Nifty200Momentm30,     31181.30,     31164.10,     31213.40,     31074.10,     31119.25,-62.05
,Nifty100ESGSecLdr,      4084.40,      4073.90,      4081.05,      4066.55,      4066.55,-17.85
,NIFTY100 ESG,      5071.85,      5059.70,      5067.20,      5044.20,      5044.20,-27.65
,NIFTY M150 QLTY50,     24803.25,     24788.55,     24803.25,     24665.25,     24689.25,-114.00
,NIFTY INDIA MFG,     16583.60,     16584.05,     16641.90,     16548.70,     16553.40,-30.20
,Nifty200 Alpha 30,     26797.45,     26769.80,     26859.00,     26660.35,     26760.25,-37.20
,NiftyM150Momntm50,     64228.60,     64184.60,     64284.70,     63867.75,     64137.10,-91.50
,Nifty50 USD,      8801.95,      8801.95,      8996.40,      8748.70,      8748.70,-53.25
,Nifty IT,     30807.80,     30584.10,     30615.45,     30212.95,     30213.45,-594.35
,Nifty Next 50,     74474.10,     74406.15,     74623.80,     74285.05,     74308.90,-165.20
,Nifty Bank,     57497.80,     57325.55,     57584.70,     57217.60,     57262.40,-235.40
,NIFTY MIDCAP 100,     63817.00,     63753.70,     63802.30,     63491.10,     63539.40,-277.60
,Nifty 500,     23564.45,     23521.85,     23555.30,     23470.90,     23472.40,-92.05
,Nifty 100,     25457.30,     25398.60,     25442.90,     25332.15,     25333.65,-123.65
,Nifty Midcap 50,     18279.00,     18257.50,     18273.05,     18188.05,     18216.80,-62.20
,Nifty Realty,       908.70,       910.00,       911.55,       893.65,       895.80,-12.90
,Nifty Infra,      9416.50,      9392.80,      9404.75,      9366.35,      9376.55,-39.95
,Nifty Energy,     38652.65,     38662.60,     38820.90,     38543.00,     38578.85,-73.80
,Nifty FMCG,     48105.05,     48170.85,     48173.65,     47709.15,     47734.80,-370.25
,Nifty MNC,     33583.45,     33610.20,     33627.90,     33331.15,     33339.55,-243.90
,Nifty Pharma,     26341.55,     26352.95,     26527.85,     26341.35,     26361.90,20.35
,Nifty PSE,      9861.60,      9860.70,      9896.45,      9830.70,      9838.50,-23.10
,Nifty PSU Bank,      8706.20,      8673.20,      8744.95,      8617.90,      8618.50,-87.70
,Nifty Serv Sector,     30971.65,     30842.75,     30899.10,     30752.95,     30759.75,-211.90
,Nifty Auto,     29178.10,     29182.70,     29390.25,     29178.65,     29264.55,86.45
,Nifty Metal,     13104.60,     13101.05,     13132.15,     13024.30,     13025.30,-79.30
,Nifty Media,      1595.75,      1594.20,      1608.55,      1591.45,      1602.20,6.45
,NIFTY SMLCAP 100,     19809.25,     19789.95,     19868.30,     19764.35,     19808.85,-0.40
,Nifty 200,     14133.85,     14105.00,     14121.65,     14065.80,     14066.65,-67.20
,Nifty Div Opps 50,      5923.15,      5909.20,      5922.60,      5865.20,      5865.30,-57.85
,Nifty Commodities,      9843.30,      9837.00,      9867.35,      9812.40,      9814.95,-28.35
,Nifty Consumption,     12064.55,     12049.50,     12070.60,     12004.70,     12004.70,-59.85
,Nifty Fin Service,     26217.15,     26132.70,     26220.10,     26088.15,     26108.00,-109.15
,Nifty50 Div Point,       189.56,       189.56,       189.56,       189.56,       189.56,0.00
,Nifty100 Liq 15,      7684.05,      7665.10,      7686.20,      7635.85,      7635.85,-48.20
,Nifty CPSE,      6455.50,      6463.80,      6494.45,      6458.55,      6466.05,10.55
,Nifty GrowSect 15,     11581.70,     11555.35,     11584.55,     11506.45,     11506.80,-74.90
,Nifty50 PR 2x Lev,     12115.95,     12050.65,     12096.20,     11981.85,     11981.85,-134.10
,Nifty50 PR 1x Inv,       218.75,       219.35,       219.95,       218.90,       219.95,1.20
,Nifty50 TR 2x Lev,     18461.20,     18361.65,     18431.05,     18256.80,     18256.80,-204.40
,Nifty50 TR 1x Inv,       177.50,       178.00,       178.50,       177.65,       178.50,1.00
,Nifty50 Value 20,     11912.95,     11881.55,     11914.85,     11849.50,     11849.50,-63.45
,Nifty Mid Liq 15,     17201.20,     17177.25,     17197.60,     17069.90,     17112.15,-89.05
,Nifty Pvt Bank,     27311.05,     27224.70,     27342.90,     27203.50,     27247.90,-63.15
,NIFTY100 Qualty30,      5732.85,      5727.75,      5735.45,      5694.00,      5695.95,-36.90
,Nifty GS 8 13Yr,      3062.37,      3062.93,      3062.94,      3055.42,      3060.33,-2.04
,Nifty GS 10Yr,      2681.32,      2681.83,      2681.83,      2674.18,      2679.46,-1.86
,Nifty GS 10Yr Cln,       876.76,       876.76,       876.76,       874.22,       875.98,-0.78
,Nifty GS 4 8Yr,      3345.77,      3346.38,      3346.38,      3341.33,      3344.57,-1.20
,Nifty GS 11 15Yr,      3391.71,      3392.35,      3392.36,      3381.41,      3389.86,-1.85
,Nifty GS 15YrPlus,      3597.23,      3597.96,      3597.96,      3583.06,      3591.92,-5.31
,Nifty GS Compsite,      3157.48,      3158.08,      3158.08,      3149.52,      3155.14,-2.34
,NIFTY HEALTHCARE,     16429.35,     16432.60,     16546.00,     16403.05,     16463.70,34.35
,NIFTY CONSR DURBL,     40426.85,     40399.35,     40759.80,     40212.70,     40264.70,-162.15
,NIFTY OIL AND GAS,     11208.50,     11205.70,     11300.75,     11196.80,     11231.15,22.65
,NIFTY500 MULTICAP,     16715.85,     16690.50,     16718.70,     16665.30,     16667.30,-48.55
,NIFTY LARGEMID250,     16902.05,     16876.20,     16894.55,     16827.45,     16828.65,-73.40
,NIFTY MID SELECT,     14948.60,     14914.15,     14928.75,     14832.25,     14840.75,-107.85
,NIFTY TOTAL MKT,     13309.15,     13286.45,     13306.35,     13260.95,     13261.75,-47.40
,NIFTY MICROCAP250,     26186.80,     26198.30,     26297.00,     26195.80,     26286.65,99.85
,NIFTY IND DIGITAL,      8733.75,      8696.90,      8700.10,      8625.20,      8626.15,-107.60
,Nifty Tata 25 Cap,     14618.15,     14581.00,     14634.95,     14503.60,     14520.90,-97.25
,Nifty MidSml Hlth,     52020.30,     52015.05,     52284.00,     51991.65,     52232.45,212.15
,Nifty Multi Mfg,     17040.75,     17037.40,     17105.50,     17020.00,     17023.50,-17.25
,Nifty Multi Infra,     14730.35,     14705.95,     14732.95,     14679.05,     14701.25,-29.10
,BHARATBOND-APR30,      1613.60,      1613.92,      1613.92,      1613.10,      1613.10,-0.50
,BHARATBOND-APR31,      1468.58,      1468.86,      1468.86,      1468.86,      1468.86,0.28
,BHARATBOND-APR32,      1334.78,      1335.04,      1335.04,      1335.03,      1335.04,0.26
,BHARATBOND-APR33,      1294.99,      1295.24,      1295.24,      1295.24,      1295.24,0.25
,Nifty Ind Defence,      9841.50,      9849.70,      9977.60,      9835.00,      9968.25,126.75
,Nifty Ind Tourism,      8060.15,      8046.10,      8053.70,      7982.45,      8006.20,-53.95
,Nifty Capital Mkt,      5318.40,      5310.05,      5321.70,      5238.25,      5315.80,-2.60
,Nifty500Momentm50,     54988.55,     54956.95,     55204.80,     54877.95,     55091.50,102.95
,NiftyMS400 MQ 100,     52078.45,     52043.55,     52147.25,     51829.40,     52031.75,-46.70
,NiftySml250MQ 100,     48526.65,     48500.15,     48876.65,     48494.40,     48841.95,315.30
,Nifty Top 10 EW,      8630.05,      8588.90,      8602.80,      8560.35,      8560.35,-69.70
,Nifty AQL 30,     23121.60,     23116.90,     23139.00,     22998.70,     23002.50,-119.10
,Nifty AQLV 30,     20333.00,     20335.70,     20372.75,     20246.85,     20246.85,-86.15
,Nifty EV,      3386.05,      3384.40,      3400.45,      3383.85,      3388.30,2.25
,Nifty HighBeta 50,      4522.10,      4514.50,      4524.70,      4484.50,      4497.75,-24.35
,Nifty New Consump,     12212.55,     12195.40,     12214.65,     12132.75,     12134.15,-78.40
,Nifty Corp MAATR,     39409.00,     39363.05,     39453.10,     39342.50,     39359.85,-49.15
,Nifty Low Vol 50,     24800.60,     24772.45,     24791.00,     24625.45,     24626.20,-174.40
,Nifty Mobility,     23794.25,     23767.90,     23891.40,     23745.65,     23780.65,-13.60
,Nifty Qlty LV 30,     16781.75,     16767.40,     16791.60,     16669.75,     16677.40,-104.35
,Nifty Sml250 Q50,     25821.20,     25786.65,     25854.05,     25700.25,     25762.85,-58.35
,Nifty Top 15 EW,      9870.60,      9838.40,      9864.40,      9813.65,      9813.65,-56.95
,Nifty100 Alpha 30,     18419.60,     18409.80,     18467.90,     18346.55,     18346.55,-73.05
,Nifty100 Enh ESG,      5105.70,      5093.45,      5101.05,      5077.95,      5077.95,-27.75
,Nifty200 Value 30,     15018.60,     15004.45,     15050.10,     14929.90,     14929.90,-88.70
,Nifty500 EW,     15126.80,     15117.15,     15147.30,     15100.40,     15104.95,-21.85
,Nifty Multi MQ 50,     42024.65,     42010.30,     42094.35,     41889.75,     41992.85,-31.80
,Nifty500 Value 50,     16108.85,     16098.15,     16146.15,     16014.60,     16015.75,-93.10
,Nifty Top 20 EW,      8924.10,      8901.05,      8922.35,      8868.95,      8868.95,-55.15
,Nifty CoreHousing,     15919.25,     15904.60,     15929.40,     15771.65,     15776.65,-142.60
,Nifty FinSerExBnk,     32492.40,     32420.40,     32521.55,     32274.80,     32420.70,-71.70
,Nifty Housing,     11967.80,     11946.00,     11970.80,     11896.40,     11896.80,-71.00
,Nifty IPO,      2354.75,      2354.25,      2366.05,      2349.20,      2364.40,9.65
,Nifty MS Fin Serv,     22539.70,     22494.40,     22567.60,     22338.20,     22530.90,-8.80
,Nifty MS Ind Cons,     19007.45,     18994.85,     19032.80,     18889.65,     18891.60,-115.85
,Nifty MS IT Telcm,     10002.05,      9974.80,      9974.80,      9894.30,      9897.40,-104.65
,Nifty NonCyc Cons,     15506.90,     15481.70,     15489.55,     15366.80,     15366.90,-140.00
,Nifty Rural,     15672.75,     15650.45,     15686.45,     15575.65,     15579.15,-93.60
,Nifty Shariah 25,      8075.05,      8060.70,      8067.15,      7993.30,      8001.35,-73.70
,Nifty Trans Logis,     26614.30,     26587.35,     26728.80,     26581.15,     26607.80,-6.50
,Nifty50 Shariah,      4311.50,      4296.20,      4303.55,      4261.00,      4261.25,-50.25
,Nifty500 LMS Eql,     18707.95,     18684.45,     18718.50,     18656.95,     18665.75,-42.20
,Nifty500 Shariah,      7088.10,      7075.85,      7080.55,      7033.60,      7034.95,-53.15
,Nifty500 Qlty50,     19943.10,     19905.75,     19927.80,     19767.75,     19769.95,-173.15
,Nifty500 LowVol50,     22465.15,     22441.20,     22473.40,     22344.90,     22345.70,-119.45
,Nifty500 MQVLv50,     31011.45,     30996.50,     31036.70,     30770.75,     30780.05,-231.40
,Nifty500 Flexicap,     10198.00,     10182.00,     10187.65,     10129.15,     10144.70,-53.30
,Nifty TMMQ 50,     44878.75,     44930.45,     45079.80,     44804.25,     44979.45,100.70
,Nifty FPI 150,      1579.55,      1576.35,      1578.20,      1571.95,      1571.95,-7.60
,Nifty SME Emerge,     14256.40,     14285.35,     14385.40,     14284.50,     14357.55,101.15
