,22-Sep-2026
The Nifty witnessed an intraday movement of about 203.25 points.The closing index was 0.36 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 104968.66
, Traded Quantity (in Lakhs), 49200.56
, Number of Trades, 38850535
, Total Market Capitalisation (Rs. Crores), 47988304.67

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty Sml250 Q50,     24946.45,     25004.00,     25023.30,     24847.75,     24938.15,-8.30
,Nifty Top 15 EW,      9380.30,      9394.90,      9409.50,      9310.75,      9322.25,-58.05
,Nifty100 Alpha 30,     17681.15,     17723.50,     17779.25,     17600.50,     17621.00,-60.15
,Nifty100 Enh ESG,      4896.60,      4902.80,      4909.55,      4865.95,      4875.80,-20.80
,Nifty200 Value 30,     14523.35,     14574.95,     14598.10,     14460.00,     14522.55,-0.80
,Nifty500 EW,     14803.75,     14840.40,     14862.15,     14755.55,     14782.40,-21.35
,Nifty Multi MQ 50,     41075.80,     41266.25,     41432.55,     40956.05,     41007.30,-68.50
,Nifty500 Value 50,     15656.20,     15711.60,     15735.15,     15599.35,     15663.35,7.15
,Nifty Top 20 EW,      8577.55,      8590.10,      8600.85,      8529.95,      8547.10,-30.45
,Nifty CoreHousing,     14891.45,     14948.55,     14977.40,     14787.90,     14802.65,-88.80
,Nifty FinSerExBnk,     31386.45,     31451.60,     31561.40,     31225.65,     31303.25,-83.20
,Nifty Housing,     11511.80,     11537.20,     11563.75,     11461.70,     11471.35,-40.45
,Nifty IPO,      2437.00,      2444.20,      2472.95,      2444.05,      2466.75,29.75
,Nifty MS Fin Serv,     22329.75,     22361.85,     22473.95,     22293.85,     22385.45,55.70
,Nifty MS Ind Cons,     18273.20,     18309.05,     18366.65,     18263.45,     18318.00,44.80
,Nifty MS IT Telcm,      9694.05,      9716.60,      9726.35,      9637.10,      9689.70,-4.35
,Nifty NonCyc Cons,     14890.90,     14941.95,     14954.90,     14840.30,     14894.00,3.10
,Nifty Rural,     14814.15,     14845.00,     14870.55,     14711.55,     14728.80,-85.35
,Nifty Shariah 25,      7688.40,      7699.65,      7702.90,      7622.00,      7632.10,-56.30
,Nifty Trans Logis,     25425.15,     25497.65,     25564.55,     25368.10,     25455.15,30.00
,Nifty50 Shariah,      4088.05,      4094.80,      4096.25,      4047.35,      4057.35,-30.70
,Nifty500 LMS Eql,     18308.30,     18346.95,     18374.75,     18235.95,     18272.10,-36.20
,Nifty500 Shariah,      6832.35,      6845.75,      6853.20,      6783.90,      6796.30,-36.05
,Nifty500 Qlty50,     18957.95,     19008.70,     19035.75,     18858.45,     18904.80,-53.15
,Nifty500 LowVol50,     21627.60,     21688.10,     21710.60,     21533.45,     21569.10,-58.50
,Nifty500 MQVLv50,     29974.70,     30054.10,     30105.30,     29865.05,     29961.10,-13.60
,Nifty500 Flexicap,      9685.55,      9702.20,      9710.40,      9611.00,      9637.85,-47.70
,Nifty TMMQ 50,     43645.45,     43834.45,     44039.70,     43579.55,     43622.00,-23.45
,Nifty FPI 150,      1524.25,      1527.25,      1529.40,      1516.30,      1519.60,-4.65
,Nifty SME Emerge,     14910.15,     14922.45,     15066.95,     14922.45,     15045.45,135.30
,Nifty Internet,      1481.65,      1483.95,      1498.50,      1480.65,      1498.05,16.40
,Nifty Chemicals,     29305.25,     29392.10,     29573.25,     29379.20,     29430.60,125.35
,Nifty Waves,      1870.00,      1877.75,      1896.45,      1877.35,      1891.30,21.30
,Nifty InfraLog,     11792.70,     11829.20,     11879.50,     11734.70,     11755.15,-37.55
