SECTOR_SLUG,SECTOR_NAME,EXCHANGE,SYMBOL,COMPANY_NAME,MARKET_CAP_CR,PE
"agriculture","Agriculture","NSE","BBTC","Bombay Burmah Trdg.","10,899","8.45"
"agriculture","Agriculture","NSE","JKPAPER","JK Paper","7,101","21.9"
"agriculture","Agriculture","NSE","KSCL","Kaveri Seed","4,053","16.24"
"agriculture","Agriculture","NSE","WSTCSTPAPR","West Coast PaperMill","4,026","17.53"
"agriculture","Agriculture","NSE","JUBLCPL","Jubilant Agri & Con.","3,236","24.93"
"agriculture","Agriculture","NSE","VENKEYS","Venky's (India)","2,216","12.78"
"agriculture","Agriculture","BSE","KSSMART","KS Smart Techno.","2,104","--"
"agriculture","Agriculture","NSE","SESHAPAPER","Seshasayee Paper","1,433","14.48"
"agriculture","Agriculture","NSE","ANDHRAPAP","Andhra Paper","1,213","43.91"
"agriculture","Agriculture","NSE","FRESHARA","Freshara Agro Export","1,031","28.47"
"agriculture","Agriculture","NSE","TNPL","TN Newsprints &Paper","974","3.73"
"agriculture","Agriculture","NSE","BSHSL","Bombay Super Hybrid","953","33.22"
"agriculture","Agriculture","BSE","META","String Metaverse","939","7.74"
"agriculture","Agriculture","NSE","PDMJEPAPER","Pudumjee Paper Prod.","898","9.86"
"agriculture","Agriculture","BSE","NRAIL","NR Agarwal Inds.","850","13.68"
"agriculture","Agriculture","BSE","APIS","Apis India","739","29.19"
"agriculture","Agriculture","BSE","EMAMIPAP","Emami Paper Mills","699","7.46"
"agriculture","Agriculture","NSE","KUANTUM","Kuantum Papers","643","17.8"
"agriculture","Agriculture","BSE","PRABHATAM","Prabhatam Infra Vent","585","--"
"agriculture","Agriculture","BSE","SATIA","Satia Industries","579","--"
"agriculture","Agriculture","BSE","SUBAM","Subam Papers","577","53.52"
"agriculture","Agriculture","NSE","BBTCL","B&B Triplewall Cont.","482","14.48"
"agriculture","Agriculture","NSE","MGEL","Mangalam Global Ent.","477","10.11"
"agriculture","Agriculture","NSE","RAMANEWS","Shree Rama News","458","--"
"agriculture","Agriculture","BSE","MEGAMONT","Megamont","442","--"
"agriculture","Agriculture","BSE","TRANSCHEM","Transchem","424","63.1"
"agriculture","Agriculture","NSE","SHEETAL","Sheetal Universal","398","34.6"
"agriculture","Agriculture","NSE","KOTYARK","Kotyark Industries","386","20.54"
"agriculture","Agriculture","BSE","PAKKA","Pakka","374","9.97"
"agriculture","Agriculture","NSE","HARRMALAYA","Harrisons Malayalam","366","13.51"
"agriculture","Agriculture","NSE","ORIENTPPR","Orient Paper & Inds.","365","--"
"agriculture","Agriculture","NSE","GENUSPAPER","Genus Paper & Boards","317","33.6"
"agriculture","Agriculture","BSE","RUCHIRA","Ruchira Papers","306","9.2"
"agriculture","Agriculture","NSE","NATHBIOGEN","Nath Bio-Genes (I)","299","8.17"
