SECTOR_SLUG,SECTOR_NAME,EXCHANGE,SYMBOL,COMPANY_NAME,MARKET_CAP_CR,PE
"agriculture","Agriculture","NSE","BBTC","Bombay Burmah Trdg.","10,704","8.08"
"agriculture","Agriculture","NSE","JKPAPER","JK Paper","7,262","22.07"
"agriculture","Agriculture","NSE","WSTCSTPAPR","West Coast PaperMill","4,320","18.04"
"agriculture","Agriculture","NSE","KSCL","Kaveri Seed","3,910","16.0"
"agriculture","Agriculture","NSE","JUBLCPL","Jubilant Agri & Con.","3,360","26.01"
"agriculture","Agriculture","NSE","VENKEYS","Venky's (India)","2,320","13.46"
"agriculture","Agriculture","BSE","KSSMART","KS Smart Techno.","1,982","--"
"agriculture","Agriculture","NSE","SESHAPAPER","Seshasayee Paper","1,459","14.69"
"agriculture","Agriculture","NSE","ANDHRAPAP","Andhra Paper","1,202","43.95"
"agriculture","Agriculture","NSE","FRESHARA","Freshara Agro Export","1,084","29.93"
"agriculture","Agriculture","BSE","META","String Metaverse","1,034","365.93"
"agriculture","Agriculture","NSE","TNPL","TN Newsprints &Paper","1,033","3.86"
"agriculture","Agriculture","NSE","BSHSL","Bombay Super Hybrid","926","32.43"
"agriculture","Agriculture","NSE","PDMJEPAPER","Pudumjee Paper Prod.","877","9.49"
"agriculture","Agriculture","BSE","NRAIL","NR Agarwal Inds.","847","13.76"
"agriculture","Agriculture","BSE","APIS","Apis India","739","30.47"
"agriculture","Agriculture","BSE","EMAMIPAP","Emami Paper Mills","667","6.95"
"agriculture","Agriculture","NSE","KUANTUM","Kuantum Papers","627","17.3"
"agriculture","Agriculture","BSE","PRABHATAM","Prabhatam Infra Vent","585","--"
"agriculture","Agriculture","BSE","SUBAM","Subam Papers","577","52.3"
"agriculture","Agriculture","BSE","SATIA","Satia Industries","571","--"
"agriculture","Agriculture","BSE","MEGAMONT","Megamont","487","--"
"agriculture","Agriculture","NSE","RAMANEWS","Shree Rama News","465","--"
"agriculture","Agriculture","NSE","MGEL","Mangalam Global Ent.","464","10.2"
"agriculture","Agriculture","NSE","BBTCL","B&B Triplewall Cont.","456","13.81"
"agriculture","Agriculture","BSE","TRANSCHEM","Transchem","430","65.19"
"agriculture","Agriculture","NSE","SHEETAL","Sheetal Universal","391","33.98"
"agriculture","Agriculture","BSE","PAKKA","Pakka","365","9.62"
"agriculture","Agriculture","NSE","ORIENTPPR","Orient Paper & Inds.","357","--"
"agriculture","Agriculture","NSE","HARRMALAYA","Harrisons Malayalam","354","12.89"
"agriculture","Agriculture","NSE","KOTYARK","Kotyark Industries","346","18.44"
"agriculture","Agriculture","BSE","TIERRA","Tierra Agrotech","327","--"
"agriculture","Agriculture","NSE","GENUSPAPER","Genus Paper & Boards","309","31.97"
"agriculture","Agriculture","BSE","RUCHIRA","Ruchira Papers","307","9.17"
"agriculture","Agriculture","NSE","NATHBIOGEN","Nath Bio-Genes (I)","289","6.07"
"agriculture","Agriculture","BSE","SAPPL","Shree AjitPulp&Paper","257","5.96"
"agriculture","Agriculture","NSE","WORTHPERI","Worth Peripherals","243","16.08"
"agriculture","Agriculture","NSE","STARPAPER","Star Paper Mills","235","7.47"
"agriculture","Agriculture","BSE","SIPAPER","South India Paper","221","14.95"
"agriculture","Agriculture","BSE","SCAGRO","SC Agrotech","203","15.85"
"agriculture","Agriculture","NSE","NIKITA","Nikita Greentech","185","16.62"
"agriculture","Agriculture","NSE","SHREYANIND","Shreyans Industries","174","--"
"agriculture","Agriculture","NSE","RAJPUTANA","Rajputana Biodiesel","168","18.51"
"agriculture","Agriculture","BSE","WESTERNBIO","Ecoboard Industries","164","--"
"agriculture","Agriculture","BSE","INDOUS","Indo US Bio-Tech","156","13.74"
"agriculture","Agriculture","BSE","MSL","Mangalam Seeds","152","19.07"
"agriculture","Agriculture","NSE","AARADHYA","Aaradhya Disposal","146","23.99"
"agriculture","Agriculture","BSE","KANELOIL","Kanel Industries","135","--"
"agriculture","Agriculture","BSE","JKAGRI","JK Agri Genetics","133","--"
"agriculture","Agriculture","BSE","RDGAIL","Rukmani Devi Garg","132","14.88"
"agriculture","Agriculture","BSE","SKPMIL","Shree Krishna Papers","128","5.15"
"agriculture","Agriculture","NSE","MAGNUM","Magnum Ventures","127","--"
"agriculture","Agriculture","NSE","SHEEL","Sheel Biotech","125","10.67"
"agriculture","Agriculture","BSE","SCOOBEEDAY","Scoobee Day Garments","110","--"
"agriculture","Agriculture","NSE","NARMADA","Narmada Agrobase","105","28.8"
"agriculture","Agriculture","NSE","OSWALSEEDS","Shree Oswal Seeds","104","18.35"
"agriculture","Agriculture","BSE","BAPACK","B&A Packaging India","102","13.11"
"agriculture","Agriculture","BSE","GANGAPA","Ganga Papers India","102","57.29"
"agriculture","Agriculture","BSE","NAPL","Naturite Agro Prod.","101","--"
"agriculture","Agriculture","BSE","NATHIND","Nath Industries","95","13.92"
"agriculture","Agriculture","NSE","USASEEDS","Upsurge Seeds OfAgri","94","12.6"
"agriculture","Agriculture","NSE","UTKAL","Utkal Speciality Ind","87","11.96"
"agriculture","Agriculture","BSE","SIMRAN","Simran Farms","80","15.28"
"agriculture","Agriculture","BSE","GPAPL","Gujarat Peanut &Agri","80","10.83"
"agriculture","Agriculture","BSE","SPTRSHI","Saptarishi Agro Inds","77","--"
"agriculture","Agriculture","BSE","DHANWEL","Dhanwel Hybrid Seeds","77","12.64"
"agriculture","Agriculture","BSE","CELLA","Cella Space","74","7.27"
"agriculture","Agriculture","BSE","ALKOSIGN","Alkosign","70","55.54"
"agriculture","Agriculture","NSE","RCDL","Rajgor Castor Deriv.","70","5.51"
"agriculture","Agriculture","BSE","HFIL","Himalaya Food Intnl.","69","32.54"
"agriculture","Agriculture","BSE","INDRANIB","Indrayani Biotech","64","29.85"
"agriculture","Agriculture","NSE","LAMOSAIC","Lamosaic India","63","37.79"
"agriculture","Agriculture","BSE","AGRITECH","Agri-Tech (India)","61","--"
"agriculture","Agriculture","BSE","TRESCON","Trescon","59","14.71"
"agriculture","Agriculture","NSE","SUNDARAM","Sundaram Multi Pap","58","14.78"
"agriculture","Agriculture","NSE","BALKRISHNA","Balkrishna Paper","55","--"
"agriculture","Agriculture","BSE","UNISEM","Unisem Agritech","55","10.46"
"agriculture","Agriculture","NSE","MALUPAPER","Malu Paper Mills","54","--"
"agriculture","Agriculture","BSE","PERFEPA","Perfectpac","49","19.91"
"agriculture","Agriculture","BSE","THREEMPAPE","Three M Paper Boards","46","6.45"
"agriculture","Agriculture","NSE","SIEL","Superior Indl.Enterp","46","26.31"
"agriculture","Agriculture","BSE","TIMESGREEN","Times Green Energy","45","203.39"
"agriculture","Agriculture","NSE","PRITI","Priti International","44","58.27"
"agriculture","Agriculture","NSE","VISHWAS","Vishwas Agri Seeds","42","19.66"
"agriculture","Agriculture","BSE","RAFL","Raghuvansh Agrofarms","41","9.76"
"agriculture","Agriculture","NSE","DHANLAXMI","Dhanlaxmi Crop","40","--"
"agriculture","Agriculture","BSE","MOHITPPR","Mohit Paper Mills","37","5.48"
"agriculture","Agriculture","BSE","MAHIP","Mahip Industries","35","12.36"
"agriculture","Agriculture","BSE","KAYPOWR","Kay Power and Paper","35","30.16"
"agriculture","Agriculture","BSE","STANBIK","Stanbik Agro","32","7.33"
"agriculture","Agriculture","BSE","SPINAROO","Spinaroo Commercial","31","58.7"
"agriculture","Agriculture","BSE","VAPIENTER","Vapi Enterprise","30","20.56"
"agriculture","Agriculture","BSE","PRATIK","Pratik Panels","29","18.96"
"agriculture","Agriculture","NSE","SAIFL","Sameera Agro & Infra","29","1.99"
"agriculture","Agriculture","BSE","ABRIL","Abril Paper Tech","28","18.35"
"agriculture","Agriculture","BSE","SANPA","Sangal Papers","26","5.86"
"agriculture","Agriculture","BSE","TGIF","TGIF Agribusiness","26","13.09"
"agriculture","Agriculture","BSE","SHREENATH","Shreenath Paper Prod","25","8.68"
"agriculture","Agriculture","NSE","NIRMAN","Nirman Agri Genetics","23","1.3"
"agriculture","Agriculture","BSE","ATENPAPERS","Aten Papers & Foam","21","2.79"
"agriculture","Agriculture","BSE","VPL","Vrundavan Plantation","21","11.87"
"agriculture","Agriculture","BSE","SHREEGANES","Shree Ganesh BioTech","20","--"
"agriculture","Agriculture","BSE","URSUGAR","UR Sugar Industries","19","41.63"
"agriculture","Agriculture","BSE","SAFFRON","Saffron Industries","18","10.9"
"agriculture","Agriculture","NSE","GAJANAND","Gajanand Internatl.","17","426.6"
"agriculture","Agriculture","BSE","HINDUST","Hind Agrigenetics","17","536.96"
"agriculture","Agriculture","BSE","NATHUEC","Natura Hue Chem","16","--"
"agriculture","Agriculture","NSE","CONTI","Continental Seeds","15","15.4"
"agriculture","Agriculture","BSE","SHKARTP","Shree Karthik Papers","14","65.85"
"agriculture","Agriculture","BSE","RAMAPPR-B","Rama Paper Mills","14","--"
"agriculture","Agriculture","NSE","ASTRON","Astron Paper & Board","14","--"
"agriculture","Agriculture","BSE","ASIAN","Asian Warehousing","12","44.57"
"agriculture","Agriculture","BSE","GVBL","Genomic Valley Bio.","9","434.61"
"agriculture","Agriculture","BSE","TARAI","Tarai Foods","8","--"
"agriculture","Agriculture","BSE","JAYATMA","Jayatma Spinners","8","12.35"
"agriculture","Agriculture","BSE","GRATEXI","Gratex Industries","7","51.96"
"agriculture","Agriculture","BSE","OMEAG","Omega Ag-SeedsPunjab","7","12.72"
"agriculture","Agriculture","NSE","SMADL","Shri Mahalaxmi Agri","7","31.32"
"agriculture","Agriculture","BSE","NATPLY","National Plywood","6","--"
"agriculture","Agriculture","BSE","AGIOPAPER","Agio Paper & Indus.","6","--"
"agriculture","Agriculture","BSE","BLOOM","Bloom Dekor","5","--"
"agriculture","Agriculture","BSE","GUJWIND","Gujarat Winding Sys.","5","--"
