Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
SHRIRAMFIN,EQ,990,-2.06,232951.46,40.96,407.79
LALITHAA,EQ,370.5,4.99,20737.25,108.72,399.13
NAUKRI,EQ,1224,-5.63,79366.68,31.56,387.42
TVSMOTOR,EQ,4091,-1.06,194358.14,9.34,381.86
GROWW,EQ,186.56,-1.1,117040.22,202.06,376.53
SILVERBEES,EQ,216.24,-1.83,31501.1,172.28,373.94
TCS,EQ,2087,-0.12,755094.87,17.61,366.78
CAPLIPOINT,EQ,2856,2.23,21708.94,12.41,363.22
MOTHERSON,EQ,162.5,-1.16,171502.73,220.51,361.94
BANDHANBNK,EQ,182.9,-4.43,29467.88,193,358.71
ICICIPRULI,EQ,464.5,-4.13,67409.67,77.63,357.97
AUBANK,EQ,1000.1,-5.02,75106.49,34.49,347.89
GREAVESCOT,EQ,222.25,7.88,5177.35,159.1,347.66
GLASSWALL,EQ,274.5,-4.16,2413.82,127.04,347.37
APOLLOHOSP,EQ,8888.5,-1.99,127802.99,3.83,343.85
DLF,EQ,670.4,-0.68,165945.12,50.74,342.86
IDFCFIRSTB,EQ,83.76,-4.71,72219.52,405.83,342.48
SEDEMAC,EQ,3328,9.65,14699.94,10.59,340.88
ULTRACEMCO,EQ,11056,-0.89,325797.29,3.05,339.16
SUNPHARMA,EQ,1849.9,-0.81,443842.52,17.43,323.91
ADANIENT,EQ,2900,-3.11,392494.75,10.82,317.26
MEESHO,EQ,232,-1.85,107328.32,134.61,316.98
MILKYMIST,EQ,310.9,-2,23934.43,95.26,308.69
ADANIGREEN,EQ,1280.1,-1.6,210114.83,23.8,308.1
AVANTEL,EQ,155.19,6.17,4124.58,194.69,304.81
RBLBANK,EQ,412.75,-3.56,64044.04,73.16,303.35
TATASTEEL,EQ,188.02,-1.47,234715.28,157.02,297.32
HINDCOPPER,EQ,495.2,-3.47,47887.03,58.75,294.41
MOTISONS,EQ,18.79,-0.53,2137.37,1502.25,287.23
ADANIPORTS,EQ,1785.3,-1.22,411325.82,15.9,284.07
SOUTHBANK,EQ,49.95,6.1,13083.41,576.84,284.03
LAURUSLABS,EQ,2026.2,-0.38,109478.06,13.88,283.28
INDIGO,EQ,4890,-2.75,189079.97,5.7,280.81
WELCORP,EQ,2701.5,-3.41,71263.04,10.02,275.14
TMPV,EQ,295,-1.83,108652.62,91.26,272.37
PFC,EQ,339.35,-1.92,111988.95,79.53,271.36
BAJAJFINSV,EQ,1762.3,-4.56,282331.27,15.2,270.43
TECHM,EQ,1543,-0.9,151238.55,17.07,265.78
JIOFIN,EQ,227.2,-2.13,150023.38,114.6,261.92
MAXHEALTH,EQ,1046,-1.31,101808.25,25.05,261.69
TFCILTD,EQ,143.51,1.38,6644.19,182.6,260.51
INDOMIM,EQ,1314.45,5,64997.04,19.85,256.48
NTPC,EQ,326.6,0.18,316693.12,76.63,250.03
BHARATFORG,EQ,1998.9,-0.25,97666.39,12.49,249.84
KARAMTARA,EQ,368.9,1.92,11872.04,67.31,249.55
GOLDBEES,EQ,123.47,-1.01,57506.35,200.4,248.13
ADANIENSOL,EQ,1340.5,-2.86,163937.05,18.38,247.99
FRONTSP,EQ,1490.1,6.85,1760.63,16.16,245.4
TITAN,EQ,4832.5,-0.97,429022.66,5.04,245.1
DIXON,EQ,13299,0.75,81350.76,1.85,244.98
HINDUNILVR,EQ,1933.5,-0.85,454293.47,12.58,243.12
POWERGRID,EQ,266.4,-1.41,247768.09,89.69,239.99
SOLARINDS,EQ,19480,-1.27,176274.63,1.21,237.25
BDL,EQ,1155,-0.52,42337.97,20.15,235.97
NETWEB,EQ,4680,-1.18,27821.45,5.02,234.84
ZYDUSLIFE,EQ,1180.3,0.87,117735.38,19.66,232.25
BEL,EQ,392,-1.02,286543.33,58.41,231.16
KANOHAR,EQ,863,-4.85,6833.82,26.25,231.12
YESBANK,EQ,22.44,-3.44,70435.67,1022.37,230.44
BHEL,EQ,415.35,-1.83,144627.5,54.75,229.3
JAGSNPHARM,EQ,247,9.47,1629.15,92.53,223.38
CIPLA,EQ,1399,1.16,113019.4,15.81,221.06
PERSISTENT,EQ,5277,0.71,83244.68,4.12,218.31
LENSKART,EQ,679.6,-1.03,118203.25,31.91,218.26
VBL,EQ,431.25,-1.12,145870.08,50.17,217.09
LIQUIDBEES,EQ,1000,0,10762.47,21.48,214.76
NIFTYBEES,EQ,264.98,-0.98,65993.04,81.01,214.3
VIKRAN,EQ,61.21,9.03,1578.67,348.49,213.07
TMCV,EQ,437.6,-2.8,161158.86,48.06,213.06
SONACOMS,EQ,816.3,-2,50947.6,25.72,212.57
KALYANKJIL,EQ,573.6,-1.82,59238.6,36.31,210.24
DHOOTTRANS,EQ,1589,-1.63,32502.69,13.17,209.53
UJJIVANSFB,EQ,63,-4.56,12291.65,330.46,207.5
APOLLO,EQ,399.9,-1.16,14860.26,51.61,207.32
DELTACORP,EQ,72.2,5.17,1933.31,283.02,206.49
POWERINDIA,EQ,30715,-1.4,136904.01,0.65,201.11
DRREDDY,EQ,1200.4,-0.89,100192.5,16.68,200.96
ONGC,EQ,239,0.89,300668.67,84.94,200.82
COFORGE,EQ,1785.9,0.2,79093.66,11.24,200.57
LIQUIDCASE,EQ,116.06,0.02,10641.87,171.7,199.26
POLYCAB,EQ,8366.5,-0.6,126076.12,2.38,199.15
FEDERALBNK,EQ,329.5,-0.54,81439.44,60.32,198.64
ITC,EQ,268,-0.8,335867.23,73.98,198.51
VAML,EQ,428.25,-1.85,167462.37,45.2,195.73
JAMNAAUTO,EQ,138.01,6.53,5520.19,142.03,195.22
HINDZINC,EQ,587.15,-1.39,248089.61,33,194.63
PIDILITIND,EQ,1522,-4.16,154921.29,12.59,193.29
HEROMOTOCO,EQ,5296,-1.82,105994.78,3.6,191.95
REDINGTON,EQ,408,1.81,31896.4,47.26,190.92
EICHERMOT,EQ,7338.5,-1.76,201457.75,2.58,190.49
WOCKPHARMA,EQ,2273,-2.43,36932.97,8.25,189.66
VMM,EQ,105.46,-0.51,49405.99,176.14,187.48
PIRAMALFIN,EQ,2114,-5.05,50023.65,8.8,185.14
RECLTD,EQ,308.25,-1.04,81169.13,58.72,181.47
NEULANDLAB,EQ,21940,-2.45,28148.78,0.82,181.01
DELHIVERY,EQ,426.3,-2,31942.42,41.91,179.07
PROTEAN,EQ,640,0.6,2599.76,27.4,178.82
SUNTV,EQ,511.35,4.31,20151.52,33.65,172.81
HAL,EQ,4774.2,-1.28,319286.56,3.58,172.1
CDSL,EQ,1320,-2.3,27588,12.32,164.26
HDFCAMC,EQ,2380.3,-2.78,102132.34,6.81,163.55
DMART,EQ,3787.5,-1.23,247038.16,4.3,163.5
JSWINFRA,EQ,358,-1.54,83414.06,44.65,162.56
SHADOWFAX,EQ,285.55,-0.07,16758.58,56.12,161.08
ABCAPITAL,EQ,390.1,-3.07,106798.73,40.53,159.59
OFSS,EQ,10925,0.7,95138.32,1.43,155.34
SHYAMMETL,EQ,1104,-0.16,30816.16,13.77,153.83
TRENT,EQ,2700,-2.67,143972.72,5.57,152.27
SKYWAYS,EQ,131.35,1.37,1909.09,115.46,152.04
VEDL,EQ,267.5,-1.29,104602.88,56.86,151.5
COALINDIA,EQ,422,-0.6,260067.14,35.66,150.21
MANAPPURAM,EQ,324.95,1.42,30523.73,46.75,149.87
GRASIM,EQ,3166.5,-0.69,215492.27,4.71,149.81
GVT&D,EQ,4286.3,-2.96,109749.23,3.38,147.02
360ONE,EQ,1080.8,-2.45,44087.37,13.56,146.39
LODHA,EQ,1158,-0.39,115723,12.44,144.84
INDIAGLYCO,EQ,309.2,19.98,2072.47,48.41,144.53
SYRMA,EQ,1707,-0.72,32916.16,8.41,143.79
AHCL,EQ,28.35,-4.48,1506.85,490.41,143.4
HDFCGOLD,EQ,127.69,-0.97,22526.85,111.49,142.75
ARCIL,EQ,148.5,-0.84,4824.72,93.32,142.04
LTM,EQ,4038,-1.15,119775.69,3.5,141.99
AUROPHARMA,EQ,1716,-0.32,98734.85,8.2,141.57
WABAG,EQ,2028,-1.01,12673.29,6.9,140.69
EXIDEIND,EQ,426,0.01,36210,32.74,140.67
APARINDS,EQ,17882,0.03,74876.11,0.78,139.88
STLNETWORK,EQ,52.18,4.99,2546.95,270.91,139.84
ENGINERSIN,EQ,297,-2.21,16692.66,46.28,138.69
CONCOR,EQ,466.3,0.36,35514.24,29.53,137.84
MANINDS,EQ,962.95,-2.41,7223.05,14.17,137.47
PFOCUS,EQ,320.3,-5,24944.13,40.98,135.14
VTL,EQ,560.2,-0.22,16222.09,23.04,132.3
RENTOMOJO,EQ,502,-3.71,5226.56,25.77,130.98
MUTHOOTFIN,EQ,2825.3,-1.09,113426.89,4.6,130.27
ASHOKLEY,EQ,157.3,-3.43,92395.73,81.38,129.34
PATANJALI,EQ,404.85,-1.12,44052.08,31.61,128.38
DATAPATTNS,EQ,4394,-0.64,24599.36,2.91,128.37
NYKAA,EQ,335.3,-1.63,96039.81,37.75,128.1
OPTIEMUS,EQ,777.65,-6.12,6941.39,15.97,127.97
PNB,EQ,117.12,-1,134605.35,107.56,126.62
TORNTPHARM,EQ,4928.5,-1.13,187459.57,2.56,126.59
HSCL,EQ,677.5,1.46,34184.9,18.5,124.96
SANSERA,EQ,4680,1.27,29204.87,2.69,124.89
AIAENG,EQ,3965,-0.13,37001.53,3.11,123.34
CPPLUS,EQ,3801,-0.81,44966,3.19,121.44
BAJAJ-AUTO,EQ,11208,-1.68,308000.14,1.07,120.25
MONQ50,EQ,216.1,6.5,317.13,57.27,120.24
ENRIN,EQ,3216,0.05,114528.35,3.72,120.2
CHENNPETRO,EQ,1371,-1.27,20415.75,8.73,120.07
SHANTIGOLD,EQ,285.7,-0.82,2192.45,41.89,119.92
ASTERDM,EQ,763.2,0.41,66526.04,15.55,119.88
HBLENGINE,EQ,775.1,1.41,21485.38,15.59,119.76
CGPOWER,EQ,886.7,-0.93,139695.16,13.4,119.11
FINCABLES,EQ,1480,0.67,22635.02,7.92,117.05
ZEEL,EQ,78.5,1.58,7540.08,148.7,116.61
NATIONALUM,EQ,358.4,-1.39,65824.88,32.48,116.5
EMMVEE,EQ,317.65,-4.64,21992.34,36.09,116.04
WIPRO,EQ,163.64,-0.76,162084.36,70.33,115.6
INDUSTOWER,EQ,379.85,-1.29,100210.61,30.17,114.72
LIQUIDPLUS,EQ,1104.49,0.01,1080.36,10.38,114.59
CANBK,EQ,125.9,-0.08,114199.5,91.12,114.22
CARTRADE,EQ,3015,0.44,14657.39,3.74,113.75
NAM-INDIA,EQ,1144.9,-1.73,73267.83,9.85,113.22
FCL,EQ,56.28,-0.93,6553.81,198.8,112.72
LUPIN,EQ,2100.7,-0.1,96062.9,5.33,111.85
PHOENIXLTD,EQ,1955,-1.92,69926.02,5.59,111.51
MANKIND,EQ,2500,1.42,103261.27,4.47,111.22
GLENMARK,EQ,2430.4,-1.8,68591.88,4.53,110.89
MOREPENLAB,EQ,116.8,-4.54,6400.1,92.1,109.33
NESTLEIND,EQ,1351,-2.61,260515.26,8.01,109.09
HINDPETRO,EQ,350.4,-2.67,74558.9,30.88,109.04
ANANTRAJ,EQ,622.55,-1.46,22404.14,17.17,107.86
WELSPUNLIV,EQ,223.25,-0.23,21091.6,47.98,107.4
ANGELONE,EQ,290.7,-3.1,26571.04,36.64,107.38
JSWSTEEL,EQ,1273.2,-1.9,311355.2,8.37,107.18
GAIL,EQ,173.85,0.52,114308.11,61.84,106.87
ACUTAAS,EQ,3295,0.91,26976.53,3.22,106.66
GMRAIRPORT,EQ,97.35,-1.81,102791.63,107.23,105.69
KEI,EQ,4636.5,-1.82,44325.22,2.25,104.98
STEAMHOUSE,EQ,114.66,3.55,3169.27,93.48,104.24
RADICO,EQ,4481.3,-2.62,60041.53,2.28,103.65
HCLTECH,EQ,1243.6,-1.04,337471.39,8.22,102.84
APLAPOLLO,EQ,2184.8,-0.46,60662.81,4.7,102.59
PAISALO,EQ,89,-1.54,8135.93,113.5,102.18
MAZDOCK,EQ,2202,-0.43,88824.28,4.64,102.13
VISL,EQ,32.13,-5,12564.08,311.04,101.99
ABB,EQ,7129,0.13,151069.48,1.41,100.6
GODIGIT,EQ,252,2.86,23313.64,40.77,100.47
BPCL,EQ,307.1,-2.74,133233.27,32.25,99.87
LLOYDSENGG,EQ,90.8,-0.79,13410.22,108.62,99.46
TATAPOWER,EQ,363.45,-1.5,116134.62,27.08,99.03
TATACONSUM,EQ,986.3,-0.8,97575.32,10.03,98.95
IOC,EQ,136.27,-1.36,192430.12,72.46,98.91
FORCEMOT,EQ,17142,-1.21,22341.02,0.57,98.22
TEMPSENS,EQ,545.4,-3.58,4572.23,17.82,98.12
MARKSANS,EQ,336.9,-3.08,15267.09,28.59,98.11
WAAREEENER,EQ,2482,-1.19,71395.06,3.89,96.83
TDPOWERSYS,EQ,747.85,-2.31,23367.09,12.89,96.82
TEXRAIL,EQ,126.9,1.72,5163.11,76.94,96.24
GLAND,EQ,2886,-0.83,47622.13,3.27,95.34
NOCIL,EQ,192.01,-6.93,3207.05,49.2,94.92
RAIN,EQ,218.56,-1.49,7351.17,42.27,93.13
MOLBIO,EQ,1244.9,-5.2,14346.23,7.27,92.9
PREMIERENE,EQ,898,-1.86,40764.85,10.38,92.82
TATSILV,EQ,21.95,-1.88,5375.89,420.3,92.59
PPLPHARMA,EQ,207.94,-1.33,27684.05,43.74,92.27
GRAPHITE,EQ,816,-0.61,15942.65,11.2,91.35
BRITANNIA,EQ,4895,-0.69,117905.03,1.85,90.95
ESCORTS,EQ,2831,1.22,31672.59,3.21,90.67
RATNAVEER,EQ,324.8,-1.99,2725.93,27.62,90.36
GESHIP,EQ,1480,-0.26,21129.54,6.06,90.04
LGEINDIA,EQ,1695.8,0.09,115106.22,5.28,89.83
ELECON,EQ,457.5,-1.95,10266.3,19.47,89.6
MOTILALOFS,EQ,1022,-1.97,61624.27,8.69,89.51
RRKABEL,EQ,2542.4,2.65,28755.94,3.56,89.51
ALKEM,EQ,5326,-1.69,63680.32,1.65,88.45
HFCL,BE,212,-2.47,32448.77,41.52,88.32
AVALON,EQ,2358,-3.58,15770.85,3.73,88.18
BANKBARODA,EQ,234.3,-1.08,121165.02,37.51,88.06
OBEROIRLTY,EQ,1837.5,-0.68,66811.91,4.69,86.97
MAXESTATES,EQ,612.55,1.55,10020.08,13.71,86.89
MARINE,EQ,401.65,-5.67,5620.87,21.33,86.74
PVRINOX,EQ,1262,-4.21,12392.84,6.74,86.22
STLTECH,BE,823.75,-5,42333.44,10.3,85.85
GENUSPOWER,EQ,307.95,-0.13,9369.15,27.45,85.78
FIVESTAR,EQ,525,-4.49,15497.77,16.1,84.88
SAILIFE,EQ,1602,-0.47,34025.55,5.19,84.04
LALPATHLAB,EQ,1957,1.7,32848.01,4.3,84.03
INDHOTEL,EQ,728.8,-2,103739.74,11.41,83.73
CUB,EQ,224.4,-0.42,22233.27,36.79,82.19
CUMMINSIND,EQ,4973,-0.74,137851.56,1.64,81.89
KPITTECH,EQ,516.85,-1.93,14169.12,15.61,81.38
HYUNDAI,EQ,2060.6,-1.64,167432.22,3.89,81.06
GODREJPROP,EQ,1671.2,-2.13,50340.97,4.81,81.01
KIRIINDUS,EQ,561,-2.05,3655.92,14.22,80.92
FORTIS,EQ,877.35,-1.86,66236.25,9.07,80.55
UNIONBANK,EQ,179.45,-0.31,136985.05,44.84,80.1
TEGA,EQ,2042.5,-1.75,15344.83,3.83,79.41
LIQUID1,EQ,1123.95,0.01,2417.82,7.01,78.73
TATATECH,EQ,717,0.08,29113.92,10.86,78.66
EDELWEISS,EQ,138.5,-2.49,13109.59,55.85,78.36
AJAXENGG,EQ,572.1,0.52,6545.21,13.47,77.5
IDBI,EQ,82.66,-0.88,88879.36,93.79,77.13
SIEMENS,EQ,3841.8,-1.14,136814.38,2,76.89
COCHINSHIP,EQ,1370,0,36042.07,5.57,76.62
CELLO,EQ,338,4.29,7623.19,22.65,76.53
MARICO,EQ,824.55,-0.93,107207.04,9.2,75.99
MVELECTRO,EQ,819,-6.03,2234.46,9.04,75.63
AARTIPHARM,EQ,930,-1.07,8433.22,8,75.46
LIQUIDADD,EQ,1146.09,0.01,1792.18,6.58,75.46
ASTRAL,EQ,1392,-0.2,37396.1,5.39,75.21
AEGISLOG,EQ,1370,-2.46,48087,5.48,74.92
IOLCP,EQ,201.9,-2.27,5926.32,35.84,74.21
SBICARD,EQ,618.4,-2.61,58849.61,11.84,74.18
NIACL,EQ,180.36,-5.65,29723.33,40.44,74.03
LICHSGFIN,EQ,564.25,-1.44,31037.3,12.98,73.66
TATACAP,EQ,336.15,-3.97,142691.27,21.57,72.93
GNFC,EQ,626,0.47,9198.49,11.56,72.29
URBANCO,EQ,170.7,-1.18,26325.02,41.63,71.52
COROMANDEL,EQ,1946,-0.51,57418.85,3.68,71.47
MANIPALHOS,EQ,740,-2.75,97337.91,9.53,71.43
INOXWIND,EQ,73.09,-2.57,12631.69,96.67,71.41
CAMS,EQ,710.6,-1.84,17652.61,9.9,70.94
AEGISVOPAK,EQ,290,-4.23,32131.75,24.52,70.91
TATAELXSI,EQ,3183.8,-0.88,19824.95,2.21,70.64
OIL,EQ,479,1.91,77914.51,14.91,70.57
UPL,EQ,549.6,-0.64,46395.55,12.79,70.46
NAZARA,EQ,374.1,0.38,13859.1,18.7,70.24
KTKBANK,EQ,339.9,-0.92,12861.37,20.49,69.86
ACMESOLAR,EQ,447,-1.17,31597.28,15.46,69.81
BOSCHLTD,EQ,47750,-0.43,140843.88,0.15,69.79
COLPAL,EQ,1854.8,-1.69,50447.9,3.74,69.76
IKS,EQ,1853.1,-4.37,31794.22,3.66,69.61
JINDALSTEL,EQ,1157.8,-1.49,118105.8,5.99,69.5
BELRISE,EQ,245,-1.91,23695.22,28.08,69.48
VINCOFE,EQ,183.4,-0.21,2686.6,36.93,69.31
PRIORITY,EQ,298.6,13.39,537.48,23.2,68.96
EMAMILTD,EQ,390,-0.37,17023.5,17.57,68.89
KPIGREEN,EQ,334,-4.59,6602.24,20.4,68.54
E2E,BE,645.9,1.69,13277.44,10.6,68.52
HDFCSILVER,EQ,215.78,-1.98,7598.07,31.55,68.43
PREMIERPOL,EQ,99.3,2.67,1040.09,66.7,67.58
AEROFLEX,EQ,527.55,1.3,6981.11,12.59,67.17
GOLDIETF,EQ,127.94,-0.98,27824.76,52.17,66.91
CANHLIFE,EQ,151.5,-0.09,14392.5,45.57,66.8
JSWENERGY,EQ,510,-2.11,93507.62,13.03,66.72
BIOCON,EQ,387,-2.03,63069.16,17.08,66.58
EMUDHRA,EQ,657,3.01,5440.73,10.1,65.98
PNBHOUSING,EQ,1094.5,-3.86,28544.99,5.99,65.92
MAHABANK,EQ,82.38,-2.06,63362.92,79.64,65.88
LUMINO,EQ,107.5,-2.18,3273.95,59.68,64.5
SHILPAMED,EQ,1021,-1.61,19968.9,6.22,63.79
FEDDERSHOL,EQ,64.45,-4.12,1298.13,95.79,63.26
ASIANPAINT,EQ,2392.7,-2.54,229507.26,2.6,62.64
M&MFIN,EQ,339,-2.75,47120.02,18.34,62.33
NHPC,EQ,76.25,-0.64,76593.39,81.5,62.18
ABREL,EQ,1209.2,0.23,13506.24,5.01,61.81
SUNFLAG,EQ,396,1.4,7136.69,15.45,61.67
PAGEIND,EQ,37500,0.43,41827.03,0.16,61.47
KIRLOSENG,EQ,2171.6,-2.16,31601.09,2.79,61.34
PARAS,EQ,1346.9,-2.48,10854.31,4.52,61.17
DCBBANK,EQ,213.25,-4.67,6870.47,28.64,60.91
GODREJCP,EQ,875,-0.54,89539.18,6.93,60.76
TRANSRAILL,EQ,464.9,-4.91,6241.56,12.83,60.59
AMBER,EQ,6911,-2.17,24373.55,0.86,60.38
RVNL,EQ,206,-2.72,42951.41,28.62,59.48
TEJASNET,EQ,512.5,-1.74,9127.5,11.62,59.47
GMMPFAUDLR,EQ,1478,3.17,6644.68,4.03,59.34
CHOLAHLDNG,EQ,1426.1,-3.14,26778.94,4.16,59.31
VOLTAS,EQ,1113.4,-1.47,36840.71,5.3,59.22
AWL,EQ,184.37,-0.97,23962.17,31.64,58.72
GODREJAGRO,EQ,675.6,0.83,12999.31,8.51,58.41
ARVIND,EQ,566,3.24,15397.5,10.36,58.31
RAYMONDLSL,EQ,688,1.56,4191.55,8.33,58.26
MARSONS,EQ,124.4,-2.85,2140.92,45.36,58.01
IIFL,EQ,618.7,-2.31,26406.85,9.29,57.94
INDIANB,EQ,830,-1.43,111798.01,6.93,57.51
ITCHOTELS,EQ,163.52,1.42,34061.31,35.09,57.45
KISSHT,EQ,337.75,-4.9,5987.27,16.8,57.42
SYMBIOTEC,EQ,1020.1,-3.95,6554.77,5.47,56.82
YATHARTH,EQ,1157,-0.45,11148.2,4.9,56.77
TECHNOCRAF,EQ,474.05,-0.34,1877.53,11.97,56.77
SAMMAANCAP,EQ,140.85,-2.51,16360.34,39.82,56.37
JSL,EQ,738.3,-2.67,60866.9,7.41,55.51
MTARTECH,BE,7095,-2.63,21823.93,0.78,55.51
SILVERIETF,EQ,225.84,-1.85,14689.98,24.46,55.47
UNOMINDA,EQ,1224.4,0.11,70704.94,4.46,55.18
JYOTICNC,EQ,1067.55,-3.02,24278.55,5.04,54.7
CRAFTSMAN,EQ,10659,-2.25,27878.01,0.5,54.68
NEOGEN,EQ,2326,-2.76,6987.87,2.32,54.51
IPCALAB,EQ,1995,1.65,50613.99,2.73,54.5
EBGNG,EQ,679.9,-4.93,7751.64,7.79,53.53
EMIL,EQ,189,-1.21,7271.75,27.92,53.45
SHRIPISTON,EQ,4565,1.67,21175.33,1.16,53.41
JPPOWER,EQ,15.86,-1.12,10869.59,336.49,53.37
AZAD,EQ,2690,-0.86,17372.49,1.94,52.51
SETFGOLD,EQ,127.35,-1,26723.8,41.02,52.33
POONAWALLA,EQ,467,-2.47,41122.88,11.14,52.14
TATAGOLD,EQ,14.52,-1.02,6148.17,356.82,51.95
LLOYDSME,EQ,1821.2,-3.69,102516.61,2.79,51.49
SSWL,EQ,378.8,1.84,5957.2,13.55,51.43
PWL,EQ,133,-2.28,38636.62,38.52,51.23
ICICIAMC,EQ,3165.5,-0.42,156457.53,1.6,50.71
BANKINDIA,EQ,137.76,-1.35,62717.55,36.72,50.55
TATACHEM,EQ,650,-2.97,16559.16,7.66,50.51
VOGL,EQ,34.59,-3.54,13526.03,144.02,50.24
NTPCGREEN,EQ,95.21,-0.22,80227.08,52.73,50.23
IBULLSLTD,EQ,28.9,-0.76,6740.07,174.88,49.84
FILATEX,EQ,105.5,-2.96,4684.82,46.44,49.32
NAVINFLUOR,EQ,8446,-0.14,43321.54,0.58,49.29
ZENSARTECH,EQ,422,-2.03,9603.91,11.63,49.2
SAGILITY,EQ,45,-2.15,21065.98,108.74,49.13
APTUS,EQ,240.5,-4.31,12044.97,20.3,49.02
63MOONS,EQ,862,1.06,3971.97,5.61,48.91
BAJAJHLDNG,EQ,10917,-4.65,121499.12,0.44,48.63
AGIIL,EQ,272,1.19,3399.93,17.92,48.28
MSUMI,EQ,34.84,-0.4,23104.71,136.62,47.67
CONCORDBIO,EQ,1480,-5.15,15483.2,3.18,47.55
GABRIEL,EQ,1401,-1.9,24829.93,3.3,46.54
BANKBEES,EQ,577.51,-1.38,8037.45,8.06,46.51
AEQUS,EQ,243,-0.39,16297.17,19.07,46.41
CGCL,EQ,259.4,-3.43,24958.27,17.79,46.36
GRSE,EQ,2353.9,-1.12,26964.4,1.97,46.35
ANANDRATHI,EQ,2168,-0.06,35997.75,2.13,46.2
QPOWER,EQ,1504.5,-3.28,11651.46,3.05,46.15
SBIFUNDS,EQ,536.55,-2.68,109285.99,8.53,46.05
ENTERO,EQ,1845.2,0.15,8030.88,2.48,45.83
HUDCO,EQ,174.75,-1.78,34983.2,26.33,45.71
CASTROLIND,EQ,194.74,0.78,19261.05,23.27,45.3
SIGNATURE,EQ,784.5,2.05,11036.82,5.76,45.25
DCI,EQ,301.2,12.14,493.97,14.78,44.9
BODALCHEM,EQ,194.1,-2.72,2444.57,22.99,44.71
MRPL,EQ,164.3,-1.21,28795.2,27.17,44.71
