Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
TIINDIA,EQ,2870,0.35,55555.26,1.4,40.06
DEEPAKNTR,EQ,1753,-1.33,23909.7,2.29,40.02
DALBHARAT,EQ,1876.2,-1.15,35191.12,2.11,39.73
TATACHEM,EQ,644.4,1.06,16416.49,6.2,39.68
PVP,EQ,62.12,9.99,1617.63,65.8,39.62
GRAPHITE,EQ,681.45,-1.11,13313.87,5.73,39.52
ABSLAMC,EQ,1049,1.5,30353.71,3.78,39.37
MOTISONS,EQ,16.25,-1.22,1848.45,234.81,38.72
TI,EQ,555.9,-0.89,13757.07,6.92,38.41
SOUTHBANK,EQ,45.9,-0.91,12022.59,82.99,38.41
GIPCL,EQ,200.8,-0.33,3116.74,18.94,38.21
BAJAJCON,EQ,452,-2.48,5903.95,8.44,38.19
360ONE,EQ,1204,0.57,49070.77,3.17,38.11
VINDHYATEL,EQ,2520,5.14,2986.42,1.51,37.99
VIKRAMSOLR,EQ,172.15,0.17,6237.93,21.78,37.82
SHAILY,EQ,3290,1.6,15132.44,1.15,37.65
SKYGOLD,EQ,844.5,-0.42,13079.1,4.46,37.55
TITAGARH,EQ,830.4,0.61,11183.31,4.5,37.53
GLAND,EQ,2880,-0.8,47510.4,1.3,37.32
ENGINERSIN,EQ,246.94,-1.37,13879.07,14.98,37
BAJAJHFL,EQ,85.15,1.28,70949.83,43.58,36.99
KSHINTL,EQ,958.1,1.04,6491.67,3.77,36.95
PATANJALI,EQ,348.25,0.03,37893.38,10.57,36.66
EQUITASBNK,EQ,74.38,-1.13,8508.57,49.18,36.63
INDIAGLYCO,EQ,1198.9,0.71,8035.84,3.04,36.46
SBCL,EQ,1035.3,-1.69,5963.76,3.42,36.13
SCHNEIDER,EQ,1212,3.2,28979.41,3.03,36.11
FILATEX,EQ,78.95,5,3505.84,45.54,35.94
KERNEX,EQ,1805,-2.98,3033.05,1.97,35.92
FACT,EQ,835.25,-3.58,54046.69,4.2,35.88
KRBL,EQ,431,-3.67,9865.15,8.21,35.87
MSUMI,EQ,37.95,0.74,25167.16,95.14,35.83
GOLD1,EQ,131.32,-1.74,15267.02,27.26,35.8
CLEANMAX,EQ,1272,7.59,14944.06,2.86,35.56
THANGAMAYL,EQ,5489,-0.12,17060.92,0.64,35.42
ECLERX,EQ,1931,-0.67,18161.19,1.81,35.3
ARVIND,EQ,544.4,0.45,14809.89,6.51,35.27
TORNTPOWER,EQ,1229.9,-2.26,61975.1,2.82,34.82
PRICOLLTD,EQ,773,-0.99,9421.44,4.42,34.69
BEPL,EQ,121.2,-5.57,3016.16,28.15,34.53
ZAGGLE,EQ,189.15,-0.84,2543.28,18.04,34.5
SBC,EQ,41.38,3.11,1970.47,84.7,34.37
MIDHANI,EQ,418.8,-1.33,7845.8,8.04,34.24
TURTLEMINT,EQ,152.82,4.06,4500.23,22.5,34.21
SWANCORP,EQ,304,1.28,9529.09,11.42,34.21
JINDRILL,EQ,630.9,-0.25,1828.42,5.31,34.08
TATAELXSI,EQ,3633.2,-0.46,22621.04,0.93,33.79
PTCIL,EQ,20600,-1.52,30884.65,0.16,33.66
AETHER,EQ,1682.8,1.68,22335.44,2,33.57
VARROC,EQ,809,-0.39,12360.42,4.06,33.53
GPPL,EQ,169,-0.27,8170.13,19.64,33.42
SHRIPISTON,EQ,4493,-2.54,20841.35,0.74,33.37
KEC,EQ,420.5,-2.24,11193.71,7.86,33.36
JPPOWER,EQ,16.93,-0.29,11602.91,196.65,33.31
TANLA,EQ,533,1.32,7068.51,6.2,33.28
CONCOR,EQ,493.05,-4.63,37551.57,6.51,33.24
RATNAMANI,EQ,2652,0.39,18588.4,1.22,32.88
PNGJL,EQ,593.35,-0.39,8734.27,5.53,32.77
MPHASIS,EQ,2413.6,0.57,46070.18,1.36,32.73
AARTIPHARM,EQ,814.1,-2.7,7382.24,3.98,32.61
ELECTCAST,EQ,79,1.74,4883.66,40.91,32.54
GMDCLTD,EQ,567,-2.06,18030.6,5.7,32.51
HATSUN,EQ,1151,5.93,25638.33,2.84,32.28
NUVAMA,EQ,1778,-0.07,32754,1.81,32.22
GSPCROP,EQ,622,-3.29,2893.47,5.03,32
RATEGAIN,EQ,913.9,-2.16,10826.33,3.45,31.93
JMFINANCIL,EQ,130.25,-1.95,12464.4,24.18,31.73
RPTECH,EQ,780.85,0.24,5185.29,4.02,31.72
GABRIEL,EQ,1351.2,0.64,23947.32,2.33,31.67
SETFNIF50,EQ,260.32,-0.53,214426.98,12.14,31.63
IKS,EQ,1750.6,0.53,30035.6,1.81,31.62
LLOYDSENGG,EQ,87.85,-0.75,12974.54,35.86,31.57
PAISALO,EQ,68.15,0.16,6198.39,46.3,31.51
SANSERA,EQ,3849.9,0.35,24024.75,0.82,31.44
ARE&M,EQ,913.2,-0.82,16713.88,3.42,31.32
INOXGREEN,EQ,170.8,-2.11,6857.48,18.11,31.15
FOSECOIND,EQ,6100,0.37,4597.73,0.5,30.56
ALLCARGO,EQ,12.46,-6.46,1866.23,238.69,30.43
GOODLUCK,EQ,430.5,-2.4,4292.75,6.95,30.4
SCHAEFFLER,EQ,4068.2,1.45,63587.46,0.75,30.39
RSL,EQ,172.5,3.55,1441.54,17.73,30.39
QPOWER,EQ,1363.1,5,10556.41,2.24,30.37
NBCC,EQ,88.6,-0.68,23922,34.06,30.27
GPIL,EQ,239.95,-2.39,16150.97,12.41,30.16
RHETAN,EQ,21.22,-3.28,1690.97,137.07,29.8
JUNIORBEES,EQ,807.31,0.05,9039.22,3.69,29.74
ALEMBICLTD,EQ,102.44,3.79,2630.47,28.96,29.69
SILVERCASE,EQ,23.96,-1.84,1214.39,122.94,29.53
BANKBEES,EQ,596.9,-0.45,8348.2,4.94,29.52
SHREECEM,EQ,24480,-1.55,88325.67,0.12,28.96
SEPC,EQ,5.72,-1.04,1098.45,502.38,28.89
TENNIND,EQ,540.5,0.17,21814.81,5.33,28.84
NIFTY1,EQ,267.9,-0.71,3554.42,10.74,28.79
BLS,EQ,237.6,-0.07,9782.96,12.09,28.77
FLUOROCHEM,EQ,4690,-0.89,51519.65,0.61,28.75
OLECTRA,EQ,1329,0.2,10908.53,2.16,28.73
NAZARA,EQ,356.25,-0.03,13197.82,8.1,28.72
NEOGEN,EQ,2226.9,2,6097.62,1.29,28.63
SBISILVER,EQ,232.17,-1.57,6204.54,12.34,28.62
AARTIIND,EQ,537.1,-1.08,19482.04,5.31,28.57
EIDPARRY,EQ,796.5,0.02,14174.17,3.57,28.43
IRCTC,EQ,486.5,-1.07,38920,5.82,28.42
KENNAMET,EQ,4505,4.15,9901.2,0.64,28.37
KITEX,EQ,129,1.74,2573.55,21.44,28.25
ELLEN,EQ,326,1.48,4594.5,8.5,28.15
ROSSTECH,EQ,1106,0.55,4169.23,2.51,28.12
AFFLE,EQ,1649,-2.24,23231.01,1.7,28.06
EMBASSY,RR,436.01,-0.89,41329.12,6.39,27.99
MRF,EQ,133600,0.06,56661.67,0.02,27.8
PRAJIND,EQ,354,1.07,6506.98,7.84,27.79
CAPACITE,EQ,222.9,-1.97,1885.82,12.25,27.73
FORTIS,EQ,915.65,0.2,69127.74,3.02,27.65
GNFC,EQ,578,-1.07,8493.17,4.77,27.63
CONCORDBIO,EQ,1494,-3.13,15629.66,1.84,27.58
AKUMS,EQ,760.8,-0.69,11974.53,3.6,27.57
MANINFRA,EQ,115.1,0.52,4646.2,23.59,27.33
WSTCSTPAPR,EQ,609.6,0.3,4026.34,4.4,27.29
ANANDRATHI,EQ,2188,0.39,36329.83,1.25,27.26
CORDELIA,EQ,105.05,-4.06,7605.05,25.72,26.97
GODFRYPHLP,EQ,2115,-1.78,32990.14,1.26,26.88
PIIND,EQ,2467,-1.65,37428.86,1.07,26.76
CEMPRO,EQ,1251.8,-2.74,21504.37,2.1,26.69
BOROLTD,EQ,242,-5.23,2894.02,10.72,26.67
E2E,BE,619.55,1.06,12735.77,4.27,26.6
MINDACORP,EQ,691.95,-2.2,16543.1,3.79,26.58
ICICIPRULI,EQ,510,-0.98,73991.42,5.15,26.5
HUDCO,EQ,182,-2.65,36434.58,14.37,26.47
ASIANENE,EQ,491.45,2.7,2390.77,5.39,26.46
INDGN,EQ,567.5,-0.39,13674.86,4.65,26.42
ARIS,EQ,143.25,-3.18,1171.7,17.8,26.18
SONATSOFTW,EQ,289,-3.49,8104.28,8.94,26.1
BELRISE,EQ,228.65,-0.44,22113.93,11.27,25.89
BEML,EQ,1926,-0.6,16041.46,1.33,25.73
SENORES,EQ,1467,-1.85,6756.06,1.72,25.56
IEX,EQ,122,0,10878.65,20.64,25.22
RPOWER,EQ,22.79,0.4,9425.42,110.94,25.18
LTFOODS,EQ,438,-2.95,15209.68,5.69,25.14
USHAMART,EQ,490,-1.24,14932.35,5.15,25.07
ATUL,EQ,6598.5,1.11,19427.14,0.38,25.07
INDSWFTLAB,EQ,357,-2.85,3104.53,6.94,25.01
KRISHANA,EQ,190.69,-7.05,5894.95,12.76,25
JAYNECOIND,EQ,101.02,-1.18,9809.02,24.39,24.91
SJS,EQ,2489,0.12,7971.43,0.99,24.83
AASTHA,EQ,88.37,10,390.08,27.87,24.63
ZENSARTECH,EQ,463,-1.88,10535.8,5.26,24.54
NXT-INFRA,IV,97.06,0.27,5524.76,25,24.5
DIACABS,BE,340,0.5,20334.42,7.25,24.43
LEMONTREE,EQ,107.85,-0.83,8544.38,22.59,24.4
ELGIEQUIP,EQ,598.85,-3.03,18978.1,4,24.28
KRN,EQ,1539.9,1.85,10079.95,1.58,24.27
ORKLAINDIA,EQ,608,4.86,8328.95,4.07,24.21
NATCOPHARM,EQ,855.5,-0.91,15322.85,2.79,23.98
CMSINFO,EQ,241,-2.09,3857.53,9.86,23.9
IPCALAB,EQ,1960.7,0.43,49743.79,1.22,23.89
APOLLOTYRE,EQ,444.4,0.3,28223.89,5.38,23.86
SEDEMAC,EQ,3011,-1.76,13299.74,0.78,23.84
OAL,EQ,427.5,6.54,1438.69,5.65,23.82
IBULLSLTD,EQ,26.21,-3.03,6112.71,90.07,23.81
KDDL,EQ,3926,-0.38,4828.7,0.6,23.8
FIEMIND,EQ,2066,-2.09,5437.64,1.14,23.76
SUNDARMFIN,EQ,4650,2.43,51663.29,0.51,23.73
APLLTD,EQ,825,0.02,16216.46,2.86,23.65
BSOFT,EQ,287.25,-2.15,8031.5,8.17,23.62
CEIGALL,EQ,336.7,-0.34,5865.48,6.95,23.49
GOLDADD,EQ,152.9,-1.7,27242.54,15.36,23.46
FRACTAL,EQ,840.6,1.33,14455.39,2.78,23.41
COROMANDEL,EQ,1930,-1.01,56938.17,1.2,23.35
APTUS,EQ,255.35,-1.22,12788.38,9.04,23.23
HORIZONIND,EQ,56.65,-0.23,16331.64,40.92,23.2
THYROCARE,EQ,583.6,-3.57,9288.89,3.96,23.17
SAREGAMA,EQ,485,-2.52,9351.26,4.69,22.99
VENUSPIPES,EQ,1648.7,0.74,3415.47,1.39,22.91
EPL,EQ,254,-0.1,8137.43,8.91,22.8
GVPIL,EQ,660.3,2.59,4439.03,3.41,22.65
SILVER,EQ,236.53,-1.62,3129.72,9.57,22.63
AEGISVOPAK,EQ,262.4,-0.66,29073.7,8.53,22.39
IRCON,EQ,122.9,-0.93,11558.94,17.88,22.22
QUESS,EQ,358.5,-3.29,5354.55,6.07,22.08
ITBEES,EQ,33.79,0.09,3716.62,64.67,21.79
NEWGEN,EQ,522.15,-0.42,7441.16,4.15,21.78
DHAMPURSUG,EQ,171.52,-6.62,1102.99,12.44,21.78
LCL,EQ,568.15,-5.02,6002.5,3.78,21.78
ASTRAMICRO,EQ,1684.8,-0.82,15996.33,1.28,21.77
WEWORK,EQ,674,-0.63,9340.98,3.17,21.58
TRIVENI,EQ,282.69,-1.07,6137.77,7.53,21.44
JAINREC,EQ,284.05,-1.75,9802.16,7.46,21.35
AVANTIFEED,EQ,840,0.05,11444.63,2.49,21.1
RAYMOND,EQ,614,-1.14,4087.63,3.43,21.1
GRAVITA,EQ,1819.9,-1.11,13432.4,1.15,21.06
CHAMBLFERT,EQ,424.7,-0.67,17015.63,4.93,21.02
SILVER1,EQ,22.97,-1.71,3978.9,91.36,21
J&KBANK,EQ,152.2,0.11,16760,13.74,20.94
DEEDEV,EQ,636.85,-0.02,4791.62,3.17,20.84
PRUDENT,EQ,3440,2.84,14243.9,0.61,20.82
THERMAX,EQ,3954,-0.37,47114.4,0.52,20.75
V2RETAIL,EQ,222.5,1.23,8113.19,9.29,20.58
WALCHANNAG,EQ,222.5,0.71,1510.88,9.03,20.42
MANYAVAR,EQ,546.5,-0.02,13278.76,3.75,20.4
ROLEXRINGS,EQ,180.7,-2.03,4740.36,11.15,20.35
JSWCEMENT,EQ,127,1.62,17314.73,16.2,20.23
LASERPOWER,EQ,319.65,-2.61,4486.87,6.23,20.11
SMLMAH,EQ,5200,0.18,7525.26,0.38,19.98
SIRCA,EQ,435,-0.24,2470.49,4.56,19.89
SYNGENE,EQ,414.2,0.74,16719.98,4.8,19.87
MOIL,EQ,261.05,-2.7,5311.98,7.52,19.81
TATVA,EQ,1585.3,-1.31,3708.34,1.2,19.73
CCL,EQ,1115,1.81,14888.36,1.78,19.63
EMCURE,EQ,1883.5,1.14,35726.26,1.05,19.58
JSL,EQ,705.4,-1.06,58154.56,2.76,19.51
MAHSEAMLES,EQ,640.5,0.62,8582.65,3.02,19.5
IXIGO,EQ,163.4,-2.89,7207.33,11.84,19.44
SAMHI,EQ,157.99,-0.7,3513.06,12.26,19.42
BLACKBUCK,EQ,589,-2.69,10728.64,3.24,19.31
CSBBANK,EQ,348,0.07,6037.31,5.51,19.3
JYOTHYLAB,EQ,209.01,-1.35,7675.15,9.11,19.24
BLUESTARCO,EQ,1497,0.81,30780.53,1.28,19.21
GUJTHEM,EQ,410.75,-2.38,4475.75,4.67,19.21
ASHAPURMIN,EQ,579.5,-2.19,5535.74,3.27,19.11
INDIAMART,EQ,1759.8,0.45,10583.99,1.07,18.84
LIQUIDETF,EQ,1000,0,483.39,1.88,18.84
LUMAXTECH,EQ,1935,0.37,13188.52,0.97,18.8
POLYMED,EQ,1713,0.11,17362.88,1.1,18.67
DWARKESH,EQ,50.8,-5.49,941.33,35.34,18.66
CAPILLARY,EQ,503.1,-0.69,4004.11,3.68,18.58
UNIMECH,EQ,1476.8,-1.56,7510.54,1.23,18.5
GAEL,EQ,168.9,-2.48,7746.95,10.84,18.45
ENDURANCE,EQ,2950,-1.21,41495.54,0.62,18.42
SILVERBETA,EQ,228.2,-1.79,1537.22,8,18.26
HAPPYFORGE,EQ,2260.1,2.15,21330.54,0.81,18.24
KAJARIACER,EQ,1199.6,-0.82,18850.88,1.52,18.19
CONFIPET,EQ,78.51,-1.48,2608.42,22.91,18.18
MANGLMCEM,EQ,1065,0.69,2928.46,1.71,18.18
MBAPL,EQ,162.65,-2.65,7126.26,11.11,18.11
PARAGMILK,EQ,240.25,-1.85,3017.77,7.43,18.11
MANORAMA,EQ,1882,-0.79,11879.63,0.95,18.05
CENTRALBK,EQ,30.66,-0.55,27751.6,58.56,17.97
ABFRL,EQ,53.65,-1.6,6548.04,33.25,17.95
NLCINDIA,EQ,268.5,-1.07,37231.19,6.66,17.94
VIKRAN,EQ,59.63,0.71,1537.92,29.55,17.9
SHAKTIPUMP,EQ,496,1.15,6120.54,3.61,17.81
WELENT,EQ,678.8,-2.03,9395.53,2.58,17.7
TBOTEK,EQ,1691.1,-0.9,18363.28,1.03,17.63
AJANTPHARM,EQ,3574,0.63,44660.36,0.5,17.57
FIRSTCRY,EQ,188,-2.06,9815.26,9.16,17.39
NETWORK18,EQ,29.02,-4.7,4474.88,58.82,17.38
MAPMYINDIA,EQ,973,-3.52,5328.25,1.74,17.34
SANGHVIMOV,EQ,449.5,-1.96,3891.59,3.87,17.33
PITTIENG,EQ,1130,0.58,4254.86,1.53,17.28
UFLEX,EQ,632.9,-2.7,4570.26,2.69,17.24
ANURAS,EQ,1260.5,-0.56,14350.77,1.36,17.22
SETL,EQ,346.9,4.99,6920.37,4.97,17.17
METROPOLIS,EQ,576.35,1.06,11951.7,2.97,17.1
MGL,EQ,1094.5,-1.86,10811.23,1.55,17.1
WEBELSOLAR,EQ,77.9,-0.47,3382.13,21.8,17.08
WONDERLA,EQ,541,4.83,3433.46,3.19,17.04
LALPATHLAB,EQ,1940,0.14,32562.67,0.88,17.02
ZFCVINDIA,EQ,2573,-0.59,29282.16,0.66,16.96
GNA,EQ,546.9,0.2,2347.89,3.06,16.95
KPIL,EQ,1387.1,-0.3,23687.86,1.21,16.93
JWL,EQ,246.9,0.02,10551.77,6.8,16.9
ACI,EQ,482.95,-1.42,5962.42,3.46,16.83
ORCHPHARMA,EQ,930,-4.45,4716.88,1.78,16.74
CLEAN,EQ,830,0.07,8821.45,2.03,16.72
PARKHOSPS,EQ,291,0.62,12569.19,5.77,16.69
ASIANTILES,EQ,47.31,1.26,1402.62,35.39,16.65
CEATLTD,EQ,3505,-2.21,14177.76,0.47,16.62
VOEPL,EQ,572,-1.3,1820.85,2.91,16.49
GANDHAR,EQ,255,-0.15,2495.93,6.47,16.44
RPEL,EQ,1750,0.77,8036.34,0.94,16.42
ATLANTAELE,EQ,1670.1,-3.19,12842.51,0.97,16.34
DEEPAKFERT,EQ,1454,-1.71,18354.98,1.11,16.28
POCL,EQ,509.25,-0.62,3884.47,3.17,16.19
JKPAPER,EQ,389,-1.9,7053.3,4.08,16.14
ROSSELLIND,EQ,56.75,-8.13,213.93,24.33,16.11
BORORENEW,EQ,518,-1.71,7266.67,3.08,16.1
WAKEFIT,EQ,146.5,0.54,4854.01,10.91,16.07
TIPSMUSIC,EQ,659,1.35,8424.1,2.45,16.05
SPARC,EQ,194.47,0.06,6310.55,8.12,15.94
SUDEEPPHRM,EQ,1135,0.52,12819.67,1.4,15.86
SHAH,EQ,3.79,19.94,372.32,438.93,15.85
APOLLOPIPE,EQ,640.7,-1.9,2822.17,2.44,15.82
JSLL,EQ,504,-1.99,6264.76,3.1,15.69
MSTCLTD,EQ,718,-2.64,5054.72,2.15,15.68
TIMEX,EQ,624.5,-0.72,6304.33,2.48,15.61
SIGNATURE,EQ,784,1.34,11029.78,1.99,15.6
SYNCOMF,EQ,17.35,1.88,1630.9,87.69,15.49
ABREL,EQ,1390,-0.17,15525.7,1.11,15.49
ITCHOTELS,EQ,164.3,-1.42,34223.78,9.38,15.48
KPRMILL,EQ,1129.5,-0.57,38607.89,1.37,15.47
CARBORUNIV,EQ,1105,-0.06,21050.08,1.39,15.45
IGL,EQ,146.9,-1.22,20566.02,10.43,15.41
KUSUMGAR,EQ,576.8,-0.62,6055.9,2.67,15.4
BRIGADE,EQ,651.35,-0.57,21250.9,2.34,15.37
RAYMONDLSL,EQ,693.8,-2.25,4226.88,2.2,15.36
SANDUMA,EQ,207.1,-1.23,10067.23,7.27,15.23
BAJEL,EQ,194.8,2.78,2253.78,7.8,15.21
VISACHROME,EQ,37.85,1.47,551.81,40.86,15.11
SHARDACROP,EQ,790.9,-0.62,7135.54,1.9,15.1
CMPDI,EQ,229.75,-0.88,16404.15,6.51,15.1
SHANTIGEAR,EQ,535.7,-4.59,4109.67,2.73,15.03
PRECWIRE,EQ,426,-1.45,7787.62,3.51,14.96
SHILCTECH,EQ,4030,2.08,4610.4,0.37,14.84
KROSS,EQ,214.2,-1.62,1381.79,6.78,14.81
IRISDOREME,EQ,57.7,-0.26,1098.21,25.83,14.81
63MOONS,EQ,742.4,-4.52,3420.87,1.95,14.8
PCBL,EQ,322.5,-0.97,12689.17,4.55,14.76
CHOICEIN,EQ,773.8,-1.03,17238.45,1.89,14.7
BLUEJET,EQ,585,-0.86,11072.63,2.5,14.66
UNIVCABLES,EQ,1611,2.05,5589.43,0.92,14.64
TCC,EQ,230,-2.19,1093.15,6.18,14.58
GOKULAGRO,EQ,243.9,-0.61,7197.17,5.93,14.57
AEROENTER,EQ,143.5,-0.1,1623.91,10.11,14.54
JISLJALEQS,EQ,29.65,-1.4,2118.82,47.72,14.51
CENTUM,EQ,3410,2.26,5033.85,0.42,14.45
HDFCSML250,EQ,185.6,-0.42,2601.22,7.76,14.43
SHREEPUSHK,EQ,450,-0.48,1455.2,3.09,14.43
DBREALTY,EQ,106.7,0.34,5787.48,13.35,14.39
SOLARA,EQ,613.5,-0.62,2932.2,2.36,14.38
MAXESTATES,EQ,562,0.71,9189.45,2.59,14.36
GOLDBETA,EQ,132.75,-1.56,4601.39,10.83,14.35
TVSSRICHAK,EQ,5260.9,-0.96,4028.3,0.27,14.31
HOMEFIRST,EQ,1196,1.04,12505.31,1.19,14.19
COHANCE,EQ,453.95,-1.82,17368.01,3.09,14.13
NOCIL,EQ,165.9,0.48,2770.94,8.48,13.96
ESILVER,EQ,236.75,-1.34,1782.89,5.89,13.95
BERGEPAINT,EQ,502,-0.34,58533.34,2.75,13.84
SOTL,EQ,681.7,-1.91,4673.76,2,13.82
SENCO,EQ,361.7,-1.48,5928.3,3.78,13.78
PROTEAN,EQ,555,-1.89,2254.48,2.45,13.76
TEGA,EQ,1616.9,-2.13,12147.4,0.84,13.75
PGINVIT,IV,99.5,-0.5,9054.49,13.76,13.75
OMNI,EQ,576,-0.37,7123.16,2.38,13.75
PANAMAPET,EQ,470,-2.14,2843.2,2.91,13.73
IRB,EQ,19.24,-1.13,23238.07,70.27,13.64
SSWL,EQ,292.7,0.79,4603.15,4.67,13.61
BALMLAWRIE,EQ,176.35,-0.21,3015.65,7.6,13.57
RELIGARE,EQ,234.45,2.9,7804.62,5.82,13.57
MARATHON,EQ,429,2.28,2892.34,3.19,13.53
FSL,EQ,268.25,-0.67,18696.78,5.02,13.52
CESC,EQ,152.2,-0.74,20175.18,8.84,13.52
PATELENG,EQ,28.98,1.19,2875.23,46.36,13.45
SUNTV,EQ,463.9,-0.27,18281.59,2.88,13.37
PGIL,EQ,2305,0.67,10645.87,0.58,13.35
GILLETTE,EQ,7401,-0.03,24116.32,0.18,13.34
HINDOILEXP,EQ,162.75,2.93,2152.26,8.21,13.3
IGPL,EQ,514.25,-1.83,1583.63,2.5,13.3
EBGNG,EQ,585,1.35,6669.67,2.28,13.26
SIS,EQ,422.6,0.36,5971.66,3.13,13.26
MASTEK,EQ,1608.3,-2.2,4986.12,0.82,13.2
LTTS,EQ,3525.7,-0.49,37399.76,0.37,13.07
BBOX,EQ,741.25,-1.8,13164.54,1.75,13.03
DEEPINDS,EQ,665,0.05,4256,1.95,12.99
LIQUIDIETF,EQ,1000,0,1027.72,1.29,12.93
NUVOCO,EQ,324.5,-0.05,11589.72,3.95,12.88
AHLUCONT,EQ,636.3,0.19,4262.42,2,12.78
POWERMECH,EQ,2552,1.54,8068.48,0.5,12.71
SWSOLAR,EQ,198.1,-1.01,4626.45,6.32,12.68
SKMEGGPROD,EQ,265.1,-1.23,1396.02,4.69,12.67
IDEAFORGE,EQ,808,0.25,4016.45,1.56,12.67
ICRA,EQ,4821.1,-1.77,4652.95,0.26,12.66
KNACK,EQ,191.98,-1.7,2349.17,6.54,12.62
AXISCADES,EQ,1612,0.33,6856.4,0.78,12.6
CHOLAHLDNG,EQ,1514.3,-2.89,28435.14,0.82,12.56
INTELLECT,EQ,675,-1.32,9468,1.84,12.52
SEAMECLTD,EQ,1619,-2.36,4116.31,0.76,12.5
DYNAMATECH,EQ,11477,-0.29,7794.54,0.11,12.49
MUTHOOTMF,EQ,204.99,-4.14,3494.92,5.9,12.47
ABBOTINDIA,EQ,26300,-0.96,55885.66,0.05,12.47
WENDT,EQ,8395,3.03,1679,0.15,12.34
AURIONPRO,EQ,690,-1.53,3813.05,1.78,12.31
LUMAXIND,EQ,6070,-1.47,5674.07,0.2,12.3
SGFIN,EQ,686.25,-0.86,4522.04,1.78,12.28
ALKYLAMINE,EQ,2046,-2.09,10464.51,0.59,12.26
SOMANYCERA,EQ,555,-0.62,2276.21,2.19,12.25
FINEORG,EQ,5255,2.26,16111.82,0.23,12.22
BANK10ADD,EQ,17.05,0,312.96,71.63,12.21
SAIPARENT,EQ,520.5,-1.96,2299.53,2.35,12.15
BLSE,EQ,313.05,-2.08,2844.26,3.82,12.12
MOBIKWIK,EQ,191,-1.99,1504.07,6.26,12.09
PFOCUS,EQ,296.85,-1.88,23117.9,4.04,12.03
GREAVESCOT,EQ,191.1,-2.31,4451.7,6.25,12
EMIL,EQ,180,-2.46,6925.48,6.62,11.99
MARINE,EQ,376,0.12,5261.91,3.19,11.98
JUBLINGREA,EQ,693,-2.14,11038.18,1.71,11.94
ICIL,EQ,426,0.09,8437.11,2.8,11.92
JAYKAY,EQ,168.25,-0.41,2192.08,7.01,11.89
CPSEETF,EQ,92.63,-0.6,19024.36,12.6,11.68
PENIND,EQ,160.02,2.25,2159.41,7.26,11.64
ORIENTHOT,EQ,139.4,-1.07,2489.67,8.32,11.62
NRBBEARING,EQ,466.5,-1.51,4521.44,2.47,11.61
MID150BEES,EQ,243.88,0.02,4055.24,4.76,11.59
ROUTE,EQ,508.05,-2.94,3200.87,2.21,11.44
AQYLON,EQ,23.1,-3.55,586.12,47.74,11.43
NIACL,EQ,185.4,-0.9,30553.92,6.15,11.42
RICOAUTO,EQ,129.5,-0.96,1751.94,8.69,11.42
PRAVEG,EQ,275.45,5.03,720.05,4.14,11.38
ADOR,EQ,1550,1.23,2697.44,0.73,11.33
SMALLCAP,EQ,49.06,-0.06,993.85,22.85,11.24
PARACABLES,EQ,59.06,-1.7,1932.68,18.75,11.23
CARYSIL,EQ,1120.8,-1.66,3187.85,1,11.22
PTC,EQ,157.26,-0.01,4655.03,7.12,11.22
3MINDIA,EQ,34200,1.88,38526.54,0.03,11.19
JAIBALAJI,EQ,70.5,2.8,6431.41,15.76,11.18
EIEL,EQ,201,0.15,3528.15,5.54,11.16
GOLDIAM,EQ,351.95,-1.43,5298.86,3.15,11.15
GODREJAGRO,EQ,614.7,-1.77,11824.37,1.8,11.13
ZYDUSWELL,EQ,533,0.72,16957.97,2.08,11.12
SILVERADD,EQ,228.04,-1.8,15024.92,4.86,11.09
LINDEINDIA,EQ,6560,-0.58,55946.45,0.17,11.08
CHALET,EQ,908,-0.49,19884.67,1.22,11.06
CUBEINVIT,IV,156.2,0.06,20994.37,7.05,11.05
EIHOTEL,EQ,300.25,-1.07,18776.56,3.67,10.98
AVADHSUGAR,EQ,803.55,-1.25,1608.58,1.37,10.98
UTIAMC,EQ,892,-0.58,11465.66,1.23,10.93
KSL,EQ,886,-3.62,3867.66,1.21,10.93
MANOMAY,EQ,224.8,2.04,405.74,4.89,10.92
SUVEN,EQ,368.15,-1.09,10402.55,2.95,10.88
PSUBNKBEES,EQ,96.05,-0.89,4037.95,11.26,10.85
WELSPLSOL,EQ,53.51,-2.19,3545.63,19.49,10.84
UFBL,BE,750,-0.83,2933.82,1.47,10.81
UTTAMSUGAR,EQ,297.98,-4.74,1136.44,3.53,10.77
JKTYRE,EQ,379,-1.19,10926.17,2.83,10.75
LGBBROSLTD,EQ,1694.8,0.35,5405.13,0.63,10.75
DYCL,EQ,449,-2.16,2175.79,2.37,10.72
SILVERAG,EQ,230,-1.84,1216.54,4.65,10.71
AVL,EQ,595.45,1.68,7689.53,1.8,10.65
STARHEALTH,EQ,586,0.39,34493.34,1.82,10.63
TMB,EQ,897.95,0.04,14219.17,1.19,10.6
NTPCGREEN,EQ,91,-0.3,76679.6,11.61,10.58
RTNPOWER,EQ,7.89,-0.75,4237.01,134.5,10.57
CANFINHOME,EQ,804.45,0.21,10711.62,1.31,10.56
THOMASCOOK,EQ,110,-0.19,5174.19,9.54,10.53
YASHO,EQ,4350,-0.45,5244.84,0.24,10.52
SBILIQETF,EQ,1053.49,0.01,77.35,1,10.49
