Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
PERSISTENT,EQ,5800,3.67,91495,5.93,340.89
HINDZINC,EQ,597,0.26,252251.54,56.75,340.11
CHOLAFIN,EQ,1814.7,-2.3,154731.86,18.73,339.97
DIXON,EQ,14461,-2.62,88417.64,2.3,336.53
POWERINDIA,EQ,32640,-3.32,145484.19,1.01,329.63
AUGMONT,EQ,866,-4.64,7912.95,37.57,327.4
KOTAKBANK,EQ,425,1.34,422763.26,76.7,326.32
ZEEL,EQ,93.25,-0.35,8956.84,341.97,321.69
POLICYBZR,EQ,1829.2,-2.44,84636.15,17.24,316.77
BANKBARODA,EQ,237.7,-0.38,122923.28,131.31,313.03
HFCL,EQ,236.64,-5,36220.18,127.73,309.39
CHENNPETRO,EQ,1385.5,1.32,20631.67,22.13,309.08
MARICO,EQ,838.1,2.21,108817.89,36.85,307.93
BHEL,EQ,426.55,-3.64,148527.41,71.44,306.34
ASHOKLEY,EQ,170.53,-2.91,100166.84,168.6,289.51
MEESHO,EQ,205.42,0.01,94977.37,140.87,289.34
LTF,EQ,309.05,-3.72,77449.35,93.6,289.08
PFC,EQ,345.8,2.82,114117.52,83.53,288.56
MAXHEALTH,EQ,1003,-3.75,97619.63,28.29,285.35
NYKAA,EQ,338.5,-3.16,96950.26,83.78,284.8
ONGC,EQ,236.45,2.01,297460.7,119.86,282.05
HINDALCO,EQ,1014.4,-0.11,227958.66,27.65,281.8
TMPV,EQ,310,0.37,114177.33,89.51,279.83
LUPIN,EQ,2153,-1.62,98442.67,12.98,278.71
HEG,EQ,728,-0.11,14048.76,37.07,275.12
LIQUIDCASE,EQ,115.73,0.02,10187.91,236.63,273.85
PIRAMALFIN,EQ,2232,-2.97,52815.88,12.14,273.23
GRASIM,EQ,3305,-1.96,224917.72,8.19,270.58
ASIANPAINT,EQ,2575.5,-2.94,247041.39,10.47,270.1
FORCEMOT,EQ,17722,1.12,23096.93,1.49,265.7
CGPOWER,EQ,885.5,-3.33,139506.1,29.69,263.78
MOREPENLAB,EQ,104.45,-2.53,5723.38,246.89,261.43
BOSCHLTD,EQ,48550,-2.9,143203.57,0.54,259.67
PNBHOUSING,EQ,1152,0.29,30044.61,22.22,255.05
OFSS,EQ,12187,-2.81,106128.21,2.08,254.43
ICICIAMC,EQ,3030,-1.15,149760.33,8.35,254.15
360ONE,EQ,1165.6,-0.8,47505.72,21.75,252.1
COALINDIA,EQ,401.6,-0.04,247495.17,61.28,246.45
JIOFIN,EQ,235.85,-2.28,155735.1,103.98,246.36
DHOOTTRANS,EQ,1427,-3.23,29189.01,16.72,246.34
LIQUIDBEES,EQ,1000.01,0,11150.02,24.4,244.04
NTPC,EQ,327.5,0.03,317565.82,73.77,241.12
HDFCAMC,EQ,2544.9,-2.94,109127.99,9.37,238.3
MVELECTRO,EQ,704,-7.42,1920.7,32.39,237.61
HAL,EQ,4807.6,0.12,321520.27,4.93,236.39
TITAN,EQ,5050,-1.03,448332.01,4.67,235.54
MOTHERSON,EQ,165.6,-2.98,174774.47,141.03,234.35
MPHASIS,EQ,2505.5,3.22,47824.34,9.32,232.91
BEL,EQ,411.2,-0.78,300578.11,56.28,231.5
NATIONALUM,EQ,372,-2.49,68322.7,61.56,229.68
UPL,EQ,567.1,0.86,47872.84,40.6,229.59
DLF,EQ,675.15,-2.3,167120.89,34.04,228.62
MRPL,EQ,171.4,0.6,30039.54,130.52,227.08
POWERGRID,EQ,264.55,0.38,246047.47,84.99,223.56
SBICARD,EQ,632.4,-1.92,60181.91,34.38,221.58
LODHA,EQ,1193.9,-0.39,119297.26,18.45,221.56
MUTHOOTFIN,EQ,2905,-2.45,116626.59,7.51,220.06
CUMMINSIND,EQ,5105,0,141510.6,4.31,218.84
SUDARSCHEM,EQ,1240,-2.12,9871.34,16.49,214.43
NAUKRI,EQ,1356,3.27,87925.83,15.65,212.37
RADICO,EQ,4474.3,-0.24,59947.74,4.74,211.48
INDUSTOWER,EQ,375,-3.55,98931.1,55.59,209.62
USHAMART,EQ,501,0.41,15267.56,40.67,204.77
RECLTD,EQ,314.05,-2.86,82696.4,64.97,204.56
SHILPAMED,EQ,893.45,-5.88,17474.26,22.36,201.33
BHARATFORG,EQ,2052.2,-2.5,98098.99,9.76,200.45
CYIENT,EQ,1153,-1.86,12078.02,17.09,199.74
TEJASNET,EQ,540.9,-3.37,9631.55,35.52,197.05
IFCI,EQ,87.08,-2.92,23462.09,221.92,194.78
VBL,EQ,405.85,1.35,137277.34,47.53,194.09
ULTRACEMCO,EQ,11400,-0.44,335934.25,1.68,192.84
BPCL,EQ,317.65,-1.98,137810.32,60.48,192.4
UNOMINDA,EQ,1274.4,-0.13,73592.27,14.9,191.02
DATAPATTNS,EQ,4520,-0.03,25304.75,4.22,189.11
SOLARINDS,EQ,20060,-0.25,181523.05,0.94,188.9
VEDL,EQ,274,-1.51,107144.63,67.69,187.79
TRENT,EQ,2855,-0.86,152237.82,6.52,187.34
KRT,RR,109.55,-0.83,48578.85,170.88,187.3
ABB,EQ,7396,-3.17,156727.43,2.53,187.11
SUZLON,EQ,46.5,-2.15,63916.98,399.77,186.61
GMRAIRPORT,EQ,94.12,0.52,99381.08,197.49,185.86
TNPETRO,EQ,133.1,10.21,1197.52,143.32,185.55
VAML,EQ,434.5,-0.15,169906.36,42.6,185.37
CPPLUS,EQ,3732.9,4.68,44160.37,5.04,185.21
RATNAVEER,EQ,291,-4.92,2078.52,61.87,183.71
HINDUNILVR,EQ,1994.8,1.39,468696.46,9.23,183.56
DEEPAKNTR,EQ,1779,1.69,24264.32,10.06,180.5
INDUSINDBK,EQ,992.6,-2.36,77337.49,17.43,172.58
LEAPIND,EQ,159.6,-4.9,7030.96,106.17,170.8
GLENMARK,EQ,2470.4,-0.39,69720.78,6.8,168.09
MARINE,EQ,430.1,7.3,6019.01,39.14,166.59
HDFCLIFE,EQ,540.3,-0.56,117378.82,30.64,165.72
URBANCO,EQ,168,0.53,25908.63,97.93,165.2
TATSILV,EQ,22.1,-2.3,5277.37,733.41,163.99
PIDILITIND,EQ,1643.5,-2.62,167288.53,9.9,163.18
CRAFTSMAN,EQ,11187,-0.11,29258.96,1.44,162.84
AEGISLOG,EQ,1223,-3.29,42927.3,13.45,162.55
VIYASH,EQ,262.35,-0.47,11540.98,61.05,162.19
RAIN,EQ,206.1,5.5,6932.08,78.07,160.48
AEROFLEX,EQ,553.9,5.42,7329.8,29.21,160.26
SUNSHINE,EQ,443.1,-2.78,1380.2,35.04,158.17
PARAS,EQ,1381.5,-3.59,11133.14,11.31,157.52
APARINDS,EQ,17400,-1.71,72857.87,0.88,155.65
BAJAJFINSV,EQ,1972,-2.42,315926.5,7.88,155.45
NIFTYBEES,EQ,273.6,-0.46,66749.27,56.02,153.54
SHIPROCKET,EQ,133,-4.24,9676.78,113.2,153.49
VMM,EQ,106.55,-3.7,49916.64,139.64,151.87
RRKABEL,EQ,2874,-1.86,32506.52,5.2,151.62
TATATECH,EQ,815.25,-1.9,33103.38,18.01,149.88
LICI,EQ,412.15,-1.4,521369.56,36.1,149.34
SWIGGY,EQ,275,-2.45,75908.62,53.72,149.29
JSWSTEEL,EQ,1313.5,0.44,321210.38,11.34,149.09
NAM-INDIA,EQ,1178.9,0.56,75423.85,12.58,148.99
FORTIS,EQ,915,0.89,69078.67,16.06,146.34
DMART,EQ,3824,-1.95,249418.86,3.83,145.23
APLAPOLLO,EQ,2234,0.48,62028.89,6.42,143.49
HDFCSML250,EQ,185.65,0.16,2598.67,77.19,143.04
INDIANB,EQ,881.75,-1.89,118768.55,16.03,141.39
YESBANK,EQ,22.1,-3.2,69366.6,638.73,141.16
GAIL,EQ,172.69,-2.71,113545.4,80.09,138.62
BDL,EQ,1250,-1.96,45820.31,11,138.13
PHOENIXLTD,EQ,1892.6,-0.39,67691.44,7.31,137.55
BODALCHEM,EQ,128.1,7.75,1613.34,107.64,135.56
APOLLO,EQ,380,-1.58,14120.78,35.05,134.31
APOLLOHOSP,EQ,8755,-1.61,125883.47,1.53,134.27
LIQUID1,EQ,1120.75,0.01,2733.87,11.9,133.4
HYUNDAI,EQ,2179.8,-1.14,177117.71,6.05,133.1
EDELWEISS,EQ,128.5,0.93,12162.93,101.87,132.6
SMLMAH,EQ,5417,6.05,7839.29,2.47,132.28
FMGOETZE,EQ,624.95,0.02,3476.73,20.92,130.83
IOC,EQ,136.53,-1.87,192797.27,95.37,130.33
UNIONBANK,EQ,184.9,-1.98,141145.37,70.02,129.27
SBFC,EQ,99.72,0.91,11051.04,128.21,128.68
JINDALSAW,EQ,310,0.11,19824.76,41.1,128.41
SIEMENS,EQ,4030,0,143516.56,3.17,128.19
PNB,EQ,115.22,0.87,132421.69,109.7,126.57
PTCIL,EQ,22665,2.49,33980.61,0.56,126.56
TATAPOWER,EQ,350.55,1.02,112012.63,36.08,126.33
AZAD,EQ,2847,-0.52,18386.42,4.4,126.29
HDFCSILVER,EQ,217.5,-2.47,7519,57.24,125.82
ZYDUSLIFE,EQ,1167.8,0.56,116488.5,10.7,125.12
CIPLA,EQ,1423,0.98,114957.51,8.8,124.45
EBGNG,EQ,647.3,5.68,7379.97,19.22,124.17
CANBK,EQ,125.6,-1.02,113927.38,98.4,123.96
WIPRO,EQ,181.7,-1.52,179965.44,68.13,123.34
HAVELLS,EQ,1222.8,-1.71,76738.24,10.06,122.79
ANTHEM,EQ,925,3.58,52115.24,13.26,122.76
BRITANNIA,EQ,5187,-1.2,124938.39,2.35,122.21
TFCILTD,EQ,141.79,1.34,6564.55,87.16,121.97
LTM,EQ,4625,1.87,137187.36,2.65,121.93
UJJIVANSFB,EQ,65.37,-5.41,12737.61,180.34,119.87
REDINGTON,EQ,349,-2.45,27283.93,33.98,119.17
JSWENERGY,EQ,518,-0.46,94974.41,22.9,119.13
BALKRISIND,EQ,2335,2.45,45139.56,5.11,119.06
FEDERALBNK,EQ,349.25,-2.09,86297.32,33.91,118.54
MAHABANK,EQ,82.7,0.77,63609.04,141.96,117.6
ASHOKA,EQ,120.91,0.52,3394.22,96.08,117.25
MAZDOCK,EQ,2485,0.2,100239.93,4.72,117.04
AUBANK,EQ,1079.2,-0.64,81002.39,10.69,115.26
SAKAR,EQ,980,13.51,2180.49,11.82,113.88
NORTHARC,EQ,299,-4.06,4833.38,37.52,113.46
CYIENTDLM,EQ,849,0.71,6739.65,13.23,113.24
ASTRAL,EQ,1507,-1,40485.58,7.26,110.27
TIMETECHNO,EQ,191.51,2.31,9453.61,57.34,110.2
ICICIPRULI,EQ,495.45,-4.18,71880.98,22,109.97
PINELABS,EQ,160.4,-2.21,18507.88,68.37,109.96
PRESTIGE,EQ,1570,-3.86,67624.65,7.02,109.72
IDBI,EQ,91.85,1.07,98760.81,118.61,108.79
HDBFS,EQ,675.45,-1.01,56114.02,16.11,108.72
SBILIFE,EQ,1739.3,-0.07,174512.59,6.24,108.69
MANINFRA,EQ,123.75,0.92,4995.37,87.01,108.12
GAJA,EQ,161.51,6.98,2277.46,67.38,107.48
SKYGOLD,EQ,781,-3.23,12095.65,13.8,107.28
SBIFUNDS,EQ,565.9,-2.01,115264.07,18.66,106.69
LICHSGFIN,EQ,534.9,-0.65,29422.87,20,106.53
ACUTAAS,EQ,3159,-0.05,25863.09,3.34,106.39
TATACONSUM,EQ,1030.5,-0.67,101947.52,10.06,103.87
TEXRAIL,EQ,113.6,4.27,4621.98,90.89,103.7
CDSL,EQ,1391,-0.82,29071.9,7.43,103.29
PVRINOX,EQ,1226.4,1.55,12043.24,8.39,103.08
AUROPHARMA,EQ,1683.3,-1.96,96853.36,6.09,102.57
COHANCE,EQ,461.4,1.2,17653.04,21.95,102.39
E2E,BE,620,0.2,12745.02,15.98,102.11
ABCAPITAL,EQ,394.45,-3.65,107975.57,25.8,101.84
TORNTPHARM,EQ,4965.5,-1.98,188866.89,2.05,101.35
WELSPUNLIV,EQ,198,0.91,18706.1,50.94,101.18
VOGL,EQ,37.95,-1.96,14839.92,264.09,100.91
GOLDIETF,EQ,129.7,-1.53,27750.99,76.64,100.03
INDIAGLYCO,EQ,1106.2,-3.58,7414.5,8.81,99.59
IDFCFIRSTB,EQ,84.9,-1.24,73198.31,115.79,98.04
NMDC,EQ,85.69,-2.85,75337.08,113.11,97.37
GESHIP,EQ,1325.9,1.85,18929.5,7.26,96.2
STLTECH,BE,692.9,-4.88,35608.91,13.54,95.95
IIFL,EQ,643.15,-0.56,27358.38,15.01,95.69
RBZJEWEL,EQ,169,12.08,676,56.13,95.44
NAZARA,EQ,366.4,-1.69,13573.84,25.75,94.98
VINCOFE,EQ,176.5,-4.99,2571.4,53.58,94.6
WOCKPHARMA,EQ,1849.9,-1.79,30058.21,5.07,94.28
GABRIEL,EQ,1425,-0.9,25255.28,6.47,93.24
EXIDEIND,EQ,437,-0.74,37145,21.07,92.41
NHPC,EQ,76.3,-0.55,76643.62,119.83,91.25
RKFORGE,EQ,750,0.86,13662.75,12.17,91.21
CHALET,EQ,896,-0.88,19621.87,9.88,90.93
LALPATHLAB,EQ,1899.2,-1.83,31877.85,4.69,89
SANSERA,EQ,3920,-2.44,24462.2,2.25,88.48
TDPOWERSYS,EQ,757,-2.57,23652.98,11.53,88.07
OIL,EQ,490,1.42,79703.78,17.89,87.62
SYRMA,EQ,1448,0.77,27921.85,6.09,87.54
SILVERIETF,EQ,227.35,-2.5,14627.23,37.84,87.3
SAMMAANCAP,EQ,147.36,0.72,17116.5,58.56,87.18
RBLBANK,EQ,380.5,0.04,59013.24,22.89,87.06
TATAGOLD,EQ,14.75,-1.4,6073.65,577.84,85.87
SCI,EQ,289.15,-0.16,13468.58,29.57,85.84
BALUFORGE,EQ,620,-1.68,7526.3,13.69,85.69
BIOCON,EQ,401.05,-2.66,65358.88,21.21,85.52
JSWINFRA,EQ,335,-1.47,78055.05,25.35,85.5
JAINREC,EQ,280,1.16,9662.4,30.06,85.28
BANDHANBNK,EQ,162.9,-0.37,26245.01,52.15,84.9
SONACOMS,EQ,809.5,-0.44,50503.95,10.42,84.41
DCBBANK,EQ,224.95,3.09,7246.73,37.89,84.07
WABAG,EQ,2013.1,1.71,12577.48,4.18,83.94
DIFFNKG,EQ,473,-2.57,1770.26,17.47,83.55
INOXINDIA,EQ,2160,1.21,19604.92,3.88,83.46
GRSE,EQ,2532,-1.31,29004.57,3.28,83.17
PATANJALI,EQ,345.8,0.23,37626.8,23.99,82.95
GENUSPOWER,EQ,328.4,-2.03,9991.33,25.15,82.86
SETFGOLD,EQ,129.3,-1.64,26578.36,63.71,82.76
ANGELONE,EQ,281.55,-1.86,25724.87,29.09,82.41
DIVGIITTS,EQ,1270,7.02,3884.03,6.49,82.28
KIRLOSENG,EQ,2141.3,2,31160.17,3.86,81.49
LUMAXTECH,EQ,2045.1,-1.61,13938.93,3.87,81.41
INDHOTEL,EQ,718,-2.7,102202.43,11.29,80.75
ACI,EQ,492,1.35,6074.15,16.03,79.94
FINCABLES,EQ,1246.5,-0.06,19063.89,6.41,79.85
VARROC,EQ,870,0.93,13292.42,9.06,79.59
WAAREEENER,EQ,2588,-0.65,74444.17,3.05,78.98
JSL,EQ,735,4.68,60594.84,10.71,78.21
CREDITACC,EQ,1385,1.58,22222.93,5.6,77.78
ARIS,EQ,131.04,-7.89,1071.83,59.08,77.69
HDFCGOLD,EQ,129.74,-1.58,22597.37,59.39,77.28
CAMS,EQ,752,-3.84,18671.98,10.09,76.73
HTEL,BE,78.75,5,746.96,102.16,76.65
AMBER,EQ,7508,-1.47,26479.04,1.01,76.23
NUVAMA,EQ,1770,0.94,32606.63,4.31,76.04
PWL,EQ,115.12,-1.01,33395.01,65.99,75.9
GLAND,EQ,2864.5,-0.74,47254.7,2.58,74.51
RVNL,EQ,208.38,-0.77,43447.65,35.03,73.5
KERNEX,EQ,1649,-5.01,2770.92,4.42,73.28
ASTERDM,EQ,758.25,0.3,66094.56,9.67,73.26
HCC,EQ,23.42,-1.72,6134.79,303.52,71.78
MARSONS,EQ,123.49,-5.2,2125.26,56.21,71.01
SENORES,EQ,1459,1.83,6719.22,4.93,70.9
BAJAJHIND,EQ,21.75,-3.2,5199.7,321.03,70.63
CROMPTON,EQ,231.1,-2.03,14880.87,30.47,70.56
AVALON,EQ,2314.1,-2.49,15460.91,3.01,70.52
KWIL,EQ,44.42,-2.12,10436.88,157.78,70.34
SOLARA,EQ,640.75,1.28,3062.44,10.68,69.89
NEULANDLAB,EQ,23090,0.35,29624.21,0.3,69.64
ICICIGI,EQ,1566.9,0,78282.1,4.46,69.54
COLPAL,EQ,1859.8,-1.99,50583.89,3.74,69.5
ENRIN,EQ,3166.2,-1.96,112754.87,2.17,69.31
IOLCP,EQ,191.09,-1.34,5609.02,35.79,69.19
JPPOWER,EQ,16.6,0.91,11376.74,414.1,68.99
YATRA,EQ,114,7.12,1788.84,60.78,68.74
FCL,EQ,48.9,-3.72,5694.41,139.11,68.64
GANDHAR,EQ,262.5,1.84,2569.34,25.79,68.18
CUB,EQ,234,2.1,23184.42,29.2,67.94
WEL,EQ,80.84,-10,1083.32,82.31,67.92
BELRISE,EQ,231.11,-0.53,22351.85,29.26,67.53
CGCL,EQ,252,-1.75,24246.28,26.45,67.3
PPLPHARMA,EQ,213,-0.65,28357.72,31.47,67.18
MTARTECH,BE,6870,-2.46,21131.84,0.97,66.83
PAISALO,EQ,66.96,-0.52,6090.16,100.48,66.74
MANKIND,EQ,2356.5,-2.59,97322.5,2.83,66.71
INTELLECT,EQ,693.3,1.81,9730.92,9.46,66.53
ANANTRAJ,EQ,585.5,-3.05,21070.79,11.14,65.91
JYOTICNC,EQ,988,-0.7,22469.4,6.62,65.52
ALOKINDS,EQ,7.73,-9.06,3838.13,818.82,65.42
DRREDDY,EQ,1171,1.44,97738.07,5.56,65.21
GODREJPROP,EQ,1978,-1.82,59582.6,3.29,65.16
IRFC,EQ,82.5,-1.01,107815.17,77.67,64.46
SAGILITY,EQ,46.45,-1.28,21744.77,139.01,64.43
SHADOWFAX,EQ,257.55,-0.37,15106.88,25.01,64.32
CONCOR,EQ,514,0.41,39147.16,12.48,64.25
NAVINFLUOR,EQ,8635,-0.47,44283.97,0.74,63.98
MANIPALHOS,EQ,748,-1.94,98390.21,8.43,63.76
NEWGEN,EQ,530.25,0.26,7556.59,11.83,63.2
MANAPPURAM,EQ,337,-0.91,31655.63,18.61,63.13
BALAMINES,EQ,2400.2,3.3,7776.89,2.63,62.98
HINDPETRO,EQ,363.1,-0.72,77261.24,17.26,62.49
RELIGARE,EQ,251.01,3.38,8355.88,24.98,62.39
VISL,EQ,35.5,-3.61,13881.88,172.53,62.33
GODREJCP,EQ,905,0.41,92609.1,6.91,62.18
AWL,EQ,194.2,0.86,25239.76,31.76,61.58
EMAMILTD,EQ,377,3.57,16456.05,16.48,61.51
TATAELXSI,EQ,3638,1.66,22650.92,1.7,61.49
SUPREMEIND,EQ,3605,1.29,45793.19,1.7,61.13
PARAGMILK,EQ,258.9,1.75,3252.03,23.6,60.66
KPITTECH,EQ,590,0.85,16174.48,10.27,60.55
JINDALSTEL,EQ,1160,-2.76,118330.22,5.18,60.17
COCHINSHIP,EQ,1475.9,-2.26,38828.09,4.05,60.1
BAJAJCON,EQ,470,-0.85,6139.06,12.48,59.98
BEML,EQ,1970.1,1.76,16408.77,3.04,59.59
BECTORFOOD,EQ,227.86,0.42,6995.09,26.08,59.56
INDOMIM,EQ,855,-2.34,42278.12,6.87,59.23
ZENTEC,EQ,1780,0.05,16071.68,3.34,59
SOUTHBANK,EQ,45.92,0.57,12027.83,127.66,58.51
SHAILY,EQ,3275.5,0.1,15065.74,1.8,58.29
ACMESOLAR,EQ,402,0.01,28416.35,14.55,58.27
UNITDSPR,EQ,1470,-1.34,106920.58,3.92,57.99
MASTEK,EQ,1808,3.41,5605.24,3.23,57.77
ECLERX,EQ,1951.2,-1.3,18351.18,2.98,57.72
GMDCLTD,EQ,562.85,-0.04,17898.63,10.18,57.66
INDGN,EQ,609,-0.43,14674.88,9.49,57.34
INOXWIND,EQ,69.5,-1.24,12011.25,81.69,56.91
NLCINDIA,EQ,274.1,2.51,38007.71,20.84,56.9
ALIVUS,EQ,1449,3.45,17789.58,3.96,56.85
ATALREAL,EQ,26.65,-19.99,330.18,186.12,56.43
AMBUJACEM,EQ,402.2,0.26,99939.35,13.77,55.63
IRB,EQ,19.35,-0.05,23370.93,288.54,55.46
MANINDS,EQ,765,1.6,5738.23,7.34,55.45
PAGEIND,EQ,35675,-0.35,39791.45,0.16,55.25
AEQUS,EQ,245,0.27,16431.31,22.45,55.17
SKFINDUS,EQ,2935,-1.62,14510.04,1.8,54.82
GODREJIND,EQ,1164.6,2.65,39229.67,4.66,54.76
KFINTECH,EQ,937.5,-3.35,16206.76,5.78,54.44
ICIL,EQ,436,-7.13,8635.17,12.22,54.23
DELHIVERY,EQ,460.8,1.01,34521.61,11.75,54.14
MOSCHIP,EQ,215.11,0.43,4188.46,24.93,54.11
DABUR,EQ,384,0.79,68119.95,13.95,53.63
POONAWALLA,EQ,460.6,-0.69,40559.31,11.58,53.55
LGEINDIA,EQ,1660,-2.23,112676.22,3.17,53.27
ZENSARTECH,EQ,473.85,2.93,10782.69,11.22,52.57
PARADEEP,EQ,157.59,-1.53,16366.04,33.02,52.55
LIQUIDPLUS,EQ,1101.36,0.01,1131.95,4.77,52.5
LLOYDSME,EQ,1784,-0.59,100422.6,2.91,52.48
M&MFIN,EQ,364,-2.41,50594.95,14.24,52.27
SETL,EQ,387.95,4.99,7739.28,13.59,52.26
INDSWFTLAB,EQ,364,-0.25,3165.4,13.83,52.08
KTKBANK,EQ,332.1,-0.91,12563.37,15.62,52.05
PREMIERENE,EQ,1012.9,-2.26,45980.75,5.07,51.64
KIMS,EQ,763,0.99,32046.49,6.8,51.45
MOTILALOFS,EQ,1016,-2.58,61196.04,5.01,51.4
KIRIINDUS,EQ,515.35,-2.93,3358.43,9.8,51.28
GICRE,EQ,354.6,-0.04,62211.02,14.31,50.92
BAJAJHLDNG,EQ,11310,-2.87,125872.96,0.45,50.59
MOLBIO,EQ,1052,-3.16,12123.25,4.76,50.53
MOCAPITAL,EQ,53.88,-1.55,293.78,93.03,50.19
CARTRADE,EQ,2960,-1.05,14359.56,1.67,49.89
LIQUIDBETF,EQ,1097.03,0.01,684.46,4.52,49.62
SHRIPISTON,EQ,4600,-0.2,21337.69,1.07,49.24
ASTRAMICRO,EQ,1679,0.78,15941.27,2.92,49.18
TITAGARH,EQ,836.4,2.24,11264.11,5.86,49.06
GUJENERGY,EQ,254.7,2.83,23896.74,19.13,48.71
