Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
SILVER1,EQ,22.26,1.78,3866.6,789.29,176.17
ENRIN,EQ,3148,0.92,112106.73,5.48,173.9
GESHIP,EQ,1355,3.78,19344.95,12.91,173.37
MRPL,EQ,176.4,0.67,30915.84,96.59,171.91
CANBK,EQ,125.8,-0.4,114108.79,133.6,170.02
HYUNDAI,EQ,2152,-0.11,174858.84,7.84,169.61
MANORAMA,EQ,1970,8.65,12435.11,8.8,169.35
LIQUID1,EQ,1121.04,0.01,2467.5,15.09,169.12
JSWSTEEL,EQ,1308,0.15,319865.38,12.91,169.02
IOLCP,EQ,196.2,4.15,5759.01,84.49,167.9
MUTHOOTFIN,EQ,2926.5,-0.38,117489.75,5.67,167.54
PWL,EQ,121,4.79,35100.73,139.69,166.76
BEML,EQ,2066.1,1.66,17208.34,8.01,165.82
INDUSTOWER,EQ,374.95,-1.07,98917.91,43.87,165.45
BODALCHEM,EQ,150.2,3.27,1891.68,106.96,164.7
TMPV,EQ,312,-0.24,114913.95,51.96,161.95
TORNTPHARM,EQ,4905.5,-2.12,186584.74,3.29,161.86
VEDL,EQ,270.5,-0.07,105776,59.46,160.8
SHIPROCKET,EQ,136,1.63,9895.06,117.56,160.14
SHREEJISPG,EQ,662,2.89,10785.19,24.28,157.8
SIEMENS,EQ,4030,0.28,143516.56,3.89,157.71
INDIANB,EQ,888.75,1.13,119711.42,17.56,157.14
INDHOTEL,EQ,732,0.59,104195.24,21.38,155.61
HEXT,EQ,532,-2.13,32506.05,29.17,154.17
CMPDI,EQ,239,7.19,17064.6,64.5,153.06
ASHOKLEY,EQ,169.35,0.86,99473.73,91.2,153.01
POLICYBZR,EQ,1870,0.98,86523.94,8.26,152.73
AUROPHARMA,EQ,1637.3,-0.66,94206.62,9.2,151.67
ICICIAMC,EQ,2976,0.09,147091.34,5.07,151.39
BPCL,EQ,320.05,0.14,138851.54,47.04,150.36
SUZLON,EQ,46.03,1.25,63270.94,325.63,150.02
HFCL,BE,220.1,-2.73,33688.56,67.1,149.59
PRESTIGE,EQ,1615.2,2.1,69571.55,9.19,149.32
ASIANPAINT,EQ,2541.6,0.56,243789.71,5.89,149.17
CHOLAFIN,EQ,1849.3,1.28,157932.63,8.06,148.26
TRENT,EQ,2815.6,-1.29,150136.89,5.21,148.2
HINDALCO,EQ,1010,0.03,226969.88,14.59,147.3
ADANIGREEN,EQ,1283.4,-0.97,210656.49,11.33,146.58
MOTHERSON,EQ,162,-0.8,170975.03,87.94,142.76
NATIONALUM,EQ,374,1.08,68690.03,37.6,140.59
MARICO,EQ,827.4,-0.24,107428.61,17.03,140.1
SMLMAH,EQ,5725,7.64,8285.02,2.47,138.91
PNB,EQ,116.32,-0.58,133685.92,118.32,138.89
UJJIVANSFB,EQ,62.9,-1.16,12256.32,218.6,138.66
SOUTHBANK,EQ,47.74,4.37,12504.54,291.34,138.62
NIACL,EQ,195.05,-2.04,32144.24,69.06,137.66
PAGEIND,EQ,35865,-0.93,40003.37,0.38,136.67
RECLTD,EQ,313.6,-0.9,82577.9,42.96,135.75
ANGELONE,EQ,286,2.42,26131.46,47.33,134.77
SKYWAYS,EQ,130.1,0.61,1890.92,100.64,132.63
WABAG,EQ,2015,1.37,12589.35,6.42,129.33
YESBANK,EQ,22.54,1.76,70748.07,573.77,128.58
BAJAJHLDNG,EQ,11165,0.59,124259.2,1.15,127.68
CDSL,EQ,1394,2.11,29134.6,9.22,127.63
ZEEL,EQ,91.56,1.09,8794.52,139.21,127.4
AEQUS,EQ,246.6,0.4,16538.61,50.2,125.97
APOLLO,EQ,382.5,-0.04,14213.68,32.16,124.13
NAVINFLUOR,EQ,8700,1.84,44617.32,1.42,122.69
CASHIETF,EQ,1078,0.01,1256.23,11.35,122.34
ONGC,EQ,236,-0.63,296894.59,51.76,122.13
TDPOWERSYS,EQ,720,-2.05,22496.89,16.45,120.9
NIFTYBEES,EQ,272.55,0,66638.24,44.18,120.7
FORCEMOT,EQ,17500,-0.57,22807.6,0.68,120.29
SONACOMS,EQ,800,2.22,49911.25,15.09,120.2
BANKINDIA,EQ,145,1.33,66013.68,81.39,118.11
HEG,EQ,708,0.23,13662.81,16.57,117.93
GLENMARK,EQ,2459,-0.04,69399.05,4.81,117.34
DELHIVERY,EQ,464.35,2.1,34787.57,25.31,116.45
BANKBARODA,EQ,240.44,-0.32,124340.23,47.9,115.86
BRITANNIA,EQ,5130,-0.47,123565.44,2.26,115.56
DEEPINDS,EQ,749,7.98,4793.6,15.78,115.51
CENTENKA,EQ,612,1.6,1337.26,18.63,115.13
WIPRO,EQ,175.72,-0.77,174044.88,64.96,114.92
ABB,EQ,7432,-0.21,157490.3,1.54,114.2
WAAREEENER,EQ,2579.9,-0.05,74211.17,4.39,113.04
MANAPPURAM,EQ,341,0.03,32031.36,33.05,112.53
DEEPAKFERT,EQ,1360,-4,17168.34,8.16,112.2
NMDC,EQ,84.19,-1.82,74018.31,131.75,112.1
SBILIFE,EQ,1715,-0.28,172074.45,6.49,111.68
PARAS,EQ,1411,-0.15,11370.87,7.71,110.37
GAIL,EQ,174.67,0.97,114847.27,63.27,109.81
ZYDUSLIFE,EQ,1143,-0.97,114014.69,9.62,109.55
BOSCHLTD,EQ,47000,-0.53,138631.67,0.23,109.06
JINDALSTEL,EQ,1145,-1.24,116800.09,9.5,108.81
GMRAIRPORT,EQ,96.87,3.06,102284.8,112.91,108.21
MANINDS,EQ,789.2,5.95,5919.76,13.74,107.76
NHPC,EQ,76.45,1.06,76794.29,140.42,107.49
RAIN,EQ,210.8,2.5,7090.17,50.23,106.09
PHOENIXLTD,EQ,1960,2.08,70102.09,5.41,105.65
KTKBANK,EQ,341.25,3.3,12909.52,30.37,102.86
FMGOETZE,EQ,614.5,0.34,3418.59,16.8,102.8
UNITDSPR,EQ,1488.9,1.32,108295.27,6.95,102.71
GOLDIETF,EQ,130.66,2.21,28055.56,78.01,102.09
RADICO,EQ,4559,1.85,61082.58,2.26,102.04
BALKRISIND,EQ,2322,-0.3,44888.25,4.35,102
AVALON,EQ,2255,2.99,15066.05,4.62,101.92
LUPIN,EQ,2132,-1.08,97489.08,4.75,101.67
LTF,EQ,316.9,1.31,79426.31,31.95,100.61
BANDHANBNK,EQ,164.23,1.68,26459.29,60.49,100.29
MPHASIS,EQ,2471,-0.36,47165.82,4.09,100.14
CARTRADE,EQ,3012,2.72,14611.82,3.34,99.58
JSWENERGY,EQ,539.5,-0.06,98916.39,18.29,98.89
CAMS,EQ,747.4,0.75,18557.76,13.21,98.53
VOGL,EQ,37.58,-2.57,14695.24,258.67,98.09
VOLTAS,EQ,1178,2.25,38978.22,8.33,97.42
NYKAA,EQ,334.2,-0.95,95718.69,29.1,97.24
HUDCO,EQ,181,1.49,36234.39,53.02,96.79
AEGISLOG,EQ,1287.9,3.71,45205.29,7.55,96.04
UPL,EQ,585.35,1.19,49413.45,16.44,95.95
SAMMAANCAP,EQ,153.48,0.77,17827.37,62.24,95.58
TATACONSUM,EQ,1019.2,0.71,100829.61,9.36,95.25
ASTRAL,EQ,1495.2,0.55,40168.57,6.41,95.23
KARURVYSYA,EQ,351.6,1.44,33984.29,26.9,94.89
PIDILITIND,EQ,1638.3,0.08,166759.23,5.78,94.25
LTM,EQ,4560,-0.61,135259.32,2.07,93.67
NESTLEIND,EQ,1416,-0.63,273049.31,6.6,93.34
CLEANMAX,EQ,1305,3.77,15331.76,7.03,92.98
CUMMINSIND,EQ,5071,-0.34,140568.12,1.8,91.87
MARKSANS,EQ,332.55,0.02,15069.96,27.26,91.48
LIQUIDADD,EQ,1143.14,0.01,1908.68,8,91.44
OLECTRA,EQ,1245,0.49,10219.05,7.1,89.49
RATNAVEER,EQ,288,0.65,2057.09,30.9,88.85
BLEL,EQ,452.5,1.63,1914.19,19.41,88.73
HINDPETRO,EQ,361.35,0.65,76888.87,24.29,87.23
BAJAJFINSV,EQ,1992.1,0.11,319146.64,4.4,87.19
JSWINFRA,EQ,335.7,1.08,78218.15,25.89,86.43
SUPREMEIND,EQ,3508.1,-0.64,44562.3,2.43,85.13
RVNL,EQ,209.3,1.6,43639.47,40.62,85.13
JSL,EQ,740.5,0.76,61048.27,11.45,84.23
CEIGALL,EQ,346,1.59,6027.49,24.27,83.8
GENUSPOWER,EQ,339.8,1.09,10338.16,24.26,82.46
ICICIGI,EQ,1521.7,-1,76023.92,5.41,82.23
BAJAJHIND,EQ,22.04,0.92,5269.03,370.87,82.22
MRF,EQ,131160,-0.55,55626.83,0.06,81.57
SYRMA,EQ,1455.2,1.48,28060.69,5.66,81.48
BELRISE,EQ,237.25,1.25,22945.68,34.16,81.28
MAZDOCK,EQ,2474,0.61,99796.21,3.24,80.37
BAJAJCON,EQ,511.95,5.65,6687,15.91,80.14
UNOMINDA,EQ,1269,2.67,73280.43,6.39,79.71
IRB,EQ,19.73,2.87,23829.89,402.87,79.69
GICRE,EQ,355.85,0.11,62430.32,22.36,79.54
SETFGOLD,EQ,130.23,2.19,26908.81,60.69,79.03
DABUR,EQ,380.7,0.45,67534.54,20.62,78.12
SILVERIETF,EQ,229.55,1.73,14816.29,33.61,77.38
CIPLA,EQ,1394.7,-1.28,112671.28,5.5,76.89
PIRAMALFIN,EQ,2220,1.53,52531.93,3.42,76.75
PATANJALI,EQ,342.9,-0.61,37311.24,22.37,76.68
VIYASH,EQ,261,0.73,11481.59,29.22,76.61
ABCAPITAL,EQ,402,1.25,110047.99,19.04,76.1
SSWL,EQ,358.05,2.39,5630.88,21.11,75.74
BDL,EQ,1257.7,0.32,46102.57,6,75.58
TATSILV,EQ,22.34,2.1,5433.2,336.44,75.4
NEULANDLAB,EQ,22900,-0.26,29380.45,0.33,75.01
SUNSHINE,EQ,438.55,-1.63,1366.03,16.81,74.81
STLTECH,BE,714,-0.05,36693.26,10.44,74.78
SBCL,EQ,1155.9,9.99,6658.47,6.75,74.69
OMAXE,EQ,126.5,-4.65,2313.69,57.35,74.37
AZAD,EQ,2766,-0.71,17863.31,2.65,73.65
HAPPSTMNDS,EQ,353.25,-0.45,5379.11,20.73,73.6
SKYGOLD,EQ,740,-1.74,11460.67,9.71,72.81
M&MFIN,EQ,374.95,1.65,52116.97,19.43,72.61
OIL,EQ,490,-1.64,79703.78,14.71,72.41
HDFCLIFE,EQ,533.5,0.09,115901.54,13.56,72.38
JYOTHYLAB,EQ,201,-0.54,7381.01,35.72,71.67
BLUESTARCO,EQ,1485.7,2.8,30548.19,4.81,71.58
SHYAMMETL,EQ,1081,0.78,30174.15,6.61,71.58
AMBER,EQ,7410,-0.07,26133.42,0.96,71.08
DMART,EQ,3763,-1.32,245440.16,1.86,70.33
GOLDETF,EQ,148.1,1.77,3487.34,47.12,69.82
WAKEFIT,EQ,149.7,-1.82,4960.04,44.84,69.08
COCHINSHIP,EQ,1486.7,1.62,39112.22,4.65,69.04
FORTIS,EQ,917.5,0.27,69267.41,7.52,68.76
GRSE,EQ,2518,0.92,28844.19,2.71,68.22
PVRINOX,EQ,1244,2.81,12216.08,5.52,68.15
TATAGOLD,EQ,14.82,2,6138.26,457.69,67.88
EIDPARRY,EQ,777.5,-2.89,13836.06,8.56,67.85
CUB,EQ,233.77,1.37,23161.63,28.6,67.75
ACUTAAS,EQ,3208,2.33,26264.26,2.12,67.69
IOC,EQ,137.8,0.58,194590.66,49.41,67.65
JMFINANCIL,EQ,134.8,4.18,12899.82,50.31,67.09
MAXHEALTH,EQ,994.9,0.09,96831.28,6.75,66.89
DIACABS,BE,323.95,-2.1,19374.51,20.66,66.85
ANTHEM,EQ,950,1.66,53523.76,7.01,66.24
GOLDAXIS,EQ,127.24,2.46,5779.33,51.16,65.21
GRAPHITE,EQ,721.6,-0.69,14098.3,8.89,64.64
HDFCGOLD,EQ,130.39,2.03,22776.3,49.49,64.54
EBGNG,EQ,621.8,-3.12,7089.24,10.22,64.38
TATATECH,EQ,804,-1.14,32646.57,7.94,64.32
SCI,EQ,296.1,2.74,13792.31,21.8,64.3
SUVEN,EQ,382,2.45,10793.89,16.93,63.86
DCBBANK,EQ,221.9,-0.2,7148.48,28.28,63.01
LEAPIND,EQ,152.4,-3.35,6713.78,40.76,63
COLPAL,EQ,1850,-0.62,50317.34,3.39,62.83
CPPLUS,EQ,3725,0.1,44066.91,1.67,62.16
JKPAPER,EQ,411.15,4.04,7454.92,15.19,62.05
JINDALSAW,EQ,310.4,0.4,19850.34,19.87,61.92
MANYAVAR,EQ,565,3.84,13728.27,10.82,61.79
CONFIPET,EQ,83.99,1.74,2790.49,73.28,61.68
VIKRAMSOLR,EQ,171.9,1.63,6228.87,36.23,61.41
SAGILITY,EQ,46.8,0.21,21908.62,129.27,60.75
PARADEEP,EQ,153.65,-1.63,15956.86,39.2,60.61
GNFC,EQ,586.45,1.65,8617.34,10.23,60.26
NAUKRI,EQ,1330,-1.02,86239.94,4.51,60.06
SRF,EQ,2617,0.72,77574.38,2.29,59.98
LLOYDSME,EQ,1845,1.77,103856.33,3.21,59.11
WELENT,EQ,759,2.33,10505.61,7.8,58.59
IPCALAB,EQ,1954,-0.13,49573.8,3.02,58.5
VMM,EQ,107.8,-0.71,50502.24,53.61,57.58
GUJTHEM,EQ,425,2.89,5531.45,13.55,57.57
PGEL,EQ,553.9,-2.14,15883.48,10.29,57.49
KPITTECH,EQ,583.5,-0.77,15996.29,9.76,56.94
TIINDIA,EQ,2735.4,0.57,52949.77,2.1,56.92
EXIDEIND,EQ,422.8,-0.67,35938,13.31,56.48
VISL,EQ,36.18,-2.61,14147.78,154.06,56.17
AEGISVOPAK,EQ,286.5,0.07,31743.96,19.27,56.16
360ONE,EQ,1155,-2.23,47073.7,4.83,56.06
HDFCSILVER,EQ,220,2.15,7711.03,25.14,55.46
SBIFUNDS,EQ,563,-0.3,114673.39,9.85,55.4
KISSHT,EQ,308,2.36,5459.89,17.86,55.11
NUVAMA,EQ,1837.5,-0.19,33850.1,2.99,54.87
GLAND,EQ,2915,1.62,48087.78,1.89,54.77
PREMIERENE,EQ,1008,0.8,45758.31,5.44,54.72
J&KBANK,EQ,149.35,3.4,16446.16,36.46,54.68
SYNCOMF,EQ,21.29,-0.47,2001.26,248.72,54.57
PPLPHARMA,EQ,214.26,0.22,28525.47,25.39,54.37
KWIL,EQ,42.38,-2.31,9957.57,125.7,54.34
CENTUM,EQ,3770.9,6.06,5566.61,1.46,54.29
AUBANK,EQ,1072,-0.55,80461.97,5.07,54.27
WHEELS,EQ,1655,7.17,4043.66,3.32,54.17
KSHINTL,EQ,1026,8.49,6951.73,5.37,53.74
HCC,EQ,23.11,0.13,6053.59,227.77,52.77
SHADOWFAX,EQ,259.3,2.27,15209.53,20.43,52.72
63MOONS,EQ,848,5.33,3907.46,6.29,52.69
ECLERX,EQ,1969,-1.77,18518.59,2.65,52.48
MOLBIO,EQ,1133.3,2.3,13060.15,4.66,52.47
GCSL,EQ,590.3,3.23,1426.13,9.14,52.43
WELSPUNLIV,EQ,201.8,0.89,19065.11,26.11,52.2
IDBI,EQ,91.85,0.33,98760.81,56.23,52.01
AIAENG,EQ,4266.7,2.57,39817,1.22,52
NORTHARC,EQ,304.65,1.65,4924.71,16.94,51.58
PETRONET,EQ,289.5,0.1,43425,17.68,51.56
BIOCON,EQ,402,0.25,65513.7,12.8,51.52
HAVELLS,EQ,1200,0.59,75307.4,4.25,50.81
LCL,EQ,555.5,2.71,5868.86,9.32,50.51
HDBFS,EQ,694.45,2.85,57692.47,7.29,50.22
SETFNIF50,EQ,257.5,-0.06,212205.84,19.44,50.1
CLEAN,EQ,850.95,-1.41,9044.11,5.82,50.03
JINDRILL,EQ,651,1.39,1886.67,7.65,50
ALKEM,EQ,5193,-0.33,62090.1,0.96,49.77
THERMAX,EQ,3717,-0.95,44290.4,1.31,49.24
QPOWER,EQ,1419.9,-2.45,10996.29,3.45,49.06
ALOKINDS,EQ,7.59,-1.81,3768.62,617.82,48.25
INOXINDIA,EQ,2180,3.84,19786.44,2.24,48.19
FLUOROCHEM,EQ,4688,-0.84,51497.68,1.01,47.92
VINCOFE,EQ,177.39,1.04,2598.56,26.72,47.91
RAMBHAJO,EQ,244,-0.88,1117.76,19.47,47.9
ATLANTAELE,EQ,1892,2.89,14548.84,2.53,47.88
TANLA,EQ,515.8,-2.28,6841.26,9.21,47.75
SHREECEM,EQ,23910,0.97,86269.07,0.2,47.72
IRFC,EQ,82.65,0.21,108011.2,57.19,47.45
RATEGAIN,EQ,874.8,-0.06,10363.14,5.44,47.23
SUDEEPPHRM,EQ,1292,4.7,14592.96,3.7,47.01
WINDLAS,EQ,1123,2.41,2317.45,4.18,47
PNBHOUSING,EQ,1145.5,0.39,29875.09,4.06,46.73
USHAMART,EQ,517,3.07,15755.15,9.1,46.66
MOTILALOFS,EQ,1012.8,-0.47,61003.3,4.57,46.53
SHUKRAPHAR,EQ,52,11.13,2286,89.5,46.07
JPPOWER,EQ,16.18,-1.16,11088.9,281.75,45.92
KEC,EQ,406,-0.44,10807.72,11.32,45.92
SHANKESH,EQ,97.6,-0.36,1435.03,46.61,45.6
MEDANTA,EQ,1425,-1.38,38314.23,3.14,44.71
RAYMONDREL,EQ,538.5,6.41,3585,8.44,44.67
ASIANENE,EQ,522.9,3.73,2543.76,8.56,44.49
KFINTECH,EQ,927.7,-0.14,16037.34,4.75,44.25
RENUKA,EQ,24.19,1.04,5148.82,179.41,43.92
CEMPRO,EQ,1297.5,4.99,22289.44,3.4,43.81
