Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ATHERENERG,EQ,1578,-1.33,62251.02,24.14,382.58
BAJFINANCE,EQ,1054.1,-0.56,656242,36.08,380.51
ULTRACEMCO,EQ,11009,-1.49,324412.3,3.38,373.99
ADANIPOWER,EQ,208.4,1.91,401893.04,178.37,369.64
DHOOTTRANS,EQ,1585.2,2.16,32424.96,23.22,368.08
GROWW,EQ,195.3,0.29,122523.34,187.12,363.63
SAIL,EQ,186.1,-0.96,76869.08,192.46,362.22
SILVERBEES,EQ,221.31,0.61,31977.6,162.39,360.28
EICHERMOT,EQ,7747.5,0.98,212685.69,4.62,355.95
JINDWORLD,EQ,55.18,-5.71,5532.36,622.55,354.3
BANDHANBNK,EQ,171.58,4.18,27643.45,208.29,354.09
ETERNAL,EQ,321.6,0.25,310355.28,106.62,343.51
EDELWEISS,EQ,138.6,4.43,13118.93,234.39,316.69
BEML,EQ,2099,0.09,17482.36,14.62,315.55
HINDALCO,EQ,1009,0.3,226745.16,30.94,313.91
COFORGE,EQ,1950,0.78,86361.3,15.95,308.46
SYMPHONY,EQ,606.2,5.72,4162.86,49,307.28
NAUKRI,EQ,1292,-0.81,83775.94,23.45,301.55
FCL,EQ,58.2,2.72,6777.4,510.43,297.84
WOCKPHARMA,EQ,2227,0.86,36185.54,13.44,296.54
CYIENTDLM,EQ,1009,16.6,8009.78,31.29,294.33
XTRANET,EQ,266,-4.94,1390.8,104.31,290.2
GRASIM,EQ,3306.8,0.13,225040.21,8.75,288.65
HCLTECH,EQ,1277,-0.45,346535.03,22.41,286.63
ADANIENT,EQ,2953.1,0.11,399681.47,9.71,286.4
APOLLOHOSP,EQ,8837.5,0.88,127069.69,3.25,286.2
LICI,EQ,410.75,-0.18,519598.56,68.44,282.29
WELCORP,EQ,2600,0.08,68585.57,10.54,274.83
SUNPHARMA,EQ,1885.9,-0.48,452479.92,14.23,268.38
SHRIRAMFIN,EQ,1029,-0.77,242122.01,25.74,264.18
ENRIN,EQ,3200,2.5,113958.56,8.24,262.69
LENSKART,EQ,694.7,0.97,120829.6,37.56,259.96
LIQUIDBEES,EQ,1000,0,10995.81,25.78,257.76
TVSMOTOR,EQ,4133.2,0.03,196363.01,6.13,252.25
LALITHAA,EQ,318.2,0.14,17809.97,79.04,251
KAYNES,EQ,3610,0.17,24199.51,6.87,250.79
GOLDBEES,EQ,125.88,0.24,58036.67,197.95,249.46
HINDUNILVR,EQ,1980,1.02,465219.07,12.56,248.91
LUMINO,EQ,108.21,-5.76,3295.58,217.59,245.31
TECHM,EQ,1559,-0.32,152802.85,15.76,244.77
PFC,EQ,355.9,0.79,117450.62,68.79,243.77
NTPC,EQ,330.8,-0.36,320765.72,73.51,243.48
TEMPSENS,EQ,572.5,4.82,4799.42,43.08,241.36
GENESYS,EQ,288.19,20,1926.97,87.55,240.78
CGPOWER,EQ,910.7,1.75,143476.24,26.19,237.88
GARUDA,EQ,181.41,1.56,1687.87,122.84,235.32
FINCABLES,EQ,1303,6.19,19928,18.06,232.82
ZYDUSLIFE,EQ,1145.5,-0.99,114264.06,20.09,232.56
SAILIFE,EQ,1650,4.46,35031.75,14.14,231.21
CUMMINSIND,EQ,5040,0.2,139708.8,4.58,228.78
BAJAJ-AUTO,EQ,11880,0.68,326466.96,1.93,227.88
BALRAMCHIN,EQ,709,-0.36,15002.26,31.7,227.19
PVRINOX,EQ,1223.2,5.77,12011.82,18.63,226.9
COALINDIA,EQ,420.25,0.33,258988.66,52.73,221.44
MOREPENLAB,EQ,116.92,-1.65,6406.67,185.53,220.98
ANDHRAPAP,EQ,71.25,-1.32,1416.81,295.97,220.14
INDIGO,EQ,5000,-0.02,193333.3,4.36,217.68
PCBL,EQ,329.95,3.94,12982.3,66.08,216.42
TITAN,EQ,4987,-0.16,442738.96,4.33,215.96
CUPID,EQ,275.7,-1.87,37072.3,77.52,214.44
INDOMIM,EQ,967,2.14,47816.3,21.85,211.93
TMPV,EQ,306.45,-0.18,112869.81,69.22,210.94
TMCV,EQ,457,-0.58,168299.4,46.24,210.9
HEROMOTOCO,EQ,5333.5,1.2,106745.31,3.93,208.82
GLAND,EQ,2960,-0.48,48830.13,7.1,208.73
JIOFIN,EQ,233.15,-0.53,153952.25,89.35,208.59
VAML,EQ,435.95,-0.67,170473.37,47.4,208.37
ADANIPORTS,EQ,1710,0.93,393977.01,12.17,207.75
NATIONALUM,EQ,371.05,1.41,68148.22,54.69,204.02
POLICYBZR,EQ,1826,1.9,84488.08,11.08,201.65
APLAPOLLO,EQ,2185,-0.97,60668.36,9.23,201.16
SFL,EQ,677,5.34,7393.06,29.42,201.08
APARINDS,EQ,17657,-0.4,73933.99,1.14,199.93
VENUSPIPES,EQ,1942,7.57,4023.07,10.41,199.4
POWERGRID,EQ,265.75,-0.26,247163.55,73.85,195.97
BDL,EQ,1242.5,0.06,45545.39,15.71,195.95
ITC,EQ,263.5,0,330227.5,74.07,195.85
NEULANDLAB,EQ,23970,4.81,30753.24,0.82,194.87
NYKAA,EQ,341,2.49,97666.29,57.4,194.7
LIQUIDCASE,EQ,115.82,0.01,10429.67,167.66,194.16
MAXHEALTH,EQ,993,0.1,96646.36,19.23,190.68
CHOLAFIN,EQ,1823.4,-1.34,155722.54,10.41,189.67
BANKBARODA,EQ,236.6,-0.17,122354.43,79.93,188.2
NELCO,EQ,971.7,4.13,2217.26,19.1,188.16
GRANULES,EQ,892,2.85,22103.49,21.12,187.1
ONGC,EQ,236,0.98,296894.59,79.65,187.09
DMART,EQ,3720.2,0.27,242648.55,5.01,185.5
PERSISTENT,EQ,5560,0.36,87709,3.31,183.86
STLTECH,BE,825.6,5,42428.51,22.25,183.53
DIXON,EQ,14100,-0.56,86210.4,1.29,182.61
ADANIENSOL,EQ,1407.7,1.24,172155.3,13.08,182.17
NIFTYBEES,EQ,270.12,-0.4,66246.7,66.3,179.17
AUROPHARMA,EQ,1692,1.93,97353.94,10.56,177.58
NESTLEIND,EQ,1400.5,0.18,270060.42,12.6,176.87
BHEL,EQ,422.15,0.17,146995.3,41.61,176.16
JSWSTEEL,EQ,1297.3,-0.36,317248.74,13.45,175.33
MARKSANS,EQ,335,-0.01,15180.99,50.9,172.66
TEJASNET,EQ,591,-0.44,10523.66,29.03,171.72
BLUESTARCO,EQ,1460.9,-2.35,30038.26,11.7,171.45
MOTHERSON,EQ,163.85,1.14,172927.52,104.27,169.82
HDFCLIFE,EQ,533.8,0.11,115966.71,31.49,169.62
CHENNPETRO,EQ,1461,2.15,21755.96,11.39,165.9
TRENT,EQ,2793.6,-0.74,148963.78,5.89,164.54
BOSCHLTD,EQ,48785,1.58,143896.72,0.34,163.83
DLF,EQ,675.1,0.36,167108.52,24.26,163.28
UTKARSHBNK,EQ,15.64,4.06,2783.18,1028.29,163.09
RRKABEL,EQ,2450,2.63,27710.85,6.65,162.56
HIKAL,EQ,247,1.65,3045.53,65.61,161.83
MUTHOOTFIN,EQ,2899.7,0.68,116413.81,5.6,161.61
TDPOWERSYS,EQ,774,5.43,24184.16,20.9,160.57
SANSERA,EQ,4025,3.3,25117.44,3.98,160.25
LICHSGFIN,EQ,563,1.99,30968.55,28.59,158.41
VEDL,EQ,272,1.49,106362.56,58.13,157.58
LODHA,EQ,1212,1,121105.86,13.08,157.32
SBICARD,EQ,668,-0.99,63569.76,23.4,155.93
MTARTECH,BE,7790,3.6,23961.72,1.97,152.44
VBL,EQ,405.7,-0.06,137226.6,37.22,150.96
LUPIN,EQ,2104.7,-0.01,96240.75,7.13,150.04
UNIMECH,EQ,1628,8.85,8279.5,9.39,148.69
RAIN,EQ,218,3.13,7332.34,68.13,148.55
GMMPFAUDLR,EQ,1285,3.99,5777,11.55,148.21
ZEEL,EQ,86.4,0.48,8298.89,169.85,146.85
DCBBANK,EQ,229.6,3.75,7397.23,63.52,146.58
RECLTD,EQ,317.85,0.46,83697.02,46.04,145.52
MAZDOCK,EQ,2466.4,0.5,99489.64,5.89,144.9
TIINDIA,EQ,2638.7,-1.65,51077.93,5.45,144.38
AUBANK,EQ,1073.7,1.97,80589.57,13.53,144.34
HBLENGINE,EQ,732,3.99,20290.67,19.86,142.5
PARADEEP,EQ,160.1,1.34,16626.71,87.13,142.01
BPCL,EQ,303.85,-2.89,131823.28,46.41,141.96
BRITANNIA,EQ,5064,0.43,121975.71,2.8,141.77
KIRIINDUS,EQ,584,0.14,3805.81,24.04,141.7
PNB,EQ,116,0.35,133318.14,119.73,139.16
SIEMENS,EQ,3951.3,0.62,140713.9,3.5,138.88
ASTRAMICRO,EQ,1762,2.94,16729.31,7.94,138.53
ABCAPITAL,EQ,396.95,-1.56,108665.54,34.83,138.47
BAJAJFINSV,EQ,1938.1,-0.03,310495.51,7.08,137.31
JYOTICNC,EQ,1040.5,1.94,23663.37,13.17,137.21
CDSL,EQ,1400,-1.05,29260,9.76,136.8
JUBLPHARMA,EQ,999.75,5.2,15924.13,13.67,136.58
ASHOKLEY,EQ,169,-0.59,99268.14,79.97,135.27
HDFCAMC,EQ,2447.3,0.63,104942.8,5.51,134.54
COCHINSHIP,EQ,1528.2,1.45,40204,8.75,133.21
GSPCROP,EQ,527.9,-12.16,2455.72,25.31,131.09
MANORAMA,EQ,2128.5,6.23,13435.6,6.24,130.95
OIL,EQ,495.4,1.72,80582.15,26.2,129.37
TORNTPHARM,EQ,4960,0.94,188657.69,2.58,127.66
360ONE,EQ,1110,-2.37,45239.66,11.23,124.87
MARICO,EQ,823.9,2.22,106974.17,15.26,124.51
GODREJCP,EQ,865,0.36,88515.88,14.37,124.38
BLEL,EQ,451,-5.71,1907.84,26.72,124.2
ABB,EQ,7387,-0.63,156536.72,1.67,123.69
FEDERALBNK,EQ,344.15,0.63,85042.09,35.72,122.9
BELRISE,EQ,227.79,-1.09,22030.75,53.93,122.25
SHADOWFAX,EQ,250.1,-0.04,14674.13,48.48,121.61
MANIPALHOS,EQ,717.8,-1.3,94417.78,16.87,121.33
HINDPETRO,EQ,347,-2.77,73835.44,34.34,120.2
WIPRO,EQ,171.5,-0.75,169865.11,69.49,119.33
HAVELLS,EQ,1140,-0.87,71542.03,10.46,119.31
OFSS,EQ,11780,-0.57,102583.92,1.02,119.12
NOCIL,EQ,184.5,7.12,3081.61,64.8,118.24
SKYGOLD,EQ,821,4.17,12715.15,14.44,117.66
EMIL,EQ,184.9,3.74,7114,63.04,116.67
PIDILITIND,EQ,1593,1.14,162148.23,7.38,116.39
KIRLOSENG,EQ,2276.8,4.69,33131.96,5.16,116.01
REDINGTON,EQ,374,-1.11,29238.36,30.67,114.92
ONESOURCE,EQ,1583.4,2,18157.31,7.07,113.75
HSCL,EQ,671.9,-0.11,33902.34,16.89,113.71
SUNSHINE,EQ,490,0.76,1526.29,23.39,113.49
SUZLON,EQ,45.5,-0.11,62542.42,249.3,113.38
AEROFLEX,EQ,573,2.66,7582.55,19.72,111.91
GLENMARK,EQ,2474.5,0.92,69836.5,4.47,110.58
M&MFIN,EQ,374.4,0.55,52040.52,29.55,110.42
LGEINDIA,EQ,1671,1.41,113422.87,6.65,110.4
BIOCON,EQ,392.3,0.23,63932.9,27.91,110.37
PIRAMALFIN,EQ,2300,1.72,54424.97,4.81,110.22
EBGNG,EQ,671.15,8.41,7651.88,16.84,109.96
CGCL,EQ,271.5,-1.52,26122.48,40.44,109.76
CANBK,EQ,124.68,0.55,113092.88,86.45,107.49
HYUNDAI,EQ,2220,0.45,180384.12,4.86,107.38
ZENTEC,EQ,1828.5,1.89,16509.59,5.82,106.93
NIFTY1,EQ,262.9,-0.49,3466.06,40.35,105.96
INDUSINDBK,EQ,997.7,-0.03,77734.85,10.55,105.2
GESHIP,EQ,1385,0.6,19773.25,7.6,105.14
TATAPOWER,EQ,365.55,-0.04,116805.64,28.8,105.09
UNIONBANK,EQ,183.22,-1.52,139862.92,57.15,104.6
NAVINFLUOR,EQ,8740,1.59,44822.46,1.19,102.86
LIQUID1,EQ,1121.7,0.01,2584.02,9.13,102.41
NMDC,EQ,84.71,1.03,74475.49,121.29,102.25
IDFCFIRSTB,EQ,86.5,0.07,74577.79,117.28,101.68
DELHIVERY,EQ,454.9,0.24,34079.6,22.15,100.75
CIPLA,EQ,1384,-0.79,111807.61,7.29,100.73
AMBER,EQ,7308,-1.76,25773.68,1.37,100.66
TFCILTD,EQ,141.18,0.2,6536.31,71.09,100.52
JSWENERGY,EQ,526.5,-0.66,96532.87,19.13,100.5
NOVARTIND,EQ,1834,11.86,4528.29,5.52,99.36
BODALCHEM,EQ,185.51,8.37,2336.39,54.98,99.23
SHANKESH,EQ,94.05,-8.13,1382.83,100.07,98.99
MOTILALOFS,EQ,1051.5,-0.33,63334.29,9.41,98.67
TNPETRO,EQ,140.1,6.35,1260.5,69.5,98.42
CARTRADE,EQ,3183,0.1,15441.38,3.09,97.9
GODREJPROP,EQ,1906.6,-0.81,57431.84,5.08,96.74
INDIANB,EQ,859.9,-1.09,115825.43,11.21,96.45
ASIANENE,EQ,555.3,8.5,2701.38,17.16,94.1
VOLTAS,EQ,1144.8,-1.92,37879.69,8.19,94.07
UPL,EQ,576.75,0.65,48687.47,16.35,93.76
IOC,EQ,134.35,-0.59,189718.84,69.55,93.39
ICICIAMC,EQ,3001,-0.42,148326.98,3.1,93.31
ASIANPAINT,EQ,2481.6,-0.77,238034.52,3.73,92.88
INDUSTOWER,EQ,373.05,-0.9,98416.66,24.9,92.74
TATSILV,EQ,22.48,0.76,5503,410.67,92.57
ASTRAL,EQ,1500.8,0.17,40319.02,6.14,91.78
SBILIFE,EQ,1696.6,-2.04,170228.29,5.29,90.55
SONACOMS,EQ,804,2.03,50160.81,11.38,90.21
MRPL,EQ,173.8,0.35,30460.17,51.81,89.85
AVANTIFEED,EQ,842,7.05,11471.88,10.8,89.56
GRAPHITE,EQ,734.95,2.49,14359.13,12.09,88.77
GRSE,EQ,2531,0.97,28993.11,3.49,88.57
TEGA,EQ,1631,1.71,12253.33,5.36,88.48
MFSL,EQ,1498.7,-1.4,51722.35,5.89,88.36
IOLCP,EQ,210.92,-1,6191.08,41.16,87.53
ADANIGREEN,EQ,1292,0.31,212068.09,6.78,87.36
PAGEIND,EQ,35915,0.25,40059.14,0.24,87.32
WAAREEENER,EQ,2571,-0.85,73955.16,3.36,87.04
YESBANK,EQ,22.52,0.45,70685.3,386.13,86.72
GMRAIRPORT,EQ,97,1.1,102422.07,89.5,86.6
MAHABANK,EQ,84.79,-0.25,65216.58,101.48,86.19
VMM,EQ,103.9,-0.1,48675.16,82.85,86.1
HCC,EQ,23.85,1.32,6247.43,359.52,85.21
ANTHEM,EQ,957.5,2.57,53957.81,8.99,84.99
PAISALO,EQ,77.22,-2.76,7023.33,108.83,84.69
AGL,EQ,16.04,18.11,1576.38,544.68,84.59
FORCEMOT,EQ,17625,-1.14,22970.51,0.47,83.4
RBLBANK,EQ,418.5,0.84,64906.81,19.94,83.21
COHANCE,EQ,454.25,1.05,17379.48,18.33,82.89
GUJTHEM,EQ,453,5.52,5895.87,18.24,82.88
GMDCLTD,EQ,568.65,1.98,18083.07,14.55,82.5
AVALON,EQ,2285,-2.87,15266.49,3.56,82.47
INDSWFTLAB,EQ,389,5.51,3382.8,20.95,82.1
MVGJL,EQ,208.3,-3.51,1017.49,37.34,81.98
PFIZER,EQ,4305,-6.34,19694.4,1.87,81.59
BALKRISIND,EQ,2255,-1.4,43593.03,3.61,81.58
MPHASIS,EQ,2355,-0.6,44951.64,3.46,81.45
ENGINERSIN,EQ,281.6,1.64,15827.11,29.25,81.15
JAINREC,EQ,296,5.21,10214.54,27.55,80.12
KSHINTL,EQ,1190.2,7.65,8064.28,6.91,80.02
ASTEC,EQ,662.8,20,1476.91,12.71,80.01
DABUR,EQ,375,-0.13,66523.39,21.08,79.12
NAM-INDIA,EQ,1188.9,-0.51,76063.63,6.64,78.89
URBANCO,EQ,172,-2.31,26525.51,45.81,78.75
GOODLUCK,EQ,518,7.97,5165.26,15.69,78.68
PRESTIGE,EQ,1561.6,0.75,67262.83,5.05,78.47
OLAELEC,EQ,37.61,-0.92,17407.44,206.86,77.8
PFOCUS,EQ,312.75,0.32,24356.15,24.35,77.62
LLOYDSME,EQ,1800,-0.17,101323.25,4.32,77.59
ANGELONE,EQ,298,-1.91,27238.29,25.92,77.54
MANALIPETC,EQ,89.8,4.22,1544.55,85.19,76.62
NHPC,EQ,75.9,-0.13,76241.81,101.36,76.48
BEPL,EQ,134.07,5.7,3336.45,57.74,76.31
DEEPINDS,EQ,821,4.56,5254.4,9.47,76.31
EPL,EQ,248.9,-0.02,7974.04,30.72,76.28
GAIL,EQ,175.09,-0.52,115123.42,43.48,75.94
KISSHT,EQ,330.7,3.04,5862.29,23.16,75.84
VOGL,EQ,36.62,-0.87,14319.84,205.56,75.75
TATATECH,EQ,798.7,1.73,32431.36,9.44,75.19
CROMPTON,EQ,231.9,0.38,14932.39,32.42,75.04
INOXWIND,EQ,75.71,0.15,13084.49,99.12,74.65
LTM,EQ,4430,-0.4,131403.25,1.68,74.61
RADHIKAJWE,EQ,88,-6.66,1038.4,81.96,74.1
SPLPETRO,EQ,824,2.68,15494.61,9.05,73.59
MANAPPURAM,EQ,325,-0.18,30528.42,22.53,73.44
TATACONSUM,EQ,1014.1,-0.09,100325.07,7.21,73.07
SETFGOLD,EQ,129.93,0.29,26891.65,56.03,72.74
UNITDSPR,EQ,1440,0,104738.52,5.06,72.66
AZAD,EQ,2835,-1.15,18308.92,2.56,72.49
INDHOTEL,EQ,720,0.53,102487.12,9.97,71.72
BCG,EQ,10.62,10.4,2143.03,674.29,71.21
SKYWAYS,EQ,109.25,-4.09,1587.88,64.17,71.07
THERMAX,EQ,3630,0.22,43253.74,1.96,70.92
WELSPUNLIV,EQ,208.8,-1.49,19726.43,34.14,70.76
RAYMONDLSL,EQ,697,3.58,4246.38,9.91,70.11
SKIPPER,EQ,604.8,0.08,6828.44,11.57,70.02
FORTIS,EQ,908,-0.22,68550.2,7.68,69.67
UNOMINDA,EQ,1237,-0.38,71432.54,5.61,69.25
HOMEFIRST,EQ,1231.4,-0.19,12875.45,5.6,69.24
CORDSCABLE,EQ,376,19.99,486.08,19.38,69.11
SHILPAMED,EQ,961,2.29,18795.41,7.15,68.16
ICICIGI,EQ,1484.4,-0.6,74161.04,4.58,67.97
SAKAR,EQ,1175,5.93,2614.36,5.8,67.83
KRT,RR,113.49,0.25,50326,59.65,67.82
PWL,EQ,126.42,-2.51,36673.01,53.16,67.62
SAGILITY,EQ,45.7,-0.54,21393.67,148.25,67.53
DRREDDY,EQ,1151,0.59,96069.24,5.87,67.51
KTKBANK,EQ,334.5,0.27,12654.16,20.16,67.07
AEQUS,EQ,232,-0.8,15559.44,28.64,67.04
TECHNOCRAF,EQ,404.85,4.09,1603.46,16.78,67.03
TATAGOLD,EQ,14.8,0.27,6167.28,439.74,65.17
PGEL,EQ,553.7,-1.05,15877.74,11.72,65.05
JINDALSAW,EQ,307.8,-0.57,19684.06,21.31,65.01
BANKINDIA,EQ,140.86,-0.82,64128.88,45.89,64.63
CPPLUS,EQ,3832,2.11,45332.73,1.69,64.35
ANANTRAJ,EQ,625,-2.08,22492.31,10.05,63.41
MANINFRA,EQ,127.8,2.72,5158.86,49.14,63.3
RATNAVEER,EQ,297.9,-2.79,2127.8,20.93,62.77
FLUOROCHEM,EQ,4684,3.39,51453.74,1.36,62.65
PHOENIXLTD,EQ,1885,-1.05,67422.28,3.3,62.53
RADICO,EQ,4485,0.92,60091.11,1.4,62.31
VISL,EQ,33.91,-2.11,13260.13,180.96,62.1
AUGMONT,EQ,891,-0.07,8141.38,6.93,61.88
PNBHOUSING,EQ,1167.1,-1.27,30438.42,5.25,61.68
GNFC,EQ,589,-1.49,8654.81,10.38,61.28
KPITTECH,EQ,562,-0.04,15406.88,10.84,60.68
SYMBIOTEC,EQ,1093,-0.52,7023.19,5.57,60.58
RPTECH,EQ,814.75,-4.53,5410.41,7.38,60.28
RVNL,EQ,207.5,-1.21,43264.17,28.85,60.27
MANINDS,EQ,817.1,-0.28,6129.03,7.28,60.26
PNGJL,EQ,627,1.3,9229.6,9.59,60.2
JUBLFOOD,EQ,480.4,1.05,31698.96,12.4,59.44
LTFOODS,EQ,453.8,1.08,15758.34,12.85,59.03
VIYASH,EQ,261.95,-0.64,11523.38,22.45,58.96
KPL,EQ,3677,7.79,3815.33,1.62,58.95
SUBEXLTD,EQ,19.07,13.92,1071.74,312.93,58.89
LXCHEM,EQ,183.48,6.68,5099.18,32.4,58.76
EXIDEIND,EQ,418.6,-1.68,35581,14,58.73
STAR,EQ,1187,0.7,10940.9,4.92,58.37
ARVIND,EQ,584.25,3.5,15893.97,10.16,58.36
SILVERIETF,EQ,231,0.57,14948,25.18,58.26
RUBICON,EQ,1856,6.15,30722.72,3.16,57.79
LIQUIDPLUS,EQ,1102.27,0.01,1132.37,5.24,57.73
LINDEINDIA,EQ,6441,1.07,54931.57,0.9,57.41
AXISCADES,EQ,1859,4.56,7906.98,3.1,56.68
SOLARA,EQ,700,0.42,3345.62,8.01,56.43
KIMS,EQ,765,0.06,32130.5,7.37,56.37
SENORES,EQ,1510.9,0.89,6958.24,3.74,56.33
ICICIPRULI,EQ,469.3,-0.29,68097.14,11.92,56.06
ACUTAAS,EQ,3178,-0.11,26018.64,1.75,55.98
E2E,BE,617.9,-1.95,12701.85,9.09,55.98
PTCIL,EQ,23750,-0.02,35607.3,0.23,55.95
BLUESTONE,EQ,868,-0.23,13258.65,6.27,54.34
JSWINFRA,EQ,331.35,0.15,77204.6,16.33,54.27
MARSONS,EQ,130.5,1.3,2245.91,41.13,54.2
SUPREMEIND,EQ,3553,-1.25,45132.65,1.52,54.2
TITAGARH,EQ,883.3,-1.47,11895.73,6.06,53.7
ACMESOLAR,EQ,412,-0.28,29123.22,12.82,52.83
PRECWIRE,EQ,480.15,4.17,8777.52,10.99,52.76
LIQUIDADD,EQ,1143.76,0.01,1953.92,4.59,52.51
RENUKA,EQ,25.23,0.32,5370.18,206.39,52.13
UJJIVANSFB,EQ,64.86,-0.35,12638.23,80.48,52.08
JPPOWER,EQ,16.52,-1.61,11321.91,314.28,52.01
BAJAJHIND,EQ,22.61,-0.7,5405.3,228.86,51.97
TIMETECHNO,EQ,187.82,1.78,9271.46,27.94,51.67
LEAPIND,EQ,148.6,1.59,6546.37,34.93,51.38
TIMEX,EQ,608,-3.23,6137.76,8.39,51.21
DEEPAKNTR,EQ,1649,0.42,22491.21,3.1,51.08
HAPPSTMNDS,EQ,344.85,0.39,5251.2,14.87,51.05
JINDALSTEL,EQ,1136.3,-1.01,115912.61,4.44,50.71
BALAMINES,EQ,2475,-3.58,8019.25,2.02,50.42
IEX,EQ,116.54,-0.82,10391.79,43.17,50.36
RAYMONDREL,EQ,583.5,5.38,3884.58,8.73,50.29
IKIO,EQ,220,8.39,1700.18,22.63,49.7
GOLDIETF,EQ,130.41,0.31,28050.66,37.94,49.49
KARURVYSYA,EQ,340.5,-0.35,32911.41,14.51,49.22
KWIL,EQ,41.68,1.36,9793.1,118.96,49.21
ROSSTECH,EQ,1213.7,5.7,4575.22,4.07,48.81
NEPHROPLUS,EQ,743,4.52,7471.53,6.59,48.38
IRFC,EQ,82,-1.2,107161.75,58.83,48.36
HONASA,EQ,475.2,1.34,15492.67,10.13,48.33
PATANJALI,EQ,342,0.32,37213.31,14.12,48.18
OBEROIRLTY,EQ,1833.8,-0.74,66677.38,2.62,48.09
QUADFUTURE,EQ,442.4,6.44,1769.6,10.96,47.79
JKCEMENT,EQ,4990,-1.13,38556.86,0.95,47.57
DYCL,EQ,460.5,-0.12,2231.52,10.16,47.36
NCC,EQ,148.4,-1.51,9317.24,31.51,47.32
63MOONS,EQ,867,-0.65,3995.01,5.37,47.02
HDFCSILVER,EQ,221.5,0.73,7954.31,21.09,46.81
CONCOR,EQ,502,-0.38,38233.22,9.25,46.71
GENUSPOWER,EQ,334.45,-0.58,10175.39,13.91,46.45
LTF,EQ,308.3,-1.34,77270.85,14.94,46.3
EXICOM,EQ,181,-1.81,2517.34,25.01,46.29
NORTHARC,EQ,310.35,1.42,5017.24,14.87,46.1
