Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
VEDPOWER,EQ,35.35,-3.52,13823.22,172.48,61.28
MFSL,EQ,1573.1,0.56,54290,3.9,61.08
ICRA,EQ,4946.7,0.69,4774.17,1.24,61.07
LATENTVIEW,EQ,270.5,-3.25,5597.32,22.45,60.8
BEML,EQ,1939.9,-2.27,16157.23,3.09,60.7
TATAELXSI,EQ,3578.6,-2.89,22281.09,1.68,60.58
RAIN,EQ,198.8,-0.26,6686.55,30.98,60.58
CYIENTDLM,EQ,845.9,3.27,6715.04,7.31,60.51
HDFCGOLD,EQ,131.55,-2.76,22912.62,46.01,60.47
BLS,EQ,239.8,0.32,9873.55,25.19,59.97
GRAPHITE,EQ,705.1,1.31,13775.93,8.53,59.53
AETHER,EQ,1700,0.19,22563.73,3.54,59.34
INDIAGLYCO,EQ,1147.2,-2.64,7689.31,5.13,59.19
BAJAJHLDNG,EQ,11644,2.68,129590.16,0.51,59.04
TORNTPOWER,EQ,1209,-0.71,60921.94,4.87,59.04
M&MFIN,EQ,372.7,-1.04,51804.23,15.72,58.54
JTLIND,EQ,89.33,-0.6,3511.4,64.46,58.42
CEMPRO,EQ,1227,-3.24,21078.34,4.71,58.38
RUBICON,EQ,1823.8,1.08,30189.71,3.19,58.19
UJJIVANSFB,EQ,69.21,2,13485.85,85.06,58
HAPPYFORGE,EQ,2419.1,4.86,22831.16,2.42,57.67
CRISIL,EQ,4810,1.63,35175.54,1.2,57.58
PPLPHARMA,EQ,215.12,-1.63,28639.96,26.82,57.41
SGMART,EQ,802.9,1.72,10119.37,7.16,57.37
KMEW,EQ,2912,-4.58,7163.52,1.98,57.28
PGEL,EQ,581,-0.83,16660.59,9.86,56.79
BLUESTARCO,EQ,1463.8,-1.09,30097.89,3.84,56.49
OLECTRA,EQ,1277.5,-2.65,10485.81,4.4,56.41
ANONDITA,SM,1072,1.05,1938.89,5.36,56.19
TATACOMM,EQ,1724.1,1.73,49139.74,3.25,55.94
OMAXE,EQ,126.76,-3.78,2318.45,43.47,55.88
KIMS,EQ,753.1,-2.32,31630.69,7.36,55.72
GPPL,EQ,168.12,-0.37,8127.59,33.04,55.64
ALOKINDS,EQ,8.71,-5.74,4324.72,636.42,55.62
TRIVENI,EQ,297,5.11,6448.47,18.96,55.45
IOLCP,EQ,194,-0.49,5694.43,28.54,55.37
NLCINDIA,EQ,268,-0.96,37161.86,20.59,55.21
SOUTHBANK,EQ,45.6,0.51,11944.01,120.44,55.03
GCSL,EQ,550.25,1.65,1329.37,9.96,54.97
MSTCLTD,EQ,751.7,3.02,5291.97,7.31,54.57
GUJENERGY,EQ,247.75,-2.77,23244.67,21.89,54.51
MASFIN,EQ,308.75,4.87,5602.37,18.01,54.42
ATLANTAELE,EQ,1837,5.27,14125.91,3.01,54.22
SKIPPER,EQ,540.2,-1.11,6099.08,9.97,53.8
LIQUIDPLUS,EQ,1101.23,0.01,1153.04,4.88,53.77
AXISCADES,EQ,1676,5.1,7128.61,3.23,53.1
EMBASSY,RR,438.8,0.36,41593.58,12.09,52.96
VARROC,EQ,869,5.74,13277.14,6.23,52.82
SHYAMMETL,EQ,1088.5,-1.03,30383.5,4.82,52.82
BELRISE,EQ,233.37,1.52,22570.42,22.9,52.75
HBLENGINE,EQ,656.5,-2.61,18197.85,7.82,51.61
TI,EQ,558.75,-1.49,13827.6,9.1,51.54
CHAMBLFERT,EQ,408,-3.21,16346.54,12.49,51.49
STARCEMENT,EQ,185,-1.49,7629.94,27.62,50.97
LEMONTREE,EQ,106.3,-2.05,8421.58,47.43,50.6
GAJA,EQ,151.7,-4.39,2139.13,33.06,50.48
AEROFLEX,EQ,527,-2.79,6973.83,9.53,50.45
VIJAYA,EQ,1523,4.85,15686.55,3.37,50.37
POLYMED,EQ,1752,1.1,17758.18,2.84,50.03
SBCL,EQ,1069.1,1.9,6158.47,4.67,49.7
POONAWALLA,EQ,463.9,-3.16,40849.9,10.68,49.59
IKS,EQ,1734.1,-1.58,29752.5,2.85,49.59
DALMIASUG,EQ,485,1.48,3925.56,10,49.37
TIINDIA,EQ,2780,-2.11,53813.1,1.77,49.21
ATGL,EQ,620,-2.59,68188.23,7.86,49.15
SHRIPISTON,EQ,4570,-0.05,21198.53,1.06,48.74
THANGAMAYL,EQ,5416,-0.45,16834.02,0.9,48.36
SHREECEM,EQ,23200,-3.33,83707.34,0.21,48.28
CREDITACC,EQ,1365,-1.92,21902.02,3.49,47.7
UNIMECH,EQ,1489.9,-0.88,7577.17,3.17,47.65
ELECTCAST,EQ,83.1,1.96,5137.11,56.74,47.21
SENORES,EQ,1444.7,-2.52,6653.36,3.24,47.01
MAXESTATES,EQ,518.75,-3.77,8482.26,8.87,46.92
AVANTEL,EQ,160.5,2.37,4264.66,28.86,46.76
ARVIND,EQ,558.2,2.73,15185.31,8.39,46.59
TIMEX,EQ,678.8,3.83,6852.49,6.92,46.21
RATEGAIN,EQ,930.45,-0.37,11022.39,4.89,45.96
NH,EQ,1929,-0.16,39421.2,2.41,45.92
LMW,EQ,18991,0.48,20288.09,0.24,45.89
SBISILVER,EQ,228.7,-3.14,6140.62,20.12,45.79
BLISSGVS,BE,617.35,4.97,6558.97,7.47,45.56
DHAMPURSUG,EQ,178.55,1.89,1148.19,25.06,45.33
DEVYANI,EQ,139.9,-0.03,17248.83,32.55,45.02
LTFOODS,EQ,446,1.51,15487.48,10.11,44.9
PVRINOX,EQ,1206,-1.22,11842.92,3.71,44.89
GOODLUCK,EQ,470,4.47,4686.63,9.77,44.49
TVSSRICHAK,EQ,5480,3.55,4196.06,0.81,44.38
CHOLAHLDNG,EQ,1465.5,-2.22,27518.79,3.01,44.37
AARTIPHARM,EQ,843.1,0.29,7645.22,5.23,44.36
NBCC,EQ,86.2,-1.49,23274,51.42,44.26
SPARC,EQ,198.58,-4.4,6443.92,22.12,44.1
JUBLINGREA,EQ,674.35,-1.34,10741.12,6.52,43.85
DEEPAKNTR,EQ,1745,-1.02,23800.59,2.5,43.74
STAR,EQ,1029,0.89,9484.57,4.27,43.68
HONAUT,EQ,35750,-2.42,31608.44,0.12,43.63
RAMBHAJO,EQ,237.7,-5.11,1088.9,17.61,43.6
BLEL,EQ,438.2,-4.21,1853.69,9.73,43.53
SHANTIGOLD,EQ,244.66,0.98,1877.51,17.52,43.17
HORIZONIND,EQ,58,-0.09,16720.84,76.71,42.94
DWARKESH,EQ,52.48,1.14,972.46,81.64,42.92
SCHNEIDER,EQ,1226.7,2.06,29330.89,3.55,42.68
PVP,EQ,68.48,5,1783.24,63.47,42.56
KOPRAN,EQ,217.9,8,1052.19,18.81,42.2
AYMSYNTEX,EQ,282.5,11.05,1660.76,15.12,42.14
DCI,EQ,379.9,-7.35,623.04,11.13,41.92
DOMS,EQ,2239.1,1.83,13588.73,1.85,41.52
KSB,EQ,806,1.53,14027.56,5.14,41.45
GRAVITA,EQ,1799,-1.47,13278.14,2.28,41.27
SHANKESH,EQ,93.3,1.71,1371.8,44.54,40.92
ASTRAMICRO,EQ,1662,-2.61,15779.86,2.41,40.31
COROMANDEL,EQ,1906,-0.4,56230.13,2.12,40.29
CASTROLIND,EQ,184.7,-0.29,18268.03,21.75,40.17
SUNTV,EQ,466,-1.79,18364.34,8.62,40.1
BAJAJCON,EQ,475,-0.51,6204.37,8.24,39.31
BSOFT,EQ,291.95,-2.97,8162.91,13.37,39.29
IREDA,EQ,116.5,-0.44,32727.54,34.02,39.2
QUESS,EQ,383.3,2.97,5724.96,10.28,39.18
PAISALO,EQ,67.46,-0.15,6135.63,58.26,39.15
GAEL,EQ,175.4,5.04,8045.08,22.36,39.08
SUDEEPPHRM,EQ,1209.7,5,13663.4,3.29,39.07
UNIPARTS,EQ,898,2.85,4055.46,4.43,39.05
THYROCARE,EQ,607,3.88,9661.33,6.47,38.83
AFFLE,EQ,1590,-1.86,22399.82,2.41,38.67
GODFRYPHLP,EQ,2104.8,-0.89,32831.04,1.83,38.54
GOLD1,EQ,128.78,-2.59,14982.09,30.07,38.52
TATACHEM,EQ,643.5,-1.87,16393.57,5.93,38.36
KNRCON,EQ,121.19,-2.7,3408.28,31.34,38.26
DCBBANK,EQ,218.1,2.41,7026.06,17.78,38.24
GICRE,EQ,355,0.48,62281.2,10.72,38.12
THERMAX,EQ,3919.5,-0.63,46703.31,0.97,38.02
RBA,EQ,98.53,-2.42,7012.57,38.77,38.02
ADOR,EQ,1699,3.88,2956.74,2.2,37.92
MARSONS,EQ,129.35,-2.87,2226.11,28.58,37.73
AGI,EQ,773.85,-0.12,5006.61,4.76,37.63
PNGJL,EQ,583.8,-2.37,8593.69,6.39,37.46
AEQUS,EQ,243.5,-1.01,16330.71,15.29,37.4
JMFINANCIL,EQ,129,-0.22,12344.78,29.13,37.13
MANINDS,EQ,760,-1.07,5700.73,4.87,36.94
ASIANHOTNR,EQ,357,12.99,1522.01,10.08,36.82
IEX,EQ,120.5,-1.07,10744.9,30.53,36.72
MEDANTA,EQ,1488.8,1.13,40029.63,2.46,36.42
ACE,EQ,1114,-2.33,13265.87,3.26,36.36
PARACABLES,EQ,65.54,5.08,2144.73,55.42,36.2
TECHNOCRAF,EQ,370,-1.02,1465.43,9.72,35.95
MINDACORP,EQ,718.5,2.23,17177.86,5.04,35.74
JGCHEM,EQ,630.2,-3.24,2469.51,5.5,35.55
GOLDCASE,EQ,24.23,-2.69,2550.78,146.75,35.47
GNFC,EQ,576,-0.7,8463.78,6.17,35.45
DYNAMATECH,EQ,12000,4.93,8149.73,0.3,35.43
FIVESTAR,EQ,537.9,0.01,15878.2,6.6,35.28
ACC,EQ,1274.5,-2.44,23933.49,2.75,35.23
NATCOPHARM,EQ,839.95,-1.62,15044.33,4.13,34.98
TBZ,EQ,304.4,0.89,2031.28,11.59,34.86
BORORENEW,EQ,504.6,0.47,7078.69,6.92,34.73
ITCHOTELS,EQ,159.93,-1.72,33313.51,21.39,34.43
BBTC,EQ,1508.5,-3.5,10525.09,2.26,34.4
SAREGAMA,EQ,475,-3.61,9158.45,7.11,34.32
APOLLOTYRE,EQ,438.45,-1.14,27846,7.79,34.3
JAINREC,EQ,276.3,-4.05,9534.72,12.25,34.23
MINDSPACE,RR,495.75,0.64,32818.33,6.88,34.22
AARTIIND,EQ,524,-3.03,19006.87,6.36,33.79
MOSCHIP,EQ,213.98,-2.63,4166.45,15.79,33.71
J&KBANK,EQ,148,-1.34,16297.5,22.66,33.52
JNPR,EQ,263.1,1.89,14970.35,12.79,33.51
VOLTAMP,EQ,10952.5,-0.78,11080.78,0.3,33.42
CEATLTD,EQ,3419,-2.63,13829.89,0.97,33.19
GRWRHITECH,EQ,7151,-1.02,16613.48,0.46,33.13
ENDURANCE,EQ,2879,-1.71,40496.83,1.13,32.81
BBETF0432,EQ,1331.52,-0.82,10314.82,2.44,32.55
INFOBEAN,EQ,161.7,-2.4,1578.54,19.38,32.41
CMPDI,EQ,231.2,0.1,16507.68,13.9,32.4
SAPPHIRE,EQ,234.6,1.34,7539.64,13.93,32.11
MOL,EQ,64.09,5.17,1629.9,50.62,32.06
SYNCOMF,EQ,19.5,0.21,1833,162.67,31.87
MSUMI,EQ,36.8,-2.49,24404.52,86.21,31.86
MANINFRA,EQ,122,-0.66,4924.73,25.93,31.74
BALAMINES,EQ,2325,-2.74,7533.23,1.35,31.72
CARRARO,EQ,558,0.04,3172.32,5.59,31.56
ASIANTILES,EQ,49.63,3.65,1471.41,62.89,31.22
KRBL,EQ,422,-3.58,9659.15,7.31,31.13
CANFINHOME,EQ,793.7,-2.67,10568.48,3.88,31.1
AAVAS,EQ,1260,-1.22,9990.54,2.43,31.1
ABSLAMC,EQ,1060.5,1.2,30686.47,2.97,30.98
GMDCLTD,EQ,565,-0.47,17967,5.5,30.81
JSLL,EQ,511.35,-0.22,6356.12,5.96,30.8
KPIL,EQ,1400,0.99,23908.16,2.2,30.78
COHANCE,EQ,455,1.13,17408.18,6.77,30.75
BECTORFOOD,EQ,226.51,-2.73,6953.64,13.37,30.66
ESCORTS,EQ,2985,-1.01,33395.51,1.02,30.57
AIAENG,EQ,4249.1,0.35,39652.76,0.72,30.4
LALPATHLAB,EQ,1957.8,1.38,32861.44,1.58,30.27
SONATSOFTW,EQ,292.55,-3.96,8203.83,10.17,30.01
KEC,EQ,416.95,-2.08,11099.21,7.16,29.98
LIQUIDADD,EQ,1142.7,0.01,1900.36,2.61,29.87
SILVERBETA,EQ,225.42,-3.14,1532.7,13.3,29.77
KERNEX,EQ,1729.9,-3.89,2906.86,1.69,29.69
APCOTEXIND,EQ,642,2.68,3328.45,4.6,29.53
JAIBALAJI,EQ,71.9,3.86,6559.13,40.88,29.53
JUNIORBEES,EQ,794.51,-0.85,8903.06,3.71,29.48
NUVAMA,EQ,1746.1,-3.26,32166.35,1.67,29.47
AVADHSUGAR,EQ,852.1,2.66,1705.77,3.46,29.46
TEGA,EQ,1583,-4.56,11892.71,1.83,29.4
ITBEES,EQ,34.3,-1.15,3775.12,84.7,29
IRCTC,EQ,481.5,-0.85,38520,5.96,28.74
CORDSCABLE,EQ,281.5,12.05,363.92,10.03,28.72
GKSL,EQ,158.83,-1.13,1252.27,17.97,28.72
GMMPFAUDLR,EQ,1041,1.39,4680.05,2.73,28.66
GUJTHEM,EQ,420.8,2.37,4585.26,6.66,28.53
SBC,EQ,42,0.17,2000,67.15,28.45
CONFIPET,EQ,81.58,2.14,2710.42,34.72,28.45
MANGLMCEM,EQ,1074,1.04,2953.21,2.62,28.4
ABFRL,EQ,52.03,-0.88,6350.31,54.06,28.36
OMNI,EQ,540.65,-4.4,6686,5.15,28.26
UNIVCABLES,EQ,1654.9,-2.26,5741.74,1.68,28.24
CCL,EQ,1091,-2.86,14567.9,2.58,28.19
JSFB,EQ,538,-0.55,5689.49,5.18,27.88
IKIO,EQ,214.18,0.22,1655.2,12.8,27.81
SILVER,EQ,233.5,-2.96,3091.05,11.97,27.79
SAMBHV,EQ,128,0.46,3771.79,21.52,27.77
GREAVESCOT,EQ,197.93,1.81,4610.81,14.14,27.68
CESC,EQ,146.08,-1.37,19363.93,18.82,27.62
SPAL,EQ,1044.55,2.21,2625.88,2.63,27.6
CONCORDBIO,EQ,1452.3,-1.94,15193.41,1.89,27.58
RHETAN,EQ,19.12,-5.86,1523.63,141.56,27.34
HDFCSML250,EQ,185.7,-0.43,2599.37,14.68,27.2
AVANTIFEED,EQ,822.2,-0.55,11202.12,3.25,26.93
RATNAMANI,EQ,2660.9,1.91,18650.78,1.02,26.86
ZAGGLE,EQ,184.75,-2.9,2484.12,14.44,26.75
MGL,EQ,1067,-2.34,10539.59,2.48,26.73
TITAGARH,EQ,817.75,-2.11,11012.95,3.24,26.69
JSWINFRA,EQ,340,-0.86,79220.05,7.82,26.53
RAMRAT,EQ,566,-4.38,5283.56,4.65,26.52
STYLEBAAZA,EQ,401.9,-2.17,3059.16,6.57,26.51
INGERRAND,EQ,4850,-0.21,15310.48,0.54,26.28
PRAJIND,EQ,344.6,-0.95,6334.2,7.6,26.28
EBGNG,EQ,615,-3.16,7011.71,4.25,26.23
HOMEFIRST,EQ,1170,-2.36,12233.46,2.2,25.98
MAHSEAMLES,EQ,663.5,0.27,8890.85,3.93,25.96
EFCIL,EQ,204.74,1.23,3029.05,12.62,25.79
ROLEXRINGS,EQ,180.25,-0.17,4728.55,14.14,25.72
AYE,EQ,178.9,-2.73,4414.97,14.31,25.72
DEEDEV,EQ,595.95,-1.68,4483.89,4.37,25.69
ABREL,EQ,1355.1,-2.3,15135.88,1.87,25.52
RPOWER,EQ,22.11,-1.51,9144.19,114.31,25.27
SILVERCASE,EQ,23.69,-3.27,1202.93,107.09,25.26
GOLDADD,EQ,15.01,-2.28,2675.42,168.9,25.23
QLINE,SM,597,8.75,1392.69,4.23,25.2
HDFCBSE500,EQ,37.79,-0.21,125.55,66.81,25.16
JAYNECOIND,EQ,98.75,-0.35,9588.61,25.75,25.15
FINEORG,EQ,5299.8,0.33,16249.17,0.47,24.92
3MINDIA,EQ,33695,-2.09,37957.65,0.07,24.84
POCL,EQ,497.2,-2.36,3792.55,4.96,24.8
ELGIEQUIP,EQ,628.2,-0.1,19908.22,3.95,24.72
PCBL,EQ,317.8,-1.33,12504.24,7.79,24.71
MOTISONS,EQ,16.26,-2.28,1849.59,150.42,24.62
INDSWFTLAB,EQ,368,1.4,3200.19,6.68,24.41
VTL,EQ,574.9,-3.01,16641.96,4.23,24.4
SILVERAXIS,EQ,232.98,-2.51,2096.75,10.49,24.24
CMRGREEN,EQ,232,3.06,5082.09,10.59,24.23
METROPOLIS,EQ,582,-1.1,12068.87,4.16,24.14
CARERATING,EQ,1734.9,3.14,5220.99,1.38,24
INTELLECT,EQ,680,0.04,9538.14,3.53,23.94
RAYMONDREL,EQ,536,-3.78,3568.35,4.4,23.79
CORDELIA,EQ,104,-1,7529.03,23.32,23.79
KLBRENG-B,EQ,428.75,1.84,2242.91,5.57,23.7
VIDYAWIRES,EQ,90.54,0.52,1925.72,25.61,23.69
NIFTYIETF,EQ,273.58,-0.24,44484.59,8.66,23.67
USHAMART,EQ,499.5,1.43,15221.85,4.76,23.61
APTUS,EQ,248.1,-3.14,12425.29,9.38,23.53
CAPLIPOINT,EQ,2499,-0.72,18995.32,0.93,23.46
SUNDRMFAST,EQ,1198,-0.17,25173.38,1.95,23.43
ORIENTHOT,EQ,139.15,1.21,2485.21,16.91,23.38
JINDWORLD,EQ,38.5,1.69,3860.02,60.11,23.38
SIGNATURE,EQ,761.5,-2.28,10713.24,3.04,23.24
RPTECH,EQ,814.2,-1.73,5406.76,2.84,23.06
KPIGREEN,EQ,305.9,-2.66,6046.79,7.5,22.99
FOSECOIND,EQ,6419,0.9,4838.17,0.36,22.96
RAYMOND,EQ,630.25,0.54,4195.81,3.63,22.89
WELENT,EQ,688.8,2.76,9533.94,3.37,22.86
JKCEMENT,EQ,5148,-0.4,39777.7,0.45,22.85
NCC,EQ,148.5,0.07,9323.52,15.33,22.61
NOCIL,EQ,170.5,3.36,2847.78,13.27,22.53
ALLCARGO,EQ,12,-1.56,1797.33,186.34,22.53
SETFNIF50,EQ,260,-0.19,214186.79,8.67,22.51
VIKRAMSOLR,EQ,168.35,-2.52,6100.24,13.27,22.49
FILATEX,EQ,74.7,-5.31,3317.12,29.49,22.45
GOLDETF,EQ,150.39,-2.19,3549.54,15,22.43
BRIGADE,EQ,658.4,2.51,21480.91,3.45,22.33
SWANCORP,EQ,291,-2.4,9121.6,7.56,22.28
KISSHT,EQ,307.2,0.29,5175.8,7.22,22.24
AJANTPHARM,EQ,3603,1.29,45022.74,0.62,22.16
WHIRLPOOL,EQ,803.5,-1.2,10194.15,2.73,22.03
EMIL,EQ,181.4,2.28,6979.34,12.15,21.91
V2RETAIL,EQ,221.31,0,8069.79,9.86,21.88
SIGMAADV,BE,787.85,1.38,13885.05,2.85,21.84
INDOSTAR,EQ,249.55,-3.59,4034.96,8.74,21.82
GODREJAGRO,EQ,615,0.94,11830.14,3.54,21.79
GOLDIAM,EQ,349.15,0.17,5256.7,6.32,21.78
RPEL,EQ,1790.2,2.39,8220.95,1.22,21.77
TECHNOE,EQ,984.25,-4.02,11446.79,2.19,21.74
TANLA,EQ,531.9,-2.27,7053.92,4,21.24
ZYDUSWELL,EQ,531,0.85,16894.33,4.02,21.11
KUSUMGAR,EQ,576.5,2.38,6052.75,3.64,21.03
ANURAS,EQ,1261.5,0.09,14362.16,1.67,21
EXICOM,EQ,166,-1.15,2308.72,12.46,20.99
ARDEE,EQ,58.79,-3.88,1853.07,35.41,20.91
TRITURBINE,EQ,581,0.12,18469.7,3.6,20.89
DEEPINDS,EQ,687.7,1.96,4401.28,3.08,20.86
GOKEX,EQ,778,1.33,5701,2.66,20.86
HARSHA,EQ,457.9,4.34,4168.91,4.6,20.69
SCHAEFFLER,EQ,4010,-0.58,62677.77,0.52,20.68
DIACABS,BE,345,-1.26,20633.45,5.98,20.65
SANOFI,EQ,3116,-2.06,7176.34,0.65,20.52
ULTRAMAR,EQ,444.05,7.96,1296.63,4.65,20.46
SKMEGGPROD,EQ,267,3.67,1406.02,7.62,20.45
JUBLPHARMA,EQ,887,0.49,14128.24,2.32,20.34
STARHEALTH,EQ,566.95,-1.14,33372.02,3.55,20.24
JBMA,EQ,623.05,-2.88,14734.78,3.23,20.23
TIRUMALCHM,EQ,159.91,-0.26,1927.76,12.43,20.21
SENCO,EQ,349.5,-1.51,5728.34,5.79,20.2
TATACAP,EQ,368,-2.05,156211.18,5.45,20.12
AKUMS,EQ,775.95,0.43,12212.99,2.58,20.09
CHALET,EQ,896.1,-0.57,19624.06,2.2,20.04
UTIAMC,EQ,868.4,-2.17,11162.31,2.29,20.04
EIEL,EQ,196.8,-1.22,3454.43,10.15,20
SYNGENE,EQ,400.45,-0.73,16164.93,4.94,19.9
MANYAVAR,EQ,544,-0.69,13218.02,3.65,19.8
BANKBEES,EQ,595.5,-0.09,8329.21,3.31,19.68
BLSE,EQ,328.9,0.81,2988.27,6.01,19.68
ONIXSOLAR,EQ,329.55,4.27,1214.98,5.93,19.66
SJS,EQ,2493.2,-0.65,7984.89,0.79,19.54
NTPCGREEN,EQ,89.5,-1.45,75415.65,21.81,19.52
FSL,EQ,264.1,-1.93,18407.53,7.35,19.47
DREDGECORP,EQ,1101,-1.73,3082.8,1.74,19.45
SGFIN,EQ,686,0.21,4520.4,2.79,19.42
AEGISVOPAK,EQ,265.5,-1.63,29417.17,7.21,19.34
MOREALTY,EQ,90.05,-0.85,261.87,21.47,19.31
SSWL,EQ,306.2,3.62,4815.46,6.37,19.28
ATUL,EQ,6370,-1.39,18754.4,0.3,19.27
ROSSTECH,EQ,1110.25,0.51,4185.25,1.72,19.19
EIHOTEL,EQ,281.5,-5.47,17604,6.7,19.14
CENTUM,EQ,3443.8,0.03,5083.74,0.55,19.14
HCG,EQ,735,5.56,10973.71,2.64,19.04
VERANDA,EQ,246.5,2.43,2375.05,7.61,18.99
JYOTHYLAB,EQ,203.6,-1.83,7476.49,9.32,18.96
E2E,BE,619.45,0.49,12733.72,3.1,18.95
RAYMONDLSL,EQ,665,-3.81,4051.42,2.83,18.95
KSHINTL,EQ,955.45,-0.87,6473.72,2,18.93
CARBORUNIV,EQ,1108,-0.79,21107.23,1.7,18.88
GATECH,BE,1.11,4.72,177.35,1711.71,18.83
NEOGEN,EQ,2198,-0.53,6018.49,0.85,18.71
GENESYS,EQ,228,0.09,1524.51,8.41,18.63
SANGHVIMOV,EQ,460,3.58,3982.5,4.14,18.62
CHOICEIN,EQ,780.1,-0.8,17378.79,2.38,18.61
ASHAPURMIN,EQ,564.5,-3.02,5392.45,3.28,18.61
BLACKBUCK,EQ,592.95,0.82,10800.59,3.14,18.54
UNICHEMLAB,EQ,554.05,-1.81,3900.83,3.21,18.46
IMFA,EQ,1317,-3.92,7105.76,1.39,18.45
KRISHNADEF,EQ,1006,-1.35,1503.74,1.86,18.44
SOBHA,EQ,1245,-1.98,13313.13,1.47,18.43
EMCURE,EQ,1862.9,-0.35,35335.51,0.99,18.37
CNL,EQ,1280.1,3.06,1922.28,1.41,18.34
GHCL,EQ,433.8,-1.73,3996.63,4.16,18.24
WHEELS,EQ,1542,-0.37,3767.57,1.18,18.24
UTKARSHBNK,EQ,15.09,2.79,2685.3,121.89,18.22
SMLMAH,EQ,5108.5,-1.5,7392.84,0.36,18.21
BAJAJHFL,EQ,84.07,-1.09,70049.94,21.47,18.06
BLUEJET,EQ,576.05,-0.28,10903.23,3.12,18.02
ZFCVINDIA,EQ,2538,-1.17,28883.84,0.71,17.97
IDEAFORGE,EQ,795,-1.57,3951.83,2.26,17.95
IRCON,EQ,119.45,-2.41,11234.46,14.92,17.94
DECNGOLD,EQ,224.8,-1.25,4448.83,8.03,17.94
GHCLTEXTIL,EQ,133.6,2.15,1277.03,13.22,17.81
BLKASHYAP,EQ,55.43,-5.36,1249.61,30.61,17.77
SKFINDUS,EQ,3048,3.25,15068.69,0.6,17.77
BHARATCOAL,EQ,33.77,-0.73,15726.69,52.16,17.77
ABDL,EQ,620.5,1.72,17356.01,2.89,17.73
LCL,EQ,552.7,-2.19,5839.28,3.17,17.71
MODISONLTD,EQ,454.05,9.99,1473.39,3.93,17.65
JLHL,EQ,295.3,-2.02,9680.82,5.92,17.61
KENNAMET,EQ,4374,-4.5,9613.28,0.39,17.55
ABBOTINDIA,EQ,25880,-1.13,54993.19,0.07,17.4
AASTHA,EQ,83.59,5,368.98,20.89,17.35
JKTYRE,EQ,378,-0.59,10897.34,4.6,17.31
MIDHANI,EQ,414,-0.9,7755.88,4.2,17.29
MVKAGRO,SM,194.5,4.99,982.3,8.87,17.25
LINDEINDIA,EQ,6380,-1.91,54411.33,0.27,17.24
UTTAMSUGAR,EQ,313,4.49,1193.72,5.53,17.17
LASERPOWER,EQ,316.25,-2.89,4439.15,5.38,17.15
BAYERCROP,EQ,3973,-1.87,19907.61,0.43,17.09
SILVER1,EQ,22.68,-3.16,3932.75,75.67,17.05
SMSPHARMA,EQ,372.45,4.75,3488.07,4.61,17.02
GANDHAR,EQ,257.5,0.4,2520.4,6.65,16.97
VENUSPIPES,EQ,1638.1,0.23,3393.51,1.03,16.91
CCAVENUE,EQ,15.02,-1.64,5239.57,112.33,16.87
SWSOLAR,EQ,189.2,-3.16,4418.6,8.86,16.85
NEPHROPLUS,EQ,680.5,-1.71,6843.04,2.47,16.81
NRBBEARING,EQ,476,1.35,4613.52,3.56,16.75
GVPIL,EQ,632.15,-3.15,4249.78,2.65,16.72
NAVA,EQ,569.3,0.79,16128.99,2.94,16.59
GNA,EQ,538,-0.86,2309.68,3.06,16.48
FIEMIND,EQ,2037,-2.43,5361.31,0.8,16.41
PGHH,EQ,7985,-1.32,25919.9,0.2,16.41
LLOYDSENT,EQ,72.34,-1.62,11025.39,22.3,16.22
JSWCEMENT,EQ,125.5,0.21,17110.23,12.8,16.08
BIRET,RR,341.11,-0.24,28308.07,4.67,15.95
IXIGO,EQ,163,-0.22,7189.69,9.8,15.9
INDIACEM,EQ,367.7,-0.55,11394.92,4.24,15.85
WSTCSTPAPR,EQ,611.35,-0.19,4037.9,2.55,15.78
VADILALIND,EQ,7690,-2.66,5527.44,0.2,15.61
NELCO,EQ,950.1,-1.15,2167.98,1.62,15.59
CUBEINVIT,IV,157.01,0.26,21103.24,9.92,15.58
PRUDENT,EQ,3600,5.22,14906.4,0.43,15.56
SARDAEN,EQ,497.5,-2.12,17530.97,3.08,15.43
VINDHYATEL,EQ,2534.4,-1.98,3003.48,0.6,15.39
MON100,EQ,332.2,1.56,16747.36,4.62,15.36
AFCONS,EQ,284.35,-0.8,10457.96,5.39,15.35
ELECON,EQ,412.4,-3.02,9254.25,3.7,15.32
BBOX,EQ,748,0.28,13284.42,2.05,15.27
UFLEX,EQ,648,2.15,4679.3,2.37,15.21
TRANSTEEL,SM,75,-8.03,171.62,20.1,15.17
TATAINVEST,EQ,646.5,1.21,32709.72,2.35,15.12
ONESOURCE,EQ,1515,-1.12,17372.94,0.99,15.03
TURTLEMINT,EQ,143.99,-5.67,4240.2,10.08,14.7
PSUBNKBEES,EQ,95.1,-0.98,3996.11,15.47,14.7
ARIS,EQ,141.23,-6.66,1155.17,10.08,14.7
CLEAN,EQ,824.8,-1.39,8766.18,1.77,14.57
HDBFS,EQ,683.95,0.68,56811.89,2.13,14.49
AGIIL,EQ,285.15,-1.37,3564.3,5.03,14.49
PICCADIL,EQ,636,-2.34,6269.19,2.26,14.46
WEBELSOLAR,EQ,76.3,-1.98,3312.67,18.74,14.46
KSCL,EQ,767.95,-2.4,3950.26,1.88,14.44
IIFLCAPS,EQ,337.95,1.43,10651.47,4.29,14.41
