Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
GESHIP,EQ,1427,0.13,20372.87,4.66,66.46
LIQUID1,EQ,1123.39,0.04,2422.08,5.88,66.06
PTCIL,EQ,22750,0.35,34108.05,0.29,65.79
DALBHARAT,EQ,1804.9,6.59,33853.78,3.74,65.09
TIMETECHNO,EQ,179.99,3.12,8884.94,36.04,64.3
MTARTECH,BE,7200,1.98,22146.91,0.88,63.31
BAJAJHLDNG,EQ,11282,2.47,125561.34,0.56,63.12
LLOYDSME,EQ,1828,1.6,102899.39,3.42,62.36
MANIPALHOS,EQ,736.55,2.08,96884.11,8.39,61.84
CMPDI,EQ,215.2,4.62,15365.28,29.23,61.51
ANTELOPUS,EQ,1112,-1.67,3910.05,5.55,61.44
PPLPHARMA,EQ,209,2.1,27825.18,29.27,60.89
ARE&M,EQ,796,0.09,14568.82,7.61,60.69
GRAVITA,EQ,1604,-0.47,11838.88,3.78,60.59
JINDALSAW,EQ,290.4,-0.27,18571.32,20.86,60.57
SEDEMAC,EQ,3145,1.11,13891.62,1.9,60.42
RELAXO,EQ,293.95,-5.24,7317.55,20.53,60.33
GOLDIETF,EQ,130.94,1.53,28315.89,46.07,60.32
COROMANDEL,EQ,1972,2.19,58186.01,3.02,60.04
HUDCO,EQ,176.24,3.95,35281.49,34.38,59.85
CARBORUNIV,EQ,1117,3.08,21279.45,5.33,59.79
CHOLAHLDNG,EQ,1491.5,-0.51,28007.01,3.96,59.44
SHREEJISPG,EQ,707.3,2.36,11523.21,8.54,59.43
BANKINDIA,EQ,140,1.32,63737.35,42.7,59.43
EIDPARRY,EQ,700.4,-0.38,12464.02,8.54,59.41
TORNTPOWER,EQ,1245.2,-2.44,62746.07,4.63,58.38
MPIMANIPAL,EQ,345,-0.04,7997.26,17.22,58.31
FILATEX,EQ,93.42,3.4,4148.39,62.99,57.97
TVSHLTD,EQ,12875,-0.07,26048.83,0.45,57.6
PRANAV,EQ,107.41,-3.37,1209.68,53.14,57.56
JUBLINGREA,EQ,626,-1.14,9971,9.24,57.29
JPPOWER,EQ,15.35,0.59,10520.06,373.04,57.22
IIFLCAPS,EQ,345.45,2.52,10887.85,16.66,57.15
BAGMANE,RR,108.3,-1.45,36822,52.93,57.12
IREDA,EQ,114.32,4.89,32115.13,50.73,56.62
SUNSHINE,EQ,396.5,0.63,1235.05,14.09,56.44
ANURAS,EQ,1208,2.39,13753.06,4.65,55.98
360ONE,EQ,1073.1,1.11,43735.75,5.19,55.95
BERGEPAINT,EQ,458,2.1,53402.93,12.2,55.74
TENNIND,EQ,518,0.77,20906.7,10.73,55.72
JINDWORLD,EQ,49.89,1.82,5001.98,110.62,55.71
EPL,EQ,240,3.72,7688.91,23.26,55.56
HONAUT,EQ,35260,3.97,31175.21,0.16,55.13
CESC,EQ,141.45,-0.08,18750.19,38.79,54.81
AMBER,EQ,7125,1.12,25128.28,0.76,54.16
MIDHANI,EQ,418,2.49,7830.81,12.97,54.11
BALUFORGE,EQ,523.75,4.45,6357.9,10.44,54.11
J&KBANK,EQ,146.25,-0.7,16104.79,36.53,53.99
HDBFS,EQ,697,2.28,57904.32,7.8,53.98
APLLTD,EQ,845,2.3,16609.58,6.35,53.87
ONESOURCE,EQ,1592.4,0.78,18260.51,3.36,53.82
KEC,EQ,407.9,1.48,10858.3,13.38,53.74
LIQUIDPLUS,EQ,1103.92,0.04,1123.67,4.8,53.01
AXISCADES,EQ,1807,-2.45,7685.8,2.86,52.57
SAMMAANCAP,EQ,143.5,0.9,16668.15,36.58,52.55
LIQUIDBETF,EQ,1099.49,0.04,593.31,4.77,52.47
ROUTE,EQ,463,-6.01,2917.04,11.18,52.37
NH,EQ,1927,3.13,39380.33,2.72,52.08
IXIGO,EQ,165.1,3.15,7282.32,31.32,52.07
CUB,EQ,235.89,1.76,23371.68,21.97,52
KTKBANK,EQ,314.65,0.24,11905.95,16.49,51.97
MASPTOP50,EQ,124.59,19.99,2100.89,43.74,51.97
SETFGOLD,EQ,130.29,1.48,27261.33,39.38,51.35
SKFINDIA,EQ,1534.9,-0.4,7588.23,3.25,50.95
BBOX,EQ,801,4.51,14225.7,6.41,50.77
HONASA,EQ,476,3.46,15518.75,10.65,50.66
CONFIPET,EQ,91.8,5.81,3049.97,55.42,50.58
PGHH,EQ,7450,-2.14,24183.25,0.67,50.27
HDFCGOLD,EQ,130.6,1.49,22957.16,38.37,50.08
SIGACHI,EQ,29.65,1.09,1132.98,163.77,49.72
MACPOWER,EQ,2100,9.28,2100.87,2.38,49.62
KFINTECH,EQ,930,3.68,16077.1,5.39,49.25
SHAILY,EQ,3128.4,0.68,14389.15,1.56,49.21
RAIN,EQ,206.7,1.81,6952.27,23.71,49.08
KRT,RR,113.73,0.16,50432.43,43.21,49.05
CHALET,EQ,865,2.7,18942.99,5.67,48.92
ARIS,EQ,133.3,4.74,1090.31,36.19,48.59
ACC,EQ,1272,3.2,23886.54,3.87,48.53
BAJAJCON,EQ,515,2.5,6726.84,9.42,48.46
AWL,EQ,187.05,1.64,24310.49,25.93,48.32
ZENSARTECH,EQ,437,-1.1,9945.28,11,47.99
INOXINDIA,EQ,2099.7,4.21,19090.99,2.29,47.63
ITCHOTELS,EQ,158.9,2.96,33098.96,29.83,47.19
KWIL,EQ,41.25,3.36,9692.06,116.31,47.15
HDFCNIFTY,EQ,263.75,0.28,4806.96,17.88,47.03
BHARTIHEXA,EQ,1540,3.98,77000,3.07,46.86
RATEGAIN,EQ,852,-1.55,10099,5.39,46.31
RPOWER,EQ,21.17,0.57,8755.43,218.81,46.21
ENGINERSIN,EQ,267,1.23,15006.53,17.32,46.12
SENORES,EQ,1399.9,-0.19,6447.04,3.26,45.89
MINDSPACE,RR,504.57,1.1,33402.21,9.02,45.6
HLEGLAS,EQ,447,7.54,3104.63,10.21,45.46
QPOWER,EQ,1535,3.03,11887.67,2.98,45.38
NUVAMA,EQ,1710,1.34,31540.8,2.65,45.3
INDIAGLYCO,EQ,263.5,5.95,1766.16,16.78,45.15
AEROFLEX,EQ,510.95,2.68,6761.44,8.9,45.14
SKYGOLD,EQ,785.3,-1.01,12162.25,5.67,44.84
WSTCSTPAPR,EQ,768.8,7.31,5077.84,5.92,44.35
BAJAJHFL,EQ,85.65,3.57,71366.45,51.69,43.75
CYIENTDLM,EQ,939,5.09,7454.1,4.7,43.67
ITBEES,EQ,32,-1.2,3510.45,136.07,43.46
NBCC,EQ,82.4,0.33,22248,52.15,43.33
ALIVUS,EQ,1429.8,3.03,17553.86,3.04,43.32
VIJAYA,EQ,1560,3.58,16067.64,2.78,43.02
SUNTV,EQ,449.8,-3.97,17725.93,9.43,42.88
SCI,EQ,276.65,2.46,12886.33,15.61,42.69
CMRGREEN,EQ,232.5,9.02,5093.04,18.41,42.42
AIIL,EQ,561,6.41,47641.55,7.63,42.14
CANFINHOME,EQ,781,0.85,10399.37,5.4,41.97
PCBL,EQ,337,2.31,13259.69,12.56,41.95
ENTERO,EQ,1729.8,3.79,7528.62,2.45,41.81
TIMKEN,EQ,3135,-1.57,23581.07,1.33,41.7
BRIGADE,EQ,624.9,0.64,20387.94,6.66,41.54
SWANCORP,EQ,294.5,1.62,9231.31,14.12,41.31
GICRE,EQ,350.2,3.06,61439.09,11.84,41.3
EIHOTEL,EQ,317.2,5.77,19836.55,13.08,41.15
ABSLAMC,EQ,1065,-2.3,30816.68,3.78,40.98
RAMBHAJO,EQ,290.5,9.14,1330.78,14.39,40.95
PARAGMILK,EQ,268,1.28,3366.34,15.21,40.79
SHANKESH,EQ,93.05,4.6,1368.13,43.7,40.71
SUDARSCHEM,EQ,1277.1,5.95,10166.68,3.19,40.18
GOLDETF,EQ,148.43,1.36,3557.16,27.07,40.18
TITAGARH,EQ,840,1.55,11312.6,4.76,39.91
SOUTHBANK,EQ,46.09,0.46,12072.36,86.37,39.89
LUMAXTECH,EQ,2106,4.36,14354.01,1.9,39.87
NATCOPHARM,EQ,813.45,-0.59,14569.69,4.89,39.81
SETL,EQ,400,-0.36,7979.67,9.87,39.8
IRB,EQ,18.43,-2.23,22259.75,213.73,39.71
FIVESTAR,EQ,534.7,0.71,15783.74,7.41,39.6
CEATLTD,EQ,3465,0.99,14015.96,1.13,39.47
GABRIEL,EQ,1329.4,3.56,23560.96,2.93,38.71
SCHNEIDER,EQ,1217.2,1.27,29103.74,3.16,38.69
VEDPOWER,EQ,31.1,0.29,12161.31,124.82,38.54
LIQUIDADD,EQ,1145.48,0.04,1699.79,3.36,38.47
KNRCON,EQ,124.5,3.01,3501.37,31.09,38.43
LEAPIND,EQ,140.9,3.37,6207.16,27.59,38.4
ZYDUSWELL,EQ,528,-3.32,16798.89,7.24,38.14
TECHNOCRAF,EQ,439,-0.03,1738.71,8.6,38.07
GPIL,EQ,234.55,-1.61,15790.82,16.2,38.02
GCSL,EQ,617.2,3.84,1491.11,6.22,38.01
NAVA,EQ,562.2,2.85,15927.83,6.64,37.6
CRISIL,EQ,4540,-0.44,33201.03,0.82,37.51
GILLETTE,EQ,7052,-3.49,22979.1,0.52,37.22
MANINFRA,EQ,126,0.23,5086.2,29.21,36.94
NTPCGREEN,EQ,88.42,0.96,74505.61,41.64,36.63
BSOFT,EQ,281,-0.99,7858.64,13.05,36.59
SBISILVER,EQ,229.7,3.42,6182.63,15.88,36.32
E2E,BE,608.9,0.74,12516.85,5.96,36.27
HCC,EQ,21.78,1.02,5705.2,167.6,36.25
TBOTEK,EQ,1715,4.08,18622.81,2.12,36.23
CSBBANK,EQ,336.05,2.35,5829.99,10.76,36.02
GPTINFRA,EQ,119.2,4.97,1506.27,30.08,36.02
VIPIND,EQ,300.05,-1.38,4262.32,12.06,35.97
PARADEEP,EQ,155.64,1.19,16163.53,23.14,35.89
GLAXO,EQ,2899,3.54,49110.81,1.25,35.48
GMDCLTD,EQ,557.5,1.52,17728.5,6.36,35.31
VIYASH,EQ,249.9,2.21,11008.6,14.19,35.26
KRN,EQ,1444,3.68,9452.21,2.46,35.17
ORIENTCEM,EQ,124.15,1.69,2550.78,28.29,35.16
TARIL,EQ,280.5,1.72,8419.65,12.39,34.85
DEVYANI,EQ,140.75,1.62,17353.63,24.67,34.53
ARVIND,EQ,548.35,1.25,14917.35,6.27,34.49
LTTS,EQ,3337,0.38,35398.08,1.03,34.43
STAR,EQ,1220,1.65,11245.07,2.83,34.37
UBL,EQ,1251.6,2.86,33092.95,2.76,34.33
ECLERX,EQ,1920,-0.16,18057.74,1.78,34.02
FSL,EQ,272,-0.4,18958.15,12.43,33.98
RKFORGE,EQ,724.75,2.74,13202.77,4.69,33.9
PNCINFRA,EQ,138.25,-0.93,3546.65,24.46,33.86
SMLMAH,EQ,6310,1.44,9131.61,0.53,33.73
BAYERCROP,EQ,3771,-3.14,18895.44,0.87,33.39
ASKAUTOLTD,EQ,657,6.16,12952.27,5.16,33.36
NOCIL,EQ,195.2,4.74,3260.33,17.33,33.19
NORTHARC,EQ,313.6,0.98,5069.78,10.62,33.17
ZENTEC,EQ,1682,0.02,15186.84,1.96,33.16
TVSSCS,EQ,134.05,3.04,5914.6,24.53,33.12
JAMNAAUTO,EQ,125.6,-1.07,5023.81,26.7,33.11
TIPSMUSIC,EQ,654.15,-0.37,8362.1,5.02,33.03
ASTRAMICRO,EQ,1641,2.06,15580.48,2,32.47
JUBLPHARMA,EQ,1075,6.21,17122.72,3.08,32.31
KPIL,EQ,1450.1,3.63,24763.73,2.25,32.29
KROSS,EQ,238.8,-1.34,1540.48,13.25,32.22
EMMVEE,EQ,329,1.39,22778.15,9.74,32.09
MASTEK,EQ,1588,-2.58,4923.81,2.01,32.05
BODALCHEM,EQ,191.23,5,2408.43,16.86,31.98
CROMPTON,EQ,227.12,0.9,14624.59,14.05,31.82
DCBBANK,EQ,219,0.22,7055.72,14.45,31.75
NCC,EQ,136.45,0.63,8566.97,23.2,31.69
LUXIND,EQ,1126,8.22,3386.07,2.8,31.5
MARKSANS,EQ,321.45,0.55,14566.95,9.75,31.32
LASERPOWER,EQ,278.6,3.57,3910.66,11.16,31.09
JKCEMENT,EQ,5084.5,1.14,39287.04,0.61,30.8
UJJIVANSFB,EQ,64.95,1.53,12672.11,47.5,30.77
NEWGEN,EQ,497,1.53,7082.75,6.22,30.73
SILVERCASE,EQ,23.75,3.49,1215.27,129.63,30.67
GREAVESCOT,EQ,197.49,3.01,4600.56,15.49,30.59
COHANCE,EQ,436.4,-0.81,16696.55,6.99,30.55
PGEL,EQ,529.15,0.01,15173.75,5.7,30.49
FOSECOIND,EQ,6725,-0.6,5068.81,0.45,30.31
UNIMECH,EQ,1600,1.87,8144.32,1.89,30.21
BECTORFOOD,EQ,223.07,1.02,6848.04,13.69,30.19
MAFANG,EQ,249.89,5.1,6179.87,12.09,30.09
PARKHOSPS,EQ,282,1.48,12180.45,10.72,30
HTEL,EQ,77,6.87,730.36,39.4,29.96
KPRMILL,EQ,1145,4.53,39137.7,2.66,29.95
AIAENG,EQ,4000,0.42,37328.15,0.76,29.85
CEMPRO,EQ,1270,1.19,21817.02,2.33,29.64
KPIGREEN,EQ,285.8,2.53,5649.46,10.41,29.44
KUSUMGAR,EQ,591,7.16,6204.99,5.04,29.41
SHADOWFAX,EQ,250.55,-0.44,14700.53,11.73,29.32
SUNDRMFAST,EQ,1222.2,-0.37,25681.89,2.38,29.18
TECHNOE,EQ,1035.75,5.18,12045.73,2.86,29.11
IRCON,EQ,109.97,1.96,10342.85,26.43,28.88
KSHINTL,EQ,1054.65,0.87,7145.85,2.74,28.73
BAJAJHIND,EQ,19.6,1.14,4685.71,148.69,28.64
VINCOFE,EQ,174.6,-0.77,2557.69,16.36,28.47
ABDL,EQ,650,-0.47,18181.16,4.38,28.46
TRITURBINE,EQ,570.25,2.42,18128.16,5.02,28.28
QUESS,EQ,353.2,0.06,5276.31,8,28.05
INDGN,EQ,593,0.21,14289.33,4.69,28.01
SUMICHEM,EQ,459.9,0.98,22955.71,6.05,28
DEEPAKFERT,EQ,1343,1.39,16953.74,2.1,27.99
CORDELIA,EQ,115.1,4.94,8332.61,24.36,27.97
DIACABS,BE,366.25,-2.61,21904.35,7.59,27.92
HAPPSTMNDS,EQ,321.15,-2.06,4890.31,8.61,27.82
ALGOQUANT,EQ,72.67,3.62,2042.72,37.87,27.75
ATALREAL,EQ,14.29,-9.96,177.05,186.24,27.69
ELLEN,EQ,374,0.81,5270.99,7.33,27.69
SHIPROCKET,EQ,121.59,0.55,8846.62,22.65,27.52
GPPL,EQ,160.5,-1.29,7759.21,17.14,27.37
3MINDIA,EQ,34275,5.36,38611.03,0.08,27.07
DBL,EQ,424.25,3.89,6891.72,6.39,27.03
NSLNISP,EQ,42.4,1.83,12425.77,62.94,26.69
COMSYN,EQ,305.35,4.22,1231.76,8.7,26.69
MOSCHIP,EQ,209.3,0.6,4082.35,12.72,26.6
AARTIIND,EQ,485.1,1.78,17595.87,5.42,26.44
SILVER,EQ,233.95,3.35,3112.11,11.25,26.21
JTLIND,EQ,88,0.78,3459.12,29.44,26.09
SJVN,EQ,63.83,-1.42,25083.88,40.63,26.06
POLYMED,EQ,1720.1,0.43,17434.85,1.5,25.95
INDIGRID,IV,173.45,0.19,16522.24,14.9,25.84
NPST,EQ,1820,-1.78,3797.16,1.39,25.75
AKUMS,EQ,779.05,1.61,12261.78,3.3,25.74
IEX,EQ,115.46,1.82,10295.48,22.48,25.72
GOLDAXIS,EQ,127.65,1.92,5716.26,20.06,25.58
CONCORDBIO,EQ,1500,2.66,15692.43,1.7,25.52
BIRET,RR,338.95,0.09,28128.81,7.53,25.49
PTC,EQ,155.94,0.01,4615.95,16.29,25.28
FEDDERSHOL,EQ,52.7,0.78,1061.46,47.67,25.27
JWL,EQ,230.3,-0.4,9842.34,10.93,25.21
GUJTHEM,EQ,429.1,2.13,5584.81,5.81,25.14
TEXRAIL,EQ,115.19,3.13,4686.67,21.97,25.12
CAPILLARY,EQ,485,8.03,3860.05,5.33,25.07
SUDEEPPHRM,EQ,1150,4.03,12989.09,2.17,24.91
CCAVENUE,EQ,16.09,-1.41,5612.83,153.04,24.85
RENUKA,EQ,22.99,0.79,4893.4,109.04,24.76
MON100,EQ,330.34,2.45,16653.59,7.51,24.71
GOLD1,EQ,127.52,1.51,14886.83,19.25,24.55
JKPAPER,EQ,429,2.62,7778.58,5.72,24.46
AVANTIFEED,EQ,773,0.28,10531.79,3.19,24.43
ENDURANCE,EQ,2741,1.87,38555.69,0.89,24.16
ELGIEQUIP,EQ,606.55,2.23,19222.12,3.98,24.13
ARFIN,EQ,89.5,1.84,1510.07,26.28,24.09
FINEORG,EQ,5175,-0.52,15866.54,0.46,23.89
SILVER1,EQ,22.82,3.82,3931.01,104.93,23.82
GOCLCORP,EQ,448,-1.79,2220.85,5.22,23.5
BIRLACABLE,EQ,408.4,1.68,1225.2,5.74,23.45
HDFCSML250,EQ,184.85,1.62,2664.46,12.74,23.45
KAJARIACER,EQ,1204.9,-1.01,18934.17,1.95,23.44
HERITGFOOD,EQ,420.8,3.79,3904.86,5.68,23.35
SILVERAXIS,EQ,232.62,3.26,2159.8,10.04,23.32
LLOYDSENGG,EQ,82.55,2.93,12191.78,28.21,23.09
SAPPHIRE,EQ,230,-1.39,7391.81,9.97,23.07
STYLEBAAZA,EQ,387.55,-0.13,2949.93,5.92,22.92
ESCORTS,EQ,2799.9,-1.06,31324.65,0.82,22.9
RAYMONDREL,EQ,588,0.59,3914.54,3.81,22.64
KSB,EQ,818,5.17,14236.41,2.78,22.34
VINATIORGA,EQ,1240,-0.78,12854.54,1.79,22.16
HEG,BE,237.05,4.98,4574.53,9.3,21.98
SIGMAADV,BE,867.45,1.17,16437.85,2.55,21.98
CMSINFO,EQ,230.4,-0.28,3687.86,9.52,21.97
LEMONTREE,EQ,106.9,2.73,8469.11,20.7,21.86
TMB,EQ,889.1,-0.26,14079.03,2.42,21.71
ABREL,EQ,1276,1.48,14252.37,1.71,21.68
JKTYRE,EQ,349.5,0.27,10075.72,6.21,21.61
PRICOLLTD,EQ,769.8,2.3,9382.44,2.8,21.56
BANKBEES,EQ,584,0.41,8137.7,3.69,21.55
IONEXCHANG,EQ,441.15,3.96,6470.2,4.92,21.53
SWSOLAR,EQ,174.5,-2.63,4075.3,12.09,21.47
VGUARD,EQ,325.1,-1.53,14204.11,6.5,21.36
SHAKTIPUMP,EQ,461.9,-0.47,5699.75,4.6,21.35
SETFNIF50,EQ,252,0.28,209087.01,8.43,21.22
AAVAS,EQ,1300,0.63,10308.26,1.65,21.22
MGL,EQ,1078.5,0.68,10653.18,1.96,21.2
GOLDCASE,EQ,24.06,1.56,2561.68,88.04,21.17
JGCHEM,EQ,613.1,4.24,2402.5,3.47,21.17
VOLTAMP,EQ,10898,1.52,11025.64,0.19,21.12
BALAMINES,EQ,2169,0.94,7027.78,0.97,21.1
SENCO,EQ,346.3,1.15,5675.89,6.06,21.09
BORORENEW,EQ,460.5,2.48,6474.27,4.61,20.96
OLECTRA,EQ,1198.6,1.1,9838.2,1.75,20.92
CEWATER,EQ,279.2,8.85,577.84,7.51,20.84
NUVOCO,EQ,328.8,3.07,11743.29,6.3,20.61
VTL,EQ,578.05,2.98,16738.99,3.62,20.55
KIRIINDUS,EQ,530,-1.02,3453.9,3.84,20.54
CREDITACC,EQ,1388,1.25,22275.25,1.49,20.5
63MOONS,EQ,883,1.19,4068.73,2.31,20.37
SYNCOMF,EQ,20.09,6.98,1888.46,102.61,20.36
PRUDENT,EQ,3486.2,5,14435.2,0.58,20.15
GRWRHITECH,EQ,6757.5,3.92,15699.29,0.3,19.89
AEQUS,EQ,230.8,0.64,15478.96,8.59,19.77
TANLA,EQ,488.95,-1.25,6485.14,4.01,19.68
PNGJL,EQ,609.3,1.36,8969.05,3.24,19.57
CHAMBLFERT,EQ,419,1.23,16787.26,4.71,19.5
GSFC,EQ,152.44,0.11,6074.39,12.81,19.43
SAREGAMA,EQ,499.05,2,9622.16,3.88,19.43
VARROC,EQ,864.1,2.12,13202.27,2.23,19.35
LTFOODS,EQ,421.65,0.18,14641.92,4.59,19.35
SOLARA,EQ,744,0.31,3576.43,2.6,19.25
DEEDEV,EQ,668.75,4.99,5031.64,2.89,19.23
SHUKRAPHAR,EQ,55.74,2.77,2450.41,34.24,19.17
MANORAMA,EQ,1962.5,1.21,12387.77,0.97,19.11
DYCL,EQ,457.6,3.45,2217.47,4.19,19.1
JNPR,EQ,265,3.03,15078.46,7.2,19.03
ERIS,EQ,1312.6,0.14,18190.44,1.43,18.95
GOODLUCK,EQ,517,1.42,5155.29,3.64,18.87
INTELLECT,EQ,646.4,-0.75,9072.65,2.9,18.81
UNIPARTS,EQ,831.1,-5.35,3753.33,2.21,18.77
SIGNATURE,EQ,760,0.62,10692.14,2.48,18.68
RAMCOCEM,EQ,868,1.05,20510.18,2.13,18.56
SONATSOFTW,EQ,273.8,-2.79,7678.03,6.72,18.53
GANDHAR,EQ,275,2.08,2691.69,6.71,18.35
CENTUM,EQ,4330,-0.31,6391.95,0.42,18.27
PITTIENG,EQ,1165,3,4386.64,1.58,18.21
SBFC,EQ,92.49,-0.89,10249.8,19.54,18.11
RATNAMANI,EQ,2864.9,6.01,20080.66,0.64,18.04
KERNEX,EQ,1734,0.66,2913.75,1.04,17.94
AGIIL,EQ,270.45,1.62,3380.55,6.61,17.85
SUBEXLTD,EQ,20.14,1.21,1131.87,88.42,17.83
ORIENTHOT,EQ,143.31,1.63,2559.5,12.43,17.81
JSWCEMENT,EQ,117.35,0.61,15999.09,15.13,17.75
ZAGGLE,EQ,178.5,-1.59,2400.08,9.84,17.65
EQUITASBNK,EQ,73.99,2.58,8463.95,23.95,17.63
KIRLPNU,EQ,700,0.89,9094.85,2.52,17.59
ATLANTAELE,EQ,1677,2.68,12895.56,1.05,17.5
INGERRAND,EQ,4150,-1.78,13100.72,0.42,17.45
LCL,EQ,537.1,2.31,5674.46,3.22,17.37
SAKAR,EQ,1187,5.09,2641.06,1.47,17.37
JSLL,EQ,509.1,3.74,6328.15,3.42,17.23
JISLJALEQS,EQ,30.5,0.99,2179.56,56.21,17.18
BLS,EQ,227,-0.32,9346.52,7.48,17.03
EUREKAFORB,EQ,385.95,-1.32,7466.94,4.39,16.92
PFIZER,EQ,3995,-0.49,18276.22,0.42,16.88
APOLLOPIPE,EQ,541,2.88,2383.01,3.13,16.73
SOTL,EQ,708,2.4,4854.08,2.36,16.7
SARDAEN,EQ,507,0.01,17865.73,3.28,16.66
SAFARI,EQ,1501,-0.69,7354.5,1.12,16.63
RAILTEL,EQ,266,2.6,8536.96,6.32,16.62
LXCHEM,EQ,178.28,-0.53,4954.66,9.23,16.58
KMEW,EQ,2882,1.91,7310,0.57,16.37
ABFRL,EQ,50.13,-0.63,6118.42,32.38,16.27
BLEL,EQ,441,1.12,1865.54,3.71,16.24
TATVA,EQ,1761,3.01,4119.34,0.92,16.1
MUFIN,EQ,133,0.61,2635.56,11.92,16.02
NOVARTIND,EQ,2040,-2.03,5036.92,0.77,15.96
JINDRILL,EQ,595.95,2.27,1727.13,2.7,15.86
AYE,EQ,186.15,2.86,4593.92,8.55,15.86
JAYKAY,EQ,168,6.97,2188.82,9.66,15.75
TRIVENI,EQ,241,3.68,5232.6,6.61,15.72
KABRAEXTRU,EQ,685,8.26,2395.64,2.34,15.72
LMW,EQ,17609,-3.09,18811.69,0.09,15.66
AEROPLANE,EQ,202.01,4.29,2091.84,7.78,15.58
DECNGOLD,EQ,218,0.07,4314.26,7.14,15.56
AETHER,EQ,1625.2,0.12,21570.93,0.94,15.47
FRACTAL,EQ,763.9,1.75,13217.17,2.04,15.46
MSTCLTD,EQ,725,1.36,5104,2.13,15.36
NXST,RR,167.55,0.78,25383.83,9.19,15.3
ACI,EQ,465.15,0.59,5742.67,3.28,15.29
JAINREC,EQ,276.35,0.84,9536.45,5.55,15.28
IRISDOREME,EQ,64.98,3.88,1236.77,24.08,15.28
ICRA,EQ,4539.9,-0.98,4381.56,0.33,15.24
GAEL,EQ,156.4,-1.89,7173.61,9.62,15.23
ALOKINDS,EQ,7.07,0.28,3510.42,215.24,15.22
BUILDPRO,EQ,1269.4,1.97,3078.21,1.24,15.21
DYNAMATECH,EQ,12056,2.01,8187.76,0.12,15.02
SMARTWORKS,EQ,558.45,7.41,6387.61,2.75,15.02
INDSWFTLAB,EQ,372.9,-1.41,3242.8,4,15.01
HORIZONIND,EQ,54.25,3.99,15639.75,27.86,14.97
SAMHI,EQ,162.11,3.47,3604.67,9.28,14.97
MARINE,EQ,379.4,1.67,5309.49,3.96,14.96
AWHCL,EQ,366,-3.58,1038.78,4.04,14.95
BHAGYANGR,EQ,447,0.11,1497.29,3.29,14.93
ALPHA,EQ,53.79,1.76,923.72,27.53,14.75
SOBHA,EQ,1215,2.15,12992.34,1.21,14.63
AWFIS,EQ,277.5,4.84,1985.88,5.39,14.63
RAINBOW,EQ,1454.6,-1.28,14773.88,1,14.62
JKLAKSHMI,EQ,533.1,4.45,6618.14,2.78,14.57
CIEINDIA,EQ,385.5,-0.05,14624.42,3.77,14.55
JAYNECOIND,EQ,89.7,0.85,8709.85,16.3,14.52
GENESYS,EQ,285.9,0.52,1911.66,4.96,14.34
NETWORK18,EQ,26.89,1.63,4146.44,53.31,14.33
WENDT,EQ,8711,-0.62,1742.2,0.16,14.27
ROLEXRINGS,EQ,172.5,1.58,4525.25,8.33,14.26
VIKRAMSOLR,EQ,165.68,1.41,6003.49,8.64,14.21
SFL,EQ,659.5,-2.01,7201.96,2.14,14.19
UNIVCABLES,EQ,1482.7,3.05,5144.28,0.97,14.18
KRBL,EQ,394.3,0.87,9025.13,3.59,14.09
JUNIORBEES,EQ,782,1.3,8877.04,1.81,14.09
VADILALIND,EQ,7351,3.52,5283.77,0.19,14.08
SGMART,EQ,730.1,2.51,9201.83,1.92,14.08
GUJALKALI,EQ,640,-2.45,4699.96,2.18,13.99
POCL,EQ,476,1.22,3630.84,2.99,13.98
FIEMIND,EQ,1931,1.58,5082.33,0.72,13.92
KNACK,EQ,182.1,-1.12,2228.27,7.54,13.91
JYOTHYLAB,EQ,195.55,0.88,7180.88,7.13,13.9
TRIDENT,EQ,23.15,0.3,11797.14,59.55,13.9
MBAPL,EQ,159.89,-2.45,7005.34,8.52,13.8
V2RETAIL,EQ,213.95,1.69,7801.42,6.43,13.76
PGINVIT,IV,101.35,-0.25,9222.84,13.54,13.73
THYROCARE,EQ,555.3,-0.71,8838.45,2.45,13.7
RTNPOWER,EQ,7.18,1.7,3855.74,191.72,13.59
CAMLINFINE,EQ,97,-2.64,1863.34,13.76,13.48
GSPCROP,EQ,480,-0.84,2232.9,2.77,13.43
ICIL,EQ,443.85,1.92,8790.64,3.01,13.37
METROPOLIS,EQ,596,1.65,12360.3,2.23,13.31
SPARC,EQ,194.5,0.69,6311.52,6.83,13.31
RPEL,EQ,1642,-0.74,7540.38,0.81,13.28
DBREALTY,EQ,96.34,1.7,5225.55,13.9,13.25
ELECTCAST,EQ,73.4,-0.9,4537.47,17.98,13.22
HAPPYFORGE,EQ,2140,-0.15,20197.05,0.61,13.2
AMAGI,EQ,571,-0.58,12570.75,2.33,13.19
CASHIETF,EQ,1080.26,0.04,996.66,1.22,13.19
HUBTOWN,EQ,178.03,2.46,2529.82,7.45,13.17
ATUL,EQ,6146,0.2,18094.9,0.21,13.1
CLEANMAX,EQ,1283,-0.63,15081.58,1.02,13.09
WEWORK,EQ,682.15,-0.1,9473.03,1.92,13.06
PRAJIND,EQ,315.15,-0.61,5792.87,4.12,13.04
RPTECH,EQ,796.5,-1.28,5289.22,1.63,13.04
MWL,EQ,42.04,4.63,1248.62,30.22,12.93
BASF,EQ,3608,0.18,15617.46,0.36,12.92
