Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
SGBAUG30,GB,15200,-0.43,5107.82,0,0.16
ASHIMASYN,EQ,17.2,-0.92,329.66,0.91,0.16
XTGLOBAL,EQ,30.97,-0.45,415.38,0.51,0.16
NGIL,EQ,34.75,-7.9,60.94,0.43,0.16
HITECHGEAR,BE,564.05,-1.04,1061.54,0.03,0.16
EIFFL,BE,270.3,2,670.34,0.06,0.16
WOMANCART,ST,100,-1.28,82.13,0.16,0.16
DBEIL,EQ,7.22,-0.55,336.31,2.14,0.16
EFACTOR,SM,168,0,220.61,0.09,0.16
GROWWCHEM,EQ,30.1,-0.36,37.49,0.52,0.16
ITADD,EQ,30.79,-3.15,167.79,0.51,0.16
OSWALGREEN,EQ,20.12,-0.84,516.7,0.77,0.16
ALPA,EQ,62.9,-0.43,132.35,0.25,0.16
87HMDA34,N0,103630.82,0.14,199.88,0,0.16
HDFCVALUE,EQ,123.12,-0.65,32.83,0.13,0.15
KOKUYOCMLN,EQ,79.48,0.56,797.21,0.2,0.15
736GS2052,GS,102.5,0.39,153750,0.15,0.15
EQUAL50,EQ,325.58,-0.44,205.2,0.05,0.15
VLSFINANCE,EQ,245.65,-0.17,770.82,0.06,0.15
CURRENT,SM,78.65,-7.47,150.6,0.19,0.15
JEYYAM,ST,21.2,-2.75,100.69,0.72,0.15
UMIYA-MRO,EQ,99.89,0.97,186.64,0.15,0.15
VALUEAXIS,EQ,32.9,0.86,32.07,0.46,0.15
MURUDCERA,EQ,30.06,3.37,182,0.51,0.15
654GS2032,GS,100.25,-0.05,156390,0.15,0.15
BBTCL,EQ,226.8,-1.34,465.19,0.07,0.15
INDOUS,EQ,80.5,2.09,161.42,0.19,0.15
BLACKROSE,BE,112.45,0.16,573.5,0.13,0.15
VSTL,EQ,123.5,-0.76,234.19,0.12,0.15
SGBJUL29IV,GB,15120,0.06,4420.73,0,0.15
NECLIFE,EQ,12,-1.23,233.11,1.22,0.15
GSLSU,EQ,27.84,-4.98,117.99,0.52,0.15
NAHARPOLY,EQ,236,-2.95,580.28,0.06,0.15
SUBAHOTELS,SM,101.1,-2.32,245.09,0.14,0.14
KANDARP,SM,79.8,-9.98,71.6,0.18,0.14
SICALLOG,BE,101.8,-0.05,812.21,0.14,0.14
APRAMEYA,SM,112,8.47,213.25,0.14,0.14
SGBJUN29II,GB,15187,0.78,2883.21,0,0.14
TOP15IETF,EQ,9.61,-0.72,12.69,1.5,0.14
NATHBIOGEN,EQ,152.9,0.59,290.57,0.09,0.14
BASILIC,SM,190.95,2.91,482.44,0.08,0.14
STARPAPER,EQ,158.55,-0.49,247.47,0.09,0.14
MODINATUR,EQ,346.05,-2.14,460.47,0.04,0.14
HEALTHCARE,EQ,21.82,0,14.98,0.64,0.14
SIL,EQ,18.45,-3.4,118.69,0.75,0.14
BOSS,SM,60,1.78,26.68,0.24,0.14
SRGHFL,EQ,240.5,1.63,377.77,0.06,0.14
PROV,SM,1750,-0.57,604.35,0.01,0.14
SUDARCOLOR,EQ,380.05,-1.38,877.22,0.04,0.14
ARIHANT,EQ,880,-4.3,876.97,0.02,0.14
DELAPLEX,SM,110.6,2.79,101.29,0.13,0.14
AHLADA,EQ,35.5,-2.2,45.87,0.38,0.14
TEAMTECH,ST,137.9,0.4,413.37,0.1,0.14
LGHL,EQ,171.52,-2.11,859.19,0.08,0.14
CORALFINAC,EQ,32.41,-0.52,130.62,0.42,0.14
BIGBLOC,EQ,40.67,-1.26,575.79,0.33,0.14
VAISHALI,EQ,8.1,-2.88,105.67,1.66,0.14
BCPL,EQ,72.5,2.06,121.25,0.19,0.14
BAFNAPH,BE,301.6,-2,713.48,0.04,0.14
PTL,EQ,38.24,-0.49,506.21,0.35,0.13
CROWN,EQ,116.7,0.97,135.26,0.12,0.13
TGBHOTELS,EQ,9.9,7.49,28.99,1.36,0.13
SAURASHCEM,EQ,56,-0.2,623.21,0.24,0.13
BBNPPGOLD,EQ,146.75,-0.58,334.29,0.09,0.13
EMAMIREAL,EQ,69.48,4.99,361.53,0.2,0.13
NIFTY100EW,EQ,34.84,0.2,38.83,0.38,0.13
MAITREYA,SM,120,-0.83,81.31,0.11,0.13
RAMAPHO,EQ,123.78,-0.77,438.01,0.11,0.13
HEALTHX,EQ,303,0.13,963.86,0.04,0.13
GENXAI,SM,84,0.36,150.73,0.16,0.13
SGBD29VIII,GB,15175.01,-0.18,3764.15,0,0.13
MGSL,SM,70.55,-2.69,102.87,0.18,0.13
886REC34,NG,1275,0.37,108.41,0.01,0.13
AONENIFTY,EQ,9.73,-0.61,20.92,1.33,0.13
STCINDIA,EQ,113.31,-0.36,679.86,0.11,0.13
DHANSA,SM,32.45,4.85,87.3,0.4,0.13
SUNSHIEL,EQ,1228,-0.92,1080.01,0.01,0.13
RADIOCITY,EQ,6.42,5.07,221.93,1.97,0.13
FIDEL,SM,149.95,9.05,206.19,0.09,0.13
DYNAMIC,ST,149.25,-2.07,351.01,0.09,0.13
IVZINGOLD,EQ,132,-0.68,775.06,0.1,0.13
EQUIPPP,BE,24,0.84,247.43,0.53,0.13
880IREDA29,N5,1129,0.44,264.81,0.01,0.13
SGBNV29VII,GB,15200,0.54,4937.32,0,0.13
BNKETFAXIS,EQ,583.28,-0.33,320.12,0.02,0.13
HMT,BZ,66.01,-3.08,5019.07,0.19,0.12
HARRMALAYA,EQ,186.75,-1.67,344.65,0.07,0.12
SIGIND,BE,71.5,2.32,210.47,0.18,0.12
WARDINMOBI,EQ,5.75,-0.35,172.97,2.18,0.12
DIVIDEND,EQ,35.08,-0.45,15.03,0.35,0.12
DHARAN,BZ,0.14,7.69,73.2,95.77,0.12
MRIL,ST,66.3,4.99,146.55,0.19,0.12
SKYTECH,SM,30.85,-4.93,30.3,0.4,0.12
BHARATGEAR,BE,101.4,-1.34,155.7,0.12,0.12
GREENLEAF,ST,110.45,-4.99,65.49,0.11,0.12
PVSL,EQ,100.2,-1.41,713.41,0.12,0.12
EXXARO,EQ,6.49,-0.31,290.37,1.88,0.12
MUTHOOTCAP,EQ,235.98,0.68,388.13,0.05,0.12
KIRANVYPAR,EQ,205.6,1.12,560.96,0.06,0.12
AVPINFRA,SM,59.6,-1,148.88,0.2,0.12
SADHAV,SM,112,-0.4,180.69,0.11,0.12
SSDL,EQ,56.09,-1.8,222.12,0.21,0.12
VINYLINDIA,EQ,222.15,-1.08,407.36,0.05,0.12
SGBN28VIII,GB,15200,0.5,2391.65,0,0.12
MINALIND,BE,5.78,-1.87,110.92,1.99,0.12
RAJMET,EQ,3.31,1.85,91.51,3.51,0.12
SPCL,SM,64.25,1.42,154.94,0.18,0.12
GKB,EQ,66.39,-7.17,33.46,0.17,0.12
FORCAS,ST,236,0.04,414.89,0.05,0.11
GLOBECIVIL,EQ,45.35,0.02,270.83,0.26,0.11
MITTAL,EQ,0.89,3.49,39.52,12.86,0.11
ENCOMPAS,SM,262,0.92,371.61,0.04,0.11
JENBURPH,EQ,1023.1,-1.62,451.52,0.01,0.11
SGBAUG29V,GB,15135,-0.4,3470.07,0,0.11
SGBJU29III,GB,15180,0.75,2245.47,0,0.11
MYSORPETRO,BE,147.09,5,96.84,0.08,0.11
MANUFGBEES,EQ,162.15,-0.31,11.4,0.07,0.11
CREST,EQ,357,-1.48,1015.66,0.03,0.11
769HUDCO31,N9,1134,-0.27,691.79,0.01,0.11
SOFTTECH,EQ,442,0.91,611.82,0.03,0.11
SMARTLINK,BE,209.65,1.13,209.13,0.05,0.11
KNAGRI,EQ,196.9,-2.65,492.23,0.06,0.11
HSBCGOLD,EQ,132.62,-0.04,694.98,0.08,0.11
VARDMNPOLY,EQ,5.95,1.02,287.4,1.88,0.11
SAIFL,SM,4.7,3.3,27.99,2.4,0.11
KOTARISUG,BE,28.58,-2.26,236.9,0.39,0.11
BROOKS,EQ,63.05,-0.39,185.73,0.17,0.11
PENINLAND,EQ,15.41,-1.66,511.19,0.7,0.11
VALUE360,SM,70,1.45,112.63,0.16,0.11
THEINVEST,EQ,96.65,0.38,504.92,0.11,0.11
SATTVAENGG,SM,60.05,-1.64,104.9,0.18,0.11
891NTPC33,N6,1277,0.16,510.76,0.01,0.11
MOPSE,EQ,99.6,0.14,2.39,0.11,0.11
TIPSFILMS,EQ,326.5,-1.39,141.14,0.03,0.11
VARDHACRLC,BE,44.3,0.27,356.01,0.24,0.11
APOLSINHOT,EQ,1211,0.16,314.91,0.01,0.11
HALEOSLABS,EQ,1471.4,1.61,444.85,0.01,0.11
RAJINDLTD,SM,61.8,-1.75,137.29,0.17,0.11
CANARYS,SM,23.4,-6.02,137.46,0.44,0.11
NEXT30ADD,EQ,42.68,0.19,46.7,0.25,0.11
AARVI,EQ,143,0.59,212.27,0.07,0.11
706GS2046,GS,101,0.2,85850,0.1,0.11
MEGASTAR,EQ,282.7,-2.13,319.27,0.04,0.11
INFOLLION,SM,154,0,149.48,0.07,0.1
SBINEQWETF,EQ,32.82,-0.18,36.57,0.32,0.1
BASML,BE,24.5,0.16,195.81,0.43,0.1
GLOBALVECT,EQ,138,-0.93,193.2,0.08,0.1
GENSOL,BZ,17.5,0.23,66.5,0.6,0.1
LINC,EQ,98.79,0.49,587.69,0.11,0.1
VERTOZ,EQ,38.45,0.18,327.71,0.27,0.1
AGNI,SM,16.5,4.76,32.23,0.65,0.1
ADVANIHOTR,EQ,48.75,-0.79,450.64,0.21,0.1
73GS2053,GS,98.81,-0.24,192679.5,0.1,0.1
UNIENTER,EQ,92.5,-1.12,643.3,0.11,0.1
OWAIS,ST,77.95,-1.95,141.73,0.13,0.1
BANKA,EQ,77.3,-2.28,84.5,0.13,0.1
INDOWIND,EQ,9.04,2.15,145.55,1.13,0.1
KANCHI,EQ,409.5,1.37,177.88,0.03,0.1
SETCO,BE,17.2,0.7,230.08,0.61,0.1
ISHANCH,EQ,44.98,1.49,122.82,0.23,0.1
URBAN,SM,125.1,-2.38,108.34,0.08,0.1
SYSTMTXC,BE,69.72,5,951.94,0.14,0.1
734IRFC28,N4,1089,0,2786.44,0.01,0.1
CHOICEGOLD,EQ,151.19,0.12,52.16,0.07,0.1
GANGESSECU,EQ,116,-2.22,116.04,0.09,0.1
BTML,EQ,7.85,-2.12,142.63,1.27,0.1
892PFCL33,N8,1286,0.63,1108.48,0.01,0.1
MAJESAUT,BE,360.5,1.29,374.83,0.03,0.1
IEML,ST,42.35,0.95,77.64,0.24,0.1
863IRFC29,NC,1159.9,0.6,1099.48,0.01,0.1
GRCL,SM,561,-2.43,321.9,0.02,0.1
VMSTMT,EQ,44.03,-1.78,218.53,0.22,0.1
NIMBSPROJ,EQ,155.84,4.97,301.06,0.07,0.1
KRITI,EQ,60.93,-0.55,321.08,0.16,0.1
ORICONENT,EQ,52.7,-0.87,827.64,0.19,0.1
DCM,BE,75,-0.08,140.08,0.13,0.1
MANILAM,SM,45,-2.17,98.32,0.22,0.1
888IRFC29,NE,1130,-0.09,493.15,0.01,0.1
DHATRE,EQ,4.45,-5.12,48.48,2.19,0.1
ONMOBILE,BE,47.35,-1.87,503.59,0.21,0.1
HVAX,SM,669,4.53,185.77,0.02,0.1
DEEP,EQ,36.51,2.67,88.28,0.26,0.1
HILTON,EQ,18.4,-1.34,94.7,0.52,0.1
FMCGADD,EQ,45.79,-0.61,6.58,0.21,0.1
KRITIKA,EQ,5.39,1.32,143.52,1.8,0.1
IIFLZC26,NN,1495.8,-0.36,43.84,0.01,0.1
TRUST,SM,28.05,-3.94,66.83,0.34,0.1
IDEALTECHO,SM,170,0,85,0.06,0.1
9IIFL31,Y9,1000,-1.96,112.24,0.01,0.1
VIJSOLX,EQ,640,-3.6,204.88,0.01,0.1
RAJSREESUG,EQ,35.1,-1.1,116.31,0.27,0.09
BANKADD,EQ,58.09,-0.55,434.69,0.16,0.09
AERON,SM,85.05,6.05,144.76,0.11,0.09
ENERGYDEV,EQ,15,-2.15,71.25,0.63,0.09
SGBAUG27,GB,15150,0.53,1552.63,0,0.09
INTERNET,EQ,14.64,0.27,38.2,0.64,0.09
JAIPURKURT,EQ,25,-2.76,47.73,0.38,0.09
DRCSYSTEMS,EQ,12.99,0.7,187.16,0.73,0.09
OSIAHYPER,BE,2.47,1.23,43.71,3.87,0.09
VMOBILE,SM,55.35,2.5,34.15,0.18,0.09
SHARDUL,BE,54.06,0.06,472.98,0.17,0.09
ABSLPSE,EQ,10.2,0.69,22.85,0.91,0.09
SWISSMLTRY,BE,15.19,-0.46,358.69,0.61,0.09
SRTL,EQ,37.58,-0.08,150.23,0.25,0.09
MAHEPC,EQ,102.95,0.19,287.75,0.09,0.09
875NHAI29,N6,1115.21,-0.43,1326.89,0.01,0.09
MIDQ50ADD,EQ,24.58,-1.36,97.25,0.37,0.09
POSITRON,SM,178,-0.48,135.29,0.05,0.09
GOLDBND,EQ,151.47,-0.58,10.77,0.06,0.09
BEEKAY,EQ,427,-0.14,814.38,0.02,0.09
KRITINUT,EQ,81.5,-0.78,408.34,0.11,0.09
INDTERRAIN,EQ,29.11,-3.93,147.49,0.31,0.09
TUNWAL,SM,25.25,-0.39,145.67,0.36,0.09
HLVLTD,EQ,6.49,1.41,427.86,1.4,0.09
ELPROINTL,EQ,175,0.48,2965.88,0.05,0.09
PURVFLEXI,SM,44.9,-0.11,94.21,0.2,0.09
810IRFC27,N2,1082.65,0.01,3351.28,0.01,0.09
MOMNC,EQ,32,-0.31,2.4,0.28,0.09
AMBICAAGAR,EQ,24.85,-2.32,42.69,0.35,0.09
INSPIRISYS,EQ,88.8,-1.9,351.8,0.1,0.09
SUVIDHAA,EQ,2.41,4.33,50.56,3.63,0.09
FORGEAUTO,SM,103.5,3.5,113.02,0.08,0.09
INVENTURE,EQ,0.92,0,96.6,9.59,0.09
K2INFRA,ST,48.3,4.89,60.95,0.19,0.09
RPPL,BE,21.95,-2.53,162.97,0.4,0.09
HIGREEN,SM,119.25,-1.53,298.01,0.07,0.09
EPWINDIA,ST,242.95,4.76,278.9,0.04,0.09
SAKUMA,EQ,1.61,-1.23,252.4,5.38,0.09
ASMS,BE,6.93,0.14,211.07,1.24,0.09
ZEELEARN,BE,6.61,0,216.63,1.29,0.09
CYBERMEDIA,BE,22.75,-4.89,47,0.38,0.09
AMBALALSA,BE,42.5,1.07,325.69,0.2,0.09
SILINV,EQ,462,-0.09,489.53,0.02,0.09
HECPROJECT,EQ,122.5,-0.39,132.77,0.07,0.09
RBS,SM,89.7,1.93,215.27,0.1,0.09
SGBFEB29XI,GB,15300,1.32,1878.71,0,0.09
PARAGON,SM,58.1,-5.45,113.68,0.14,0.09
TUTIALKA,EQ,58.05,-3.1,707.26,0.14,0.08
RAJTV,EQ,8.21,-4.98,42.62,1.03,0.08
PRAENG,EQ,22.9,0.93,160.15,0.37,0.08
SHUBHSHREE,SM,363,5.22,190.28,0.02,0.08
889SCL28,NU,990,-5.7,2.85,0.01,0.08
750IRFC35,NK,1213,0,448.37,0.01,0.08
SHRADDHA,EQ,153.29,-0.94,619.31,0.06,0.08
RHFL,BZ,1.79,-1.1,86.74,4.68,0.08
735NHAI31,N9,1110,-0.45,6640.66,0.01,0.08
CRSL,BE,2.65,4.33,112.13,3.27,0.08
MASTER,SM,415,-1.89,166,0.02,0.08
BEACON,SM,84,1.69,151.75,0.1,0.08
WTICAB,SM,102.5,0,244.07,0.08,0.08
REPRO,EQ,315.1,-1.35,452.02,0.03,0.08
NITIRAJ,EQ,230,-0.4,235.77,0.04,0.08
TPHQ,BE,0.52,1.96,57,16.37,0.08
888REC29,NF,1146.01,0.61,335.26,0.01,0.08
RKEC,EQ,20,-2.2,51.64,0.4,0.08
NIFTYQLITY,EQ,20.99,-0.24,24.36,0.39,0.08
AFSL,EQ,201.1,-0.03,1022.39,0.04,0.08
GSTL,SM,11.75,4.44,18.73,0.69,0.08
KAMOPAINTS,EQ,4.48,0.67,147.39,1.81,0.08
SRD,EQ,39.53,0.36,252.86,0.2,0.08
SHREYANIND,EQ,132,-0.75,182.49,0.06,0.08
MOTOUR,EQ,77.12,-0.48,17.16,0.1,0.08
AVIANSH,SM,100,-3.38,139.77,0.08,0.08
TEJASCARGO,SM,400,2.04,955.71,0.02,0.08
PRESSTONIC,SM,29.8,-1,45.42,0.26,0.08
ALUWIND,SM,48.7,4.28,121.01,0.17,0.08
UYFINCORP,BE,19.42,-2.31,369.44,0.41,0.08
SURANAT&P,EQ,16.24,-1.1,220.47,0.49,0.08
BALAJEE,EQ,25.4,-0.24,207.19,0.31,0.08
SHIVATEX,EQ,179,0.73,232.03,0.04,0.08
JAINIK,SM,217,0.67,311.35,0.04,0.08
SGBJUN30,GB,15288,0.44,3910.46,0,0.08
SHEKHAWATI,BE,17.65,5,60.84,0.44,0.08
TRF,EQ,230,-0.42,253.1,0.03,0.08
SPCON,SM,155,3.33,121.85,0.05,0.08
SHBAJRG,EQ,158.99,1.99,143.09,0.05,0.08
OSWALAGRO,EQ,35.6,-1.68,477.88,0.22,0.08
AKI,BE,6.8,-4.9,70.18,1.11,0.08
PRAXIS,EQ,4.73,0.85,87.89,1.62,0.08
GINNIFILA,BE,42.59,-0.93,364.78,0.18,0.08
ATLANTAA,EQ,38.03,-0.7,309.94,0.2,0.08
INVPRECQ,BE,1351.3,1.99,1351.3,0.01,0.08
NOVAAGRI,BE,23.34,0.82,215.94,0.33,0.08
ENEXT50,EQ,72.6,-0.34,8.2,0.1,0.08
TECHNVISN,EQ,4950,3.18,3106.13,0,0.08
STRIDERS,SM,59,-1.67,109.84,0.13,0.08
IPRINGLTD,EQ,152.5,-1.61,193.31,0.05,0.08
SENSEXADD,EQ,77.69,-0.79,3.75,0.1,0.08
SUTLEJTEX,BE,39.95,-1.6,654.5,0.19,0.07
965AEL27,N4,1013,0.07,480.5,0.01,0.07
DCCL,SM,41.05,-4.53,58.6,0.18,0.07
RAJPUTANA,SM,212,3.92,149.11,0.04,0.07
LAMBODHARA,EQ,134,-3.39,139.06,0.05,0.07
ELDEHSG,EQ,775,-2.6,762.06,0.01,0.07
GANGABATH,SM,20,-0.99,44.42,0.36,0.07
QUESTLAB,SM,87.4,6.59,143.22,0.08,0.07
1015ECL29,NR,1018,-0.14,113.1,0.01,0.07
ITBETA,EQ,306.37,-2.74,6.35,0.02,0.07
AMCL,SM,360.05,-5.99,426.11,0.02,0.07
SINTERCOM,EQ,84,6.06,231.23,0.09,0.07
SBGLP,EQ,24.01,0.84,416.37,0.3,0.07
MOXSH,SM,93.5,3.31,88.83,0.08,0.07
SHIVACEM,EQ,15.89,-1.43,468.76,0.45,0.07
INTENTECH,EQ,78.65,-1.27,185.82,0.09,0.07
ARCHIES,EQ,13,-1.07,43.91,0.56,0.07
SECMARK,EQ,140,0.48,146.26,0.05,0.07
SMARTEN,ST,56,-0.27,106.4,0.13,0.07
KOTIC,EQ,135.45,-0.86,1463.15,0.05,0.07
SUPREMEENG,BZ,3.21,1.9,80.23,2.23,0.07
SURANASOL,EQ,25.72,-1.19,126.56,0.28,0.07
SERVICE,SM,70.7,-0.14,94.23,0.1,0.07
MALUPAPER,EQ,34.92,0.95,59.57,0.2,0.07
DAICHI,BE,352,-4.09,262.28,0.02,0.07
ADROITINFO,EQ,11.05,3.95,60.36,0.65,0.07
985ECL28,NK,1004,-0.04,273.22,0.01,0.07
GLOBE,EQ,1.85,-1.07,83.33,3.85,0.07
ACGL,EQ,1795.9,0.86,1093.46,0,0.07
PVTBANKADD,EQ,27.89,-0.14,766.67,0.25,0.07
AKG,EQ,10.35,5.29,32.89,0.67,0.07
NEXT50ETF,EQ,73.72,0.35,20.36,0.09,0.07
704GS2029,GS,101.19,-1.76,89047.2,0.07,0.07
CAPTRUST,BE,19.09,-1.95,64.94,0.37,0.07
AAKASH,EQ,8.5,0.12,86.06,0.82,0.07
SBIETFPB,EQ,279.35,-0.94,644.71,0.02,0.07
PRECISION,ST,7.3,2.82,16.76,0.94,0.07
LATTEYS,EQ,21.54,1.84,123.85,0.32,0.07
SAVY,SM,141.1,-2.66,293.61,0.05,0.07
HINDCON,EQ,23.76,-2.58,121.63,0.29,0.07
VASWANI,EQ,46.5,0,153.2,0.15,0.07
MADHAVIPL,EQ,7.95,-1,214.32,0.84,0.07
DHUNINV,EQ,998.1,-1.62,608.56,0.01,0.07
EMAPARTNER,SM,83,-3.09,186.93,0.08,0.07
ANANTAM,IV,106.98,0.27,2326.82,0.06,0.07
VOITHPAPR,EQ,1485,-0.39,652.3,0,0.07
SOMICONVEY,EQ,91.21,-0.47,107.44,0.07,0.07
AAATECH,EQ,91.86,-0.84,117.83,0.07,0.07
ROXHITECH,SM,46.5,-2.21,106.66,0.14,0.07
SHIVAUM,EQ,465,0.82,632.42,0.01,0.07
MHLXMIRU,BE,165,-0.75,175.23,0.04,0.07
SGBJAN27,GB,15168,-0.52,369.5,0,0.07
76NHAI31,NA,1110,0.18,2969.54,0.01,0.07
BANK10ADD,EQ,16.52,-1.02,340.65,0.4,0.07
DEVIT,EQ,23.99,0,135.22,0.28,0.07
FIBERWEB,EQ,26.24,0.81,75.55,0.25,0.07
SNXT30BEES,EQ,42.67,0.99,7.01,0.15,0.07
JAINAM,SM,213.6,-4.77,250.15,0.03,0.07
COMFINTE,EQ,6.14,0.49,196.44,1.07,0.07
MYMUDRA,SM,67.25,-3.52,76.61,0.1,0.07
KCEIL,SM,76.25,-1.1,93.21,0.09,0.07
PIONRINV,BE,85.5,1.97,105.14,0.07,0.06
USK,EQ,21.09,1.01,116.75,0.31,0.06
KCK,ST,14.9,-1,94.77,0.45,0.06
BYKE,BE,32.73,2.6,171.11,0.21,0.06
SHEMAROO,BE,123.11,-1.76,353.7,0.05,0.06
GEECEE,BE,363.9,-1.25,760.98,0.02,0.06
EXCELLENT,ST,207,0.73,92.53,0.03,0.06
SGBMAR30X,GB,15373.99,1.18,2367.12,0,0.06
JINDALPHOT,EQ,1019.9,0.43,1046.25,0.01,0.06
VLEGOV,EQ,10.44,0.77,113.22,0.61,0.06
LAL,EQ,9.22,3.25,159.26,0.68,0.06
710GS2029,GS,104.1,-1.79,157191,0.06,0.06
SOMATEX,EQ,84.99,-0.33,280.75,0.07,0.06
ITL,EQ,369,-0.18,118.24,0.02,0.06
COUNCODOS,BE,6.52,0.15,50.59,0.96,0.06
MCON,SM,41.3,-2.82,30.3,0.15,0.06
ISTLTD,EQ,663.9,1.86,774.38,0.01,0.06
PSUBANKADD,EQ,85.07,-0.06,1504.99,0.07,0.06
CMNL,SM,117.7,-0.25,284.07,0.05,0.06
BHANDARI,EQ,3.01,0,100.22,2.04,0.06
726GS2033,GS,103.2,-0.15,163056,0.06,0.06
ONDOOR,SM,294,-0.17,205.82,0.02,0.06
MOINFRA,EQ,58.39,-0.19,3.22,0.1,0.06
LADDERUP,EQ,51.79,14.61,54.91,0.12,0.06
ORCHASP,EQ,1.44,5.88,49.89,4.18,0.06
SBISMLETF,EQ,18.5,-0.38,9.2,0.32,0.06
865IIFL28,NS,988,-0.8,156.37,0.01,0.06
LOVABLE,EQ,70.1,-0.44,103.75,0.08,0.06
SGBOC28VII,GB,15250,0.86,2835.76,0,0.06
VINSYS,ST,590,-0.54,870.24,0.01,0.06
SHIVAMAUTO,EQ,17.08,0.29,224.59,0.34,0.06
SEL,SM,337,3.49,78.14,0.02,0.06
WEALTH,EQ,848.85,1.57,904.45,0.01,0.06
CRAYONS,SM,25.2,5,61.56,0.24,0.06
ODIGMA,EQ,22.5,2.32,70.33,0.26,0.06
LICNFNHGP,EQ,271.28,-0.42,726.9,0.02,0.06
AGSTRA,BZ,1.92,-2.04,24.66,3.09,0.06
UPHOT,EQ,1400,0.25,756,0,0.06
MMWL,EQ,13.97,-0.14,1582.44,0.43,0.06
TOP20,EQ,8.68,-1.14,13.7,0.67,0.06
VIAZ,SM,75.3,1.35,107.73,0.08,0.06
DIVYADHAN,ST,46.75,-4.4,66.88,0.12,0.06
182D180926,TB,99.8,0,15878.46,0.06,0.06
901HUDCO34,NE,1281,-0.62,859.75,0,0.06
WATERBASE,EQ,47.69,-0.71,197.56,0.12,0.06
AJOONI,EQ,3.5,1.74,60.29,1.64,0.06
TAINWALCHM,EQ,209,-1.57,195.7,0.03,0.06
SGBJUL27,GB,15199.99,1.33,814.64,0,0.06
648GS2035,GS,101.2,2.64,228712,0.06,0.06
ENVIRO,SM,69.5,-0.64,130.59,0.08,0.06
SHYAMDHANI,ST,55.65,3.63,114.95,0.1,0.06
ZENITHSTL,EQ,6.02,-1.31,85.65,0.92,0.06
IIFLZC28C,N6,1595,-0.43,64.24,0,0.06
741GS2036,GS,104.7,-0.33,157050,0.05,0.06
NIBL,EQ,30.6,0.79,74.15,0.18,0.06
RSSOFTWARE,EQ,29.36,0.93,75.84,0.19,0.06
SUMIT,EQ,49.81,1.53,238.38,0.11,0.05
ORIENTALTL,EQ,5.17,1.17,38,1.08,0.05
SGBMAR28X,GB,15200,-0.37,1151.15,0,0.05
EKI,EQ,71.49,0.96,197.93,0.08,0.05
AKANKSHA,SM,135,-0.37,264.34,0.04,0.05
MASKINVEST,EQ,145.5,-1.69,44.4,0.04,0.05
INVICTA,SM,68,0.74,85.49,0.08,0.05
EMULTIMQ,EQ,42.24,0.36,31.75,0.13,0.05
RFBL,ST,91.35,5,212.98,0.06,0.05
JAYESH,SM,134,-0.74,116.47,0.04,0.05
NIFTYBETF,EQ,242.13,-0.7,167.33,0.02,0.05
VADILENT,EQ,10400,0.35,897.17,0,0.05
XELPMOC,EQ,76.1,-1.95,112.8,0.07,0.05
709GS2074,GS,95.3,-0.21,150574,0.06,0.05
GVPTECH,BE,8,-0.37,146.12,0.67,0.05
935TSI30,N0,106154.38,1.44,1326.3,0,0.05
AKSHAR,EQ,0.41,-2.38,32.29,12.93,0.05
ZEAL,SM,85,-7,113.13,0.06,0.05
BAGFILMS,EQ,4.59,-2.34,99.95,1.15,0.05
LCCINFOTEC,EQ,3.5,-6.17,59.01,1.48,0.05
LAKSHYA,SM,82,2.24,82.69,0.06,0.05
SVLL,BE,790.5,-1.21,908.58,0.01,0.05
GOLDTECH,BE,47.5,-1.06,248.24,0.11,0.05
VIRINCHI,EQ,14.13,0.57,156.22,0.37,0.05
KHAITANLTD,EQ,163.1,1.31,77.47,0.03,0.05
ARABIAN,SM,86,-0.29,93.67,0.06,0.05
JISLDVREQS,EQ,21.11,-2.72,40.73,0.24,0.05
SILLYMONKS,EQ,16,-1.78,22.14,0.32,0.05
GIRIRAJ,SM,78.15,-4.98,186.94,0.06,0.05
OILCOUNTUB,BE,61.74,-2,320.98,0.08,0.05
TRU,EQ,4.2,3.45,49.92,1.22,0.05
BRNL,EQ,16.75,-2.16,140.62,0.3,0.05
KORE,SM,157.2,4.97,190.61,0.03,0.05
RUDRA,EQ,20.23,2.33,203,0.26,0.05
HINDADH,EQ,371,2.01,189.81,0.01,0.05
VIJAYPD,SM,63,-3.08,123.03,0.08,0.05
ALANKIT,EQ,8,0.13,216.93,0.63,0.05
AMNPLST,EQ,168,0.11,924.34,0.03,0.05
GROWWNXT50,EQ,74,-0.8,9,0.07,0.05
695GS2061,GS,93.89,0,138018.3,0.05,0.05
BSLSENETFG,EQ,75.67,-1.14,263.62,0.07,0.05
ABH,ST,69.3,-4.94,79.21,0.07,0.05
VCL,BE,1.65,4.43,30.32,3.02,0.05
PILITA,EQ,7.95,2.58,186.83,0.63,0.05
LICNMID100,EQ,62.52,-1.78,660.77,0.08,0.05
ARCHIDPLY,EQ,102.01,-1.7,202.64,0.05,0.05
NIRMAN,SM,27.5,0.73,22.03,0.18,0.05
ARVINDPORT,SM,32.5,0,57.84,0.15,0.05
STEELCITY,EQ,83.8,0.7,126.6,0.06,0.05
PREMIUM,SM,40.9,2.38,78.11,0.12,0.05
